https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume NEO
1574640000,2019-11-25 00:00:00,NEO/USD,9.06,9.61,8.41,9.152,1516251.54,168488.19
1574553600,2019-11-24 00:00:00,NEO/USD,10.05,10.05,8.995,9.06,1396752.29,149032.67
1574467200,2019-11-23 00:00:00,NEO/USD,9.723,10.21,9.485,10.05,822752.79,83707.78
1574380800,2019-11-22 00:00:00,NEO/USD,11.09,11.23,9.32,9.723,2717477.29,272979.65
1574294400,2019-11-21 00:00:00,NEO/USD,11.52,11.58,10.58,11.11,1710755.9,156109.44
1574208000,2019-11-20 00:00:00,NEO/USD,11.74,12.01,11.41,11.52,1160505.95,98937.16
1574121600,2019-11-19 00:00:00,NEO/USD,11.36,11.79,11.1,11.74,1290024.17,112955.16
1574035200,2019-11-18 00:00:00,NEO/USD,12.17,12.17,11.13,11.36,1414355.88,121955.87
1573948800,2019-11-17 00:00:00,NEO/USD,12.4,12.43,12.03,12.17,921010.64,75296.07
1573862400,2019-11-16 00:00:00,NEO/USD,12.04,12.54,11.92,12.4,1062328.41,86191.21
1573776000,2019-11-15 00:00:00,NEO/USD,12.7,12.85,11.76,12.04,1757056.62,143936.58
1573689600,2019-11-14 00:00:00,NEO/USD,13.18,13.38,12.46,12.67,1925424.04,150096.61
1573603200,2019-11-13 00:00:00,NEO/USD,12.14,13.45,11.95,13.18,3236200.25,251372.45
1573516800,2019-11-12 00:00:00,NEO/USD,11.17,12.58,11.11,12.14,3117679.19,258896.3
1573430400,2019-11-11 00:00:00,NEO/USD,11.06,11.45,10.61,11.17,1564845.5,140396.03
1573344000,2019-11-10 00:00:00,NEO/USD,10.7,11.39,10.58,11.06,1310289.78,118465.39
1573257600,2019-11-09 00:00:00,NEO/USD,10.58,10.8,10.51,10.7,274105.14,25703.43
1573171200,2019-11-08 00:00:00,NEO/USD,11.14,11.2,10.35,10.58,1147735.64,107588.81
1573084800,2019-11-07 00:00:00,NEO/USD,11.11,11.17,10.72,11.14,988884.72,90246.15
1572998400,2019-11-06 00:00:00,NEO/USD,11.19,11.35,10.91,11.11,816225.63,73482.36
1572912000,2019-11-05 00:00:00,NEO/USD,11.49,11.49,11.07,11.19,1214934.77,107964.04
1572825600,2019-11-04 00:00:00,NEO/USD,11.05,11.75,10.96,11.49,1639562.25,143395.39
1572739200,2019-11-03 00:00:00,NEO/USD,11.03,11.16,10.72,11.05,845518.0,77080.81
1572652800,2019-11-02 00:00:00,NEO/USD,10.69,11.32,10.65,11.03,1290551.73,116557.31
1572566400,2019-11-01 00:00:00,NEO/USD,10.59,10.77,10.27,10.69,650961.64,61798.23
1572480000,2019-10-31 00:00:00,NEO/USD,11.27,11.37,10.22,10.62,1534208.19,144523.23
1572393600,2019-10-30 00:00:00,NEO/USD,10.83,11.56,10.14,11.27,2090834.77,194515.38
1572307200,2019-10-29 00:00:00,NEO/USD,10.73,11.35,10.32,10.83,2124809.37,196121.22
1572220800,2019-10-28 00:00:00,NEO/USD,11.5,13.45,10.52,10.73,8680353.11,743675.21
1572134400,2019-10-27 00:00:00,NEO/USD,9.145,12.55,9.145,11.5,10953083.35,983845.56
1572048000,2019-10-26 00:00:00,NEO/USD,7.826,9.245,7.826,9.145,2134151.49,244553.07
1571961600,2019-10-25 00:00:00,NEO/USD,7.002,7.879,6.884,7.826,763115.06,102814.93
1571875200,2019-10-24 00:00:00,NEO/USD,6.926,7.132,6.782,7.002,272364.27,39429.99
1571788800,2019-10-23 00:00:00,NEO/USD,7.283,7.283,6.682,6.926,672034.86,96564.32
1571702400,2019-10-22 00:00:00,NEO/USD,7.424,7.535,7.283,7.283,264520.56,35547.46
1571616000,2019-10-21 00:00:00,NEO/USD,7.334,7.48,7.221,7.424,275560.27,37434.4
1571529600,2019-10-20 00:00:00,NEO/USD,7.134,7.41,7.045,7.334,350202.97,48488.62
1571443200,2019-10-19 00:00:00,NEO/USD,7.159,7.225,7.039,7.134,114103.34,15936.17
1571356800,2019-10-18 00:00:00,NEO/USD,7.27,7.329,6.96,7.159,240550.32,33649.4
1571270400,2019-10-17 00:00:00,NEO/USD,7.006,7.27,6.907,7.27,342777.88,48059.32
1571184000,2019-10-16 00:00:00,NEO/USD,7.362,7.461,6.825,7.006,763419.45,107946.24
1571097600,2019-10-15 00:00:00,NEO/USD,7.55,7.612,7.271,7.362,501581.87,67433.7
1571011200,2019-10-14 00:00:00,NEO/USD,7.319,7.578,7.288,7.55,213282.24,28808.28
1570924800,2019-10-13 00:00:00,NEO/USD,7.256,7.528,7.23,7.319,163289.87,22182.26
1570838400,2019-10-12 00:00:00,NEO/USD,7.234,7.389,7.234,7.256,117646.25,16113.73
1570752000,2019-10-11 00:00:00,NEO/USD,7.522,7.681,7.205,7.234,392322.15,53459.43
1570665600,2019-10-10 00:00:00,NEO/USD,7.779,7.817,7.386,7.522,287652.56,37995.63
1570579200,2019-10-09 00:00:00,NEO/USD,7.544,7.89,7.443,7.779,644838.28,83978.53
1570492800,2019-10-08 00:00:00,NEO/USD,7.485,7.655,7.365,7.544,275075.41,36606.58
1570406400,2019-10-07 00:00:00,NEO/USD,7.159,7.609,7.103,7.485,305305.9,41212.93
1570320000,2019-10-06 00:00:00,NEO/USD,7.368,7.42,7.01,7.159,243476.29,33768.53
1570233600,2019-10-05 00:00:00,NEO/USD,7.378,7.455,7.188,7.368,169436.41,23184.33
1570147200,2019-10-04 00:00:00,NEO/USD,7.352,7.52,7.189,7.378,137364.69,18636.81
1570060800,2019-10-03 00:00:00,NEO/USD,7.668,7.684,7.166,7.352,260715.36,35495.08
1569974400,2019-10-02 00:00:00,NEO/USD,7.475,7.693,7.352,7.668,230317.78,30774.34
1569888000,2019-10-01 00:00:00,NEO/USD,7.634,8.152,7.433,7.475,639656.91,82884.27
1569801600,2019-09-30 00:00:00,NEO/USD,7.168,7.686,6.896,7.634,336327.03,45754.36
1569715200,2019-09-29 00:00:00,NEO/USD,7.371,7.371,6.961,7.168,208908.63,29249.05
1569628800,2019-09-28 00:00:00,NEO/USD,7.383,7.54,7.14,7.371,298427.42,40475.36
1569542400,2019-09-27 00:00:00,NEO/USD,7.217,7.544,6.989,7.383,402493.15,55722.26
1569456000,2019-09-26 00:00:00,NEO/USD,7.493,7.566,6.716,7.217,465874.19,65337.04
1569369600,2019-09-25 00:00:00,NEO/USD,7.259,7.647,7.021,7.493,529026.54,72840.11
1569283200,2019-09-24 00:00:00,NEO/USD,8.624,8.757,6.95,7.259,2047578.39,264045.79
1569196800,2019-09-23 00:00:00,NEO/USD,9.114,9.174,8.526,8.624,593838.86,67450.39
1569110400,2019-09-22 00:00:00,NEO/USD,9.411,9.417,9.01,9.114,372262.09,40499.37
1569024000,2019-09-21 00:00:00,NEO/USD,9.582,9.672,9.389,9.411,201758.67,21189.9
1568937600,2019-09-20 00:00:00,NEO/USD,9.765,9.812,9.36,9.582,451884.5,47510.73
1568851200,2019-09-19 00:00:00,NEO/USD,10.12,10.12,9.299,9.765,1380559.38,143327.83
1568764800,2019-09-18 00:00:00,NEO/USD,9.519,10.38,9.519,10.12,905248.15,90384.02
1568678400,2019-09-17 00:00:00,NEO/USD,9.1,9.87,9.1,9.519,950894.76,100958.81
1568592000,2019-09-16 00:00:00,NEO/USD,9.079,9.236,8.907,9.1,480836.73,53019.39
1568505600,2019-09-15 00:00:00,NEO/USD,9.148,9.18,9.043,9.079,127901.22,14047.64
1568419200,2019-09-14 00:00:00,NEO/USD,8.984,9.236,8.904,9.148,187787.64,20657.05
1568332800,2019-09-13 00:00:00,NEO/USD,9.054,9.08,8.823,8.984,267631.76,29828.1
1568246400,2019-09-12 00:00:00,NEO/USD,8.803,9.08,8.762,9.054,210704.27,23532.57
1568160000,2019-09-11 00:00:00,NEO/USD,8.864,18.89,8.636,8.803,1240598.47,115662.75
1568073600,2019-09-10 00:00:00,NEO/USD,9.13,9.222,8.085,8.864,865522.63,99539.44
1567987200,2019-09-09 00:00:00,NEO/USD,9.294,9.369,8.821,9.13,585679.42,64458.54
1567900800,2019-09-08 00:00:00,NEO/USD,9.11,9.315,8.912,9.294,315528.28,34363.91
1567814400,2019-09-07 00:00:00,NEO/USD,8.702,9.298,8.694,9.11,417775.88,45914.16
1567728000,2019-09-06 00:00:00,NEO/USD,9.019,9.702,8.642,8.702,1414726.58,155408.56
1567641600,2019-09-05 00:00:00,NEO/USD,9.096,9.096,8.722,9.019,952995.1,107071.01
1567555200,2019-09-04 00:00:00,NEO/USD,9.354,9.354,8.943,9.096,500894.23,55094.99
1567468800,2019-09-03 00:00:00,NEO/USD,9.167,9.443,9.058,9.354,357984.29,38591.97
1567382400,2019-09-02 00:00:00,NEO/USD,8.783,9.333,8.782,9.167,363808.42,40290.09
1567296000,2019-09-01 00:00:00,NEO/USD,8.825,8.899,8.664,8.783,168087.41,19128.02
1567209600,2019-08-31 00:00:00,NEO/USD,8.756,8.984,8.56,8.825,886548.75,101182.52
1567123200,2019-08-30 00:00:00,NEO/USD,8.737,8.938,8.705,8.756,187421.3,21283.29
1567036800,2019-08-29 00:00:00,NEO/USD,9.148,9.148,8.51,8.737,886292.75,101507.14
1566950400,2019-08-28 00:00:00,NEO/USD,9.606,9.645,9.02,9.148,740843.9,79384.19
1566864000,2019-08-27 00:00:00,NEO/USD,9.835,9.86,9.438,9.606,241907.64,25236.27
1566777600,2019-08-26 00:00:00,NEO/USD,9.658,10.02,9.658,9.835,524939.83,53403.97
1566691200,2019-08-25 00:00:00,NEO/USD,10.14,10.18,9.428,9.658,803732.24,82603.73
1566604800,2019-08-24 00:00:00,NEO/USD,9.897,10.36,9.528,10.14,588206.87,58914.93
1566518400,2019-08-23 00:00:00,NEO/USD,9.813,10.1,9.715,9.897,720109.23,72201.32
1566432000,2019-08-22 00:00:00,NEO/USD,9.469,9.919,9.232,9.813,381998.48,39908.11
1566345600,2019-08-21 00:00:00,NEO/USD,9.927,9.954,9.143,9.469,1078457.03,113259.05
1566259200,2019-08-20 00:00:00,NEO/USD,10.16,10.18,9.722,9.927,266538.93,26973.18
1566172800,2019-08-19 00:00:00,NEO/USD,9.849,10.19,9.824,10.16,317371.64,31614.06
1566086400,2019-08-18 00:00:00,NEO/USD,9.671,10.17,9.598,9.849,488155.53,49081.12
1566000000,2019-08-17 00:00:00,NEO/USD,9.832,9.881,9.516,9.671,381810.33,39121.41
1565913600,2019-08-16 00:00:00,NEO/USD,9.873,10.05,9.471,9.832,371070.71,38083.95
1565827200,2019-08-15 00:00:00,NEO/USD,9.432,10.1,9.214,9.873,1632303.34,170293.37
1565740800,2019-08-14 00:00:00,NEO/USD,10.51,10.53,9.149,9.432,1084807.27,111028.34
1565654400,2019-08-13 00:00:00,NEO/USD,10.7,10.73,10.22,10.51,1111330.85,106722.08
1565568000,2019-08-12 00:00:00,NEO/USD,11.09,11.11,10.63,10.7,411454.3,38352.41
1565481600,2019-08-11 00:00:00,NEO/USD,10.59,11.17,10.58,11.09,518124.71,47729.63
1565395200,2019-08-10 00:00:00,NEO/USD,10.42,11.36,10.37,10.59,1917699.45,176506.84
1565308800,2019-08-09 00:00:00,NEO/USD,10.94,10.96,10.2,10.42,908087.18,86871.02
1565222400,2019-08-08 00:00:00,NEO/USD,11.35,11.37,10.62,10.94,1205191.39,110787.1
1565136000,2019-08-07 00:00:00,NEO/USD,11.33,11.66,11.12,11.35,526446.19,46224.55
1565049600,2019-08-06 00:00:00,NEO/USD,12.02,12.25,11.03,11.33,1618814.09,139851.82
1564963200,2019-08-05 00:00:00,NEO/USD,11.91,12.6,11.9,12.02,1874896.45,153623.71
1564876800,2019-08-04 00:00:00,NEO/USD,12.13,12.3,11.65,11.91,933698.87,78471.04
1564790400,2019-08-03 00:00:00,NEO/USD,11.67,12.21,11.64,12.13,1009701.67,84329.79
1564704000,2019-08-02 00:00:00,NEO/USD,11.88,11.99,11.46,11.67,669571.14,57176.01
1564617600,2019-08-01 00:00:00,NEO/USD,11.73,11.88,11.38,11.88,900727.81,77704.84
1564531200,2019-07-31 00:00:00,NEO/USD,11.26,12.06,11.25,11.73,1330550.3,113486.26
1564444800,2019-07-30 00:00:00,NEO/USD,11.27,11.45,11.02,11.26,510948.47,45545.55
1564358400,2019-07-29 00:00:00,NEO/USD,11.18,11.82,10.97,11.27,1244580.93,109609.64
1564272000,2019-07-28 00:00:00,NEO/USD,11.37,11.51,10.5,11.18,2155973.62,196181.18
1564185600,2019-07-27 00:00:00,NEO/USD,12.01,12.4,11.03,11.37,1665089.66,144621.46
1564099200,2019-07-26 00:00:00,NEO/USD,11.96,12.25,11.6,12.01,853777.3,71607.9
1564012800,2019-07-25 00:00:00,NEO/USD,11.8,12.41,11.72,11.96,2638981.92,216995.49
1563926400,2019-07-24 00:00:00,NEO/USD,11.18,12.05,10.81,11.8,2905489.73,251965.42
1563840000,2019-07-23 00:00:00,NEO/USD,12.07,12.07,11.11,11.18,2198092.71,192076.78
1563753600,2019-07-22 00:00:00,NEO/USD,12.96,13.11,11.63,12.07,3269248.14,268890.89
1563667200,2019-07-21 00:00:00,NEO/USD,13.33,13.61,12.42,12.96,2001299.91,155358.84
1563580800,2019-07-20 00:00:00,NEO/USD,13.01,13.94,12.76,13.33,2866162.53,214932.95
1563494400,2019-07-19 00:00:00,NEO/USD,13.0,13.2,12.19,13.01,2515822.38,198163.15
1563408000,2019-07-18 00:00:00,NEO/USD,10.77,13.38,10.55,13.0,5600103.1,463291.55
1563321600,2019-07-17 00:00:00,NEO/USD,10.15,11.29,9.729,10.77,3208214.38,309213.09
1563235200,2019-07-16 00:00:00,NEO/USD,12.25,12.53,10.04,10.15,2737251.05,251153.98
1563148800,2019-07-15 00:00:00,NEO/USD,12.0,12.47,11.2,12.25,2506795.5,212053.17
1563062400,2019-07-14 00:00:00,NEO/USD,14.07,14.22,11.82,12.0,6143304.59,462948.66
1562976000,2019-07-13 00:00:00,NEO/USD,15.32,15.33,13.2,14.07,5174504.05,374941.11
1562889600,2019-07-12 00:00:00,NEO/USD,14.62,15.55,14.3,15.32,1740720.92,115032.67
1562803200,2019-07-11 00:00:00,NEO/USD,16.16,16.16,14.2,14.62,1888995.02,125980.57
1562716800,2019-07-10 00:00:00,NEO/USD,17.26,17.47,15.4,16.16,4046068.33,247866.74
1562630400,2019-07-09 00:00:00,NEO/USD,17.61,17.99,17.12,17.26,2229556.29,127370.14
1562544000,2019-07-08 00:00:00,NEO/USD,17.31,17.75,16.93,17.61,1485157.38,85407.11
1562457600,2019-07-07 00:00:00,NEO/USD,16.93,17.33,16.47,17.31,1541688.04,90823.36
1562371200,2019-07-06 00:00:00,NEO/USD,17.05,17.5,16.81,16.93,1077657.4,62799.18
1562284800,2019-07-05 00:00:00,NEO/USD,17.05,17.55,16.71,17.05,1215142.41,71221.33
1562198400,2019-07-04 00:00:00,NEO/USD,18.0,18.13,17.02,17.05,2319573.24,131926.84
1562112000,2019-07-03 00:00:00,NEO/USD,17.99,18.49,17.36,18.0,3477037.73,195891.28
1562025600,2019-07-02 00:00:00,NEO/USD,16.91,18.4,16.24,17.99,6963117.58,409685.54
1561939200,2019-07-01 00:00:00,NEO/USD,16.67,17.25,15.7,16.91,5512660.05,337251.6
1561852800,2019-06-30 00:00:00,NEO/USD,18.5,18.61,16.67,16.67,2627161.69,150641.31
1561766400,2019-06-29 00:00:00,NEO/USD,18.12,18.9,17.27,18.5,3570707.57,199095.21
1561680000,2019-06-28 00:00:00,NEO/USD,17.05,18.64,16.91,18.12,3508336.76,195090.49
1561593600,2019-06-27 00:00:00,NEO/USD,19.01,19.71,15.96,17.05,8367007.83,470120.36
1561507200,2019-06-26 00:00:00,NEO/USD,19.55,20.85,17.06,19.01,17222251.08,898640.34
1561420800,2019-06-25 00:00:00,NEO/USD,17.9,19.68,17.53,19.55,10880997.64,587085.19
1561334400,2019-06-24 00:00:00,NEO/USD,16.86,18.45,16.16,17.9,7454395.13,421879.22
1561248000,2019-06-23 00:00:00,NEO/USD,17.55,18.86,16.71,16.86,9189251.86,520294.63
1561161600,2019-06-22 00:00:00,NEO/USD,14.15,19.8,14.02,17.55,21136455.27,1241746.99
1561075200,2019-06-21 00:00:00,NEO/USD,13.61,14.23,13.54,14.15,2020082.52,145312.0
1560988800,2019-06-20 00:00:00,NEO/USD,13.79,13.82,13.26,13.61,1254577.86,92709.68
1560902400,2019-06-19 00:00:00,NEO/USD,13.68,14.04,13.49,13.79,977185.83,70984.45
1560816000,2019-06-18 00:00:00,NEO/USD,14.27,14.27,13.27,13.68,2889914.74,211969.43
1560729600,2019-06-17 00:00:00,NEO/USD,14.06,14.76,13.94,14.27,2356593.83,164744.52
1560643200,2019-06-16 00:00:00,NEO/USD,14.02,14.62,13.75,14.06,2875357.18,203522.74
1560556800,2019-06-15 00:00:00,NEO/USD,13.46,14.5,13.46,14.02,4434965.89,316761.84
1560470400,2019-06-14 00:00:00,NEO/USD,13.05,13.57,12.52,13.46,1986387.64,153687.65
1560384000,2019-06-13 00:00:00,NEO/USD,12.98,13.65,12.72,13.05,2822842.57,212331.3
1560297600,2019-06-12 00:00:00,NEO/USD,12.33,13.07,12.15,12.98,2141231.12,168878.19
1560211200,2019-06-11 00:00:00,NEO/USD,12.34,12.53,11.73,12.33,1644133.86,134787.61
1560124800,2019-06-10 00:00:00,NEO/USD,11.49,12.5,11.37,12.34,1733733.41,142895.92
1560038400,2019-06-09 00:00:00,NEO/USD,12.01,12.07,11.25,11.49,1725211.91,148165.98
1559952000,2019-06-08 00:00:00,NEO/USD,12.2,12.45,11.72,12.01,1025956.83,85036.29
1559865600,2019-06-07 00:00:00,NEO/USD,11.68,12.56,11.5,12.2,2247385.08,184497.88
1559779200,2019-06-06 00:00:00,NEO/USD,11.56,11.86,11.02,11.68,1232405.83,107706.41
1559692800,2019-06-05 00:00:00,NEO/USD,11.47,11.9,11.22,11.56,1166729.1,100794.16
1559606400,2019-06-04 00:00:00,NEO/USD,12.39,12.42,11.0,11.47,5436610.21,463938.28
1559520000,2019-06-03 00:00:00,NEO/USD,14.13,14.15,12.3,12.39,3452233.86,263384.01
1559433600,2019-06-02 00:00:00,NEO/USD,13.72,14.22,13.58,14.13,1655046.25,118899.69
1559347200,2019-06-01 00:00:00,NEO/USD,13.48,14.32,13.27,13.72,3850093.17,278634.91
1559260800,2019-05-31 00:00:00,NEO/USD,12.58,13.5,12.18,13.48,3358259.56,260944.75
1559174400,2019-05-30 00:00:00,NEO/USD,13.62,15.04,12.01,12.58,12625214.22,928408.33
1559088000,2019-05-29 00:00:00,NEO/USD,12.71,14.47,11.8,13.62,7550232.37,568591.87
1559001600,2019-05-28 00:00:00,NEO/USD,12.45,12.88,12.0,12.71,3228802.65,260236.89
1558915200,2019-05-27 00:00:00,NEO/USD,12.02,12.8,11.85,12.45,3568900.56,291500.28
1558828800,2019-05-26 00:00:00,NEO/USD,11.46,12.29,11.21,12.02,2196292.35,188038.39
1558742400,2019-05-25 00:00:00,NEO/USD,11.58,11.72,11.34,11.46,534926.95,46358.66
1558656000,2019-05-24 00:00:00,NEO/USD,11.36,12.03,11.09,11.58,1795032.2,154032.52
1558569600,2019-05-23 00:00:00,NEO/USD,11.14,11.48,10.71,11.36,1299300.85,116608.69
1558483200,2019-05-22 00:00:00,NEO/USD,12.15,12.32,11.08,11.14,4490453.45,384401.44
1558396800,2019-05-21 00:00:00,NEO/USD,12.08,12.65,11.69,12.15,2466570.02,202322.47
1558310400,2019-05-20 00:00:00,NEO/USD,11.7,12.59,10.73,12.08,7099875.2,597902.63
1558224000,2019-05-19 00:00:00,NEO/USD,10.69,11.96,10.64,11.7,3557848.25,310332.69
1558137600,2019-05-18 00:00:00,NEO/USD,11.35,11.58,10.44,10.69,2867459.1,263769.96
1558051200,2019-05-17 00:00:00,NEO/USD,12.09,12.22,10.58,11.35,4735182.9,426565.24
1557964800,2019-05-16 00:00:00,NEO/USD,12.79,13.8,11.4,12.09,7643127.08,616443.55
1557878400,2019-05-15 00:00:00,NEO/USD,11.1,13.0,10.98,12.79,5834291.74,487890.57
1557792000,2019-05-14 00:00:00,NEO/USD,9.72,11.19,9.649,11.1,3375202.14,320979.33
1557705600,2019-05-13 00:00:00,NEO/USD,9.336,10.03,9.271,9.72,1570849.75,161196.41
1557619200,2019-05-12 00:00:00,NEO/USD,9.731,9.965,9.118,9.336,1830941.49,192499.31
1557532800,2019-05-11 00:00:00,NEO/USD,8.841,10.24,8.839,9.731,1987069.85,205199.18
1557446400,2019-05-10 00:00:00,NEO/USD,8.791,9.197,8.41,8.841,1475130.69,166008.69
1557360000,2019-05-09 00:00:00,NEO/USD,9.382,9.662,8.65,8.791,2018796.26,224228.79
1557273600,2019-05-08 00:00:00,NEO/USD,9.33,9.455,9.041,9.382,860741.6,92979.06
1557187200,2019-05-07 00:00:00,NEO/USD,9.63,9.965,9.3,9.33,1099599.04,113959.58
1557100800,2019-05-06 00:00:00,NEO/USD,9.689,9.86,9.3,9.63,842349.05,87820.57
1557014400,2019-05-05 00:00:00,NEO/USD,9.891,10.03,9.561,9.689,597462.74,61389.52
1556928000,2019-05-04 00:00:00,NEO/USD,10.4,10.62,9.633,9.891,1272748.92,126232.15
1556841600,2019-05-03 00:00:00,NEO/USD,10.27,10.8,10.13,10.4,1428517.26,136329.2
1556755200,2019-05-02 00:00:00,NEO/USD,10.15,10.59,10.07,10.27,768239.47,74383.74
1556668800,2019-05-01 00:00:00,NEO/USD,10.23,10.4,9.918,10.15,524954.77,51851.87
1556582400,2019-04-30 00:00:00,NEO/USD,9.884,10.23,9.788,10.23,584056.03,58401.18
1556496000,2019-04-29 00:00:00,NEO/USD,9.67,10.37,9.594,9.884,1954709.17,196295.38
1556409600,2019-04-28 00:00:00,NEO/USD,9.752,10.12,9.57,9.67,927765.89,94616.55
1556323200,2019-04-27 00:00:00,NEO/USD,9.678,9.904,9.502,9.752,449957.34,46150.31
1556236800,2019-04-26 00:00:00,NEO/USD,9.575,9.97,9.303,9.678,1666397.58,174077.49
1556150400,2019-04-25 00:00:00,NEO/USD,10.03,10.43,9.411,9.575,2608678.75,261312.75
1556064000,2019-04-24 00:00:00,NEO/USD,10.32,10.44,9.48,10.03,2167384.33,219090.8
1555977600,2019-04-23 00:00:00,NEO/USD,10.9,11.17,10.32,10.32,1581919.78,146423.93
1555891200,2019-04-22 00:00:00,NEO/USD,10.65,11.04,10.54,10.9,1016005.39,93292.96
1555804800,2019-04-21 00:00:00,NEO/USD,10.99,11.08,10.22,10.65,1039081.84,98665.24
1555718400,2019-04-20 00:00:00,NEO/USD,11.16,11.23,10.88,10.99,516402.08,46965.63
1555632000,2019-04-19 00:00:00,NEO/USD,11.35,11.36,10.86,11.16,639885.84,57902.45
1555545600,2019-04-18 00:00:00,NEO/USD,11.03,11.49,11.03,11.35,908048.84,80288.98
1555459200,2019-04-17 00:00:00,NEO/USD,10.99,11.28,10.88,11.03,522697.5,47259.38
1555372800,2019-04-16 00:00:00,NEO/USD,10.72,11.15,10.56,10.99,928586.07,85850.89
1555286400,2019-04-15 00:00:00,NEO/USD,11.39,11.48,10.44,10.72,1397747.37,127950.02
1555200000,2019-04-14 00:00:00,NEO/USD,11.12,11.48,10.89,11.39,604612.24,54140.11
1555113600,2019-04-13 00:00:00,NEO/USD,11.4,11.4,11.0,11.12,612143.75,54320.39
1555027200,2019-04-12 00:00:00,NEO/USD,11.27,11.67,10.7,11.4,1559830.28,138030.91
1554940800,2019-04-11 00:00:00,NEO/USD,12.44,12.45,10.61,11.27,3554735.56,314368.34
1554854400,2019-04-10 00:00:00,NEO/USD,12.24,12.91,12.2,12.44,1768853.42,140010.77
1554768000,2019-04-09 00:00:00,NEO/USD,12.8,12.8,11.94,12.24,1196750.02,96757.89
1554681600,2019-04-08 00:00:00,NEO/USD,13.04,13.45,12.13,12.8,2562132.49,200690.78
1554595200,2019-04-07 00:00:00,NEO/USD,13.19,13.38,12.58,13.04,2464474.31,188682.98
1554508800,2019-04-06 00:00:00,NEO/USD,13.65,13.8,12.89,13.19,2390372.34,178831.96
1554422400,2019-04-05 00:00:00,NEO/USD,12.91,13.91,12.77,13.65,2727645.72,204768.34
1554336000,2019-04-04 00:00:00,NEO/USD,12.19,13.95,11.98,12.91,6611089.27,509252.11
1554249600,2019-04-03 00:00:00,NEO/USD,11.74,14.06,11.56,12.19,12020718.63,948699.51
1554163200,2019-04-02 00:00:00,NEO/USD,10.18,11.88,10.18,11.74,7950722.93,715047.39
1554076800,2019-04-01 00:00:00,NEO/USD,10.23,10.32,9.939,10.18,1495745.07,146941.47
1553990400,2019-03-31 00:00:00,NEO/USD,10.09,10.29,9.763,10.23,1704479.57,169607.55
1553904000,2019-03-30 00:00:00,NEO/USD,10.13,10.45,9.805,10.09,2749671.46,271378.05
1553817600,2019-03-29 00:00:00,NEO/USD,9.311,10.14,9.31,10.13,2347932.77,241952.82
1553731200,2019-03-28 00:00:00,NEO/USD,9.409,9.433,9.242,9.311,791756.46,84920.52
1553644800,2019-03-27 00:00:00,NEO/USD,8.948,9.49,8.921,9.409,1731652.85,186355.3
1553558400,2019-03-26 00:00:00,NEO/USD,9.002,9.029,8.64,8.948,1148770.87,129663.79
1553472000,2019-03-25 00:00:00,NEO/USD,9.25,9.408,8.761,9.002,2155404.45,238649.5
1553385600,2019-03-24 00:00:00,NEO/USD,9.494,9.494,9.08,9.25,1080743.25,116914.27
1553299200,2019-03-23 00:00:00,NEO/USD,9.273,9.51,9.236,9.494,1070954.03,113965.43
1553212800,2019-03-22 00:00:00,NEO/USD,9.084,9.385,9.043,9.273,621048.22,67053.07
1553126400,2019-03-21 00:00:00,NEO/USD,9.524,9.584,8.845,9.084,1753225.54,191211.04
1553040000,2019-03-20 00:00:00,NEO/USD,9.39,9.542,9.059,9.524,983646.93,105511.78
1552953600,2019-03-19 00:00:00,NEO/USD,9.276,9.413,9.136,9.39,809082.5,87162.89
1552867200,2019-03-18 00:00:00,NEO/USD,9.375,9.493,9.1,9.276,1211255.19,130296.67
1552780800,2019-03-17 00:00:00,NEO/USD,9.59,9.654,9.292,9.375,1279608.0,135236.32
1552694400,2019-03-16 00:00:00,NEO/USD,9.43,9.968,9.363,9.59,2259059.59,233714.89
1552608000,2019-03-15 00:00:00,NEO/USD,9.401,9.519,9.248,9.43,1141965.84,121602.7
1552521600,2019-03-14 00:00:00,NEO/USD,9.088,9.557,8.91,9.401,2152358.04,233242.18
1552435200,2019-03-13 00:00:00,NEO/USD,8.985,9.333,8.878,9.088,1791683.53,196619.4
1552348800,2019-03-12 00:00:00,NEO/USD,8.902,9.148,8.538,8.985,1174419.43,132036.77
1552262400,2019-03-11 00:00:00,NEO/USD,8.935,9.021,8.611,8.902,1351198.68,153518.68
1552176000,2019-03-10 00:00:00,NEO/USD,9.142,9.201,8.785,8.935,1022997.02,114195.09
1552089600,2019-03-09 00:00:00,NEO/USD,8.95,9.415,8.905,9.142,1653416.01,180597.33
1552003200,2019-03-08 00:00:00,NEO/USD,9.383,9.422,8.679,8.95,1797846.74,198040.25
1551916800,2019-03-07 00:00:00,NEO/USD,8.9,9.487,8.869,9.383,2032293.96,221548.25
1551830400,2019-03-06 00:00:00,NEO/USD,8.935,9.136,8.729,8.9,1291515.99,144797.22
1551744000,2019-03-05 00:00:00,NEO/USD,8.355,9.111,8.253,8.935,2640581.25,300828.33
1551657600,2019-03-04 00:00:00,NEO/USD,8.8,8.835,8.11,8.355,3081752.33,366448.19
1551571200,2019-03-03 00:00:00,NEO/USD,8.9,9.039,8.75,8.8,1158242.2,130242.34
1551484800,2019-03-02 00:00:00,NEO/USD,9.159,9.282,8.83,8.9,1197188.17,133759.0
1551398400,2019-03-01 00:00:00,NEO/USD,9.003,9.591,8.957,9.159,1472045.11,160149.81
