https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DASH,Volume USD
1578096000,2020-01-04 00:00:00,DASH/USD,43.94,47.83,43.19,46.3,700897.79,15204.03
1578009600,2020-01-03 00:00:00,DASH/USD,40.15,44.08,40.15,43.94,110618.41,2586.63
1577923200,2020-01-02 00:00:00,DASH/USD,41.85,41.88,40.1,40.15,52058.53,1272.72
1577836800,2020-01-01 00:00:00,DASH/USD,41.29,42.97,40.85,41.85,87775.53,2088.69
1577750400,2019-12-31 00:00:00,DASH/USD,42.29,42.85,41.1,41.29,48144.8,1148.52
1577664000,2019-12-30 00:00:00,DASH/USD,44.69,44.85,42.25,42.29,195911.76,4500.92
1577577600,2019-12-29 00:00:00,DASH/USD,41.88,45.06,41.46,44.69,297255.62,6799.42
1577491200,2019-12-28 00:00:00,DASH/USD,39.71,43.01,39.71,42.05,317786.14,7582.82
1577404800,2019-12-27 00:00:00,DASH/USD,40.15,40.48,38.45,39.71,304790.28,7701.6
1577318400,2019-12-26 00:00:00,DASH/USD,40.93,41.05,38.11,40.15,670635.16,17085.46
1577232000,2019-12-25 00:00:00,DASH/USD,41.8,41.8,40.45,40.93,137777.97,3346.96
1577145600,2019-12-24 00:00:00,DASH/USD,42.91,43.04,41.5,41.8,149834.77,3550.78
1577059200,2019-12-23 00:00:00,DASH/USD,44.44,45.1,42.65,42.91,89521.78,2025.1
1576972800,2019-12-22 00:00:00,DASH/USD,42.82,44.44,42.7,44.44,39796.22,912.32
1576886400,2019-12-21 00:00:00,DASH/USD,43.34,43.54,42.62,42.83,38340.84,888.31
1576800000,2019-12-20 00:00:00,DASH/USD,43.07,43.82,42.24,43.34,59262.95,1377.59
1576713600,2019-12-19 00:00:00,DASH/USD,44.64,45.02,42.46,43.07,56476.17,1300.69
1576627200,2019-12-18 00:00:00,DASH/USD,41.51,45.86,40.17,44.64,209432.94,4823.99
1576540800,2019-12-17 00:00:00,DASH/USD,46.16,46.3,40.79,41.51,487083.86,11107.99
1576454400,2019-12-16 00:00:00,DASH/USD,50.89,51.0,45.19,46.16,537498.99,11400.47
1576368000,2019-12-15 00:00:00,DASH/USD,49.52,51.39,49.18,50.89,68932.72,1360.15
1576281600,2019-12-14 00:00:00,DASH/USD,50.85,51.41,49.29,49.89,92522.92,1825.41
1576195200,2019-12-13 00:00:00,DASH/USD,50.22,51.0,49.83,50.85,69537.22,1373.81
1576108800,2019-12-12 00:00:00,DASH/USD,49.84,50.74,48.71,50.08,91747.47,1849.5
1576022400,2019-12-11 00:00:00,DASH/USD,50.52,50.86,49.33,49.84,38264.91,766.39
1575936000,2019-12-10 00:00:00,DASH/USD,51.38,51.83,49.54,50.52,94988.51,1873.11
1575849600,2019-12-09 00:00:00,DASH/USD,52.03,53.41,51.0,51.38,96281.54,1844.52
1575763200,2019-12-08 00:00:00,DASH/USD,52.79,53.21,52.02,52.03,44604.27,848.6
1575676800,2019-12-07 00:00:00,DASH/USD,52.86,53.96,51.84,52.79,68187.76,1293.13
1575590400,2019-12-06 00:00:00,DASH/USD,50.2,53.33,49.99,52.86,148796.54,2865.13
1575504000,2019-12-05 00:00:00,DASH/USD,50.74,51.78,49.75,50.25,115962.53,2295.95
1575417600,2019-12-04 00:00:00,DASH/USD,51.68,53.66,49.82,50.74,134141.5,2610.06
1575331200,2019-12-03 00:00:00,DASH/USD,52.03,52.55,51.05,51.68,55911.25,1078.72
1575244800,2019-12-02 00:00:00,DASH/USD,53.44,54.12,51.96,52.03,108960.88,2070.63
1575158400,2019-12-01 00:00:00,DASH/USD,55.61,55.61,52.69,53.44,187525.65,3505.39
1575072000,2019-11-30 00:00:00,DASH/USD,57.27,58.34,54.85,55.61,343127.95,6121.94
1574985600,2019-11-29 00:00:00,DASH/USD,52.66,63.51,52.66,57.27,1878995.33,31980.15
1574899200,2019-11-28 00:00:00,DASH/USD,50.75,55.28,49.49,52.7,612303.14,11893.4
1574812800,2019-11-27 00:00:00,DASH/USD,50.53,53.0,48.38,50.75,259484.43,5054.94
1574726400,2019-11-26 00:00:00,DASH/USD,50.22,51.41,49.93,50.53,157972.87,3103.19
1574640000,2019-11-25 00:00:00,DASH/USD,51.41,54.05,48.3,50.22,246090.95,4787.32
1574553600,2019-11-24 00:00:00,DASH/USD,54.81,54.88,51.0,51.41,87259.44,1639.06
1574467200,2019-11-23 00:00:00,DASH/USD,55.46,57.13,53.9,54.81,170451.89,3067.17
1574380800,2019-11-22 00:00:00,DASH/USD,60.53,61.28,53.25,55.46,257973.35,4571.68
1574294400,2019-11-21 00:00:00,DASH/USD,63.75,64.6,59.67,60.51,290821.54,4711.8
1574208000,2019-11-20 00:00:00,DASH/USD,65.45,65.66,63.41,63.75,56764.99,880.53
1574121600,2019-11-19 00:00:00,DASH/USD,64.4,65.99,63.27,65.45,66457.01,1030.71
1574035200,2019-11-18 00:00:00,DASH/USD,67.84,68.07,63.61,64.4,185419.47,2831.05
1573948800,2019-11-17 00:00:00,DASH/USD,68.17,68.47,67.25,67.84,19942.47,292.87
1573862400,2019-11-16 00:00:00,DASH/USD,68.31,68.31,67.5,68.17,15325.13,225.7
1573776000,2019-11-15 00:00:00,DASH/USD,68.66,69.86,66.77,68.31,138889.29,2042.65
1573689600,2019-11-14 00:00:00,DASH/USD,69.88,70.11,68.5,68.74,116174.2,1676.67
1573603200,2019-11-13 00:00:00,DASH/USD,70.23,70.83,69.66,69.88,49326.62,703.52
1573516800,2019-11-12 00:00:00,DASH/USD,70.1,70.75,69.0,70.23,59030.04,843.64
1573430400,2019-11-11 00:00:00,DASH/USD,71.51,72.48,69.52,70.1,84526.58,1188.76
1573344000,2019-11-10 00:00:00,DASH/USD,69.62,72.17,69.15,71.51,507466.79,7179.57
1573257600,2019-11-09 00:00:00,DASH/USD,69.94,70.48,69.02,69.62,72561.26,1042.58
1573171200,2019-11-08 00:00:00,DASH/USD,72.09,72.72,67.83,69.94,266233.44,3823.07
1573084800,2019-11-07 00:00:00,DASH/USD,74.45,74.74,71.45,72.2,81571.14,1120.06
1572998400,2019-11-06 00:00:00,DASH/USD,74.92,75.17,73.01,74.45,51370.99,692.96
1572912000,2019-11-05 00:00:00,DASH/USD,73.1,75.07,71.79,74.92,91153.88,1232.46
1572825600,2019-11-04 00:00:00,DASH/USD,71.27,74.83,70.98,73.1,141006.18,1934.93
1572739200,2019-11-03 00:00:00,DASH/USD,72.42,72.9,70.6,71.27,38832.37,542.39
1572652800,2019-11-02 00:00:00,DASH/USD,71.98,72.96,71.7,72.42,65097.13,899.18
1572566400,2019-11-01 00:00:00,DASH/USD,71.79,72.52,70.61,71.98,76195.61,1062.88
1572480000,2019-10-31 00:00:00,DASH/USD,72.37,73.02,70.2,72.06,100797.09,1416.65
1572393600,2019-10-30 00:00:00,DASH/USD,73.09,74.86,71.15,72.37,109891.92,1508.28
1572307200,2019-10-29 00:00:00,DASH/USD,71.8,76.47,71.66,73.09,178584.48,2410.08
1572220800,2019-10-28 00:00:00,DASH/USD,72.01,76.94,71.6,71.8,235298.06,3169.48
1572134400,2019-10-27 00:00:00,DASH/USD,70.67,74.51,69.42,72.01,145853.02,2029.5
1572048000,2019-10-26 00:00:00,DASH/USD,70.47,75.48,67.67,70.67,673051.39,9389.15
1571961600,2019-10-25 00:00:00,DASH/USD,62.59,71.17,62.55,70.47,246988.84,3635.11
1571875200,2019-10-24 00:00:00,DASH/USD,62.81,63.33,61.5,62.59,43342.08,692.91
1571788800,2019-10-23 00:00:00,DASH/USD,67.54,67.61,61.7,62.81,259581.23,4013.57
1571702400,2019-10-22 00:00:00,DASH/USD,69.08,69.86,67.1,67.54,81756.83,1195.54
1571616000,2019-10-21 00:00:00,DASH/USD,69.48,70.05,68.28,69.08,51898.54,748.63
1571529600,2019-10-20 00:00:00,DASH/USD,67.5,70.31,67.3,69.48,43280.31,624.83
1571443200,2019-10-19 00:00:00,DASH/USD,68.2,68.98,67.38,67.5,67502.83,991.24
1571356800,2019-10-18 00:00:00,DASH/USD,69.05,69.21,67.06,68.2,64502.25,945.2
1571270400,2019-10-17 00:00:00,DASH/USD,68.15,70.37,67.4,69.05,75383.27,1091.35
1571184000,2019-10-16 00:00:00,DASH/USD,71.55,71.64,67.08,68.15,303729.77,4411.4
1571097600,2019-10-15 00:00:00,DASH/USD,71.3,74.25,70.92,71.55,212573.15,2928.25
1571011200,2019-10-14 00:00:00,DASH/USD,70.69,71.59,70.22,71.3,50892.16,716.49
1570924800,2019-10-13 00:00:00,DASH/USD,70.88,72.01,70.24,70.69,69368.61,976.3
1570838400,2019-10-12 00:00:00,DASH/USD,69.75,73.62,69.65,70.88,193384.86,2692.24
1570752000,2019-10-11 00:00:00,DASH/USD,72.99,74.03,69.57,69.75,233634.47,3264.54
1570665600,2019-10-10 00:00:00,DASH/USD,73.97,74.75,70.74,72.99,260343.3,3572.58
1570579200,2019-10-09 00:00:00,DASH/USD,71.01,74.93,70.44,73.97,267331.03,3705.16
1570492800,2019-10-08 00:00:00,DASH/USD,71.13,74.32,70.31,71.01,460696.83,6349.44
1570406400,2019-10-07 00:00:00,DASH/USD,69.29,72.29,68.46,71.13,227334.6,3208.55
1570320000,2019-10-06 00:00:00,DASH/USD,69.93,71.1,68.03,69.29,505030.7,7277.81
1570233600,2019-10-05 00:00:00,DASH/USD,69.72,70.25,68.86,69.93,40665.25,584.86
1570147200,2019-10-04 00:00:00,DASH/USD,69.66,70.38,68.37,69.72,170268.29,2452.18
1570060800,2019-10-03 00:00:00,DASH/USD,70.97,71.2,68.17,69.66,305338.71,4413.83
1569974400,2019-10-02 00:00:00,DASH/USD,70.3,70.97,69.39,70.97,70068.39,999.38
1569888000,2019-10-01 00:00:00,DASH/USD,71.46,72.7,69.58,70.3,152160.67,2134.65
1569801600,2019-09-30 00:00:00,DASH/USD,69.25,72.18,66.86,71.46,182065.78,2621.84
1569715200,2019-09-29 00:00:00,DASH/USD,71.81,71.81,67.65,69.25,72051.08,1042.63
1569628800,2019-09-28 00:00:00,DASH/USD,71.59,72.7,70.35,71.81,81242.09,1136.44
1569542400,2019-09-27 00:00:00,DASH/USD,68.98,72.56,67.32,71.59,134858.99,1925.89
1569456000,2019-09-26 00:00:00,DASH/USD,73.08,73.47,66.18,68.98,601697.66,8531.44
1569369600,2019-09-25 00:00:00,DASH/USD,71.63,76.22,69.48,73.08,836380.23,11455.88
1569283200,2019-09-24 00:00:00,DASH/USD,87.0,87.82,68.1,71.63,895071.48,11768.99
1569196800,2019-09-23 00:00:00,DASH/USD,91.29,91.29,86.0,87.0,449234.12,5087.47
1569110400,2019-09-22 00:00:00,DASH/USD,93.1,94.08,91.11,91.29,110748.04,1203.06
1569024000,2019-09-21 00:00:00,DASH/USD,97.16,97.16,93.08,93.1,118468.96,1246.12
1568937600,2019-09-20 00:00:00,DASH/USD,100.06,100.09,95.46,97.16,783006.77,8022.57
1568851200,2019-09-19 00:00:00,DASH/USD,97.87,104.82,91.0,100.06,2286445.4,23344.17
1568764800,2019-09-18 00:00:00,DASH/USD,94.21,99.34,93.9,97.87,846117.39,8789.24
1568678400,2019-09-17 00:00:00,DASH/USD,93.05,99.9,90.87,94.21,1199498.75,12696.06
1568592000,2019-09-16 00:00:00,DASH/USD,89.0,95.49,88.12,93.05,1189169.58,12983.34
1568505600,2019-09-15 00:00:00,DASH/USD,91.59,91.8,88.96,89.0,333910.23,3714.01
1568419200,2019-09-14 00:00:00,DASH/USD,93.77,95.1,90.63,91.59,752443.33,8146.43
1568332800,2019-09-13 00:00:00,DASH/USD,85.65,94.62,84.68,93.77,777971.4,8554.61
1568246400,2019-09-12 00:00:00,DASH/USD,82.71,98.27,81.73,85.65,1409842.43,15379.52
1568160000,2019-09-11 00:00:00,DASH/USD,83.1,84.94,82.0,82.71,215062.58,2579.4
1568073600,2019-09-10 00:00:00,DASH/USD,86.42,87.19,82.53,83.1,184219.22,2195.12
1567987200,2019-09-09 00:00:00,DASH/USD,87.9,89.64,85.71,86.42,315536.42,3605.05
1567900800,2019-09-08 00:00:00,DASH/USD,83.87,87.92,83.87,87.9,173440.13,2007.0
1567814400,2019-09-07 00:00:00,DASH/USD,80.23,84.61,79.97,83.87,207659.63,2513.01
1567728000,2019-09-06 00:00:00,DASH/USD,80.1,83.5,77.61,80.23,937909.58,11635.86
1567641600,2019-09-05 00:00:00,DASH/USD,81.26,82.0,80.1,80.1,87403.37,1083.57
1567555200,2019-09-04 00:00:00,DASH/USD,83.24,83.24,80.3,81.26,173940.45,2138.56
1567468800,2019-09-03 00:00:00,DASH/USD,81.64,83.87,80.13,83.24,495061.27,6086.25
1567382400,2019-09-02 00:00:00,DASH/USD,79.81,83.46,79.56,81.64,346723.61,4281.83
1567296000,2019-09-01 00:00:00,DASH/USD,80.17,80.7,78.2,79.81,74271.58,936.33
1567209600,2019-08-31 00:00:00,DASH/USD,80.29,82.45,78.6,80.17,409838.65,5085.67
1567123200,2019-08-30 00:00:00,DASH/USD,79.99,81.93,78.84,80.29,110964.63,1377.2
1567036800,2019-08-29 00:00:00,DASH/USD,84.76,84.78,78.11,79.99,669387.58,8303.11
1566950400,2019-08-28 00:00:00,DASH/USD,90.68,90.68,84.5,84.76,303411.6,3500.33
1566864000,2019-08-27 00:00:00,DASH/USD,92.36,92.41,90.1,90.68,82664.19,909.87
1566777600,2019-08-26 00:00:00,DASH/USD,91.18,93.96,91.05,92.36,197389.64,2136.43
1566691200,2019-08-25 00:00:00,DASH/USD,92.36,93.61,90.63,91.18,125114.49,1355.8
1566604800,2019-08-24 00:00:00,DASH/USD,93.63,93.63,90.0,92.36,132774.3,1454.24
1566518400,2019-08-23 00:00:00,DASH/USD,90.84,96.9,90.25,93.63,367006.11,3911.68
1566432000,2019-08-22 00:00:00,DASH/USD,90.13,92.2,88.3,90.84,127900.34,1416.77
1566345600,2019-08-21 00:00:00,DASH/USD,93.93,94.05,87.18,90.13,324143.84,3610.27
1566259200,2019-08-20 00:00:00,DASH/USD,97.62,97.63,93.62,93.93,81749.47,861.79
1566172800,2019-08-19 00:00:00,DASH/USD,94.94,97.65,94.04,97.62,262475.26,2737.54
1566086400,2019-08-18 00:00:00,DASH/USD,91.96,96.88,91.37,94.94,335368.9,3531.06
1566000000,2019-08-17 00:00:00,DASH/USD,93.73,93.73,90.81,91.96,196317.91,2130.96
1565913600,2019-08-16 00:00:00,DASH/USD,94.76,95.52,91.26,93.73,232864.97,2498.45
1565827200,2019-08-15 00:00:00,DASH/USD,96.69,97.73,91.26,94.76,576252.54,6114.82
1565740800,2019-08-14 00:00:00,DASH/USD,101.87,102.67,95.5,96.69,1244400.25,12620.05
1565654400,2019-08-13 00:00:00,DASH/USD,104.84,108.02,100.73,101.87,736360.98,7055.26
1565568000,2019-08-12 00:00:00,DASH/USD,106.7,106.95,102.31,104.84,159405.84,1527.49
1565481600,2019-08-11 00:00:00,DASH/USD,99.27,108.69,99.04,106.7,746108.57,7068.17
1565395200,2019-08-10 00:00:00,DASH/USD,103.86,104.58,97.5,99.27,538523.96,5353.7
1565308800,2019-08-09 00:00:00,DASH/USD,106.2,106.2,103.01,103.86,645591.78,6192.32
1565222400,2019-08-08 00:00:00,DASH/USD,107.45,107.76,104.12,106.2,358449.01,3396.33
1565136000,2019-08-07 00:00:00,DASH/USD,106.8,111.14,105.86,107.45,358729.96,3330.97
1565049600,2019-08-06 00:00:00,DASH/USD,110.11,111.52,104.12,106.8,1030098.35,9750.29
1564963200,2019-08-05 00:00:00,DASH/USD,106.2,112.99,106.2,110.11,671671.12,6084.75
1564876800,2019-08-04 00:00:00,DASH/USD,106.49,107.29,103.01,106.2,421874.75,3987.97
1564790400,2019-08-03 00:00:00,DASH/USD,105.04,107.99,104.99,106.49,144789.7,1351.54
1564704000,2019-08-02 00:00:00,DASH/USD,106.86,109.52,104.28,105.04,858579.72,8025.71
1564617600,2019-08-01 00:00:00,DASH/USD,108.74,109.11,104.92,106.86,218689.44,2058.41
1564531200,2019-07-31 00:00:00,DASH/USD,104.66,108.92,104.55,108.74,324476.97,3035.73
1564444800,2019-07-30 00:00:00,DASH/USD,105.46,107.87,103.67,104.66,205601.77,1948.96
1564358400,2019-07-29 00:00:00,DASH/USD,107.82,109.58,104.03,105.46,264466.19,2488.65
1564272000,2019-07-28 00:00:00,DASH/USD,110.33,112.08,102.08,107.82,435197.66,4082.42
1564185600,2019-07-27 00:00:00,DASH/USD,115.27,117.22,108.15,110.33,331461.57,2946.95
1564099200,2019-07-26 00:00:00,DASH/USD,114.94,115.46,112.01,115.27,123100.01,1081.78
1564012800,2019-07-25 00:00:00,DASH/USD,109.54,116.23,108.91,114.94,499430.28,4398.87
1563926400,2019-07-24 00:00:00,DASH/USD,109.44,111.38,106.83,109.54,386085.65,3558.03
1563840000,2019-07-23 00:00:00,DASH/USD,114.14,114.5,108.9,109.44,452341.6,4074.98
1563753600,2019-07-22 00:00:00,DASH/USD,118.67,119.05,112.01,114.14,640572.76,5587.97
1563667200,2019-07-21 00:00:00,DASH/USD,116.82,119.25,115.5,118.67,761447.28,6521.09
1563580800,2019-07-20 00:00:00,DASH/USD,112.29,120.66,112.26,116.82,917489.98,7822.09
1563494400,2019-07-19 00:00:00,DASH/USD,109.64,114.87,106.43,112.29,1507648.52,13571.71
1563408000,2019-07-18 00:00:00,DASH/USD,102.32,111.91,99.32,109.64,867832.38,8155.64
1563321600,2019-07-17 00:00:00,DASH/USD,99.85,106.99,95.36,102.32,1214052.12,12064.45
1563235200,2019-07-16 00:00:00,DASH/USD,120.89,123.33,98.92,99.85,938533.73,8801.14
1563148800,2019-07-15 00:00:00,DASH/USD,123.17,124.23,116.87,120.89,806979.27,6685.11
1563062400,2019-07-14 00:00:00,DASH/USD,139.97,140.37,122.2,123.17,722939.75,5562.8
1562976000,2019-07-13 00:00:00,DASH/USD,142.81,144.73,136.01,139.97,813688.88,5782.65
1562889600,2019-07-12 00:00:00,DASH/USD,142.32,148.28,141.36,142.81,379506.02,2601.86
1562803200,2019-07-11 00:00:00,DASH/USD,150.5,150.5,135.3,142.32,990680.64,6999.39
1562716800,2019-07-10 00:00:00,DASH/USD,156.44,158.2,142.79,150.5,1042071.34,6930.93
1562630400,2019-07-09 00:00:00,DASH/USD,159.39,162.45,152.61,156.44,766270.3,4874.92
1562544000,2019-07-08 00:00:00,DASH/USD,158.14,160.95,156.65,159.39,606046.58,3817.89
1562457600,2019-07-07 00:00:00,DASH/USD,154.2,160.26,152.79,158.14,293485.13,1875.24
1562371200,2019-07-06 00:00:00,DASH/USD,154.13,158.6,153.42,154.2,362192.05,2310.89
1562284800,2019-07-05 00:00:00,DASH/USD,155.88,156.21,151.28,154.13,599452.42,3891.67
1562198400,2019-07-04 00:00:00,DASH/USD,158.41,162.3,153.6,155.88,949556.4,5981.38
1562112000,2019-07-03 00:00:00,DASH/USD,152.52,158.61,152.52,158.41,848346.6,5438.57
1562025600,2019-07-02 00:00:00,DASH/USD,154.19,155.68,146.15,152.52,749776.77,4952.83
1561939200,2019-07-01 00:00:00,DASH/USD,156.39,161.75,146.88,154.19,655095.19,4240.63
1561852800,2019-06-30 00:00:00,DASH/USD,169.57,172.1,154.22,156.39,804218.99,4972.91
1561766400,2019-06-29 00:00:00,DASH/USD,169.81,170.9,162.43,169.57,493708.67,2958.05
1561680000,2019-06-28 00:00:00,DASH/USD,156.05,171.81,152.87,169.81,1781108.05,10956.01
1561593600,2019-06-27 00:00:00,DASH/USD,172.02,174.85,148.36,156.05,2334824.07,14623.1
1561507200,2019-06-26 00:00:00,DASH/USD,177.3,186.83,162.2,172.02,4438745.81,25218.29
1561420800,2019-06-25 00:00:00,DASH/USD,176.15,180.71,173.89,177.3,1221857.54,6909.4
1561334400,2019-06-24 00:00:00,DASH/USD,175.04,179.2,170.44,176.15,934873.18,5339.58
1561248000,2019-06-23 00:00:00,DASH/USD,177.13,181.41,171.67,175.04,2422432.58,13734.84
1561161600,2019-06-22 00:00:00,DASH/USD,168.23,181.47,166.33,177.13,3101693.4,17574.4
1561075200,2019-06-21 00:00:00,DASH/USD,162.63,169.36,161.52,168.23,589730.54,3590.95
1560988800,2019-06-20 00:00:00,DASH/USD,162.46,163.38,158.69,162.63,506357.01,3144.32
1560902400,2019-06-19 00:00:00,DASH/USD,158.45,162.72,157.79,162.46,724104.92,4531.74
1560816000,2019-06-18 00:00:00,DASH/USD,159.01,166.8,155.06,158.45,1955907.21,12051.03
1560729600,2019-06-17 00:00:00,DASH/USD,156.44,160.86,155.99,159.01,559821.96,3541.13
1560643200,2019-06-16 00:00:00,DASH/USD,154.62,161.74,153.72,156.44,899290.92,5683.12
1560556800,2019-06-15 00:00:00,DASH/USD,154.02,156.9,153.01,154.62,492210.7,3184.65
1560470400,2019-06-14 00:00:00,DASH/USD,153.21,155.87,149.61,154.02,615042.93,4038.23
1560384000,2019-06-13 00:00:00,DASH/USD,156.92,159.7,152.67,153.21,419147.58,2682.53
1560297600,2019-06-12 00:00:00,DASH/USD,147.46,158.66,146.48,156.92,792342.22,5202.25
1560211200,2019-06-11 00:00:00,DASH/USD,151.28,151.28,143.68,147.46,342965.81,2331.31
1560124800,2019-06-10 00:00:00,DASH/USD,142.15,151.55,140.28,151.28,623392.89,4235.98
1560038400,2019-06-09 00:00:00,DASH/USD,145.46,146.56,139.32,142.15,394443.39,2771.56
1559952000,2019-06-08 00:00:00,DASH/USD,149.4,150.05,143.01,145.46,446719.31,3057.22
1559865600,2019-06-07 00:00:00,DASH/USD,144.05,152.63,142.21,149.4,498909.38,3394.76
1559779200,2019-06-06 00:00:00,DASH/USD,147.29,148.95,138.72,144.05,479172.1,3317.01
1559692800,2019-06-05 00:00:00,DASH/USD,143.83,149.88,142.33,147.29,396946.9,2723.21
1559606400,2019-06-04 00:00:00,DASH/USD,155.94,156.26,140.67,143.83,1514936.32,10151.86
1559520000,2019-06-03 00:00:00,DASH/USD,165.31,165.35,153.33,155.94,684215.44,4294.05
1559433600,2019-06-02 00:00:00,DASH/USD,162.79,168.14,161.83,165.31,147832.38,892.24
1559347200,2019-06-01 00:00:00,DASH/USD,165.48,167.57,161.8,162.79,310816.18,1889.34
1559260800,2019-05-31 00:00:00,DASH/USD,162.56,165.81,157.05,165.48,483620.08,3000.25
1559174400,2019-05-30 00:00:00,DASH/USD,169.12,176.65,155.6,162.56,2008612.04,12052.71
1559088000,2019-05-29 00:00:00,DASH/USD,169.35,175.39,161.86,169.12,986017.2,5789.39
1559001600,2019-05-28 00:00:00,DASH/USD,167.18,173.22,161.65,169.35,1028835.48,6120.57
1558915200,2019-05-27 00:00:00,DASH/USD,163.2,171.34,163.2,167.18,1209804.33,7277.71
1558828800,2019-05-26 00:00:00,DASH/USD,156.01,167.35,152.07,163.2,1407738.56,8802.82
1558742400,2019-05-25 00:00:00,DASH/USD,156.36,160.74,154.07,156.01,680138.7,4330.52
1558656000,2019-05-24 00:00:00,DASH/USD,154.01,163.37,153.43,156.36,751218.28,4756.16
1558569600,2019-05-23 00:00:00,DASH/USD,153.98,155.94,144.91,154.01,2309853.73,15358.95
1558483200,2019-05-22 00:00:00,DASH/USD,166.21,168.18,151.4,153.98,1076071.15,6676.33
1558396800,2019-05-21 00:00:00,DASH/USD,167.96,169.64,160.08,166.21,829735.61,5045.81
1558310400,2019-05-20 00:00:00,DASH/USD,172.98,177.09,157.06,167.96,3078067.4,18383.11
1558224000,2019-05-19 00:00:00,DASH/USD,140.77,177.25,140.2,172.98,3821676.64,24263.69
1558137600,2019-05-18 00:00:00,DASH/USD,140.74,144.49,134.18,140.77,760848.79,5454.0
1558051200,2019-05-17 00:00:00,DASH/USD,148.36,149.76,130.52,140.74,2239560.81,16493.38
1557964800,2019-05-16 00:00:00,DASH/USD,153.18,163.34,144.08,148.36,2241245.91,14461.61
1557878400,2019-05-15 00:00:00,DASH/USD,140.96,154.92,140.96,153.18,3859956.06,26370.03
1557792000,2019-05-14 00:00:00,DASH/USD,130.62,142.06,130.27,140.96,1984088.26,14302.75
1557705600,2019-05-13 00:00:00,DASH/USD,125.23,137.02,124.45,130.62,1752072.22,13251.35
1557619200,2019-05-12 00:00:00,DASH/USD,122.2,126.88,118.49,125.23,783168.29,6397.99
1557532800,2019-05-11 00:00:00,DASH/USD,113.63,124.89,112.83,122.2,861336.3,7191.89
1557446400,2019-05-10 00:00:00,DASH/USD,113.73,116.97,112.29,113.63,251830.13,2197.74
1557360000,2019-05-09 00:00:00,DASH/USD,122.41,123.56,112.75,113.73,469740.62,4013.12
1557273600,2019-05-08 00:00:00,DASH/USD,122.78,123.05,119.33,122.41,191428.28,1579.05
1557187200,2019-05-07 00:00:00,DASH/USD,126.38,129.81,121.97,122.78,207660.59,1631.33
1557100800,2019-05-06 00:00:00,DASH/USD,124.49,128.88,121.64,126.38,350081.78,2779.45
1557014400,2019-05-05 00:00:00,DASH/USD,125.7,126.65,123.23,124.49,258406.16,2061.96
1556928000,2019-05-04 00:00:00,DASH/USD,126.49,129.44,122.0,125.7,604469.48,4817.29
1556841600,2019-05-03 00:00:00,DASH/USD,121.78,128.0,120.87,126.49,618464.08,4941.92
1556755200,2019-05-02 00:00:00,DASH/USD,122.06,124.22,120.5,121.78,294559.81,2403.79
1556668800,2019-05-01 00:00:00,DASH/USD,116.48,124.77,116.4,122.06,351555.17,2893.91
1556582400,2019-04-30 00:00:00,DASH/USD,112.49,117.58,112.49,116.48,168109.33,1458.47
1556496000,2019-04-29 00:00:00,DASH/USD,114.46,116.64,110.47,112.49,724399.22,6376.67
1556409600,2019-04-28 00:00:00,DASH/USD,112.28,115.49,112.25,114.46,282420.6,2471.2
1556323200,2019-04-27 00:00:00,DASH/USD,112.51,113.48,110.46,112.28,130192.07,1159.66
1556236800,2019-04-26 00:00:00,DASH/USD,108.76,114.58,107.19,112.51,526393.32,4738.16
1556150400,2019-04-25 00:00:00,DASH/USD,116.24,119.09,107.11,108.76,1689292.2,14905.29
1556064000,2019-04-24 00:00:00,DASH/USD,118.1,121.77,112.56,116.24,1405641.96,11949.83
1555977600,2019-04-23 00:00:00,DASH/USD,123.45,126.38,118.0,118.1,890500.31,7273.25
1555891200,2019-04-22 00:00:00,DASH/USD,122.57,124.28,120.72,123.45,618735.65,5030.27
1555804800,2019-04-21 00:00:00,DASH/USD,124.55,125.72,119.2,122.57,714456.74,5873.73
1555718400,2019-04-20 00:00:00,DASH/USD,123.48,125.79,122.47,124.55,490318.45,3942.66
1555632000,2019-04-19 00:00:00,DASH/USD,124.53,125.1,121.46,123.48,397029.87,3218.91
1555545600,2019-04-18 00:00:00,DASH/USD,121.02,126.52,120.97,124.53,1197694.13,9615.5
1555459200,2019-04-17 00:00:00,DASH/USD,121.5,123.77,119.82,121.02,317528.72,2628.4
1555372800,2019-04-16 00:00:00,DASH/USD,118.77,122.26,116.58,121.5,419586.09,3502.04
1555286400,2019-04-15 00:00:00,DASH/USD,123.79,124.99,115.5,118.77,883125.14,7305.36
1555200000,2019-04-14 00:00:00,DASH/USD,120.51,124.4,119.28,123.79,390881.52,3202.85
1555113600,2019-04-13 00:00:00,DASH/USD,120.12,121.42,118.92,120.51,162354.26,1351.98
1555027200,2019-04-12 00:00:00,DASH/USD,123.37,124.2,116.68,120.12,999511.51,8266.73
1554940800,2019-04-11 00:00:00,DASH/USD,129.7,129.94,114.37,123.37,1588084.53,13230.4
1554854400,2019-04-10 00:00:00,DASH/USD,133.02,135.51,123.62,129.7,3492999.67,26796.21
1554768000,2019-04-09 00:00:00,DASH/USD,137.5,137.5,131.39,133.02,995105.9,7451.92
1554681600,2019-04-08 00:00:00,DASH/USD,136.61,139.33,131.62,137.5,886468.89,6491.03
1554595200,2019-04-07 00:00:00,DASH/USD,132.0,137.23,131.58,136.61,579474.84,4292.91
