https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BAT
1577145600,2019-12-24 00:00:00,BAT/USD,0.1628,0.1657,0.1628,0.1655,2803.92,17007.45
1577059200,2019-12-23 00:00:00,BAT/USD,0.1743,0.175,0.1628,0.1628,9779.36,57430.11
1576972800,2019-12-22 00:00:00,BAT/USD,0.1694,0.1743,0.1694,0.1743,1760.62,10208.15
1576886400,2019-12-21 00:00:00,BAT/USD,0.1695,0.1731,0.1685,0.1731,1874.54,10994.78
1576800000,2019-12-20 00:00:00,BAT/USD,0.1634,0.174,0.1634,0.1695,4005.54,23605.24
1576713600,2019-12-19 00:00:00,BAT/USD,0.171,0.171,0.1629,0.1634,631.14,3834.58
1576627200,2019-12-18 00:00:00,BAT/USD,0.1634,0.1714,0.1498,0.171,4336.89,27599.52
1576540800,2019-12-17 00:00:00,BAT/USD,0.1752,0.1761,0.155,0.1634,6509.71,38947.6
1576454400,2019-12-16 00:00:00,BAT/USD,0.189,0.193,0.1744,0.1752,9041.04,49854.71
1576368000,2019-12-15 00:00:00,BAT/USD,0.1786,0.1912,0.1759,0.189,3298.6,18087.45
1576281600,2019-12-14 00:00:00,BAT/USD,0.1866,0.1915,0.1784,0.1784,1839.82,10255.11
1576195200,2019-12-13 00:00:00,BAT/USD,0.1766,0.1912,0.1766,0.1866,2809.44,15011.62
1576108800,2019-12-12 00:00:00,BAT/USD,0.1869,0.195,0.1707,0.175,5850.96,32639.65
1576022400,2019-12-11 00:00:00,BAT/USD,0.1767,0.1869,0.1746,0.1869,9181.14,51485.72
1575936000,2019-12-10 00:00:00,BAT/USD,0.1872,0.1888,0.1735,0.1767,2636.27,14791.0
1575849600,2019-12-09 00:00:00,BAT/USD,0.1902,0.2,0.181,0.1872,18622.61,98163.04
1575763200,2019-12-08 00:00:00,BAT/USD,0.1895,0.2097,0.1877,0.1902,14156.34,74054.55
1575676800,2019-12-07 00:00:00,BAT/USD,0.195,0.1971,0.189,0.1895,4489.34,23331.81
1575590400,2019-12-06 00:00:00,BAT/USD,0.188,0.1995,0.1873,0.195,3446.59,18183.82
1575504000,2019-12-05 00:00:00,BAT/USD,0.1832,0.1862,0.1805,0.185,2005.52,10882.56
1575417600,2019-12-04 00:00:00,BAT/USD,0.1953,0.1953,0.1815,0.1832,6109.25,32395.91
1575331200,2019-12-03 00:00:00,BAT/USD,0.196,0.21,0.191,0.1953,5053.33,25525.14
1575244800,2019-12-02 00:00:00,BAT/USD,0.1964,0.1964,0.187,0.196,8137.08,43212.17
1575158400,2019-12-01 00:00:00,BAT/USD,0.2059,0.2059,0.1926,0.1964,2456.23,12587.16
1575072000,2019-11-30 00:00:00,BAT/USD,0.2164,0.2164,0.203,0.2059,3112.88,14968.73
1574985600,2019-11-29 00:00:00,BAT/USD,0.2069,0.2164,0.2068,0.2164,13317.65,63131.64
1574899200,2019-11-28 00:00:00,BAT/USD,0.205,0.215,0.2,0.2058,17620.92,86718.3
1574812800,2019-11-27 00:00:00,BAT/USD,0.2057,0.2205,0.1847,0.205,10735.55,53095.55
1574726400,2019-11-26 00:00:00,BAT/USD,0.207,0.215,0.1959,0.2057,3665.08,17905.46
1574640000,2019-11-25 00:00:00,BAT/USD,0.2044,0.235,0.197,0.207,6347.41,29684.51
1574553600,2019-11-24 00:00:00,BAT/USD,0.223,0.223,0.2044,0.2044,9427.49,44393.67
1574467200,2019-11-23 00:00:00,BAT/USD,0.22,0.28,0.208,0.223,23323.81,101928.7
1574380800,2019-11-22 00:00:00,BAT/USD,0.2233,0.23,0.1942,0.22,14804.54,71751.78
1574294400,2019-11-21 00:00:00,BAT/USD,0.2348,0.2361,0.2115,0.2222,11785.02,53233.23
1574208000,2019-11-20 00:00:00,BAT/USD,0.253,0.2573,0.2328,0.2348,2389.18,9885.44
1574121600,2019-11-19 00:00:00,BAT/USD,0.265,0.265,0.2331,0.253,18380.12,74966.64
1574035200,2019-11-18 00:00:00,BAT/USD,0.276,0.276,0.2557,0.265,8736.4,32842.81
1573948800,2019-11-17 00:00:00,BAT/USD,0.268,0.2996,0.2585,0.276,31508.66,114192.29
1573862400,2019-11-16 00:00:00,BAT/USD,0.2516,0.27,0.2497,0.268,7887.8,30326.24
1573776000,2019-11-15 00:00:00,BAT/USD,0.2585,0.26,0.2439,0.2516,7638.52,30642.64
1573689600,2019-11-14 00:00:00,BAT/USD,0.2548,0.2625,0.2503,0.2569,5561.93,21447.95
1573603200,2019-11-13 00:00:00,BAT/USD,0.2422,0.2571,0.2388,0.2548,3201.45,12906.63
1573516800,2019-11-12 00:00:00,BAT/USD,0.2405,0.27,0.237,0.2422,5934.49,24201.61
1573430400,2019-11-11 00:00:00,BAT/USD,0.2467,0.2481,0.2349,0.2405,4464.37,18681.45
1573344000,2019-11-10 00:00:00,BAT/USD,0.2456,0.26,0.2456,0.2467,9495.56,37285.94
1573257600,2019-11-09 00:00:00,BAT/USD,0.2417,0.2481,0.2374,0.2456,3626.05,14762.6
1573171200,2019-11-08 00:00:00,BAT/USD,0.2518,0.26,0.2278,0.2417,8845.51,37617.94
1573084800,2019-11-07 00:00:00,BAT/USD,0.2608,0.2642,0.2396,0.2501,8521.31,34427.43
1572998400,2019-11-06 00:00:00,BAT/USD,0.2555,0.27,0.2503,0.2608,5041.32,19349.99
1572912000,2019-11-05 00:00:00,BAT/USD,0.244,0.2556,0.2406,0.2555,9148.52,36913.53
1572825600,2019-11-04 00:00:00,BAT/USD,0.2305,0.2535,0.2305,0.244,2154.97,8936.52
1572739200,2019-11-03 00:00:00,BAT/USD,0.2344,0.2344,0.23,0.2305,5908.44,25601.55
1572652800,2019-11-02 00:00:00,BAT/USD,0.24,0.2497,0.2344,0.2344,977.13,4046.64
1572566400,2019-11-01 00:00:00,BAT/USD,0.2331,0.24,0.2277,0.24,504.05,2135.15
1572480000,2019-10-31 00:00:00,BAT/USD,0.2339,0.26,0.2286,0.2364,4934.07,20338.21
1572393600,2019-10-30 00:00:00,BAT/USD,0.2374,0.2374,0.2221,0.2339,10007.66,44001.65
1572307200,2019-10-29 00:00:00,BAT/USD,0.2394,0.2394,0.2317,0.2374,2853.04,12069.74
1572220800,2019-10-28 00:00:00,BAT/USD,0.2397,0.251,0.2387,0.2394,5620.76,23057.02
1572134400,2019-10-27 00:00:00,BAT/USD,0.2387,0.2552,0.233,0.2397,5782.78,24178.34
1572048000,2019-10-26 00:00:00,BAT/USD,0.2537,0.2705,0.2376,0.2387,24634.78,95310.91
1571961600,2019-10-25 00:00:00,BAT/USD,0.2371,0.258,0.23,0.2537,22627.84,94306.36
1571875200,2019-10-24 00:00:00,BAT/USD,0.242,0.255,0.235,0.2371,8417.42,34744.28
1571788800,2019-10-23 00:00:00,BAT/USD,0.2424,0.2619,0.2253,0.242,13222.74,54302.84
1571702400,2019-10-22 00:00:00,BAT/USD,0.2163,0.25,0.2126,0.2424,9780.49,41012.31
1571616000,2019-10-21 00:00:00,BAT/USD,0.2265,0.227,0.2142,0.2163,3266.52,15129.44
1571529600,2019-10-20 00:00:00,BAT/USD,0.2108,0.227,0.207,0.2265,4035.63,18462.04
1571443200,2019-10-19 00:00:00,BAT/USD,0.2208,0.2208,0.2108,0.2108,370.71,1730.08
1571356800,2019-10-18 00:00:00,BAT/USD,0.226,0.23,0.2148,0.2208,3670.52,16693.22
1571270400,2019-10-17 00:00:00,BAT/USD,0.222,0.2302,0.2142,0.226,4465.53,19910.03
1571184000,2019-10-16 00:00:00,BAT/USD,0.2208,0.2231,0.2004,0.222,7446.51,35026.27
1571097600,2019-10-15 00:00:00,BAT/USD,0.2157,0.2373,0.2143,0.2208,12570.76,56100.7
1571011200,2019-10-14 00:00:00,BAT/USD,0.2025,0.2158,0.2025,0.2157,1886.87,9008.35
1570924800,2019-10-13 00:00:00,BAT/USD,0.1963,0.2051,0.1912,0.2025,3197.53,16120.67
1570838400,2019-10-12 00:00:00,BAT/USD,0.1906,0.1983,0.1906,0.1963,4292.63,22131.63
1570752000,2019-10-11 00:00:00,BAT/USD,0.1955,0.1984,0.1881,0.1906,1506.9,7862.86
1570665600,2019-10-10 00:00:00,BAT/USD,0.209,0.209,0.195,0.1955,6263.42,31626.39
1570579200,2019-10-09 00:00:00,BAT/USD,0.2115,0.2167,0.198,0.209,5274.92,25787.37
1570492800,2019-10-08 00:00:00,BAT/USD,0.1935,0.2126,0.1935,0.2115,3168.15,15325.61
1570406400,2019-10-07 00:00:00,BAT/USD,0.1877,0.197,0.182,0.1935,3339.37,17378.34
1570320000,2019-10-06 00:00:00,BAT/USD,0.1964,0.2046,0.185,0.1877,17622.73,89603.69
1570233600,2019-10-05 00:00:00,BAT/USD,0.1866,0.1974,0.182,0.1964,5746.15,29805.66
1570147200,2019-10-04 00:00:00,BAT/USD,0.1853,0.2,0.1771,0.1866,24112.91,128566.46
1570060800,2019-10-03 00:00:00,BAT/USD,0.167,0.1853,0.167,0.1853,858.86,4860.62
1569974400,2019-10-02 00:00:00,BAT/USD,0.1669,0.17,0.1645,0.167,2178.61,13157.97
1569888000,2019-10-01 00:00:00,BAT/USD,0.1722,0.187,0.1638,0.1669,9407.56,54957.04
1569801600,2019-09-30 00:00:00,BAT/USD,0.1591,0.1722,0.1547,0.1722,3186.95,19835.49
1569715200,2019-09-29 00:00:00,BAT/USD,0.1653,0.1653,0.159,0.1591,655.63,4083.11
1569628800,2019-09-28 00:00:00,BAT/USD,0.1691,0.1691,0.1586,0.1653,7974.99,49737.28
1569542400,2019-09-27 00:00:00,BAT/USD,0.1534,0.1691,0.1524,0.1691,4560.25,27838.87
1569456000,2019-09-26 00:00:00,BAT/USD,0.1601,0.1669,0.1466,0.1534,4871.41,31402.81
1569369600,2019-09-25 00:00:00,BAT/USD,0.159,0.1713,0.1509,0.1601,20084.48,126238.99
1569283200,2019-09-24 00:00:00,BAT/USD,0.1866,0.1946,0.1581,0.159,35747.94,212871.94
1569196800,2019-09-23 00:00:00,BAT/USD,0.1905,0.2054,0.1866,0.1866,7188.2,36439.83
1569110400,2019-09-22 00:00:00,BAT/USD,0.207,0.207,0.1905,0.1905,15218.9,76836.05
1569024000,2019-09-21 00:00:00,BAT/USD,0.2115,0.221,0.2054,0.207,21265.28,97933.96
1568937600,2019-09-20 00:00:00,BAT/USD,0.1998,0.2188,0.1935,0.2115,13749.86,66032.88
1568851200,2019-09-19 00:00:00,BAT/USD,0.1965,0.2055,0.1826,0.1998,29570.97,151778.58
1568764800,2019-09-18 00:00:00,BAT/USD,0.1856,0.199,0.1848,0.1965,12278.64,63853.17
1568678400,2019-09-17 00:00:00,BAT/USD,0.1792,0.202,0.1771,0.1856,13390.96,72298.42
1568592000,2019-09-16 00:00:00,BAT/USD,0.177,0.1831,0.173,0.1792,11504.27,64237.87
1568505600,2019-09-15 00:00:00,BAT/USD,0.172,0.177,0.172,0.177,264.6,1504.1
1568419200,2019-09-14 00:00:00,BAT/USD,0.1717,0.172,0.1717,0.172,6.694,38.92
1568332800,2019-09-13 00:00:00,BAT/USD,0.1724,0.1724,0.1717,0.1717,518.33,3018.59
1568246400,2019-09-12 00:00:00,BAT/USD,0.17,0.1795,0.17,0.1724,7284.12,41248.6
1568160000,2019-09-11 00:00:00,BAT/USD,0.1732,0.1743,0.1682,0.17,361.53,2123.65
1568073600,2019-09-10 00:00:00,BAT/USD,0.1744,0.1766,0.1732,0.1732,2100.61,11926.98
1567987200,2019-09-09 00:00:00,BAT/USD,0.1758,0.1758,0.1649,0.1744,1529.84,8874.03
1567900800,2019-09-08 00:00:00,BAT/USD,0.1765,0.1765,0.1723,0.1758,1652.66,9489.73
1567814400,2019-09-07 00:00:00,BAT/USD,0.1664,0.1831,0.166,0.1765,4766.54,26806.33
1567728000,2019-09-06 00:00:00,BAT/USD,0.1736,0.1772,0.165,0.1664,12908.97,75997.55
1567641600,2019-09-05 00:00:00,BAT/USD,0.176,0.1864,0.17,0.1736,6005.13,34524.5
1567555200,2019-09-04 00:00:00,BAT/USD,0.1773,0.1864,0.176,0.176,207.72,1174.88
1567468800,2019-09-03 00:00:00,BAT/USD,0.1832,0.189,0.1773,0.1773,9426.86,51421.56
1567382400,2019-09-02 00:00:00,BAT/USD,0.1823,0.1864,0.1773,0.1832,3758.56,20770.77
1567296000,2019-09-01 00:00:00,BAT/USD,0.1763,0.1846,0.1759,0.1823,10110.21,55771.58
1567209600,2019-08-31 00:00:00,BAT/USD,0.18,0.1846,0.1758,0.1763,6739.63,37324.49
1567123200,2019-08-30 00:00:00,BAT/USD,0.1729,0.18,0.17,0.18,6607.58,37727.86
1567036800,2019-08-29 00:00:00,BAT/USD,0.1848,0.1848,0.1662,0.1729,9301.58,54317.11
1566950400,2019-08-28 00:00:00,BAT/USD,0.1861,0.197,0.176,0.1848,4208.99,22757.5
1566864000,2019-08-27 00:00:00,BAT/USD,0.1873,0.1873,0.176,0.1861,3475.5,18994.99
1566777600,2019-08-26 00:00:00,BAT/USD,0.1932,0.1952,0.1858,0.1873,8742.96,46135.09
1566691200,2019-08-25 00:00:00,BAT/USD,0.2017,0.2052,0.1932,0.1932,1433.77,7332.96
1566604800,2019-08-24 00:00:00,BAT/USD,0.2021,0.2055,0.1943,0.2017,2301.07,11365.79
1566518400,2019-08-23 00:00:00,BAT/USD,0.1993,0.2027,0.1918,0.2021,8866.8,45077.97
1566432000,2019-08-22 00:00:00,BAT/USD,0.1822,0.21,0.1787,0.1993,12581.93,62625.73
1566345600,2019-08-21 00:00:00,BAT/USD,0.1816,0.1893,0.17,0.1822,14328.84,79232.12
1566259200,2019-08-20 00:00:00,BAT/USD,0.1861,0.1861,0.1798,0.1816,1409.67,7774.62
1566172800,2019-08-19 00:00:00,BAT/USD,0.187,0.1884,0.1832,0.1861,883.41,4749.89
1566086400,2019-08-18 00:00:00,BAT/USD,0.176,0.187,0.1755,0.187,4486.44,24582.44
1566000000,2019-08-17 00:00:00,BAT/USD,0.18,0.1821,0.176,0.176,947.98,5300.11
1565913600,2019-08-16 00:00:00,BAT/USD,0.1867,0.1882,0.1765,0.18,2327.47,12770.93
1565827200,2019-08-15 00:00:00,BAT/USD,0.1678,0.1893,0.165,0.1867,6009.23,35655.54
1565740800,2019-08-14 00:00:00,BAT/USD,0.1975,0.1975,0.1678,0.1678,5217.66,29092.81
1565654400,2019-08-13 00:00:00,BAT/USD,0.2026,0.2051,0.1904,0.1975,4262.7,21898.56
1565568000,2019-08-12 00:00:00,BAT/USD,0.2064,0.2066,0.2026,0.2026,1132.43,5533.18
1565481600,2019-08-11 00:00:00,BAT/USD,0.2,0.2084,0.2,0.2064,6652.25,32417.91
1565395200,2019-08-10 00:00:00,BAT/USD,0.199,0.21,0.1981,0.2,6350.14,31585.42
1565308800,2019-08-09 00:00:00,BAT/USD,0.2146,0.2236,0.1983,0.199,6174.33,30611.03
1565222400,2019-08-08 00:00:00,BAT/USD,0.2201,0.2302,0.21,0.2146,3993.5,18641.48
1565136000,2019-08-07 00:00:00,BAT/USD,0.2227,0.2318,0.213,0.2201,2611.1,11820.54
1565049600,2019-08-06 00:00:00,BAT/USD,0.2351,0.2351,0.2197,0.2227,6170.62,27786.18
1564963200,2019-08-05 00:00:00,BAT/USD,0.238,0.2427,0.2345,0.2351,5460.04,22829.8
1564876800,2019-08-04 00:00:00,BAT/USD,0.2333,0.2385,0.2298,0.238,2892.19,12492.37
1564790400,2019-08-03 00:00:00,BAT/USD,0.2352,0.2373,0.2321,0.2333,4847.07,20696.81
1564704000,2019-08-02 00:00:00,BAT/USD,0.2361,0.2437,0.234,0.2352,3427.05,14452.42
1564617600,2019-08-01 00:00:00,BAT/USD,0.2503,0.2503,0.235,0.2361,3575.72,14758.07
1564531200,2019-07-31 00:00:00,BAT/USD,0.2482,0.2539,0.2436,0.2503,3461.06,13815.78
1564444800,2019-07-30 00:00:00,BAT/USD,0.253,0.2533,0.2423,0.2482,1315.6,5364.51
1564358400,2019-07-29 00:00:00,BAT/USD,0.2549,0.2611,0.2497,0.253,2338.92,9180.4
1564272000,2019-07-28 00:00:00,BAT/USD,0.2695,0.2742,0.2413,0.2549,11447.33,44427.08
1564185600,2019-07-27 00:00:00,BAT/USD,0.2534,0.2742,0.2495,0.2695,13279.92,51000.2
1564099200,2019-07-26 00:00:00,BAT/USD,0.2321,0.2619,0.2283,0.2534,12226.19,50976.65
1564012800,2019-07-25 00:00:00,BAT/USD,0.2313,0.2437,0.2313,0.2321,2591.51,10933.63
1563926400,2019-07-24 00:00:00,BAT/USD,0.23,0.235,0.2217,0.2313,3179.86,13908.31
1563840000,2019-07-23 00:00:00,BAT/USD,0.2447,0.2467,0.23,0.23,689.84,2937.45
1563753600,2019-07-22 00:00:00,BAT/USD,0.2456,0.2515,0.238,0.2447,922.61,3797.49
1563667200,2019-07-21 00:00:00,BAT/USD,0.2561,0.2596,0.2394,0.2456,10380.65,40588.85
1563580800,2019-07-20 00:00:00,BAT/USD,0.2465,0.266,0.2462,0.2561,20128.27,77337.66
1563494400,2019-07-19 00:00:00,BAT/USD,0.2306,0.2579,0.23,0.2465,5294.8,21377.53
1563408000,2019-07-18 00:00:00,BAT/USD,0.2155,0.2336,0.21,0.2306,12467.64,56616.13
1563321600,2019-07-17 00:00:00,BAT/USD,0.2096,0.2268,0.2013,0.2155,5792.91,27398.89
1563235200,2019-07-16 00:00:00,BAT/USD,0.2463,0.2508,0.2001,0.2096,22421.24,104082.95
1563148800,2019-07-15 00:00:00,BAT/USD,0.2515,0.2532,0.22,0.2463,11207.93,47217.95
1563062400,2019-07-14 00:00:00,BAT/USD,0.2818,0.2833,0.2482,0.2515,28947.08,110579.21
1562976000,2019-07-13 00:00:00,BAT/USD,0.2889,0.2971,0.275,0.2818,9898.27,34909.06
1562889600,2019-07-12 00:00:00,BAT/USD,0.2936,0.2999,0.2776,0.2889,15219.19,52393.65
1562803200,2019-07-11 00:00:00,BAT/USD,0.2961,0.2985,0.265,0.2936,35672.18,129310.46
1562716800,2019-07-10 00:00:00,BAT/USD,0.2997,0.3276,0.285,0.2961,36743.32,121968.37
1562630400,2019-07-09 00:00:00,BAT/USD,0.297,0.306,0.2903,0.2997,14319.86,48609.6
1562544000,2019-07-08 00:00:00,BAT/USD,0.304,0.3154,0.297,0.297,63765.87,208804.5
1562457600,2019-07-07 00:00:00,BAT/USD,0.2964,0.308,0.294,0.304,1923.81,6387.54
1562371200,2019-07-06 00:00:00,BAT/USD,0.2924,0.3006,0.292,0.2964,3489.24,11762.27
1562284800,2019-07-05 00:00:00,BAT/USD,0.296,0.305,0.291,0.2924,8819.65,29130.63
1562198400,2019-07-04 00:00:00,BAT/USD,0.3048,0.3108,0.296,0.296,14023.29,47099.72
1562112000,2019-07-03 00:00:00,BAT/USD,0.322,0.322,0.3048,0.3048,16054.39,51757.35
1562025600,2019-07-02 00:00:00,BAT/USD,0.3305,0.3361,0.3,0.322,24788.79,78593.74
1561939200,2019-07-01 00:00:00,BAT/USD,0.3,0.35,0.3,0.3305,72498.7,217806.12
1561852800,2019-06-30 00:00:00,BAT/USD,0.3221,0.3441,0.286,0.3,116403.33,363987.93
1561766400,2019-06-29 00:00:00,BAT/USD,0.29,0.3221,0.2802,0.3221,39679.38,127535.47
1561680000,2019-06-28 00:00:00,BAT/USD,0.285,0.2999,0.28,0.29,22550.74,78811.86
1561593600,2019-06-27 00:00:00,BAT/USD,0.2975,0.3071,0.2777,0.285,102258.89,351926.66
1561507200,2019-06-26 00:00:00,BAT/USD,0.3152,0.3322,0.2943,0.2975,156979.04,497562.0
1561420800,2019-06-25 00:00:00,BAT/USD,0.3242,0.3265,0.3103,0.3152,58850.21,184031.54
1561334400,2019-06-24 00:00:00,BAT/USD,0.3243,0.3303,0.3193,0.3242,23996.76,74264.21
1561248000,2019-06-23 00:00:00,BAT/USD,0.3323,0.34,0.3243,0.3243,35515.49,106857.69
1561161600,2019-06-22 00:00:00,BAT/USD,0.3259,0.34,0.3143,0.3323,58046.44,176879.43
1561075200,2019-06-21 00:00:00,BAT/USD,0.3311,0.335,0.3234,0.3259,6717.74,20303.05
1560988800,2019-06-20 00:00:00,BAT/USD,0.3403,0.3464,0.323,0.3311,36395.42,109939.58
1560902400,2019-06-19 00:00:00,BAT/USD,0.3493,0.3518,0.3403,0.3403,7323.51,21214.53
1560816000,2019-06-18 00:00:00,BAT/USD,0.3455,0.3519,0.3366,0.3493,16770.63,48806.12
1560729600,2019-06-17 00:00:00,BAT/USD,0.3385,0.37,0.3346,0.3455,47076.63,134204.21
1560643200,2019-06-16 00:00:00,BAT/USD,0.332,0.3399,0.3211,0.3385,24144.2,73011.84
1560556800,2019-06-15 00:00:00,BAT/USD,0.3231,0.3387,0.3211,0.332,18523.42,55899.13
1560470400,2019-06-14 00:00:00,BAT/USD,0.3257,0.329,0.3084,0.3231,23853.23,74522.57
1560384000,2019-06-13 00:00:00,BAT/USD,0.3367,0.3367,0.3257,0.3257,21306.75,64846.29
1560297600,2019-06-12 00:00:00,BAT/USD,0.325,0.3387,0.325,0.3367,11343.35,33876.48
1560211200,2019-06-11 00:00:00,BAT/USD,0.3334,0.3334,0.3189,0.325,10460.85,32398.67
1560124800,2019-06-10 00:00:00,BAT/USD,0.3156,0.3334,0.3145,0.3334,4383.15,13432.69
1560038400,2019-06-09 00:00:00,BAT/USD,0.335,0.34,0.313,0.3156,10701.19,33404.06
1559952000,2019-06-08 00:00:00,BAT/USD,0.3405,0.3462,0.33,0.335,6963.23,20502.67
1559865600,2019-06-07 00:00:00,BAT/USD,0.3271,0.346,0.3236,0.3405,11695.99,35057.03
1559779200,2019-06-06 00:00:00,BAT/USD,0.3283,0.3363,0.3115,0.3271,7234.65,22570.77
1559692800,2019-06-05 00:00:00,BAT/USD,0.3262,0.3431,0.3189,0.3283,22626.08,68494.08
1559606400,2019-06-04 00:00:00,BAT/USD,0.337,0.3562,0.316,0.3262,23069.91,69175.39
1559520000,2019-06-03 00:00:00,BAT/USD,0.3614,0.3734,0.337,0.337,40026.52,113610.2
1559433600,2019-06-02 00:00:00,BAT/USD,0.3543,0.37,0.3517,0.3614,23966.33,66029.71
1559347200,2019-06-01 00:00:00,BAT/USD,0.35,0.3618,0.3445,0.3543,40485.09,115423.18
1559260800,2019-05-31 00:00:00,BAT/USD,0.3397,0.35,0.322,0.35,181966.72,532083.21
1559174400,2019-05-30 00:00:00,BAT/USD,0.3657,0.3825,0.3186,0.3397,144123.1,407300.97
1559088000,2019-05-29 00:00:00,BAT/USD,0.3696,0.37,0.346,0.3657,24893.96,69249.43
1559001600,2019-05-28 00:00:00,BAT/USD,0.3763,0.38,0.355,0.3696,29519.38,81218.72
1558915200,2019-05-27 00:00:00,BAT/USD,0.3581,0.3934,0.3519,0.3763,95842.36,255933.55
1558828800,2019-05-26 00:00:00,BAT/USD,0.3513,0.3628,0.3438,0.3581,51189.9,143536.43
1558742400,2019-05-25 00:00:00,BAT/USD,0.3599,0.3599,0.3464,0.3513,7420.37,21110.24
1558656000,2019-05-24 00:00:00,BAT/USD,0.3488,0.3626,0.3415,0.3599,15455.84,43618.94
1558569600,2019-05-23 00:00:00,BAT/USD,0.3472,0.3488,0.3256,0.3488,45208.76,132661.1
1558483200,2019-05-22 00:00:00,BAT/USD,0.3755,0.3755,0.3345,0.3472,22564.71,63079.38
1558396800,2019-05-21 00:00:00,BAT/USD,0.3649,0.3775,0.3497,0.3755,60134.51,165970.67
1558310400,2019-05-20 00:00:00,BAT/USD,0.3832,0.3832,0.3508,0.3649,231594.71,638302.61
1558224000,2019-05-19 00:00:00,BAT/USD,0.3756,0.3947,0.3716,0.3832,23440.41,61408.47
1558137600,2019-05-18 00:00:00,BAT/USD,0.3748,0.4009,0.3665,0.3756,55588.56,143559.87
1558051200,2019-05-17 00:00:00,BAT/USD,0.3845,0.3845,0.3389,0.3748,189380.65,548641.75
1557964800,2019-05-16 00:00:00,BAT/USD,0.4063,0.428,0.365,0.3845,77379.87,197014.84
1557878400,2019-05-15 00:00:00,BAT/USD,0.362,0.4063,0.36,0.4063,152732.99,397485.43
1557792000,2019-05-14 00:00:00,BAT/USD,0.3452,0.375,0.3448,0.362,47143.47,131813.4
1557705600,2019-05-13 00:00:00,BAT/USD,0.3572,0.3684,0.3452,0.3452,31192.67,87166.04
1557619200,2019-05-12 00:00:00,BAT/USD,0.362,0.405,0.3449,0.3572,67751.74,178930.83
1557532800,2019-05-11 00:00:00,BAT/USD,0.3661,0.3838,0.3409,0.362,54679.13,150660.65
1557446400,2019-05-10 00:00:00,BAT/USD,0.2882,0.38,0.2882,0.3661,258650.56,728993.75
1557360000,2019-05-09 00:00:00,BAT/USD,0.3245,0.3245,0.2839,0.2882,59981.33,201547.23
1557273600,2019-05-08 00:00:00,BAT/USD,0.3332,0.3426,0.32,0.3245,53195.01,159514.32
1557187200,2019-05-07 00:00:00,BAT/USD,0.363,0.3698,0.331,0.3332,104095.96,303250.08
1557100800,2019-05-06 00:00:00,BAT/USD,0.3807,0.3807,0.3505,0.363,34253.7,94948.27
1557014400,2019-05-05 00:00:00,BAT/USD,0.3808,0.3868,0.3715,0.3807,5984.59,15992.35
1556928000,2019-05-04 00:00:00,BAT/USD,0.3949,0.3949,0.3632,0.3808,74849.47,200787.11
1556841600,2019-05-03 00:00:00,BAT/USD,0.399,0.4097,0.3869,0.3949,84385.71,213479.79
1556755200,2019-05-02 00:00:00,BAT/USD,0.4016,0.41,0.395,0.399,19524.35,48704.11
1556668800,2019-05-01 00:00:00,BAT/USD,0.4143,0.4143,0.3935,0.4016,13050.19,32336.5
1556582400,2019-04-30 00:00:00,BAT/USD,0.394,0.4198,0.3891,0.4143,4950.42,12070.97
1556496000,2019-04-29 00:00:00,BAT/USD,0.4213,0.4213,0.3881,0.394,104134.16,262578.67
1556409600,2019-04-28 00:00:00,BAT/USD,0.3965,0.4345,0.3965,0.4213,49821.16,118738.84
1556323200,2019-04-27 00:00:00,BAT/USD,0.3866,0.4032,0.3735,0.3965,42676.64,110848.45
1556236800,2019-04-26 00:00:00,BAT/USD,0.3885,0.4065,0.3719,0.3866,159903.21,415372.73
1556150400,2019-04-25 00:00:00,BAT/USD,0.42,0.4363,0.3827,0.3885,180142.62,446305.6
1556064000,2019-04-24 00:00:00,BAT/USD,0.4185,0.45,0.4,0.42,335225.34,779098.75
1555977600,2019-04-23 00:00:00,BAT/USD,0.4133,0.45,0.3863,0.4185,85799.39,210343.82
1555891200,2019-04-22 00:00:00,BAT/USD,0.4494,0.4564,0.3974,0.4133,450530.53,1067687.58
1555804800,2019-04-21 00:00:00,BAT/USD,0.4204,0.5036,0.41,0.4494,1004944.99,2185416.47
1555718400,2019-04-20 00:00:00,BAT/USD,0.3773,0.46,0.3738,0.4204,516027.75,1240227.36
1555632000,2019-04-19 00:00:00,BAT/USD,0.3517,0.3839,0.3478,0.3773,37116.33,101071.96
1555545600,2019-04-18 00:00:00,BAT/USD,0.3365,0.3722,0.3365,0.3517,44546.19,122354.55
1555459200,2019-04-17 00:00:00,BAT/USD,0.3299,0.3398,0.3209,0.3365,13418.61,40233.04
1555372800,2019-04-16 00:00:00,BAT/USD,0.291,0.3319,0.29,0.3299,31605.98,102703.63
1555286400,2019-04-15 00:00:00,BAT/USD,0.3015,0.3129,0.29,0.291,27009.81,90396.9
1555200000,2019-04-14 00:00:00,BAT/USD,0.3135,0.332,0.3015,0.3015,27312.07,87984.37
1555113600,2019-04-13 00:00:00,BAT/USD,0.2853,0.3135,0.2853,0.3135,23107.25,76468.84
1555027200,2019-04-12 00:00:00,BAT/USD,0.2724,0.292,0.2677,0.2853,7457.99,26218.26
1554940800,2019-04-11 00:00:00,BAT/USD,0.2856,0.3028,0.2603,0.2724,15976.09,58998.13
