https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume EOS
1577145600,2019-12-24 00:00:00,EOS/USD,2.523,2.573,2.488,2.552,1186185.72,468618.34
1577059200,2019-12-23 00:00:00,EOS/USD,2.548,2.614,2.501,2.523,1289548.55,504906.73
1576972800,2019-12-22 00:00:00,EOS/USD,2.452,2.563,2.45,2.548,1082876.38,432904.2
1576886400,2019-12-21 00:00:00,EOS/USD,2.495,2.495,2.437,2.453,642305.43,260947.09
1576800000,2019-12-20 00:00:00,EOS/USD,2.465,2.558,2.433,2.495,1685050.35,675515.39
1576713600,2019-12-19 00:00:00,EOS/USD,2.47,2.51,2.414,2.465,1786411.98,728374.97
1576627200,2019-12-18 00:00:00,EOS/USD,2.211,2.535,2.174,2.47,5156998.19,2183051.08
1576540800,2019-12-17 00:00:00,EOS/USD,2.381,2.381,2.162,2.211,3815699.45,1681693.87
1576454400,2019-12-16 00:00:00,EOS/USD,2.577,2.577,2.282,2.381,6111217.79,2564696.52
1576368000,2019-12-15 00:00:00,EOS/USD,2.578,2.603,2.546,2.577,795513.41,309461.97
1576281600,2019-12-14 00:00:00,EOS/USD,2.631,2.639,2.557,2.578,944593.84,364466.19
1576195200,2019-12-13 00:00:00,EOS/USD,2.595,2.652,2.58,2.631,1319697.33,504164.5
1576108800,2019-12-12 00:00:00,EOS/USD,2.585,2.625,2.522,2.595,1343210.94,521343.14
1576022400,2019-12-11 00:00:00,EOS/USD,2.616,2.636,2.556,2.585,912043.54,351225.74
1575936000,2019-12-10 00:00:00,EOS/USD,2.671,2.685,2.576,2.616,1969528.9,749421.4
1575849600,2019-12-09 00:00:00,EOS/USD,2.758,2.767,2.625,2.671,1367566.31,507434.1
1575763200,2019-12-08 00:00:00,EOS/USD,2.737,2.803,2.711,2.758,862734.63,313232.78
1575676800,2019-12-07 00:00:00,EOS/USD,2.748,2.776,2.72,2.737,827635.7,301239.09
1575590400,2019-12-06 00:00:00,EOS/USD,2.704,2.757,2.679,2.748,2018936.16,743231.93
1575504000,2019-12-05 00:00:00,EOS/USD,2.64,2.72,2.633,2.7,1443321.34,538286.68
1575417600,2019-12-04 00:00:00,EOS/USD,2.713,2.829,2.58,2.64,3547393.46,1320942.92
1575331200,2019-12-03 00:00:00,EOS/USD,2.699,2.756,2.665,2.713,1884297.02,692593.25
1575244800,2019-12-02 00:00:00,EOS/USD,2.798,2.81,2.649,2.699,1885589.49,695828.93
1575158400,2019-12-01 00:00:00,EOS/USD,2.764,2.869,2.675,2.798,3064293.1,1110611.73
1575072000,2019-11-30 00:00:00,EOS/USD,2.813,2.834,2.73,2.764,2005124.67,722129.57
1574985600,2019-11-29 00:00:00,EOS/USD,2.635,2.848,2.633,2.813,2085414.39,756071.72
1574899200,2019-11-28 00:00:00,EOS/USD,2.69,2.707,2.609,2.64,1407942.95,527217.12
1574812800,2019-11-27 00:00:00,EOS/USD,2.632,2.757,2.505,2.69,3691760.19,1397663.45
1574726400,2019-11-26 00:00:00,EOS/USD,2.539,2.652,2.538,2.632,2293256.29,877451.36
1574640000,2019-11-25 00:00:00,EOS/USD,2.433,2.637,2.355,2.539,5736023.02,2309906.87
1574553600,2019-11-24 00:00:00,EOS/USD,2.696,2.7,2.363,2.433,4445704.89,1767526.57
1574467200,2019-11-23 00:00:00,EOS/USD,2.638,2.719,2.58,2.696,1990069.06,753266.36
1574380800,2019-11-22 00:00:00,EOS/USD,2.835,2.861,2.464,2.638,7947462.19,3001401.45
1574294400,2019-11-21 00:00:00,EOS/USD,3.094,3.127,2.75,2.834,4518865.4,1556471.37
1574208000,2019-11-20 00:00:00,EOS/USD,3.13,3.161,3.065,3.094,1223300.59,393842.73
1574121600,2019-11-19 00:00:00,EOS/USD,3.193,3.205,3.037,3.13,2118757.55,677137.8
1574035200,2019-11-18 00:00:00,EOS/USD,3.404,3.415,3.037,3.193,4793918.73,1478630.44
1573948800,2019-11-17 00:00:00,EOS/USD,3.382,3.452,3.333,3.404,1556680.19,457665.93
1573862400,2019-11-16 00:00:00,EOS/USD,3.34,3.408,3.324,3.382,867790.87,257747.59
1573776000,2019-11-15 00:00:00,EOS/USD,3.4,3.509,3.285,3.34,4470780.59,1324473.63
1573689600,2019-11-14 00:00:00,EOS/USD,3.482,3.488,3.334,3.4,2250616.34,662872.78
1573603200,2019-11-13 00:00:00,EOS/USD,3.483,3.498,3.423,3.482,1378166.27,398217.42
1573516800,2019-11-12 00:00:00,EOS/USD,3.443,3.525,3.391,3.483,3134535.75,904365.62
1573430400,2019-11-11 00:00:00,EOS/USD,3.595,3.607,3.416,3.443,2590418.92,743115.26
1573344000,2019-11-10 00:00:00,EOS/USD,3.49,3.69,3.453,3.595,5525343.76,1545352.38
1573257600,2019-11-09 00:00:00,EOS/USD,3.411,3.501,3.406,3.49,1041257.37,300772.32
1573171200,2019-11-08 00:00:00,EOS/USD,3.472,3.549,3.314,3.411,4444076.86,1293575.39
1573084800,2019-11-07 00:00:00,EOS/USD,3.611,3.638,3.422,3.474,2912029.58,829451.82
1572998400,2019-11-06 00:00:00,EOS/USD,3.633,3.688,3.561,3.611,4414186.52,1224582.33
1572912000,2019-11-05 00:00:00,EOS/USD,3.46,3.69,3.419,3.633,7570487.46,2128367.65
1572825600,2019-11-04 00:00:00,EOS/USD,3.281,3.52,3.251,3.46,5482253.51,1599596.69
1572739200,2019-11-03 00:00:00,EOS/USD,3.335,3.356,3.2,3.281,1836204.47,561611.88
1572652800,2019-11-02 00:00:00,EOS/USD,3.362,3.401,3.306,3.335,2079188.09,619482.24
1572566400,2019-11-01 00:00:00,EOS/USD,3.269,3.425,3.219,3.362,2506734.71,755142.87
1572480000,2019-10-31 00:00:00,EOS/USD,3.282,3.344,3.18,3.269,2770046.07,849551.73
1572393600,2019-10-30 00:00:00,EOS/USD,3.413,3.43,3.2,3.282,4295241.22,1302461.41
1572307200,2019-10-29 00:00:00,EOS/USD,3.299,3.47,3.287,3.413,4037865.16,1193490.15
1572220800,2019-10-28 00:00:00,EOS/USD,3.345,3.564,3.26,3.299,6325061.84,1856728.93
1572134400,2019-10-27 00:00:00,EOS/USD,3.146,3.5,3.082,3.345,7764114.14,2331136.24
1572048000,2019-10-26 00:00:00,EOS/USD,3.19,3.576,2.998,3.146,13557001.42,4115058.51
1571961600,2019-10-25 00:00:00,EOS/USD,2.733,3.345,2.73,3.19,12131547.72,3941969.27
1571875200,2019-10-24 00:00:00,EOS/USD,2.721,2.789,2.656,2.733,3042442.13,1119483.4
1571788800,2019-10-23 00:00:00,EOS/USD,2.904,2.918,2.532,2.721,6520748.64,2391470.64
1571702400,2019-10-22 00:00:00,EOS/USD,2.94,3.037,2.861,2.904,3029726.23,1026291.49
1571616000,2019-10-21 00:00:00,EOS/USD,2.937,2.992,2.882,2.94,1484870.84,504848.75
1571529600,2019-10-20 00:00:00,EOS/USD,2.888,2.956,2.832,2.937,1590856.23,547166.03
1571443200,2019-10-19 00:00:00,EOS/USD,2.893,2.937,2.844,2.888,1569339.4,542830.59
1571356800,2019-10-18 00:00:00,EOS/USD,2.956,2.957,2.712,2.893,4550978.43,1598237.75
1571270400,2019-10-17 00:00:00,EOS/USD,2.936,2.975,2.889,2.956,1153949.39,392449.56
1571184000,2019-10-16 00:00:00,EOS/USD,2.969,2.991,2.855,2.936,2489638.67,852473.23
1571097600,2019-10-15 00:00:00,EOS/USD,3.169,3.179,2.818,2.969,5973225.61,2018923.59
1571011200,2019-10-14 00:00:00,EOS/USD,3.107,3.204,3.102,3.169,1986224.12,629302.03
1570924800,2019-10-13 00:00:00,EOS/USD,3.077,3.145,3.046,3.107,1120851.84,360871.66
1570838400,2019-10-12 00:00:00,EOS/USD,3.069,3.153,3.047,3.077,1514711.35,490040.09
1570752000,2019-10-11 00:00:00,EOS/USD,3.124,3.21,3.04,3.069,3659561.34,1183471.77
1570665600,2019-10-10 00:00:00,EOS/USD,3.254,3.26,3.039,3.124,2759656.16,881237.58
1570579200,2019-10-09 00:00:00,EOS/USD,3.172,3.37,3.126,3.254,3892223.85,1196182.43
1570492800,2019-10-08 00:00:00,EOS/USD,3.192,3.268,3.124,3.172,2432148.42,762771.8
1570406400,2019-10-07 00:00:00,EOS/USD,2.914,3.27,2.906,3.192,6689142.17,2134346.88
1570320000,2019-10-06 00:00:00,EOS/USD,3.001,3.009,2.851,2.914,3327139.21,1135470.11
1570233600,2019-10-05 00:00:00,EOS/USD,3.013,3.05,2.934,3.001,3170559.23,1063544.78
1570147200,2019-10-04 00:00:00,EOS/USD,2.934,3.105,2.881,3.013,3492292.63,1157899.15
1570060800,2019-10-03 00:00:00,EOS/USD,3.019,3.03,2.813,2.934,2904696.39,995507.58
1569974400,2019-10-02 00:00:00,EOS/USD,2.954,3.049,2.9,3.019,1817849.09,611393.4
1569888000,2019-10-01 00:00:00,EOS/USD,2.98,3.134,2.868,2.954,8031397.67,2659680.83
1569801600,2019-09-30 00:00:00,EOS/USD,2.791,3.051,2.726,2.98,6520703.38,2251762.8
1569715200,2019-09-29 00:00:00,EOS/USD,2.839,2.85,2.681,2.791,4884545.53,1768826.18
1569628800,2019-09-28 00:00:00,EOS/USD,2.841,2.883,2.784,2.839,3625456.22,1279166.63
1569542400,2019-09-27 00:00:00,EOS/USD,2.793,2.919,2.704,2.841,5228027.57,1865973.61
1569456000,2019-09-26 00:00:00,EOS/USD,2.876,2.881,2.593,2.793,8084335.96,2939638.69
1569369600,2019-09-25 00:00:00,EOS/USD,2.767,2.959,2.7,2.876,11390476.27,4000905.58
1569283200,2019-09-24 00:00:00,EOS/USD,3.691,3.722,2.4,2.767,34112546.37,11784508.74
1569196800,2019-09-23 00:00:00,EOS/USD,3.824,3.874,3.66,3.691,3208182.35,850006.69
1569110400,2019-09-22 00:00:00,EOS/USD,4.011,4.016,3.742,3.824,7004213.25,1819014.57
1569024000,2019-09-21 00:00:00,EOS/USD,4.02,4.081,3.952,4.011,3053270.91,758971.12
1568937600,2019-09-20 00:00:00,EOS/USD,3.979,4.046,3.837,4.02,2490631.75,634457.42
1568851200,2019-09-19 00:00:00,EOS/USD,4.092,4.098,3.82,3.979,6321031.92,1609275.02
1568764800,2019-09-18 00:00:00,EOS/USD,4.078,4.178,4.05,4.092,4866250.28,1181624.84
1568678400,2019-09-17 00:00:00,EOS/USD,4.101,4.24,4.042,4.078,5675267.13,1367237.74
1568592000,2019-09-16 00:00:00,EOS/USD,4.085,4.165,3.954,4.101,5384207.34,1327222.01
1568505600,2019-09-15 00:00:00,EOS/USD,4.04,4.162,4.02,4.085,3484309.63,854358.38
1568419200,2019-09-14 00:00:00,EOS/USD,3.735,4.11,3.696,4.04,5891341.3,1493817.02
1568332800,2019-09-13 00:00:00,EOS/USD,3.754,3.764,3.685,3.735,1226504.47,329458.96
1568246400,2019-09-12 00:00:00,EOS/USD,3.761,3.802,3.682,3.754,1928819.76,514786.57
1568160000,2019-09-11 00:00:00,EOS/USD,3.783,3.823,3.65,3.761,2969712.39,796362.52
1568073600,2019-09-10 00:00:00,EOS/USD,3.88,3.923,3.663,3.783,5155728.41,1355835.57
1567987200,2019-09-09 00:00:00,EOS/USD,3.789,3.967,3.623,3.88,8187018.16,2146504.23
1567900800,2019-09-08 00:00:00,EOS/USD,3.579,3.825,3.514,3.789,5453850.21,1483541.36
1567814400,2019-09-07 00:00:00,EOS/USD,3.219,3.68,3.201,3.579,6573180.61,1893385.0
1567728000,2019-09-06 00:00:00,EOS/USD,3.272,3.38,3.11,3.219,3702167.58,1142080.33
1567641600,2019-09-05 00:00:00,EOS/USD,3.314,3.339,3.202,3.272,3417511.82,1043376.04
1567555200,2019-09-04 00:00:00,EOS/USD,3.362,3.371,3.271,3.314,4012013.3,1202037.6
1567468800,2019-09-03 00:00:00,EOS/USD,3.332,3.471,3.31,3.362,5781221.12,1707545.56
1567382400,2019-09-02 00:00:00,EOS/USD,3.27,3.385,3.222,3.332,2664407.74,809104.18
1567296000,2019-09-01 00:00:00,EOS/USD,3.341,3.349,3.107,3.27,2954278.6,907648.39
1567209600,2019-08-31 00:00:00,EOS/USD,3.215,3.429,3.197,3.341,1791868.4,543379.33
1567123200,2019-08-30 00:00:00,EOS/USD,3.204,3.293,3.172,3.215,1806390.47,558193.97
1567036800,2019-08-29 00:00:00,EOS/USD,3.256,3.275,3.06,3.204,4288684.39,1342514.61
1566950400,2019-08-28 00:00:00,EOS/USD,3.556,3.567,3.1,3.256,6714756.14,2045534.67
1566864000,2019-08-27 00:00:00,EOS/USD,3.585,3.596,3.492,3.556,1931613.33,543418.07
1566777600,2019-08-26 00:00:00,EOS/USD,3.548,3.717,3.544,3.585,2605456.96,721236.32
1566691200,2019-08-25 00:00:00,EOS/USD,3.666,3.699,3.466,3.548,2600218.8,728813.48
1566604800,2019-08-24 00:00:00,EOS/USD,3.683,3.695,3.555,3.666,2273775.09,628050.31
1566518400,2019-08-23 00:00:00,EOS/USD,3.644,3.776,3.605,3.683,2877253.73,778367.09
1566432000,2019-08-22 00:00:00,EOS/USD,3.511,3.715,3.458,3.644,3290249.6,915591.33
1566345600,2019-08-21 00:00:00,EOS/USD,3.677,3.693,3.357,3.511,5639199.5,1622145.63
1566259200,2019-08-20 00:00:00,EOS/USD,3.726,3.731,3.6,3.677,2290184.4,626654.96
1566172800,2019-08-19 00:00:00,EOS/USD,3.695,3.801,3.645,3.726,4447427.1,1196149.02
1566086400,2019-08-18 00:00:00,EOS/USD,3.559,3.777,3.515,3.695,4933901.38,1339870.22
1566000000,2019-08-17 00:00:00,EOS/USD,3.589,3.618,3.49,3.559,1745330.97,490322.63
1565913600,2019-08-16 00:00:00,EOS/USD,3.631,3.666,3.483,3.589,3481763.19,973644.72
1565827200,2019-08-15 00:00:00,EOS/USD,3.677,3.728,3.316,3.631,8978320.11,2531380.99
1565740800,2019-08-14 00:00:00,EOS/USD,4.078,4.131,3.564,3.677,9222020.46,2436345.09
1565654400,2019-08-13 00:00:00,EOS/USD,4.135,4.141,3.957,4.078,3788112.15,935546.8
1565568000,2019-08-12 00:00:00,EOS/USD,4.202,4.21,4.08,4.135,1654314.99,400114.39
1565481600,2019-08-11 00:00:00,EOS/USD,4.066,4.269,4.063,4.202,4222452.11,1012098.87
1565395200,2019-08-10 00:00:00,EOS/USD,3.91,4.146,3.854,4.066,5882496.38,1467670.95
1565308800,2019-08-09 00:00:00,EOS/USD,4.177,4.193,3.8,3.91,7840084.85,1980335.72
1565222400,2019-08-08 00:00:00,EOS/USD,4.23,4.242,4.101,4.177,4563913.59,1091218.96
1565136000,2019-08-07 00:00:00,EOS/USD,4.194,4.295,4.142,4.23,4679794.96,1109670.8
1565049600,2019-08-06 00:00:00,EOS/USD,4.464,4.5,4.05,4.194,8481770.06,1973142.09
1564963200,2019-08-05 00:00:00,EOS/USD,4.241,4.578,4.229,4.464,9269167.93,2095168.48
1564876800,2019-08-04 00:00:00,EOS/USD,4.287,4.31,4.18,4.241,2765537.47,651458.0
1564790400,2019-08-03 00:00:00,EOS/USD,4.182,4.373,4.16,4.287,6008706.98,1402271.18
1564704000,2019-08-02 00:00:00,EOS/USD,4.31,4.356,4.044,4.182,7021530.64,1676681.91
1564617600,2019-08-01 00:00:00,EOS/USD,4.425,4.444,4.212,4.31,4845832.19,1128603.68
1564531200,2019-07-31 00:00:00,EOS/USD,4.206,4.448,4.2,4.425,14542880.05,3368150.09
1564444800,2019-07-30 00:00:00,EOS/USD,4.205,4.297,4.111,4.206,5740472.83,1367762.54
1564358400,2019-07-29 00:00:00,EOS/USD,4.267,4.38,4.1,4.205,8031654.72,1903591.45
1564272000,2019-07-28 00:00:00,EOS/USD,4.265,4.34,3.868,4.267,13143272.02,3178204.06
1564185600,2019-07-27 00:00:00,EOS/USD,4.626,4.775,4.158,4.265,13960363.17,3165645.25
1564099200,2019-07-26 00:00:00,EOS/USD,4.571,4.708,4.417,4.626,7217460.67,1579794.0
1564012800,2019-07-25 00:00:00,EOS/USD,4.584,4.726,4.44,4.571,12939018.83,2813913.49
1563926400,2019-07-24 00:00:00,EOS/USD,4.154,4.655,4.013,4.584,25693705.36,5883196.99
1563840000,2019-07-23 00:00:00,EOS/USD,4.121,4.278,3.952,4.154,7947032.71,1933825.54
1563753600,2019-07-22 00:00:00,EOS/USD,4.316,4.418,3.934,4.121,12265186.27,2972499.96
1563667200,2019-07-21 00:00:00,EOS/USD,4.307,4.347,4.143,4.316,7326003.22,1727641.7
1563580800,2019-07-20 00:00:00,EOS/USD,4.048,4.485,3.994,4.307,13192396.41,3072398.22
1563494400,2019-07-19 00:00:00,EOS/USD,4.088,4.148,3.8,4.048,9506673.25,2386356.76
1563408000,2019-07-18 00:00:00,EOS/USD,3.835,4.24,3.74,4.088,15646703.43,3913472.21
1563321600,2019-07-17 00:00:00,EOS/USD,3.657,4.108,3.518,3.835,22211489.23,5813683.07
1563235200,2019-07-16 00:00:00,EOS/USD,4.28,4.344,3.3,3.657,28210820.52,7464805.29
1563148800,2019-07-15 00:00:00,EOS/USD,4.116,4.418,3.97,4.28,20452436.0,4841641.81
1563062400,2019-07-14 00:00:00,EOS/USD,4.736,4.753,4.05,4.116,17255796.05,3973515.49
1562976000,2019-07-13 00:00:00,EOS/USD,4.794,4.815,4.55,4.736,7581459.88,1613240.77
1562889600,2019-07-12 00:00:00,EOS/USD,4.684,4.872,4.596,4.794,7697043.22,1614131.36
1562803200,2019-07-11 00:00:00,EOS/USD,5.259,5.259,4.32,4.684,25370823.17,5488100.73
1562716800,2019-07-10 00:00:00,EOS/USD,5.895,5.928,5.003,5.259,25063875.64,4571442.71
1562630400,2019-07-09 00:00:00,EOS/USD,5.97,6.034,5.835,5.895,6497385.7,1095884.23
1562544000,2019-07-08 00:00:00,EOS/USD,5.969,6.06,5.854,5.97,6128447.74,1029949.25
1562457600,2019-07-07 00:00:00,EOS/USD,5.776,6.06,5.759,5.969,5333558.53,901927.71
1562371200,2019-07-06 00:00:00,EOS/USD,5.765,6.018,5.728,5.776,8295486.45,1416413.82
1562284800,2019-07-05 00:00:00,EOS/USD,5.723,5.9,5.689,5.765,4775023.87,828325.42
1562198400,2019-07-04 00:00:00,EOS/USD,6.066,6.083,5.665,5.723,9249547.31,1569258.21
1562112000,2019-07-03 00:00:00,EOS/USD,5.917,6.122,5.84,6.066,10723119.75,1796633.89
1562025600,2019-07-02 00:00:00,EOS/USD,6.059,6.177,5.582,5.917,12840164.83,2195537.87
1561939200,2019-07-01 00:00:00,EOS/USD,5.768,6.1,5.565,6.059,13738885.62,2366683.12
1561852800,2019-06-30 00:00:00,EOS/USD,6.335,6.399,5.657,5.768,12928093.8,2146732.09
1561766400,2019-06-29 00:00:00,EOS/USD,6.175,6.385,5.951,6.335,13519731.87,2198105.46
1561680000,2019-06-28 00:00:00,EOS/USD,5.889,6.237,5.681,6.175,32484906.77,5434945.45
1561593600,2019-06-27 00:00:00,EOS/USD,6.694,6.746,5.55,5.889,47971931.81,7852114.94
1561507200,2019-06-26 00:00:00,EOS/USD,7.127,7.4,6.1,6.694,50272954.23,7343323.64
1561420800,2019-06-25 00:00:00,EOS/USD,7.26,7.318,6.884,7.127,19622196.97,2768695.94
1561334400,2019-06-24 00:00:00,EOS/USD,7.275,7.28,7.005,7.26,13317007.3,1860181.62
1561248000,2019-06-23 00:00:00,EOS/USD,7.51,7.644,7.2,7.275,17701204.33,2381975.88
1561161600,2019-06-22 00:00:00,EOS/USD,7.065,7.625,7.038,7.51,41772734.12,5685653.26
1561075200,2019-06-21 00:00:00,EOS/USD,6.867,7.16,6.812,7.065,17668458.26,2518401.2
1560988800,2019-06-20 00:00:00,EOS/USD,6.885,6.923,6.705,6.867,9986503.99,1465697.11
1560902400,2019-06-19 00:00:00,EOS/USD,6.794,6.979,6.763,6.885,7029619.63,1023772.98
1560816000,2019-06-18 00:00:00,EOS/USD,7.157,7.177,6.646,6.794,18030807.58,2621009.17
1560729600,2019-06-17 00:00:00,EOS/USD,7.002,7.269,6.982,7.157,13283740.78,1866705.57
1560643200,2019-06-16 00:00:00,EOS/USD,6.911,7.22,6.808,7.002,22383688.89,3182176.25
1560556800,2019-06-15 00:00:00,EOS/USD,6.569,6.973,6.548,6.911,18752748.27,2765723.75
1560470400,2019-06-14 00:00:00,EOS/USD,6.471,6.577,6.357,6.569,13460845.65,2089745.96
1560384000,2019-06-13 00:00:00,EOS/USD,6.465,6.653,6.37,6.471,14598362.54,2232409.44
1560297600,2019-06-12 00:00:00,EOS/USD,6.335,6.495,6.237,6.465,12672878.6,1986645.89
1560211200,2019-06-11 00:00:00,EOS/USD,6.468,6.51,6.139,6.335,13445936.32,2127099.2
1560124800,2019-06-10 00:00:00,EOS/USD,6.148,6.519,6.046,6.468,10979749.21,1731258.8
1560038400,2019-06-09 00:00:00,EOS/USD,6.374,6.498,6.0,6.148,10707352.24,1731546.06
1559952000,2019-06-08 00:00:00,EOS/USD,6.64,6.694,6.214,6.374,9041137.68,1403680.44
1559865600,2019-06-07 00:00:00,EOS/USD,6.371,6.8,6.317,6.64,18478764.6,2819842.18
1559779200,2019-06-06 00:00:00,EOS/USD,6.425,6.467,5.918,6.371,15963046.76,2569696.1
1559692800,2019-06-05 00:00:00,EOS/USD,6.298,6.55,6.167,6.425,19846514.94,3116823.29
1559606400,2019-06-04 00:00:00,EOS/USD,6.68,6.885,6.039,6.298,42248744.04,6554338.05
1559520000,2019-06-03 00:00:00,EOS/USD,7.726,7.734,6.548,6.68,55410320.54,7749117.68
1559433600,2019-06-02 00:00:00,EOS/USD,7.71,8.0,7.45,7.726,37624644.43,4873273.25
1559347200,2019-06-01 00:00:00,EOS/USD,8.536,8.62,7.473,7.71,80323492.26,9853694.89
1559260800,2019-05-31 00:00:00,EOS/USD,7.294,8.65,7.2,8.536,51941366.15,6523656.62
1559174400,2019-05-30 00:00:00,EOS/USD,8.01,8.479,6.862,7.294,70770816.98,9094506.26
1559088000,2019-05-29 00:00:00,EOS/USD,8.105,8.283,7.551,8.01,40435797.45,5046522.67
1559001600,2019-05-28 00:00:00,EOS/USD,8.049,8.238,7.66,8.105,46725630.0,5858805.86
1558915200,2019-05-27 00:00:00,EOS/USD,6.959,8.273,6.902,8.049,77689013.68,10276448.92
1558828800,2019-05-26 00:00:00,EOS/USD,6.383,7.062,6.211,6.959,30363151.02,4554828.98
1558742400,2019-05-25 00:00:00,EOS/USD,6.427,6.556,6.282,6.383,13477367.26,2100583.38
1558656000,2019-05-24 00:00:00,EOS/USD,6.026,6.608,6.0,6.427,21247336.6,3341813.67
1558569600,2019-05-23 00:00:00,EOS/USD,5.93,6.104,5.726,6.026,12460367.72,2116233.59
1558483200,2019-05-22 00:00:00,EOS/USD,6.275,6.369,5.747,5.93,19063853.38,3127714.16
1558396800,2019-05-21 00:00:00,EOS/USD,6.257,6.398,6.114,6.275,9847370.8,1567311.36
1558310400,2019-05-20 00:00:00,EOS/USD,6.472,6.485,6.022,6.257,12056506.16,1936463.93
1558224000,2019-05-19 00:00:00,EOS/USD,5.885,6.59,5.876,6.472,16374687.99,2605130.83
1558137600,2019-05-18 00:00:00,EOS/USD,6.085,6.118,5.815,5.885,5805728.8,975703.17
1558051200,2019-05-17 00:00:00,EOS/USD,6.488,6.557,5.784,6.085,28797180.75,4793893.75
1557964800,2019-05-16 00:00:00,EOS/USD,6.436,6.882,6.28,6.488,33502679.92,5081245.53
1557878400,2019-05-15 00:00:00,EOS/USD,6.016,6.5,5.942,6.436,26473185.03,4247798.61
1557792000,2019-05-14 00:00:00,EOS/USD,5.5,6.2,5.486,6.016,34645583.37,5889116.99
1557705600,2019-05-13 00:00:00,EOS/USD,5.34,5.735,5.308,5.5,21926781.37,3948915.07
1557619200,2019-05-12 00:00:00,EOS/USD,5.448,5.719,5.231,5.34,18463035.16,3382834.81
1557532800,2019-05-11 00:00:00,EOS/USD,4.854,5.745,4.853,5.448,32715544.04,6159944.64
1557446400,2019-05-10 00:00:00,EOS/USD,4.913,5.016,4.611,4.854,11089737.24,2290286.86
1557360000,2019-05-09 00:00:00,EOS/USD,5.08,5.179,4.885,4.913,5095451.85,1020837.24
1557273600,2019-05-08 00:00:00,EOS/USD,5.06,5.13,4.947,5.08,6266392.8,1237051.57
1557187200,2019-05-07 00:00:00,EOS/USD,5.143,5.332,5.035,5.06,8205958.47,1583563.86
1557100800,2019-05-06 00:00:00,EOS/USD,5.12,5.237,4.883,5.143,7957891.76,1574012.1
1557014400,2019-05-05 00:00:00,EOS/USD,5.179,5.242,5.054,5.12,3967305.82,773103.9
1556928000,2019-05-04 00:00:00,EOS/USD,5.308,5.43,5.0,5.179,11077973.88,2136885.99
1556841600,2019-05-03 00:00:00,EOS/USD,5.004,5.451,4.967,5.308,15068102.37,2857536.8
1556755200,2019-05-02 00:00:00,EOS/USD,4.983,5.034,4.857,5.004,5320968.85,1071557.94
1556668800,2019-05-01 00:00:00,EOS/USD,5.072,5.12,4.895,4.983,6234299.56,1249195.99
1556582400,2019-04-30 00:00:00,EOS/USD,4.731,5.091,4.723,5.072,9074540.54,1849748.12
1556496000,2019-04-29 00:00:00,EOS/USD,4.895,4.945,4.61,4.731,13089232.53,2729953.27
1556409600,2019-04-28 00:00:00,EOS/USD,4.839,4.97,4.785,4.895,5154455.62,1052821.55
1556323200,2019-04-27 00:00:00,EOS/USD,4.873,4.917,4.781,4.839,4146569.63,854831.94
1556236800,2019-04-26 00:00:00,EOS/USD,4.604,4.983,4.536,4.873,16393259.46,3441456.75
1556150400,2019-04-25 00:00:00,EOS/USD,4.836,4.897,4.53,4.604,15302776.61,3251872.18
1556064000,2019-04-24 00:00:00,EOS/USD,5.161,5.19,4.627,4.836,32895495.36,6731565.51
1555977600,2019-04-23 00:00:00,EOS/USD,5.282,5.452,5.123,5.161,18829073.37,3527413.35
1555891200,2019-04-22 00:00:00,EOS/USD,5.261,5.36,5.14,5.282,13351409.84,2541154.23
1555804800,2019-04-21 00:00:00,EOS/USD,5.47,5.489,5.02,5.261,15929538.77,3052996.96
1555718400,2019-04-20 00:00:00,EOS/USD,5.517,5.558,5.416,5.47,9178338.43,1674426.86
1555632000,2019-04-19 00:00:00,EOS/USD,5.527,5.537,5.4,5.517,6400334.11,1167124.02
1555545600,2019-04-18 00:00:00,EOS/USD,5.473,5.599,5.461,5.527,12137036.21,2193403.9
1555459200,2019-04-17 00:00:00,EOS/USD,5.554,5.616,5.414,5.473,8819433.65,1604949.0
1555372800,2019-04-16 00:00:00,EOS/USD,5.342,5.57,5.317,5.554,9311530.52,1704515.07
1555286400,2019-04-15 00:00:00,EOS/USD,5.604,5.66,5.218,5.342,16634402.72,3039663.06
1555200000,2019-04-14 00:00:00,EOS/USD,5.343,5.626,5.269,5.604,10818254.74,1989240.07
1555113600,2019-04-13 00:00:00,EOS/USD,5.39,5.459,5.229,5.343,10993365.63,2059390.75
1555027200,2019-04-12 00:00:00,EOS/USD,5.327,5.5,5.104,5.39,17273012.72,3241949.43
1554940800,2019-04-11 00:00:00,EOS/USD,5.845,5.855,5.097,5.327,38756244.6,7154680.32
1554854400,2019-04-10 00:00:00,EOS/USD,5.594,6.073,5.52,5.845,49114435.78,8401966.92
1554768000,2019-04-09 00:00:00,EOS/USD,5.576,5.718,5.38,5.594,24968632.85,4485592.28
1554681600,2019-04-08 00:00:00,EOS/USD,5.485,5.68,5.292,5.576,34857827.27,6307987.71
1554595200,2019-04-07 00:00:00,EOS/USD,5.377,5.56,5.29,5.485,25336029.15,4640070.96
1554508800,2019-04-06 00:00:00,EOS/USD,5.386,5.764,5.1,5.377,32389302.51,5898829.25
1554422400,2019-04-05 00:00:00,EOS/USD,5.106,5.433,5.106,5.386,21002207.63,3949011.38
