https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume OMG
1576886400,2019-12-21 00:00:00,OMG/USD,0.6566,0.6566,0.6434,0.6486,28759.91,44293.61
1576800000,2019-12-20 00:00:00,OMG/USD,0.635,0.661,0.6283,0.6566,44011.15,68043.68
1576713600,2019-12-19 00:00:00,OMG/USD,0.6625,0.6645,0.6286,0.635,48416.21,75614.99
1576627200,2019-12-18 00:00:00,OMG/USD,0.5959,0.6782,0.5666,0.6625,189407.6,305604.09
1576540800,2019-12-17 00:00:00,OMG/USD,0.6596,0.6605,0.58,0.5959,160580.76,262143.11
1576454400,2019-12-16 00:00:00,OMG/USD,0.7043,0.7064,0.6391,0.6596,131099.77,196202.99
1576368000,2019-12-15 00:00:00,OMG/USD,0.7063,0.7094,0.694,0.7043,37708.02,53835.82
1576281600,2019-12-14 00:00:00,OMG/USD,0.712,0.7309,0.6979,0.7073,114462.83,160920.49
1576195200,2019-12-13 00:00:00,OMG/USD,0.7137,0.7265,0.7043,0.712,58663.1,82006.24
1576108800,2019-12-12 00:00:00,OMG/USD,0.7203,0.7271,0.7059,0.7155,55050.36,76764.24
1576022400,2019-12-11 00:00:00,OMG/USD,0.7334,0.7443,0.7175,0.7203,32800.2,44863.85
1575936000,2019-12-10 00:00:00,OMG/USD,0.7345,0.7427,0.7056,0.7334,97196.02,133680.02
1575849600,2019-12-09 00:00:00,OMG/USD,0.7538,0.777,0.7312,0.7345,61471.57,81970.13
1575763200,2019-12-08 00:00:00,OMG/USD,0.752,0.7596,0.7394,0.7538,24354.67,32440.74
1575676800,2019-12-07 00:00:00,OMG/USD,0.7526,0.7638,0.7506,0.752,6078.27,8038.51
1575590400,2019-12-06 00:00:00,OMG/USD,0.7375,0.7635,0.728,0.7526,105093.86,140982.41
1575504000,2019-12-05 00:00:00,OMG/USD,0.7282,0.7429,0.7179,0.7376,51651.87,70760.8
1575417600,2019-12-04 00:00:00,OMG/USD,0.7448,0.7873,0.7176,0.7282,109081.11,146474.64
1575331200,2019-12-03 00:00:00,OMG/USD,0.7427,0.7529,0.7327,0.7448,104125.51,140912.84
1575244800,2019-12-02 00:00:00,OMG/USD,0.7515,0.7537,0.7306,0.7427,49511.37,66559.83
1575158400,2019-12-01 00:00:00,OMG/USD,0.7731,0.7746,0.7265,0.7515,101059.19,135570.07
1575072000,2019-11-30 00:00:00,OMG/USD,0.8083,0.8111,0.7542,0.7731,76726.63,99461.78
1574985600,2019-11-29 00:00:00,OMG/USD,0.7789,0.8267,0.777,0.8083,130299.4,163064.36
1574899200,2019-11-28 00:00:00,OMG/USD,0.7676,0.8054,0.7635,0.7809,78775.46,100305.0
1574812800,2019-11-27 00:00:00,OMG/USD,0.7524,0.7904,0.7172,0.7676,146933.5,193824.23
1574726400,2019-11-26 00:00:00,OMG/USD,0.7234,0.7527,0.7229,0.7524,77500.59,105069.42
1574640000,2019-11-25 00:00:00,OMG/USD,0.74,0.7684,0.6649,0.7234,394848.26,548392.55
1574553600,2019-11-24 00:00:00,OMG/USD,0.808,0.8168,0.7332,0.74,202335.92,264514.42
1574467200,2019-11-23 00:00:00,OMG/USD,0.7786,0.8103,0.7599,0.808,88894.65,112292.37
1574380800,2019-11-22 00:00:00,OMG/USD,0.8267,0.8398,0.72,0.7786,476008.33,615494.85
1574294400,2019-11-21 00:00:00,OMG/USD,0.8868,0.8922,0.7831,0.824,384821.79,461401.83
1574208000,2019-11-20 00:00:00,OMG/USD,0.8982,0.9242,0.8856,0.8868,150980.51,167554.36
1574121600,2019-11-19 00:00:00,OMG/USD,0.942,0.943,0.8752,0.8982,343697.61,381839.26
1574035200,2019-11-18 00:00:00,OMG/USD,1.029,1.029,0.909,0.942,527318.79,547797.32
1573948800,2019-11-17 00:00:00,OMG/USD,1.043,1.045,0.991,1.029,244453.95,238218.19
1573862400,2019-11-16 00:00:00,OMG/USD,1.01,1.074,0.997,1.043,304157.17,288634.56
1573776000,2019-11-15 00:00:00,OMG/USD,1.019,1.079,0.9743,1.01,475490.01,464029.31
1573689600,2019-11-14 00:00:00,OMG/USD,0.9824,1.04,0.9543,1.016,321220.12,323258.81
1573603200,2019-11-13 00:00:00,OMG/USD,0.961,0.9999,0.9528,0.9824,175105.72,178949.9
1573516800,2019-11-12 00:00:00,OMG/USD,0.9518,0.9888,0.9442,0.961,181557.05,188778.67
1573430400,2019-11-11 00:00:00,OMG/USD,1.009,1.01,0.9272,0.9518,134537.34,140114.43
1573344000,2019-11-10 00:00:00,OMG/USD,0.9639,1.033,0.9474,1.009,234764.66,236583.26
1573257600,2019-11-09 00:00:00,OMG/USD,0.9587,0.9698,0.9435,0.9639,69169.65,72068.27
1573171200,2019-11-08 00:00:00,OMG/USD,0.9989,1.005,0.9253,0.9587,185013.74,192069.38
1573084800,2019-11-07 00:00:00,OMG/USD,1.036,1.046,0.9638,0.9999,198133.09,197418.84
1572998400,2019-11-06 00:00:00,OMG/USD,1.033,1.094,1.014,1.036,350151.78,333174.33
1572912000,2019-11-05 00:00:00,OMG/USD,0.9861,1.063,0.9748,1.033,141795.07,138423.86
1572825600,2019-11-04 00:00:00,OMG/USD,0.9694,1.005,0.9494,0.9861,170676.11,174479.48
1572739200,2019-11-03 00:00:00,OMG/USD,0.9895,0.9972,0.9473,0.9694,89332.47,92469.18
1572652800,2019-11-02 00:00:00,OMG/USD,0.9785,1.009,0.9568,0.9895,132534.0,135013.49
1572566400,2019-11-01 00:00:00,OMG/USD,0.9466,0.993,0.938,0.9785,144667.58,150377.01
1572480000,2019-10-31 00:00:00,OMG/USD,0.9823,0.9868,0.9223,0.9433,164934.11,172279.07
1572393600,2019-10-30 00:00:00,OMG/USD,1.04,1.04,0.9405,0.9823,345596.96,350653.41
1572307200,2019-10-29 00:00:00,OMG/USD,1.033,1.12,1.01,1.04,646135.8,615441.62
1572220800,2019-10-28 00:00:00,OMG/USD,0.9724,1.1,0.932,1.033,759790.89,737049.34
1572134400,2019-10-27 00:00:00,OMG/USD,0.847,1.045,0.843,0.9724,587526.74,609718.6
1572048000,2019-10-26 00:00:00,OMG/USD,0.8404,0.9202,0.8165,0.847,360242.9,413491.21
1571961600,2019-10-25 00:00:00,OMG/USD,0.7836,0.8599,0.77,0.8404,327669.51,402513.06
1571875200,2019-10-24 00:00:00,OMG/USD,0.7264,0.8024,0.71,0.7836,738271.01,964023.16
1571788800,2019-10-23 00:00:00,OMG/USD,0.7816,0.7866,0.705,0.7264,261114.0,354684.39
1571702400,2019-10-22 00:00:00,OMG/USD,0.8131,0.8221,0.7814,0.7816,102969.23,128113.9
1571616000,2019-10-21 00:00:00,OMG/USD,0.818,0.8208,0.8,0.8131,271842.49,336054.59
1571529600,2019-10-20 00:00:00,OMG/USD,0.7698,0.8387,0.7605,0.818,431424.14,531072.22
1571443200,2019-10-19 00:00:00,OMG/USD,0.7756,0.7821,0.764,0.7698,45565.89,59004.98
1571356800,2019-10-18 00:00:00,OMG/USD,0.7983,0.8013,0.7668,0.7756,140330.18,179088.55
1571270400,2019-10-17 00:00:00,OMG/USD,0.7737,0.8071,0.7635,0.7983,331546.07,416408.59
1571184000,2019-10-16 00:00:00,OMG/USD,0.7996,0.8046,0.763,0.7737,106789.48,136934.99
1571097600,2019-10-15 00:00:00,OMG/USD,0.8272,0.8331,0.7882,0.7996,168396.04,208166.48
1571011200,2019-10-14 00:00:00,OMG/USD,0.8292,0.833,0.8193,0.8272,76016.83,92118.9
1570924800,2019-10-13 00:00:00,OMG/USD,0.8323,0.8472,0.8206,0.8292,80458.2,96850.45
1570838400,2019-10-12 00:00:00,OMG/USD,0.8358,0.8468,0.8323,0.8323,62823.57,74774.03
1570752000,2019-10-11 00:00:00,OMG/USD,0.895,0.9011,0.8338,0.8358,263499.7,306437.42
1570665600,2019-10-10 00:00:00,OMG/USD,0.9234,0.9254,0.8845,0.895,107325.1,119524.09
1570579200,2019-10-09 00:00:00,OMG/USD,0.9112,0.9498,0.9018,0.9234,175823.82,191155.16
1570492800,2019-10-08 00:00:00,OMG/USD,0.907,0.925,0.8881,0.9112,148466.92,164759.6
1570406400,2019-10-07 00:00:00,OMG/USD,0.8758,0.9179,0.8621,0.907,330940.58,370171.05
1570320000,2019-10-06 00:00:00,OMG/USD,0.8367,0.8962,0.8367,0.8758,398847.18,459975.56
1570233600,2019-10-05 00:00:00,OMG/USD,0.8406,0.8416,0.8285,0.8367,80188.77,96088.01
1570147200,2019-10-04 00:00:00,OMG/USD,0.8167,0.8533,0.8072,0.8406,130522.83,157566.89
1570060800,2019-10-03 00:00:00,OMG/USD,0.8328,0.8359,0.805,0.8167,121383.42,147713.56
1569974400,2019-10-02 00:00:00,OMG/USD,0.8112,0.8358,0.8088,0.8328,116443.89,141728.28
1569888000,2019-10-01 00:00:00,OMG/USD,0.8227,0.8489,0.7992,0.8112,186355.29,226259.34
1569801600,2019-09-30 00:00:00,OMG/USD,0.797,0.8352,0.7738,0.8227,163931.01,202578.32
1569715200,2019-09-29 00:00:00,OMG/USD,0.8165,0.8176,0.7788,0.797,81425.55,102087.46
1569628800,2019-09-28 00:00:00,OMG/USD,0.8206,0.8329,0.7955,0.8165,133734.11,163983.58
1569542400,2019-09-27 00:00:00,OMG/USD,0.8046,0.8293,0.7817,0.8206,135276.91,168038.03
1569456000,2019-09-26 00:00:00,OMG/USD,0.8185,0.8336,0.7484,0.8046,278670.79,349751.98
1569369600,2019-09-25 00:00:00,OMG/USD,0.7901,0.8359,0.7608,0.8185,317265.62,397222.99
1569283200,2019-09-24 00:00:00,OMG/USD,1.014,1.024,0.7158,0.7901,1048914.39,1205489.18
1569196800,2019-09-23 00:00:00,OMG/USD,1.072,1.075,1.006,1.014,213752.01,205401.07
1569110400,2019-09-22 00:00:00,OMG/USD,1.117,1.12,1.062,1.072,195202.21,179267.44
1569024000,2019-09-21 00:00:00,OMG/USD,1.132,1.149,1.107,1.117,163830.87,145112.34
1568937600,2019-09-20 00:00:00,OMG/USD,1.146,1.153,1.11,1.132,220453.33,195096.95
1568851200,2019-09-19 00:00:00,OMG/USD,1.181,1.183,1.087,1.146,475108.42,422161.01
1568764800,2019-09-18 00:00:00,OMG/USD,1.107,1.208,1.107,1.181,537740.88,460123.91
1568678400,2019-09-17 00:00:00,OMG/USD,1.058,1.129,1.053,1.107,452576.73,415041.58
1568592000,2019-09-16 00:00:00,OMG/USD,1.05,1.071,1.042,1.058,272619.05,258411.52
1568505600,2019-09-15 00:00:00,OMG/USD,1.051,1.058,1.048,1.05,142504.07,135524.89
1568419200,2019-09-14 00:00:00,OMG/USD,1.044,1.059,1.036,1.051,172512.26,164863.03
1568332800,2019-09-13 00:00:00,OMG/USD,1.055,1.059,1.015,1.044,157192.59,152130.84
1568246400,2019-09-12 00:00:00,OMG/USD,1.043,1.063,1.028,1.055,126240.67,120345.72
1568160000,2019-09-11 00:00:00,OMG/USD,1.065,1.089,1.028,1.043,311769.65,295665.77
1568073600,2019-09-10 00:00:00,OMG/USD,1.068,1.092,1.058,1.065,265634.67,246611.79
1567987200,2019-09-09 00:00:00,OMG/USD,1.079,1.092,1.041,1.068,243910.75,229374.58
1567900800,2019-09-08 00:00:00,OMG/USD,1.057,1.09,1.052,1.079,352196.6,328494.29
1567814400,2019-09-07 00:00:00,OMG/USD,1.02,1.079,1.002,1.057,498520.02,480783.68
1567728000,2019-09-06 00:00:00,OMG/USD,1.042,1.063,1.004,1.02,481780.34,465369.74
1567641600,2019-09-05 00:00:00,OMG/USD,1.074,1.076,1.04,1.042,267027.23,252007.69
1567555200,2019-09-04 00:00:00,OMG/USD,1.089,1.093,1.05,1.074,271514.75,253692.19
1567468800,2019-09-03 00:00:00,OMG/USD,1.097,1.114,1.071,1.089,392547.71,359642.23
1567382400,2019-09-02 00:00:00,OMG/USD,1.09,1.111,1.065,1.097,320195.11,295307.62
1567296000,2019-09-01 00:00:00,OMG/USD,1.092,1.109,1.072,1.09,209456.38,192602.74
1567209600,2019-08-31 00:00:00,OMG/USD,1.078,1.094,1.056,1.092,165423.28,154474.87
1567123200,2019-08-30 00:00:00,OMG/USD,1.065,1.093,1.051,1.078,170568.82,158480.71
1567036800,2019-08-29 00:00:00,OMG/USD,1.098,1.098,1.025,1.065,537687.19,509215.94
1566950400,2019-08-28 00:00:00,OMG/USD,1.176,1.191,1.069,1.098,517867.48,461632.42
1566864000,2019-08-27 00:00:00,OMG/USD,1.23,1.23,1.166,1.176,226386.33,189816.54
1566777600,2019-08-26 00:00:00,OMG/USD,1.236,1.285,1.208,1.23,418010.76,335804.38
1566691200,2019-08-25 00:00:00,OMG/USD,1.266,1.294,1.23,1.236,318523.47,252200.46
1566604800,2019-08-24 00:00:00,OMG/USD,1.238,1.277,1.198,1.266,221956.35,179154.09
1566518400,2019-08-23 00:00:00,OMG/USD,1.24,1.26,1.22,1.238,253456.24,203783.74
1566432000,2019-08-22 00:00:00,OMG/USD,1.184,1.249,1.16,1.24,198690.46,165966.47
1566345600,2019-08-21 00:00:00,OMG/USD,1.226,1.23,1.133,1.184,281094.5,241813.31
1566259200,2019-08-20 00:00:00,OMG/USD,1.238,1.249,1.203,1.226,132940.26,108509.25
1566172800,2019-08-19 00:00:00,OMG/USD,1.255,1.271,1.21,1.238,348060.05,279684.49
1566086400,2019-08-18 00:00:00,OMG/USD,1.213,1.262,1.184,1.255,276203.47,224105.56
1566000000,2019-08-17 00:00:00,OMG/USD,1.162,1.217,1.14,1.213,413441.18,355926.52
1565913600,2019-08-16 00:00:00,OMG/USD,1.168,1.179,1.117,1.162,395398.51,345041.02
1565827200,2019-08-15 00:00:00,OMG/USD,1.159,1.187,1.1,1.168,914231.94,796984.97
1565740800,2019-08-14 00:00:00,OMG/USD,1.357,1.357,1.109,1.159,940323.73,781277.63
1565654400,2019-08-13 00:00:00,OMG/USD,1.377,1.379,1.316,1.357,240825.22,177964.09
1565568000,2019-08-12 00:00:00,OMG/USD,1.427,1.428,1.36,1.377,197774.12,142824.66
1565481600,2019-08-11 00:00:00,OMG/USD,1.322,1.441,1.319,1.427,476478.28,341926.67
1565395200,2019-08-10 00:00:00,OMG/USD,1.322,1.362,1.28,1.322,358269.74,271756.07
1565308800,2019-08-09 00:00:00,OMG/USD,1.436,1.436,1.306,1.322,490171.24,364032.16
1565222400,2019-08-08 00:00:00,OMG/USD,1.447,1.48,1.403,1.436,190506.65,132904.24
1565136000,2019-08-07 00:00:00,OMG/USD,1.469,1.501,1.395,1.447,301776.03,208809.44
1565049600,2019-08-06 00:00:00,OMG/USD,1.555,1.557,1.451,1.469,371148.12,246232.92
1564963200,2019-08-05 00:00:00,OMG/USD,1.534,1.591,1.525,1.555,467323.63,299596.39
1564876800,2019-08-04 00:00:00,OMG/USD,1.533,1.549,1.483,1.534,201916.97,133506.6
1564790400,2019-08-03 00:00:00,OMG/USD,1.534,1.553,1.523,1.533,245949.33,160333.92
1564704000,2019-08-02 00:00:00,OMG/USD,1.546,1.557,1.509,1.534,276138.13,180385.99
1564617600,2019-08-01 00:00:00,OMG/USD,1.589,1.593,1.517,1.546,301309.41,196059.25
1564531200,2019-07-31 00:00:00,OMG/USD,1.54,1.594,1.533,1.589,325535.47,208167.97
1564444800,2019-07-30 00:00:00,OMG/USD,1.516,1.562,1.494,1.54,112175.7,73354.79
1564358400,2019-07-29 00:00:00,OMG/USD,1.536,1.57,1.492,1.516,322249.27,210230.85
1564272000,2019-07-28 00:00:00,OMG/USD,1.58,1.595,1.429,1.536,533577.28,354076.97
1564185600,2019-07-27 00:00:00,OMG/USD,1.688,1.736,1.551,1.58,688847.68,423251.44
1564099200,2019-07-26 00:00:00,OMG/USD,1.689,1.695,1.647,1.688,362817.44,216827.48
1564012800,2019-07-25 00:00:00,OMG/USD,1.705,1.74,1.681,1.689,786825.51,460257.5
1563926400,2019-07-24 00:00:00,OMG/USD,1.557,1.715,1.492,1.705,1369474.51,859615.48
1563840000,2019-07-23 00:00:00,OMG/USD,1.648,1.659,1.54,1.557,689379.02,436748.05
1563753600,2019-07-22 00:00:00,OMG/USD,1.723,1.733,1.606,1.648,653229.76,391690.81
1563667200,2019-07-21 00:00:00,OMG/USD,1.712,1.755,1.655,1.723,930959.02,545927.62
1563580800,2019-07-20 00:00:00,OMG/USD,1.531,1.85,1.524,1.712,1545706.99,901206.09
1563494400,2019-07-19 00:00:00,OMG/USD,1.524,1.536,1.451,1.531,757741.21,506790.14
1563408000,2019-07-18 00:00:00,OMG/USD,1.406,1.555,1.376,1.524,1315952.65,886458.35
1563321600,2019-07-17 00:00:00,OMG/USD,1.34,1.47,1.303,1.406,1035909.83,743842.92
1563235200,2019-07-16 00:00:00,OMG/USD,1.57,1.597,1.3,1.34,866084.33,604071.92
1563148800,2019-07-15 00:00:00,OMG/USD,1.559,1.62,1.337,1.57,1778697.52,1178193.12
1563062400,2019-07-14 00:00:00,OMG/USD,1.858,1.87,1.54,1.559,2252121.84,1347882.77
1562976000,2019-07-13 00:00:00,OMG/USD,1.992,1.992,1.769,1.858,1087518.04,581868.02
1562889600,2019-07-12 00:00:00,OMG/USD,1.923,2.024,1.882,1.992,489987.2,248702.87
1562803200,2019-07-11 00:00:00,OMG/USD,2.225,2.225,1.837,1.923,1757908.11,900862.76
1562716800,2019-07-10 00:00:00,OMG/USD,2.428,2.496,2.112,2.225,2046863.79,901153.85
1562630400,2019-07-09 00:00:00,OMG/USD,2.577,2.586,2.405,2.428,1370778.67,551807.3
1562544000,2019-07-08 00:00:00,OMG/USD,2.404,2.699,2.381,2.577,1793908.67,700646.46
1562457600,2019-07-07 00:00:00,OMG/USD,2.382,2.42,2.31,2.404,401954.56,170000.55
1562371200,2019-07-06 00:00:00,OMG/USD,2.309,2.45,2.309,2.382,889027.32,370665.21
1562284800,2019-07-05 00:00:00,OMG/USD,2.306,2.358,2.253,2.309,631507.86,273811.32
1562198400,2019-07-04 00:00:00,OMG/USD,2.49,2.49,2.297,2.306,649745.51,270142.86
1562112000,2019-07-03 00:00:00,OMG/USD,2.392,2.499,2.342,2.49,812213.0,335526.65
1562025600,2019-07-02 00:00:00,OMG/USD,2.433,2.469,2.2,2.392,1426704.07,615941.89
1561939200,2019-07-01 00:00:00,OMG/USD,2.488,2.614,2.287,2.433,1945203.39,810167.06
1561852800,2019-06-30 00:00:00,OMG/USD,2.83,2.865,2.45,2.488,1238969.76,473302.97
1561766400,2019-06-29 00:00:00,OMG/USD,2.668,2.856,2.563,2.83,1397633.19,513114.37
1561680000,2019-06-28 00:00:00,OMG/USD,2.392,2.756,2.31,2.668,2115378.25,834265.9
1561593600,2019-06-27 00:00:00,OMG/USD,2.746,2.856,2.167,2.392,3984565.78,1606538.84
1561507200,2019-06-26 00:00:00,OMG/USD,2.675,3.236,2.504,2.746,6745460.17,2390534.52
1561420800,2019-06-25 00:00:00,OMG/USD,2.371,2.72,2.27,2.675,2229215.66,909133.57
1561334400,2019-06-24 00:00:00,OMG/USD,2.263,2.501,2.164,2.371,2869002.8,1198723.84
1561248000,2019-06-23 00:00:00,OMG/USD,2.273,2.348,2.179,2.263,910112.36,400324.75
1561161600,2019-06-22 00:00:00,OMG/USD,2.072,2.316,2.05,2.273,1796620.64,823055.15
1561075200,2019-06-21 00:00:00,OMG/USD,2.03,2.092,2.03,2.072,591442.89,286435.98
1560988800,2019-06-20 00:00:00,OMG/USD,2.099,2.101,2.017,2.03,587894.74,287824.13
1560902400,2019-06-19 00:00:00,OMG/USD,2.048,2.141,2.034,2.099,514810.3,245430.89
1560816000,2019-06-18 00:00:00,OMG/USD,2.133,2.139,2.019,2.048,572976.33,278487.51
1560729600,2019-06-17 00:00:00,OMG/USD,2.126,2.163,2.09,2.133,349446.55,163977.07
1560643200,2019-06-16 00:00:00,OMG/USD,2.101,2.225,2.08,2.126,755881.38,351289.74
1560556800,2019-06-15 00:00:00,OMG/USD,2.12,2.182,2.079,2.101,420297.45,197897.84
1560470400,2019-06-14 00:00:00,OMG/USD,2.099,2.193,2.028,2.12,535041.92,252809.95
1560384000,2019-06-13 00:00:00,OMG/USD,2.068,2.161,2.017,2.099,535171.41,257734.65
1560297600,2019-06-12 00:00:00,OMG/USD,1.975,2.069,1.96,2.068,317381.93,157071.47
1560211200,2019-06-11 00:00:00,OMG/USD,2.036,2.047,1.909,1.975,227950.96,115641.26
1560124800,2019-06-10 00:00:00,OMG/USD,1.888,2.041,1.85,2.036,598394.43,304367.86
1560038400,2019-06-09 00:00:00,OMG/USD,2.005,2.018,1.84,1.888,392190.58,205200.0
1559952000,2019-06-08 00:00:00,OMG/USD,2.031,2.048,1.95,2.005,241160.18,120718.25
1559865600,2019-06-07 00:00:00,OMG/USD,2.001,2.085,1.966,2.031,692665.9,343205.38
1559779200,2019-06-06 00:00:00,OMG/USD,1.977,2.018,1.883,2.001,344017.07,177076.98
1559692800,2019-06-05 00:00:00,OMG/USD,1.963,2.03,1.915,1.977,528279.98,267577.15
1559606400,2019-06-04 00:00:00,OMG/USD,2.082,2.099,1.907,1.963,683549.52,340536.14
1559520000,2019-06-03 00:00:00,OMG/USD,2.357,2.357,2.047,2.082,788506.19,359875.61
1559433600,2019-06-02 00:00:00,OMG/USD,2.214,2.38,2.214,2.357,617229.34,265597.27
1559347200,2019-06-01 00:00:00,OMG/USD,2.26,2.33,2.186,2.214,662732.19,292630.48
1559260800,2019-05-31 00:00:00,OMG/USD,2.177,2.27,2.089,2.26,736780.5,340956.24
1559174400,2019-05-30 00:00:00,OMG/USD,2.288,2.483,2.067,2.177,2359364.32,1011496.82
1559088000,2019-05-29 00:00:00,OMG/USD,2.267,2.358,2.104,2.288,1112452.87,494459.38
1559001600,2019-05-28 00:00:00,OMG/USD,2.222,2.335,2.16,2.267,1043237.5,462227.29
1558915200,2019-05-27 00:00:00,OMG/USD,2.09,2.269,2.076,2.222,876519.22,407071.18
1558828800,2019-05-26 00:00:00,OMG/USD,1.969,2.11,1.892,2.09,1206183.73,601441.57
1558742400,2019-05-25 00:00:00,OMG/USD,1.971,2.013,1.956,1.969,209679.09,105569.45
1558656000,2019-05-24 00:00:00,OMG/USD,1.914,2.044,1.911,1.971,860510.61,433055.94
1558569600,2019-05-23 00:00:00,OMG/USD,1.924,1.968,1.694,1.914,1752354.06,943557.96
1558483200,2019-05-22 00:00:00,OMG/USD,2.119,2.153,1.905,1.924,1188746.07,586522.01
1558396800,2019-05-21 00:00:00,OMG/USD,2.035,2.148,2.0,2.119,745289.02,356981.5
1558310400,2019-05-20 00:00:00,OMG/USD,2.102,2.164,1.88,2.035,2177334.46,1073659.99
1558224000,2019-05-19 00:00:00,OMG/USD,1.878,2.108,1.878,2.102,813033.12,401229.16
1558137600,2019-05-18 00:00:00,OMG/USD,2.005,2.03,1.864,1.878,454723.23,234605.53
1558051200,2019-05-17 00:00:00,OMG/USD,2.155,2.177,1.85,2.005,1464844.04,754324.45
1557964800,2019-05-16 00:00:00,OMG/USD,2.18,2.41,2.038,2.155,3527013.22,1585880.38
1557878400,2019-05-15 00:00:00,OMG/USD,1.86,2.194,1.86,2.18,3738706.32,1819186.33
1557792000,2019-05-14 00:00:00,OMG/USD,1.713,1.89,1.701,1.86,1309645.54,721848.49
1557705600,2019-05-13 00:00:00,OMG/USD,1.648,1.798,1.642,1.713,1069070.07,614903.45
1557619200,2019-05-12 00:00:00,OMG/USD,1.747,1.836,1.601,1.648,814276.72,479785.85
1557532800,2019-05-11 00:00:00,OMG/USD,1.609,1.823,1.582,1.747,862077.73,501969.26
1557446400,2019-05-10 00:00:00,OMG/USD,1.615,1.654,1.56,1.609,358611.96,221655.37
1557360000,2019-05-09 00:00:00,OMG/USD,1.718,1.736,1.609,1.615,435207.57,263531.81
1557273600,2019-05-08 00:00:00,OMG/USD,1.67,1.751,1.617,1.718,378279.89,224120.75
1557187200,2019-05-07 00:00:00,OMG/USD,1.683,1.79,1.661,1.67,974363.2,566111.14
1557100800,2019-05-06 00:00:00,OMG/USD,1.643,1.739,1.581,1.683,412458.88,249925.04
1557014400,2019-05-05 00:00:00,OMG/USD,1.673,1.701,1.633,1.643,184163.83,110821.06
1556928000,2019-05-04 00:00:00,OMG/USD,1.761,1.844,1.626,1.673,622657.69,355216.34
1556841600,2019-05-03 00:00:00,OMG/USD,1.757,1.813,1.701,1.761,643028.21,365669.16
1556755200,2019-05-02 00:00:00,OMG/USD,1.673,1.782,1.639,1.757,513855.9,298929.26
1556668800,2019-05-01 00:00:00,OMG/USD,1.654,1.72,1.633,1.673,528413.65,316341.24
1556582400,2019-04-30 00:00:00,OMG/USD,1.543,1.654,1.543,1.654,481422.68,302665.7
1556496000,2019-04-29 00:00:00,OMG/USD,1.577,1.625,1.5,1.543,733755.21,474607.21
1556409600,2019-04-28 00:00:00,OMG/USD,1.597,1.656,1.556,1.577,554760.08,345001.9
1556323200,2019-04-27 00:00:00,OMG/USD,1.552,1.656,1.51,1.597,1622700.93,1033675.99
1556236800,2019-04-26 00:00:00,OMG/USD,1.508,1.56,1.438,1.552,1551677.0,1024534.76
1556150400,2019-04-25 00:00:00,OMG/USD,1.683,1.719,1.398,1.508,1476709.7,960768.41
1556064000,2019-04-24 00:00:00,OMG/USD,1.763,1.77,1.582,1.683,1100442.35,655850.68
1555977600,2019-04-23 00:00:00,OMG/USD,1.878,1.913,1.763,1.763,635224.47,345334.59
1555891200,2019-04-22 00:00:00,OMG/USD,1.873,1.907,1.83,1.878,303538.8,162073.03
1555804800,2019-04-21 00:00:00,OMG/USD,1.966,1.983,1.79,1.873,667140.78,359776.33
1555718400,2019-04-20 00:00:00,OMG/USD,1.984,2.005,1.939,1.966,343385.74,173856.99
1555632000,2019-04-19 00:00:00,OMG/USD,1.989,2.007,1.915,1.984,762705.03,387428.85
1555545600,2019-04-18 00:00:00,OMG/USD,1.964,2.01,1.938,1.989,803647.05,406187.09
1555459200,2019-04-17 00:00:00,OMG/USD,1.934,1.975,1.885,1.964,786332.34,407006.65
1555372800,2019-04-16 00:00:00,OMG/USD,1.849,1.967,1.819,1.934,673620.6,354457.27
1555286400,2019-04-15 00:00:00,OMG/USD,2.0,2.04,1.788,1.849,1347003.46,699563.95
1555200000,2019-04-14 00:00:00,OMG/USD,1.936,2.0,1.84,2.0,1011955.31,528137.83
1555113600,2019-04-13 00:00:00,OMG/USD,1.988,2.013,1.915,1.936,843344.82,430049.21
1555027200,2019-04-12 00:00:00,OMG/USD,1.998,2.057,1.882,1.988,1152926.52,580700.26
1554940800,2019-04-11 00:00:00,OMG/USD,2.231,2.231,1.895,1.998,2082923.77,1032278.35
1554854400,2019-04-10 00:00:00,OMG/USD,2.265,2.357,2.189,2.231,1156057.26,508456.11
1554768000,2019-04-09 00:00:00,OMG/USD,2.37,2.37,2.214,2.265,930700.6,410193.29
1554681600,2019-04-08 00:00:00,OMG/USD,2.359,2.535,2.216,2.37,1809895.81,763711.2
1554595200,2019-04-07 00:00:00,OMG/USD,2.357,2.414,2.272,2.359,1731971.13,737727.35
1554508800,2019-04-06 00:00:00,OMG/USD,2.494,2.494,2.327,2.357,2458847.77,1024226.01
1554422400,2019-04-05 00:00:00,OMG/USD,2.147,2.5,2.147,2.494,3636376.39,1543577.41
1554336000,2019-04-04 00:00:00,OMG/USD,2.0,2.243,1.971,2.147,1709735.25,802612.77
1554249600,2019-04-03 00:00:00,OMG/USD,2.103,2.318,1.969,2.0,4123108.17,1912542.9
1554163200,2019-04-02 00:00:00,OMG/USD,1.857,2.123,1.829,2.103,3036548.72,1509476.45
1554076800,2019-04-01 00:00:00,OMG/USD,1.88,1.953,1.797,1.857,2031215.97,1093854.58
1553990400,2019-03-31 00:00:00,OMG/USD,1.916,1.954,1.857,1.88,808965.98,426999.83
