https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XVG
1578268800,2020-01-06 00:00:00,XVG/USD,0.00332,0.0038,0.00332,0.003687,318.37,85980.78
1578182400,2020-01-05 00:00:00,XVG/USD,0.00332,0.00332,0.00332,0.00332,18.65,5618.63
1578096000,2020-01-04 00:00:00,XVG/USD,0.003226,0.003378,0.003226,0.003378,179.25,54279.51
1578009600,2020-01-03 00:00:00,XVG/USD,0.003499,0.003499,0.003226,0.003226,14.13,4379.06
1577923200,2020-01-02 00:00:00,XVG/USD,0.003151,0.003499,0.003151,0.003499,8.21,2346.58
1577836800,2020-01-01 00:00:00,XVG/USD,0.003151,0.003151,0.003151,0.003151,0.0,0.0
1577750400,2019-12-31 00:00:00,XVG/USD,0.003537,0.003537,0.003151,0.003151,276.0,82434.1
1577664000,2019-12-30 00:00:00,XVG/USD,0.003937,0.003937,0.003537,0.003537,67.51,18431.78
1577577600,2019-12-29 00:00:00,XVG/USD,0.00376,0.003988,0.003537,0.003937,809.13,220327.3
1577491200,2019-12-28 00:00:00,XVG/USD,0.003489,0.004244,0.003489,0.003999,1725.95,440403.66
1577404800,2019-12-27 00:00:00,XVG/USD,0.003889,0.003889,0.003489,0.003489,96.02,25457.03
1577318400,2019-12-26 00:00:00,XVG/USD,0.0039,0.0039,0.003558,0.003889,35.73,9298.0
1577232000,2019-12-25 00:00:00,XVG/USD,0.003759,0.003919,0.0036,0.0039,192.21,51371.8
1577145600,2019-12-24 00:00:00,XVG/USD,0.003657,0.003763,0.003418,0.003759,726.54,203605.02
1577059200,2019-12-23 00:00:00,XVG/USD,0.004003,0.00449,0.003657,0.003657,1691.64,438280.44
1576972800,2019-12-22 00:00:00,XVG/USD,0.004001,0.004199,0.004001,0.004003,43.99,10881.57
1576886400,2019-12-21 00:00:00,XVG/USD,0.004199,0.004199,0.004001,0.004001,65.4,16029.84
1576800000,2019-12-20 00:00:00,XVG/USD,0.004,0.004199,0.004,0.004199,117.2,28712.7
1576713600,2019-12-19 00:00:00,XVG/USD,0.00449,0.00449,0.004,0.004,5.192,1298.0
1576627200,2019-12-18 00:00:00,XVG/USD,0.003898,0.0045,0.003898,0.00449,1124.11,256828.97
1576540800,2019-12-17 00:00:00,XVG/USD,0.0043,0.0043,0.003898,0.003898,635.88,158251.59
1576454400,2019-12-16 00:00:00,XVG/USD,0.004549,0.004847,0.0043,0.0043,743.27,170610.79
1576368000,2019-12-15 00:00:00,XVG/USD,0.004499,0.00455,0.004206,0.004549,181.83,41318.06
1576281600,2019-12-14 00:00:00,XVG/USD,0.004699,0.004699,0.00415,0.004188,91.14,21825.17
1576195200,2019-12-13 00:00:00,XVG/USD,0.004599,0.004699,0.004599,0.004699,86.72,18668.57
1576108800,2019-12-12 00:00:00,XVG/USD,0.00431,0.00431,0.004212,0.004212,8.083,1918.98
1576022400,2019-12-11 00:00:00,XVG/USD,0.004049,0.004881,0.004049,0.00431,875.77,192252.94
1575936000,2019-12-10 00:00:00,XVG/USD,0.004704,0.004704,0.004018,0.004049,669.91,155151.46
1575849600,2019-12-09 00:00:00,XVG/USD,0.005391,0.005391,0.004704,0.004704,326.44,65246.24
1575763200,2019-12-08 00:00:00,XVG/USD,0.004598,0.0054,0.004412,0.005391,2649.31,529917.42
1575676800,2019-12-07 00:00:00,XVG/USD,0.004028,0.004598,0.004028,0.004598,753.2,173070.6
1575590400,2019-12-06 00:00:00,XVG/USD,0.004513,0.004625,0.004028,0.004028,763.02,175565.59
1575504000,2019-12-05 00:00:00,XVG/USD,0.003701,0.0045,0.003701,0.0045,649.66,154816.17
1575417600,2019-12-04 00:00:00,XVG/USD,0.0038,0.004,0.003684,0.003701,373.19,98607.17
1575331200,2019-12-03 00:00:00,XVG/USD,0.0038,0.0038,0.0038,0.0038,4.545,1196.0
1575244800,2019-12-02 00:00:00,XVG/USD,0.004,0.004,0.0038,0.0038,241.56,63558.7
1575158400,2019-12-01 00:00:00,XVG/USD,0.003851,0.004,0.003851,0.004,174.99,44908.6
1575072000,2019-11-30 00:00:00,XVG/USD,0.00405,0.004238,0.003851,0.003851,305.0,76223.65
1574985600,2019-11-29 00:00:00,XVG/USD,0.00408,0.004337,0.003996,0.00405,1414.74,346655.13
1574899200,2019-11-28 00:00:00,XVG/USD,0.00404,0.00465,0.004,0.004585,3002.14,688301.79
1574812800,2019-11-27 00:00:00,XVG/USD,0.00377,0.004161,0.003695,0.00404,668.81,169677.32
1574726400,2019-11-26 00:00:00,XVG/USD,0.003749,0.003991,0.003749,0.00377,397.39,102100.82
1574640000,2019-11-25 00:00:00,XVG/USD,0.00358,0.004241,0.0033,0.003749,1966.26,568357.8
1574553600,2019-11-24 00:00:00,XVG/USD,0.00381,0.00381,0.00358,0.00358,1367.88,380214.08
1574467200,2019-11-23 00:00:00,XVG/USD,0.003808,0.004144,0.0036,0.00381,162.16,42342.52
1574380800,2019-11-22 00:00:00,XVG/USD,0.004,0.004334,0.0036,0.003808,1868.99,502014.16
1574294400,2019-11-21 00:00:00,XVG/USD,0.00429,0.00435,0.00381,0.00381,1490.07,374134.59
1574208000,2019-11-20 00:00:00,XVG/USD,0.0045,0.004512,0.00424,0.00429,45.18,10377.11
1574121600,2019-11-19 00:00:00,XVG/USD,0.0042,0.0047,0.004117,0.0045,1596.23,366497.77
1574035200,2019-11-18 00:00:00,XVG/USD,0.004505,0.004799,0.00412,0.0042,1776.33,417124.85
1573948800,2019-11-17 00:00:00,XVG/USD,0.0048,0.004949,0.004505,0.004505,350.11,74940.3
1573862400,2019-11-16 00:00:00,XVG/USD,0.00483,0.0051,0.004588,0.0048,1887.19,386005.83
1573776000,2019-11-15 00:00:00,XVG/USD,0.0045,0.005407,0.004025,0.00483,7594.98,1535255.58
1573689600,2019-11-14 00:00:00,XVG/USD,0.003939,0.005,0.0038,0.004993,5897.47,1381564.02
1573603200,2019-11-13 00:00:00,XVG/USD,0.003809,0.004167,0.003583,0.003939,2882.1,742910.46
1573516800,2019-11-12 00:00:00,XVG/USD,0.003699,0.003819,0.003699,0.003809,86.24,22666.5
1573430400,2019-11-11 00:00:00,XVG/USD,0.003843,0.003884,0.003404,0.003699,4448.39,1216838.4
1573344000,2019-11-10 00:00:00,XVG/USD,0.003614,0.003899,0.0035,0.003843,457.33,123721.59
1573257600,2019-11-09 00:00:00,XVG/USD,0.0038,0.003854,0.00361,0.003614,491.8,132216.97
1573171200,2019-11-08 00:00:00,XVG/USD,0.004093,0.004121,0.003785,0.0038,1338.9,348473.73
1573084800,2019-11-07 00:00:00,XVG/USD,0.0042,0.0042,0.0039,0.004198,43.71,10548.15
1572998400,2019-11-06 00:00:00,XVG/USD,0.0036,0.0042,0.0036,0.0042,1194.81,298072.22
1572912000,2019-11-05 00:00:00,XVG/USD,0.003949,0.003954,0.0036,0.0036,886.76,232777.68
1572825600,2019-11-04 00:00:00,XVG/USD,0.003801,0.003949,0.003754,0.003949,278.21,72535.92
1572739200,2019-11-03 00:00:00,XVG/USD,0.003793,0.003899,0.003793,0.003801,1391.75,366079.93
1572652800,2019-11-02 00:00:00,XVG/USD,0.00372,0.003899,0.00371,0.003793,747.8,198752.69
1572566400,2019-11-01 00:00:00,XVG/USD,0.003899,0.003899,0.003706,0.00372,1137.59,301385.92
1572480000,2019-10-31 00:00:00,XVG/USD,0.0038,0.00391,0.00371,0.00371,339.64,88417.3
1572393600,2019-10-30 00:00:00,XVG/USD,0.003805,0.00417,0.003706,0.0038,1986.71,497923.7
1572307200,2019-10-29 00:00:00,XVG/USD,0.003706,0.0042,0.003706,0.003805,380.03,93772.2
1572220800,2019-10-28 00:00:00,XVG/USD,0.003712,0.004224,0.00349,0.003706,1311.95,340398.06
1572134400,2019-10-27 00:00:00,XVG/USD,0.003689,0.004,0.003413,0.003712,5075.12,1330811.44
1572048000,2019-10-26 00:00:00,XVG/USD,0.003185,0.004411,0.003185,0.003689,3059.02,834101.77
1571961600,2019-10-25 00:00:00,XVG/USD,0.002975,0.003199,0.00293,0.003185,1774.55,596549.49
1571875200,2019-10-24 00:00:00,XVG/USD,0.003026,0.003096,0.002975,0.002975,124.82,40860.95
1571788800,2019-10-23 00:00:00,XVG/USD,0.003211,0.004991,0.002872,0.003026,2918.67,764715.45
1571702400,2019-10-22 00:00:00,XVG/USD,0.003355,0.003355,0.003211,0.003211,88.32,27149.38
1571616000,2019-10-21 00:00:00,XVG/USD,0.003355,0.003355,0.003355,0.003355,0.0,0.0
1571529600,2019-10-20 00:00:00,XVG/USD,0.003355,0.003355,0.003355,0.003355,0.0,0.0
1571443200,2019-10-19 00:00:00,XVG/USD,0.003355,0.003355,0.003355,0.003355,0.0,0.0
1571356800,2019-10-18 00:00:00,XVG/USD,0.003375,0.003375,0.003355,0.003355,33.52,9990.0
1571270400,2019-10-17 00:00:00,XVG/USD,0.00333,0.003375,0.00333,0.003375,19.2,5688.6
1571184000,2019-10-16 00:00:00,XVG/USD,0.003801,0.003801,0.00333,0.00333,121.13,35284.99
1571097600,2019-10-15 00:00:00,XVG/USD,0.00383,0.003933,0.003801,0.003801,197.99,50626.89
1571011200,2019-10-14 00:00:00,XVG/USD,0.003657,0.00383,0.003606,0.00383,363.74,98924.25
1570924800,2019-10-13 00:00:00,XVG/USD,0.003629,0.003686,0.003197,0.003657,543.44,155350.53
1570838400,2019-10-12 00:00:00,XVG/USD,0.003799,0.003799,0.003351,0.003629,276.56,78389.01
1570752000,2019-10-11 00:00:00,XVG/USD,0.003696,0.003991,0.003311,0.003799,427.13,118224.2
1570665600,2019-10-10 00:00:00,XVG/USD,0.003541,0.003696,0.00318,0.003696,921.93,265283.35
1570579200,2019-10-09 00:00:00,XVG/USD,0.003621,0.003933,0.003319,0.003541,565.1,161163.01
1570492800,2019-10-08 00:00:00,XVG/USD,0.00305,0.003989,0.00305,0.003621,881.08,231613.04
1570406400,2019-10-07 00:00:00,XVG/USD,0.003152,0.003639,0.003027,0.00305,579.5,173735.9
1570320000,2019-10-06 00:00:00,XVG/USD,0.003399,0.003399,0.003064,0.003152,2395.96,768854.48
1570233600,2019-10-05 00:00:00,XVG/USD,0.0032,0.003399,0.0032,0.003399,4.758,1400.0
1570147200,2019-10-04 00:00:00,XVG/USD,0.00318,0.0032,0.00318,0.0032,2.848,890.0
1570060800,2019-10-03 00:00:00,XVG/USD,0.00318,0.00318,0.00318,0.00318,0.0,0.0
1569974400,2019-10-02 00:00:00,XVG/USD,0.003205,0.003205,0.00318,0.00318,13.51,4226.29
1569888000,2019-10-01 00:00:00,XVG/USD,0.003205,0.003205,0.003205,0.003205,0.0,0.0
1569801600,2019-09-30 00:00:00,XVG/USD,0.0032,0.003205,0.0032,0.003205,99.95,31228.91
1569715200,2019-09-29 00:00:00,XVG/USD,0.00328,0.003499,0.003142,0.0032,166.11,51506.31
1569628800,2019-09-28 00:00:00,XVG/USD,0.003683,0.003683,0.00328,0.00328,393.6,117054.73
1569542400,2019-09-27 00:00:00,XVG/USD,0.003,0.003683,0.003,0.003683,1197.81,351677.03
1569456000,2019-09-26 00:00:00,XVG/USD,0.003259,0.0033,0.00298,0.003,122.78,39383.98
1569369600,2019-09-25 00:00:00,XVG/USD,0.003561,0.003561,0.003076,0.003259,554.38,176701.36
1569283200,2019-09-24 00:00:00,XVG/USD,0.0042,0.0042,0.003156,0.003561,677.84,187651.18
1569196800,2019-09-23 00:00:00,XVG/USD,0.004223,0.004379,0.004158,0.0042,285.51,67754.59
1569110400,2019-09-22 00:00:00,XVG/USD,0.0044,0.004531,0.004219,0.004223,29.25,6756.08
1569024000,2019-09-21 00:00:00,XVG/USD,0.0044,0.004531,0.0044,0.0044,34.86,7900.32
1568937600,2019-09-20 00:00:00,XVG/USD,0.004262,0.004549,0.004262,0.0044,16.55,3736.68
1568851200,2019-09-19 00:00:00,XVG/USD,0.004699,0.004699,0.00426,0.004262,644.33,146896.35
1568764800,2019-09-18 00:00:00,XVG/USD,0.004222,0.004707,0.004222,0.004699,364.66,80646.25
1568678400,2019-09-17 00:00:00,XVG/USD,0.004202,0.0044,0.004202,0.004222,48.04,11242.0
1568592000,2019-09-16 00:00:00,XVG/USD,0.004223,0.00426,0.004202,0.004202,185.2,43988.49
1568505600,2019-09-15 00:00:00,XVG/USD,0.004202,0.00453,0.004202,0.004223,175.78,40520.72
1568419200,2019-09-14 00:00:00,XVG/USD,0.004162,0.00473,0.004162,0.004202,30.49,6880.53
1568332800,2019-09-13 00:00:00,XVG/USD,0.00425,0.004877,0.00415,0.004162,109.42,25864.82
1568246400,2019-09-12 00:00:00,XVG/USD,0.004307,0.004555,0.00425,0.00425,169.83,39895.72
1568160000,2019-09-11 00:00:00,XVG/USD,0.00475,0.00475,0.004307,0.004307,115.32,26770.0
1568073600,2019-09-10 00:00:00,XVG/USD,0.0047,0.00475,0.0047,0.00475,994.81,209630.94
1567987200,2019-09-09 00:00:00,XVG/USD,0.00432,0.0047,0.004307,0.0047,85.61,18834.84
1567900800,2019-09-08 00:00:00,XVG/USD,0.004148,0.00432,0.004148,0.00432,26.6,6157.41
1567814400,2019-09-07 00:00:00,XVG/USD,0.004351,0.004529,0.0041,0.004148,231.63,53437.12
1567728000,2019-09-06 00:00:00,XVG/USD,0.0044,0.004569,0.0041,0.004351,370.87,87561.23
1567641600,2019-09-05 00:00:00,XVG/USD,0.004489,0.004674,0.004321,0.0044,2818.55,641710.85
1567555200,2019-09-04 00:00:00,XVG/USD,0.004759,0.004759,0.004385,0.004489,1230.64,264134.38
1567468800,2019-09-03 00:00:00,XVG/USD,0.004359,0.004792,0.004359,0.004759,489.78,103251.72
1567382400,2019-09-02 00:00:00,XVG/USD,0.004441,0.004694,0.004359,0.004359,154.57,33075.84
1567296000,2019-09-01 00:00:00,XVG/USD,0.004532,0.004716,0.004441,0.004441,128.77,28441.8
1567209600,2019-08-31 00:00:00,XVG/USD,0.0044,0.004625,0.0044,0.004532,206.86,44913.6
1567123200,2019-08-30 00:00:00,XVG/USD,0.004589,0.004589,0.0044,0.0044,1472.64,334644.39
1567036800,2019-08-29 00:00:00,XVG/USD,0.0046,0.0046,0.004373,0.004589,416.48,91513.83
1566950400,2019-08-28 00:00:00,XVG/USD,0.004937,0.005159,0.0046,0.0046,167.32,33730.26
1566864000,2019-08-27 00:00:00,XVG/USD,0.005148,0.005294,0.004932,0.004937,174.31,33728.25
1566777600,2019-08-26 00:00:00,XVG/USD,0.00558,0.00558,0.005148,0.005148,372.77,70516.05
1566691200,2019-08-25 00:00:00,XVG/USD,0.005443,0.00565,0.005255,0.00558,684.23,126717.91
1566604800,2019-08-24 00:00:00,XVG/USD,0.005097,0.005643,0.005001,0.005443,3806.68,725927.09
1566518400,2019-08-23 00:00:00,XVG/USD,0.005448,0.005448,0.005097,0.005097,612.25,117614.74
1566432000,2019-08-22 00:00:00,XVG/USD,0.004923,0.005448,0.00472,0.005448,3389.4,679350.6
1566345600,2019-08-21 00:00:00,XVG/USD,0.005339,0.005339,0.004923,0.004923,25.81,5190.15
1566259200,2019-08-20 00:00:00,XVG/USD,0.005422,0.005565,0.004977,0.005339,325.69,64769.42
1566172800,2019-08-19 00:00:00,XVG/USD,0.005498,0.005587,0.005202,0.005422,348.32,65115.65
1566086400,2019-08-18 00:00:00,XVG/USD,0.00529,0.005801,0.005106,0.005498,1847.48,339417.08
1566000000,2019-08-17 00:00:00,XVG/USD,0.004801,0.005811,0.004662,0.00529,6794.77,1297760.11
1565913600,2019-08-16 00:00:00,XVG/USD,0.0043,0.004893,0.0043,0.004801,1777.68,368383.45
1565827200,2019-08-15 00:00:00,XVG/USD,0.00449,0.004587,0.004037,0.0043,2115.63,507159.51
1565740800,2019-08-14 00:00:00,XVG/USD,0.00475,0.004924,0.004454,0.00449,4101.83,882560.18
1565654400,2019-08-13 00:00:00,XVG/USD,0.005057,0.005087,0.00475,0.00475,3322.66,684758.46
1565568000,2019-08-12 00:00:00,XVG/USD,0.005213,0.005213,0.004972,0.005057,196.12,38993.08
1565481600,2019-08-11 00:00:00,XVG/USD,0.004774,0.005213,0.004769,0.005213,379.9,77032.08
1565395200,2019-08-10 00:00:00,XVG/USD,0.004917,0.005178,0.00477,0.004774,612.48,127808.94
1565308800,2019-08-09 00:00:00,XVG/USD,0.005308,0.005308,0.00477,0.004917,3672.76,731339.55
1565222400,2019-08-08 00:00:00,XVG/USD,0.005641,0.005641,0.005151,0.005308,740.55,140728.48
1565136000,2019-08-07 00:00:00,XVG/USD,0.005792,0.005792,0.005364,0.005641,339.75,60575.85
1565049600,2019-08-06 00:00:00,XVG/USD,0.005746,0.005919,0.005297,0.005792,1381.19,248035.64
1564963200,2019-08-05 00:00:00,XVG/USD,0.006061,0.006152,0.005617,0.005746,2061.94,354612.69
1564876800,2019-08-04 00:00:00,XVG/USD,0.005635,0.006061,0.005351,0.006061,796.21,136074.32
1564790400,2019-08-03 00:00:00,XVG/USD,0.005341,0.005704,0.005341,0.005635,1879.07,333311.86
1564704000,2019-08-02 00:00:00,XVG/USD,0.005651,0.005651,0.005341,0.005341,1210.69,225437.61
1564617600,2019-08-01 00:00:00,XVG/USD,0.005895,0.005895,0.005395,0.005651,287.45,50903.34
1564531200,2019-07-31 00:00:00,XVG/USD,0.005696,0.005895,0.005696,0.005895,1387.44,235848.84
1564444800,2019-07-30 00:00:00,XVG/USD,0.00581,0.005894,0.005595,0.005696,269.09,46529.3
1564358400,2019-07-29 00:00:00,XVG/USD,0.005416,0.00581,0.005416,0.00581,862.88,155355.31
1564272000,2019-07-28 00:00:00,XVG/USD,0.0059,0.00601,0.005416,0.005416,965.37,172584.61
1564185600,2019-07-27 00:00:00,XVG/USD,0.00625,0.00625,0.005871,0.0059,990.94,167339.33
1564099200,2019-07-26 00:00:00,XVG/USD,0.006332,0.006385,0.005802,0.00625,819.07,129713.16
1564012800,2019-07-25 00:00:00,XVG/USD,0.005693,0.006357,0.005693,0.006332,19.5,3077.66
1563926400,2019-07-24 00:00:00,XVG/USD,0.005731,0.005936,0.005469,0.005693,1885.81,327429.37
1563840000,2019-07-23 00:00:00,XVG/USD,0.006129,0.006318,0.005642,0.005731,3876.83,670408.44
1563753600,2019-07-22 00:00:00,XVG/USD,0.006289,0.006384,0.005829,0.006129,2713.46,438272.55
1563667200,2019-07-21 00:00:00,XVG/USD,0.006385,0.006385,0.006,0.006289,1436.85,229255.89
1563580800,2019-07-20 00:00:00,XVG/USD,0.005922,0.006385,0.005922,0.006385,813.74,128424.31
1563494400,2019-07-19 00:00:00,XVG/USD,0.006229,0.006279,0.005719,0.005922,1591.31,268778.49
1563408000,2019-07-18 00:00:00,XVG/USD,0.005704,0.006229,0.005486,0.006229,1493.93,261559.22
1563321600,2019-07-17 00:00:00,XVG/USD,0.00539,0.005926,0.005147,0.005704,1419.41,257270.96
1563235200,2019-07-16 00:00:00,XVG/USD,0.006385,0.006385,0.005137,0.00539,4762.22,838097.53
1563148800,2019-07-15 00:00:00,XVG/USD,0.006107,0.006385,0.00564,0.006385,951.21,160126.2
1563062400,2019-07-14 00:00:00,XVG/USD,0.006868,0.006868,0.005998,0.006107,2160.77,350970.73
1562976000,2019-07-13 00:00:00,XVG/USD,0.006693,0.007025,0.006395,0.006868,1864.15,286806.27
1562889600,2019-07-12 00:00:00,XVG/USD,0.0065,0.0072,0.0065,0.006693,2075.42,307979.88
1562803200,2019-07-11 00:00:00,XVG/USD,0.007519,0.007598,0.0065,0.0065,3924.1,581009.43
1562716800,2019-07-10 00:00:00,XVG/USD,0.007233,0.00759,0.006949,0.007519,11345.05,1542526.21
1562630400,2019-07-09 00:00:00,XVG/USD,0.008052,0.008052,0.00723,0.007233,4676.77,626703.77
1562544000,2019-07-08 00:00:00,XVG/USD,0.007989,0.00828,0.007613,0.008052,7978.95,1025889.1
1562457600,2019-07-07 00:00:00,XVG/USD,0.007625,0.008173,0.00757,0.007989,5692.98,747446.68
1562371200,2019-07-06 00:00:00,XVG/USD,0.00735,0.00789,0.00735,0.007625,1253.33,166392.19
1562284800,2019-07-05 00:00:00,XVG/USD,0.007787,0.00791,0.00735,0.00735,4839.03,643650.96
1562198400,2019-07-04 00:00:00,XVG/USD,0.007959,0.00796,0.007358,0.007787,15641.3,1985331.11
1562112000,2019-07-03 00:00:00,XVG/USD,0.00796,0.00796,0.007462,0.007959,2100.45,264297.66
1562025600,2019-07-02 00:00:00,XVG/USD,0.008111,0.00813,0.007266,0.00796,7019.87,892793.55
1561939200,2019-07-01 00:00:00,XVG/USD,0.007752,0.00866,0.00765,0.008111,1431.56,178010.14
1561852800,2019-06-30 00:00:00,XVG/USD,0.008549,0.008716,0.007752,0.007752,4677.1,577751.05
1561766400,2019-06-29 00:00:00,XVG/USD,0.00835,0.008549,0.007535,0.008549,4946.53,598251.08
1561680000,2019-06-28 00:00:00,XVG/USD,0.008253,0.008437,0.007703,0.00835,874.28,108059.24
1561593600,2019-06-27 00:00:00,XVG/USD,0.008558,0.00931,0.007555,0.008253,25021.91,2947944.58
1561507200,2019-06-26 00:00:00,XVG/USD,0.009348,0.00989,0.008253,0.008558,27682.97,2996689.05
1561420800,2019-06-25 00:00:00,XVG/USD,0.009395,0.00965,0.009,0.009348,3230.41,347461.72
1561334400,2019-06-24 00:00:00,XVG/USD,0.009345,0.00992,0.009001,0.009395,14072.24,1541884.16
1561248000,2019-06-23 00:00:00,XVG/USD,0.00915,0.01052,0.00915,0.009345,16613.09,1643327.39
1561161600,2019-06-22 00:00:00,XVG/USD,0.008689,0.009488,0.0086,0.00915,9219.5,1015829.65
1561075200,2019-06-21 00:00:00,XVG/USD,0.0088,0.009259,0.008689,0.008689,4617.6,519325.87
1560988800,2019-06-20 00:00:00,XVG/USD,0.009338,0.009463,0.008789,0.0088,3521.29,386861.25
1560902400,2019-06-19 00:00:00,XVG/USD,0.008998,0.009338,0.008925,0.009338,2953.04,323838.36
1560816000,2019-06-18 00:00:00,XVG/USD,0.009498,0.009498,0.00889,0.008998,1961.16,215014.77
1560729600,2019-06-17 00:00:00,XVG/USD,0.008892,0.009498,0.008892,0.009498,3682.69,394733.63
1560643200,2019-06-16 00:00:00,XVG/USD,0.009,0.00959,0.008892,0.008892,1902.08,204461.71
1560556800,2019-06-15 00:00:00,XVG/USD,0.00939,0.00939,0.008717,0.009,1959.18,217493.52
1560470400,2019-06-14 00:00:00,XVG/USD,0.0094,0.0094,0.00852,0.00939,6234.96,699096.88
1560384000,2019-06-13 00:00:00,XVG/USD,0.009267,0.0094,0.009058,0.0094,3309.96,357997.3
1560297600,2019-06-12 00:00:00,XVG/USD,0.00908,0.009267,0.008645,0.009267,4711.81,517982.89
1560211200,2019-06-11 00:00:00,XVG/USD,0.009076,0.009277,0.008769,0.00908,6111.31,676883.42
1560124800,2019-06-10 00:00:00,XVG/USD,0.00866,0.009387,0.008432,0.009076,6069.78,672827.88
1560038400,2019-06-09 00:00:00,XVG/USD,0.008847,0.009175,0.00835,0.00866,5870.56,678253.82
1559952000,2019-06-08 00:00:00,XVG/USD,0.0094,0.00942,0.008838,0.008847,3508.64,386067.76
1559865600,2019-06-07 00:00:00,XVG/USD,0.0089,0.009595,0.0089,0.0094,7328.69,781652.6
1559779200,2019-06-06 00:00:00,XVG/USD,0.008576,0.009119,0.00845,0.0089,3400.53,383465.8
1559692800,2019-06-05 00:00:00,XVG/USD,0.008679,0.008972,0.00848,0.008576,15880.15,1840740.15
1559606400,2019-06-04 00:00:00,XVG/USD,0.009276,0.009276,0.008296,0.008679,11779.78,1336512.27
1559520000,2019-06-03 00:00:00,XVG/USD,0.01001,0.01014,0.009042,0.009276,15206.48,1618446.55
1559433600,2019-06-02 00:00:00,XVG/USD,0.01002,0.01034,0.01001,0.01001,5044.78,493117.58
1559347200,2019-06-01 00:00:00,XVG/USD,0.009743,0.01034,0.009743,0.01002,11319.54,1115537.02
1559260800,2019-05-31 00:00:00,XVG/USD,0.009645,0.009855,0.009132,0.009743,10012.98,1033569.97
1559174400,2019-05-30 00:00:00,XVG/USD,0.01037,0.01103,0.009095,0.009645,23504.73,2279653.01
1559088000,2019-05-29 00:00:00,XVG/USD,0.01057,0.0108,0.01001,0.01037,21969.75,2096851.75
1559001600,2019-05-28 00:00:00,XVG/USD,0.01135,0.01135,0.01053,0.01057,23629.87,2195762.01
1558915200,2019-05-27 00:00:00,XVG/USD,0.01106,0.01149,0.0107,0.01135,18663.64,1684134.96
1558828800,2019-05-26 00:00:00,XVG/USD,0.011,0.01148,0.01041,0.01106,9217.68,856712.79
1558742400,2019-05-25 00:00:00,XVG/USD,0.01089,0.01164,0.0108,0.011,6299.98,558742.12
1558656000,2019-05-24 00:00:00,XVG/USD,0.0112,0.01173,0.0108,0.01089,3580.49,318753.89
1558569600,2019-05-23 00:00:00,XVG/USD,0.01072,0.0113,0.01034,0.0112,6519.09,603597.05
1558483200,2019-05-22 00:00:00,XVG/USD,0.01077,0.01178,0.0107,0.01072,20413.68,1837105.57
1558396800,2019-05-21 00:00:00,XVG/USD,0.01048,0.011,0.01036,0.01077,4502.64,424212.57
1558310400,2019-05-20 00:00:00,XVG/USD,0.01103,0.01143,0.01,0.01048,23540.56,2234475.36
1558224000,2019-05-19 00:00:00,XVG/USD,0.009182,0.01157,0.009182,0.01103,12656.11,1185359.49
1558137600,2019-05-18 00:00:00,XVG/USD,0.009705,0.009854,0.009036,0.009182,12638.5,1326308.71
1558051200,2019-05-17 00:00:00,XVG/USD,0.01128,0.01349,0.008922,0.009705,53338.55,5218072.8
1557964800,2019-05-16 00:00:00,XVG/USD,0.01038,0.01223,0.009616,0.01128,52412.98,4840631.63
1557878400,2019-05-15 00:00:00,XVG/USD,0.007796,0.01038,0.007761,0.01038,32981.7,3617311.65
1557792000,2019-05-14 00:00:00,XVG/USD,0.007301,0.008,0.007247,0.007796,23523.13,3071055.79
1557705600,2019-05-13 00:00:00,XVG/USD,0.007135,0.0078,0.007135,0.007301,3854.29,513652.51
1557619200,2019-05-12 00:00:00,XVG/USD,0.007485,0.00771,0.006846,0.007135,7037.77,969382.71
1557532800,2019-05-11 00:00:00,XVG/USD,0.007299,0.007724,0.00695,0.007485,8028.46,1092531.33
1557446400,2019-05-10 00:00:00,XVG/USD,0.006488,0.007529,0.00639,0.007299,12544.76,1758224.92
1557360000,2019-05-09 00:00:00,XVG/USD,0.007191,0.0075,0.006368,0.006488,4018.61,600149.61
1557273600,2019-05-08 00:00:00,XVG/USD,0.007111,0.007347,0.00685,0.007191,7577.14,1072869.92
1557187200,2019-05-07 00:00:00,XVG/USD,0.007656,0.007851,0.007043,0.007111,10215.44,1366982.07
1557100800,2019-05-06 00:00:00,XVG/USD,0.007542,0.008,0.007258,0.007656,11467.38,1506120.21
1557014400,2019-05-05 00:00:00,XVG/USD,0.007462,0.007698,0.0073,0.007542,7371.28,989807.3
1556928000,2019-05-04 00:00:00,XVG/USD,0.007764,0.008133,0.007346,0.007462,20802.17,2706606.09
1556841600,2019-05-03 00:00:00,XVG/USD,0.007812,0.008116,0.007436,0.007764,20176.95,2584118.95
1556755200,2019-05-02 00:00:00,XVG/USD,0.007893,0.007966,0.007789,0.007812,1026.81,129792.46
1556668800,2019-05-01 00:00:00,XVG/USD,0.007913,0.00796,0.007635,0.007893,3509.36,449824.54
1556582400,2019-04-30 00:00:00,XVG/USD,0.00738,0.007982,0.007334,0.007913,6853.23,901787.42
1556496000,2019-04-29 00:00:00,XVG/USD,0.00777,0.008007,0.00738,0.00738,13560.44,1730417.92
1556409600,2019-04-28 00:00:00,XVG/USD,0.007883,0.008151,0.007737,0.00777,7012.08,877210.47
1556323200,2019-04-27 00:00:00,XVG/USD,0.0077,0.008073,0.007699,0.007883,3302.79,417719.24
