https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ETP
1577145600,2019-12-24 00:00:00,ETP/USD,0.3438,0.3669,0.2955,0.3547,714967.33,2099613.39
1577059200,2019-12-23 00:00:00,ETP/USD,0.3364,0.3549,0.3352,0.3438,267701.94,779793.07
1576972800,2019-12-22 00:00:00,ETP/USD,0.3375,0.342,0.331,0.3364,344307.29,1027129.79
1576886400,2019-12-21 00:00:00,ETP/USD,0.3368,0.3437,0.329,0.332,519528.21,1547546.23
1576800000,2019-12-20 00:00:00,ETP/USD,0.3276,0.342,0.32,0.3368,611261.02,1869598.66
1576713600,2019-12-19 00:00:00,ETP/USD,0.334,0.341,0.326,0.3276,570551.26,1721094.69
1576627200,2019-12-18 00:00:00,ETP/USD,0.3208,0.3437,0.3152,0.334,665610.81,2016551.52
1576540800,2019-12-17 00:00:00,ETP/USD,0.3565,0.3618,0.315,0.3208,585935.45,1695086.94
1576454400,2019-12-16 00:00:00,ETP/USD,0.3789,0.3815,0.3508,0.3565,562894.97,1514612.8
1576368000,2019-12-15 00:00:00,ETP/USD,0.371,0.3835,0.3602,0.3789,755100.33,2009726.85
1576281600,2019-12-14 00:00:00,ETP/USD,0.3803,0.3878,0.3691,0.3707,344329.2,906858.24
1576195200,2019-12-13 00:00:00,ETP/USD,0.3823,0.394,0.3717,0.3803,399950.28,1044759.49
1576108800,2019-12-12 00:00:00,ETP/USD,0.4158,0.4158,0.364,0.385,118343.9,306580.18
1576022400,2019-12-11 00:00:00,ETP/USD,0.4199,0.4226,0.4114,0.4158,39550.47,94906.63
1575936000,2019-12-10 00:00:00,ETP/USD,0.4311,0.4439,0.4172,0.4199,361500.51,831893.98
1575849600,2019-12-09 00:00:00,ETP/USD,0.403,0.47,0.3975,0.4311,826966.85,1912545.92
1575763200,2019-12-08 00:00:00,ETP/USD,0.4073,0.4073,0.397,0.403,113081.61,281969.21
1575676800,2019-12-07 00:00:00,ETP/USD,0.4007,0.408,0.3986,0.4073,122667.54,303271.7
1575590400,2019-12-06 00:00:00,ETP/USD,0.3908,0.4081,0.3866,0.4007,317285.9,803106.93
1575504000,2019-12-05 00:00:00,ETP/USD,0.3937,0.4019,0.3834,0.3923,480468.85,1223937.0
1575417600,2019-12-04 00:00:00,ETP/USD,0.405,0.409,0.3893,0.3937,658986.37,1653358.29
1575331200,2019-12-03 00:00:00,ETP/USD,0.407,0.41,0.3947,0.405,463358.99,1148358.66
1575244800,2019-12-02 00:00:00,ETP/USD,0.3957,0.413,0.3807,0.407,324515.31,822774.89
1575158400,2019-12-01 00:00:00,ETP/USD,0.4098,0.4098,0.3769,0.3957,488509.96,1244047.95
1575072000,2019-11-30 00:00:00,ETP/USD,0.4062,0.4188,0.3875,0.4098,616910.45,1525516.52
1574985600,2019-11-29 00:00:00,ETP/USD,0.398,0.4099,0.3901,0.4062,124560.28,309597.02
1574899200,2019-11-28 00:00:00,ETP/USD,0.358,0.406,0.3533,0.4016,544136.36,1434731.53
1574812800,2019-11-27 00:00:00,ETP/USD,0.3512,0.369,0.3372,0.358,510495.73,1462853.31
1574726400,2019-11-26 00:00:00,ETP/USD,0.331,0.3521,0.3212,0.3512,482490.02,1423173.53
1574640000,2019-11-25 00:00:00,ETP/USD,0.366,0.366,0.33,0.331,474407.25,1361866.38
1574553600,2019-11-24 00:00:00,ETP/USD,0.38,0.3929,0.3551,0.366,429358.18,1141316.44
1574467200,2019-11-23 00:00:00,ETP/USD,0.3708,0.393,0.363,0.38,392975.58,1042929.72
1574380800,2019-11-22 00:00:00,ETP/USD,0.4129,0.4199,0.3511,0.3708,536398.8,1386302.05
1574294400,2019-11-21 00:00:00,ETP/USD,0.4296,0.4347,0.408,0.413,372744.17,889278.65
1574208000,2019-11-20 00:00:00,ETP/USD,0.4358,0.4595,0.4226,0.4296,587960.27,1328320.45
1574121600,2019-11-19 00:00:00,ETP/USD,0.4632,0.4669,0.4234,0.4358,525856.73,1193917.68
1574035200,2019-11-18 00:00:00,ETP/USD,0.4693,0.4789,0.45,0.4632,450919.21,963836.46
1573948800,2019-11-17 00:00:00,ETP/USD,0.4803,0.49,0.4648,0.4693,278320.59,579816.79
1573862400,2019-11-16 00:00:00,ETP/USD,0.4769,0.4898,0.4725,0.4803,419496.48,870066.79
1573776000,2019-11-15 00:00:00,ETP/USD,0.4795,0.49,0.465,0.4769,538587.59,1123503.0
1573689600,2019-11-14 00:00:00,ETP/USD,0.4832,0.5,0.46,0.4795,506687.48,1050766.95
1573603200,2019-11-13 00:00:00,ETP/USD,0.4734,0.507,0.42,0.4832,567954.71,1206971.12
1573516800,2019-11-12 00:00:00,ETP/USD,0.4687,0.4793,0.439,0.4734,291073.31,631074.27
1573430400,2019-11-11 00:00:00,ETP/USD,0.4653,0.4863,0.463,0.4687,438835.31,922777.21
1573344000,2019-11-10 00:00:00,ETP/USD,0.4527,0.49,0.4527,0.4653,336947.09,719241.11
1573257600,2019-11-09 00:00:00,ETP/USD,0.3992,0.5087,0.3886,0.4527,997626.31,2194749.67
1573171200,2019-11-08 00:00:00,ETP/USD,0.4007,0.4194,0.378,0.3992,412037.78,1040078.33
1573084800,2019-11-07 00:00:00,ETP/USD,0.4299,0.4474,0.3955,0.4006,517952.68,1239983.55
1572998400,2019-11-06 00:00:00,ETP/USD,0.4819,0.4832,0.4088,0.4299,629208.96,1421415.42
1572912000,2019-11-05 00:00:00,ETP/USD,0.5111,0.52,0.3599,0.4819,681909.0,1474547.75
1572825600,2019-11-04 00:00:00,ETP/USD,0.4861,0.526,0.485,0.5111,398791.99,782953.97
1572739200,2019-11-03 00:00:00,ETP/USD,0.5077,0.5099,0.4803,0.4861,380186.54,769466.0
1572652800,2019-11-02 00:00:00,ETP/USD,0.4847,0.5077,0.4825,0.5077,315820.4,636446.75
1572566400,2019-11-01 00:00:00,ETP/USD,0.4925,0.4996,0.44,0.4847,574185.24,1184222.21
1572480000,2019-10-31 00:00:00,ETP/USD,0.4868,0.4955,0.4565,0.4943,520425.51,1080164.19
1572393600,2019-10-30 00:00:00,ETP/USD,0.4772,0.503,0.445,0.4868,685172.02,1425054.45
1572307200,2019-10-29 00:00:00,ETP/USD,0.4174,0.479,0.4131,0.4772,613899.81,1376546.17
1572220800,2019-10-28 00:00:00,ETP/USD,0.3967,0.4387,0.372,0.4174,639589.17,1549098.88
1572134400,2019-10-27 00:00:00,ETP/USD,0.3466,0.4075,0.3466,0.3967,341669.4,906034.28
1572048000,2019-10-26 00:00:00,ETP/USD,0.3286,0.3647,0.32,0.3466,503548.44,1478512.21
1571961600,2019-10-25 00:00:00,ETP/USD,0.274,0.33,0.27,0.3286,337676.96,1123016.07
1571875200,2019-10-24 00:00:00,ETP/USD,0.2831,0.292,0.2663,0.274,142147.21,510400.47
1571788800,2019-10-23 00:00:00,ETP/USD,0.321,0.3299,0.25,0.2831,373147.67,1282951.22
1571702400,2019-10-22 00:00:00,ETP/USD,0.3254,0.3372,0.3108,0.321,282660.72,868792.44
1571616000,2019-10-21 00:00:00,ETP/USD,0.3415,0.3482,0.3175,0.3254,293730.39,880331.57
1571529600,2019-10-20 00:00:00,ETP/USD,0.337,0.3482,0.33,0.3415,230845.31,681229.96
1571443200,2019-10-19 00:00:00,ETP/USD,0.35,0.35,0.3332,0.337,175607.45,515075.4
1571356800,2019-10-18 00:00:00,ETP/USD,0.3563,0.368,0.3431,0.35,181950.97,510138.12
1571270400,2019-10-17 00:00:00,ETP/USD,0.3449,0.3708,0.3362,0.3563,329397.77,933853.56
1571184000,2019-10-16 00:00:00,ETP/USD,0.3402,0.3634,0.3305,0.3449,213314.05,623193.29
1571097600,2019-10-15 00:00:00,ETP/USD,0.3441,0.3658,0.3401,0.3402,168026.62,476504.09
1571011200,2019-10-14 00:00:00,ETP/USD,0.3534,0.4064,0.3133,0.3441,462322.98,1316503.12
1570924800,2019-10-13 00:00:00,ETP/USD,0.3939,0.395,0.348,0.3534,276758.85,755318.17
1570838400,2019-10-12 00:00:00,ETP/USD,0.4114,0.429,0.3816,0.3939,214595.63,545070.33
1570752000,2019-10-11 00:00:00,ETP/USD,0.4438,0.444,0.4024,0.4114,207543.76,495249.46
1570665600,2019-10-10 00:00:00,ETP/USD,0.4717,0.48,0.4239,0.4438,194849.98,432618.65
1570579200,2019-10-09 00:00:00,ETP/USD,0.4951,0.5076,0.4565,0.4717,417800.23,864558.32
1570492800,2019-10-08 00:00:00,ETP/USD,0.4688,0.5188,0.4644,0.4951,274516.2,554497.36
1570406400,2019-10-07 00:00:00,ETP/USD,0.4561,0.473,0.4328,0.4688,533792.71,1174809.29
1570320000,2019-10-06 00:00:00,ETP/USD,0.5076,0.5076,0.452,0.4561,731309.5,1524207.84
1570233600,2019-10-05 00:00:00,ETP/USD,0.5316,0.55,0.5,0.5076,586179.32,1142898.95
1570147200,2019-10-04 00:00:00,ETP/USD,0.5419,0.545,0.5253,0.5316,536305.25,1003189.69
1570060800,2019-10-03 00:00:00,ETP/USD,0.59,0.5915,0.535,0.5419,597375.31,1077463.5
1569974400,2019-10-02 00:00:00,ETP/USD,0.5758,0.5901,0.545,0.59,558011.51,989426.24
1569888000,2019-10-01 00:00:00,ETP/USD,0.5826,0.6059,0.5702,0.5758,311548.48,531872.06
1569801600,2019-09-30 00:00:00,ETP/USD,0.6153,0.6303,0.582,0.5826,478449.36,794330.59
1569715200,2019-09-29 00:00:00,ETP/USD,0.648,0.658,0.59,0.6153,414180.53,665249.7
1569628800,2019-09-28 00:00:00,ETP/USD,0.672,0.699,0.641,0.648,350750.27,526609.3
1569542400,2019-09-27 00:00:00,ETP/USD,0.6624,0.6905,0.6339,0.672,225448.34,340754.71
1569456000,2019-09-26 00:00:00,ETP/USD,0.7177,0.7244,0.6294,0.6624,156066.52,233500.08
1569369600,2019-09-25 00:00:00,ETP/USD,0.65,0.75,0.6271,0.7177,227958.56,329841.61
1569283200,2019-09-24 00:00:00,ETP/USD,0.6711,0.7575,0.5572,0.65,282347.48,428149.62
1569196800,2019-09-23 00:00:00,ETP/USD,0.732,0.7599,0.6711,0.6711,164442.23,234028.84
1569110400,2019-09-22 00:00:00,ETP/USD,0.7899,0.8102,0.732,0.732,194602.78,254386.91
1569024000,2019-09-21 00:00:00,ETP/USD,0.849,0.8748,0.781,0.7899,85984.4,105902.6
1568937600,2019-09-20 00:00:00,ETP/USD,0.8472,0.89,0.8318,0.849,95933.2,111301.01
1568851200,2019-09-19 00:00:00,ETP/USD,0.7683,0.8963,0.7518,0.8472,278435.04,331915.06
1568764800,2019-09-18 00:00:00,ETP/USD,0.7875,0.7914,0.735,0.7683,249271.1,321370.02
1568678400,2019-09-17 00:00:00,ETP/USD,0.739,0.8166,0.7301,0.7875,111707.18,141431.37
1568592000,2019-09-16 00:00:00,ETP/USD,0.712,0.792,0.6711,0.739,283153.71,382214.8
1568505600,2019-09-15 00:00:00,ETP/USD,0.7362,0.75,0.712,0.712,77325.19,105568.86
1568419200,2019-09-14 00:00:00,ETP/USD,0.7358,0.7903,0.7236,0.7362,54230.98,72101.09
1568332800,2019-09-13 00:00:00,ETP/USD,0.7903,0.8136,0.7158,0.7358,146469.12,193438.46
1568246400,2019-09-12 00:00:00,ETP/USD,0.7069,0.892,0.7,0.7903,714687.56,918086.59
1568160000,2019-09-11 00:00:00,ETP/USD,0.661,0.769,0.643,0.7069,687585.81,961269.46
1568073600,2019-09-10 00:00:00,ETP/USD,0.552,0.692,0.509,0.661,870435.97,1495194.47
1567987200,2019-09-09 00:00:00,ETP/USD,0.5898,0.6258,0.542,0.552,599464.47,1039964.4
1567900800,2019-09-08 00:00:00,ETP/USD,0.6451,0.6523,0.5873,0.5898,130258.23,213080.77
1567814400,2019-09-07 00:00:00,ETP/USD,0.6589,0.6589,0.6034,0.6451,56594.85,90115.74
1567728000,2019-09-06 00:00:00,ETP/USD,0.7061,0.7061,0.6353,0.6589,92511.97,139943.42
1567641600,2019-09-05 00:00:00,ETP/USD,0.7001,0.7197,0.68,0.7061,48269.41,69100.2
1567555200,2019-09-04 00:00:00,ETP/USD,0.7271,0.773,0.7,0.7001,162029.21,218886.11
1567468800,2019-09-03 00:00:00,ETP/USD,0.7678,0.7966,0.7071,0.7271,340110.92,443682.62
1567382400,2019-09-02 00:00:00,ETP/USD,0.7329,0.7823,0.68,0.7678,391852.82,531886.77
1567296000,2019-09-01 00:00:00,ETP/USD,0.7304,0.7429,0.715,0.7329,60661.99,83667.46
1567209600,2019-08-31 00:00:00,ETP/USD,0.7788,0.795,0.7304,0.7304,190702.69,246837.09
1567123200,2019-08-30 00:00:00,ETP/USD,0.8053,0.81,0.7565,0.7788,97186.18,123906.77
1567036800,2019-08-29 00:00:00,ETP/USD,0.8017,0.8131,0.776,0.8053,166502.55,210926.01
1566950400,2019-08-28 00:00:00,ETP/USD,0.8113,0.8317,0.7935,0.8017,130866.29,161544.34
1566864000,2019-08-27 00:00:00,ETP/USD,0.8137,0.8314,0.7935,0.8113,130623.52,161156.23
1566777600,2019-08-26 00:00:00,ETP/USD,0.8101,0.834,0.8058,0.8137,84510.34,102917.8
1566691200,2019-08-25 00:00:00,ETP/USD,0.8375,0.8575,0.7982,0.8101,117134.96,140992.8
1566604800,2019-08-24 00:00:00,ETP/USD,0.8693,0.8693,0.83,0.8375,158643.78,186760.13
1566518400,2019-08-23 00:00:00,ETP/USD,0.8695,0.885,0.8527,0.8693,123234.38,142096.96
1566432000,2019-08-22 00:00:00,ETP/USD,0.8449,0.8762,0.8438,0.8695,97658.72,113575.57
1566345600,2019-08-21 00:00:00,ETP/USD,0.875,0.8917,0.8383,0.8449,201824.96,234183.36
1566259200,2019-08-20 00:00:00,ETP/USD,0.8604,0.9,0.842,0.875,219095.06,251206.09
1566172800,2019-08-19 00:00:00,ETP/USD,0.9037,0.9156,0.81,0.8604,434495.83,499958.53
1566086400,2019-08-18 00:00:00,ETP/USD,0.8441,0.9152,0.8402,0.9037,617091.97,697553.21
1566000000,2019-08-17 00:00:00,ETP/USD,0.86,0.9132,0.84,0.8441,789203.02,895307.05
1565913600,2019-08-16 00:00:00,ETP/USD,0.8141,0.8903,0.8056,0.86,869203.18,1014283.59
1565827200,2019-08-15 00:00:00,ETP/USD,0.8343,0.85,0.7948,0.8141,216638.23,263124.2
1565740800,2019-08-14 00:00:00,ETP/USD,0.8795,0.8866,0.805,0.8343,453327.19,532768.56
1565654400,2019-08-13 00:00:00,ETP/USD,0.8731,0.8986,0.8278,0.8795,567645.52,652731.75
1565568000,2019-08-12 00:00:00,ETP/USD,0.8407,0.891,0.81,0.8731,626477.46,732713.71
1565481600,2019-08-11 00:00:00,ETP/USD,0.7516,0.857,0.746,0.8407,775579.99,958671.32
1565395200,2019-08-10 00:00:00,ETP/USD,0.6999,0.7947,0.6952,0.7516,885543.87,1177683.15
1565308800,2019-08-09 00:00:00,ETP/USD,0.731,0.7383,0.6712,0.6999,176794.89,255557.92
1565222400,2019-08-08 00:00:00,ETP/USD,0.7864,0.7907,0.73,0.731,125968.38,166651.45
1565136000,2019-08-07 00:00:00,ETP/USD,0.8,0.8336,0.753,0.7864,189186.31,237696.28
1565049600,2019-08-06 00:00:00,ETP/USD,0.8577,0.8635,0.8,0.8,131264.23,158048.95
1564963200,2019-08-05 00:00:00,ETP/USD,0.801,0.8854,0.8009,0.8577,226621.14,267390.93
1564876800,2019-08-04 00:00:00,ETP/USD,0.8215,0.8249,0.7995,0.801,77667.23,95792.44
1564790400,2019-08-03 00:00:00,ETP/USD,0.8206,0.8485,0.8072,0.8215,67954.15,81900.91
1564704000,2019-08-02 00:00:00,ETP/USD,0.7905,0.8544,0.7872,0.8206,260190.87,316094.23
1564617600,2019-08-01 00:00:00,ETP/USD,0.7795,0.8229,0.778,0.7905,161152.98,201301.9
1564531200,2019-07-31 00:00:00,ETP/USD,0.784,0.8188,0.775,0.7795,228514.82,288558.17
1564444800,2019-07-30 00:00:00,ETP/USD,0.7865,0.8142,0.7635,0.784,225612.49,286602.14
1564358400,2019-07-29 00:00:00,ETP/USD,0.856,0.856,0.7753,0.7865,214112.73,266882.88
1564272000,2019-07-28 00:00:00,ETP/USD,0.7798,0.9477,0.7728,0.856,613933.0,696119.46
1564185600,2019-07-27 00:00:00,ETP/USD,0.8614,0.8809,0.7697,0.7798,168505.28,202519.98
1564099200,2019-07-26 00:00:00,ETP/USD,0.9006,0.9165,0.8363,0.8614,154111.15,174742.67
1564012800,2019-07-25 00:00:00,ETP/USD,0.8991,0.973,0.88,0.9006,283892.28,308704.92
1563926400,2019-07-24 00:00:00,ETP/USD,0.9383,0.9428,0.7977,0.8991,642293.64,727037.25
1563840000,2019-07-23 00:00:00,ETP/USD,1.088,1.124,0.9227,0.9383,784651.7,773390.62
1563753600,2019-07-22 00:00:00,ETP/USD,1.183,1.183,1.033,1.088,715701.05,635249.21
1563667200,2019-07-21 00:00:00,ETP/USD,1.23,1.278,1.161,1.183,312723.71,257119.11
1563580800,2019-07-20 00:00:00,ETP/USD,1.251,1.334,1.193,1.23,665821.76,527013.28
1563494400,2019-07-19 00:00:00,ETP/USD,1.282,1.376,1.229,1.251,301480.71,234290.38
1563408000,2019-07-18 00:00:00,ETP/USD,1.31,1.38,1.236,1.282,1014520.08,778045.19
1563321600,2019-07-17 00:00:00,ETP/USD,1.35,1.4,1.236,1.31,2289030.16,1729062.59
1563235200,2019-07-16 00:00:00,ETP/USD,1.468,1.56,1.349,1.35,1035855.41,701453.06
1563148800,2019-07-15 00:00:00,ETP/USD,1.54,1.57,1.401,1.468,1544533.2,1021642.9
1563062400,2019-07-14 00:00:00,ETP/USD,1.613,1.647,1.31,1.54,949206.2,621869.55
1562976000,2019-07-13 00:00:00,ETP/USD,1.649,1.693,1.55,1.613,472554.37,289257.13
1562889600,2019-07-12 00:00:00,ETP/USD,1.484,1.686,1.451,1.649,1121639.11,719203.29
1562803200,2019-07-11 00:00:00,ETP/USD,1.524,1.601,1.436,1.484,632167.28,416522.52
1562716800,2019-07-10 00:00:00,ETP/USD,1.67,1.754,1.508,1.524,392860.81,242208.58
1562630400,2019-07-09 00:00:00,ETP/USD,1.754,1.792,1.624,1.67,336860.83,195562.68
1562544000,2019-07-08 00:00:00,ETP/USD,1.772,1.79,1.692,1.754,566193.14,326064.41
1562457600,2019-07-07 00:00:00,ETP/USD,1.68,1.772,1.584,1.772,448799.74,267676.78
1562371200,2019-07-06 00:00:00,ETP/USD,1.639,1.7,1.615,1.68,210974.59,127114.15
1562284800,2019-07-05 00:00:00,ETP/USD,1.725,1.734,1.41,1.639,1280677.78,800952.39
1562198400,2019-07-04 00:00:00,ETP/USD,1.971,2.058,1.53,1.725,1263896.53,687209.33
1562112000,2019-07-03 00:00:00,ETP/USD,1.924,2.004,1.84,1.971,1026364.5,526506.52
1562025600,2019-07-02 00:00:00,ETP/USD,1.796,1.97,1.704,1.924,835885.61,456048.36
1561939200,2019-07-01 00:00:00,ETP/USD,1.84,1.949,1.75,1.796,692516.87,374515.2
1561852800,2019-06-30 00:00:00,ETP/USD,1.92,1.97,1.84,1.84,344604.45,183196.19
1561766400,2019-06-29 00:00:00,ETP/USD,1.883,1.942,1.72,1.92,209424.73,113864.88
1561680000,2019-06-28 00:00:00,ETP/USD,1.949,2.009,1.867,1.883,373950.69,193072.51
1561593600,2019-06-27 00:00:00,ETP/USD,2.145,2.217,1.635,1.949,1607755.56,794873.93
1561507200,2019-06-26 00:00:00,ETP/USD,1.952,2.166,1.951,2.145,4164782.95,2008797.8
1561420800,2019-06-25 00:00:00,ETP/USD,1.896,1.979,1.896,1.952,890771.11,455948.65
1561334400,2019-06-24 00:00:00,ETP/USD,1.827,1.925,1.804,1.896,325687.62,172552.62
1561248000,2019-06-23 00:00:00,ETP/USD,1.882,1.924,1.813,1.827,232455.74,123431.91
1561161600,2019-06-22 00:00:00,ETP/USD,1.989,2.019,1.856,1.882,577882.52,296064.03
1561075200,2019-06-21 00:00:00,ETP/USD,1.911,2.014,1.911,1.989,401967.5,204492.6
1560988800,2019-06-20 00:00:00,ETP/USD,2.011,2.015,1.801,1.911,1434432.77,748059.15
1560902400,2019-06-19 00:00:00,ETP/USD,1.891,2.291,1.89,2.011,4545230.46,2267847.94
1560816000,2019-06-18 00:00:00,ETP/USD,1.822,1.986,1.699,1.891,1045703.33,548530.93
1560729600,2019-06-17 00:00:00,ETP/USD,1.818,1.85,1.806,1.822,470894.34,259460.4
1560643200,2019-06-16 00:00:00,ETP/USD,1.788,1.857,1.78,1.818,230017.02,126021.91
1560556800,2019-06-15 00:00:00,ETP/USD,1.79,1.811,1.761,1.788,128202.66,71727.64
1560470400,2019-06-14 00:00:00,ETP/USD,1.803,1.811,1.7,1.79,373597.5,212740.46
1560384000,2019-06-13 00:00:00,ETP/USD,1.762,1.878,1.632,1.803,897698.2,500640.21
1560297600,2019-06-12 00:00:00,ETP/USD,1.668,1.768,1.624,1.762,613345.53,358458.95
1560211200,2019-06-11 00:00:00,ETP/USD,1.575,1.719,1.542,1.668,792952.61,478816.54
1560124800,2019-06-10 00:00:00,ETP/USD,1.405,1.667,1.373,1.575,1068676.58,678520.26
1560038400,2019-06-09 00:00:00,ETP/USD,1.414,1.479,1.38,1.405,351258.41,241849.94
1559952000,2019-06-08 00:00:00,ETP/USD,1.419,1.448,1.354,1.414,299304.67,212895.54
1559865600,2019-06-07 00:00:00,ETP/USD,1.266,1.468,1.232,1.419,423266.8,306276.44
1559779200,2019-06-06 00:00:00,ETP/USD,1.16,1.33,1.14,1.266,675128.55,539592.86
1559692800,2019-06-05 00:00:00,ETP/USD,1.278,1.347,1.157,1.16,251118.49,200755.25
1559606400,2019-06-04 00:00:00,ETP/USD,1.34,1.348,1.13,1.278,498410.57,411864.36
1559520000,2019-06-03 00:00:00,ETP/USD,1.124,1.4,1.095,1.34,1353810.41,1030407.04
1559433600,2019-06-02 00:00:00,ETP/USD,1.165,1.176,1.105,1.124,118486.11,104211.3
1559347200,2019-06-01 00:00:00,ETP/USD,1.199,1.211,1.093,1.165,184109.82,158648.25
1559260800,2019-05-31 00:00:00,ETP/USD,1.16,1.223,1.128,1.199,150951.56,129204.96
1559174400,2019-05-30 00:00:00,ETP/USD,1.325,1.359,1.044,1.16,768444.64,640473.59
1559088000,2019-05-29 00:00:00,ETP/USD,1.22,1.363,1.165,1.325,1059466.13,821928.82
1559001600,2019-05-28 00:00:00,ETP/USD,1.048,1.226,1.041,1.22,973393.05,852942.19
1558915200,2019-05-27 00:00:00,ETP/USD,0.962,1.099,0.9278,1.048,824124.29,802914.06
1558828800,2019-05-26 00:00:00,ETP/USD,0.8631,1.039,0.801,0.962,693729.07,745082.68
1558742400,2019-05-25 00:00:00,ETP/USD,0.776,0.88,0.7319,0.8631,415032.44,500899.58
1558656000,2019-05-24 00:00:00,ETP/USD,0.7432,0.825,0.71,0.776,147268.91,191954.47
1558569600,2019-05-23 00:00:00,ETP/USD,0.7691,0.7789,0.7,0.7432,197754.15,272305.05
1558483200,2019-05-22 00:00:00,ETP/USD,0.8187,0.8254,0.73,0.7691,183099.23,237614.86
1558396800,2019-05-21 00:00:00,ETP/USD,0.7898,0.8691,0.765,0.8187,181402.6,227580.85
1558310400,2019-05-20 00:00:00,ETP/USD,0.82,0.8289,0.7371,0.7898,221495.18,286248.03
1558224000,2019-05-19 00:00:00,ETP/USD,0.7365,0.8261,0.73,0.82,268736.25,338411.41
1558137600,2019-05-18 00:00:00,ETP/USD,0.7519,0.7791,0.7051,0.7365,137627.84,183341.59
1558051200,2019-05-17 00:00:00,ETP/USD,0.7827,0.7827,0.653,0.7519,297887.01,416608.83
1557964800,2019-05-16 00:00:00,ETP/USD,0.8442,0.94,0.7551,0.7827,555371.98,660387.41
1557878400,2019-05-15 00:00:00,ETP/USD,0.7934,0.88,0.7823,0.8442,381645.71,460875.64
1557792000,2019-05-14 00:00:00,ETP/USD,0.7633,0.8455,0.75,0.7934,508319.35,637869.17
1557705600,2019-05-13 00:00:00,ETP/USD,0.7412,0.8083,0.7412,0.7633,304629.36,390062.33
1557619200,2019-05-12 00:00:00,ETP/USD,0.8152,0.8393,0.7352,0.7412,472360.63,601958.29
1557532800,2019-05-11 00:00:00,ETP/USD,0.785,0.8597,0.74,0.8152,473250.59,585563.63
1557446400,2019-05-10 00:00:00,ETP/USD,0.7,0.785,0.7,0.785,508277.1,691084.9
1557360000,2019-05-09 00:00:00,ETP/USD,0.65,0.7152,0.648,0.7,229685.87,335954.77
1557273600,2019-05-08 00:00:00,ETP/USD,0.6238,0.6982,0.6115,0.65,177983.0,271269.07
1557187200,2019-05-07 00:00:00,ETP/USD,0.6061,0.6546,0.6061,0.6238,169691.89,264541.48
1557100800,2019-05-06 00:00:00,ETP/USD,0.5828,0.63,0.5761,0.6061,115751.99,190379.88
1557014400,2019-05-05 00:00:00,ETP/USD,0.589,0.597,0.5763,0.5828,36829.57,63079.76
1556928000,2019-05-04 00:00:00,ETP/USD,0.601,0.6135,0.575,0.589,90052.9,150846.09
1556841600,2019-05-03 00:00:00,ETP/USD,0.5837,0.6225,0.5707,0.601,135565.84,225545.86
1556755200,2019-05-02 00:00:00,ETP/USD,0.588,0.5956,0.57,0.5837,80388.2,138872.18
1556668800,2019-05-01 00:00:00,ETP/USD,0.6026,0.6139,0.583,0.588,46355.53,76975.74
1556582400,2019-04-30 00:00:00,ETP/USD,0.5856,0.6041,0.5755,0.6026,40579.55,68648.33
1556496000,2019-04-29 00:00:00,ETP/USD,0.5754,0.6056,0.5712,0.5856,51041.06,86799.47
1556409600,2019-04-28 00:00:00,ETP/USD,0.5815,0.6063,0.567,0.5754,82326.59,139577.35
1556323200,2019-04-27 00:00:00,ETP/USD,0.5561,0.6015,0.5511,0.5815,91812.34,159572.01
1556236800,2019-04-26 00:00:00,ETP/USD,0.54,0.574,0.5,0.5561,136789.46,256421.1
1556150400,2019-04-25 00:00:00,ETP/USD,0.5899,0.6171,0.5,0.54,178776.95,320693.07
1556064000,2019-04-24 00:00:00,ETP/USD,0.58,0.628,0.5759,0.5899,161969.36,271312.13
1555977600,2019-04-23 00:00:00,ETP/USD,0.6352,0.6597,0.5798,0.58,168451.4,270013.47
1555891200,2019-04-22 00:00:00,ETP/USD,0.6149,0.64,0.5906,0.6352,147840.89,238816.61
1555804800,2019-04-21 00:00:00,ETP/USD,0.6235,0.631,0.573,0.6149,319861.26,536661.22
1555718400,2019-04-20 00:00:00,ETP/USD,0.65,0.65,0.6216,0.6235,126560.5,200051.69
1555632000,2019-04-19 00:00:00,ETP/USD,0.647,0.6616,0.6211,0.65,139291.42,218497.15
1555545600,2019-04-18 00:00:00,ETP/USD,0.619,0.647,0.618,0.647,163837.93,261018.01
1555459200,2019-04-17 00:00:00,ETP/USD,0.62,0.64,0.618,0.619,91522.44,146117.96
1555372800,2019-04-16 00:00:00,ETP/USD,0.58,0.64,0.55,0.62,607934.34,1021101.06
1555286400,2019-04-15 00:00:00,ETP/USD,0.6238,0.6304,0.5603,0.58,521526.7,873513.25
1555200000,2019-04-14 00:00:00,ETP/USD,0.6418,0.6441,0.6011,0.6238,340781.54,554249.56
1555113600,2019-04-13 00:00:00,ETP/USD,0.671,0.6742,0.6111,0.6418,419654.88,661949.85
1555027200,2019-04-12 00:00:00,ETP/USD,0.7089,0.7195,0.6683,0.671,276081.21,400872.29
1554940800,2019-04-11 00:00:00,ETP/USD,0.7529,0.7621,0.7,0.7089,301817.19,421311.87
1554854400,2019-04-10 00:00:00,ETP/USD,0.7704,0.7962,0.7151,0.7529,554546.35,738306.01
1554768000,2019-04-09 00:00:00,ETP/USD,0.8332,0.8689,0.7557,0.7704,767328.34,958251.2
1554681600,2019-04-08 00:00:00,ETP/USD,0.8441,0.8688,0.8142,0.8332,272100.51,323851.81
