https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume REP
1571875200,2019-10-24 00:00:00,REP/USD,7.021,7.021,7.021,7.021,0.0,0.0
1571788800,2019-10-23 00:00:00,REP/USD,8.067,8.067,7.021,7.021,903.85,121.75
1571702400,2019-10-22 00:00:00,REP/USD,8.202,8.202,8.0,8.067,21.68,2.677
1571616000,2019-10-21 00:00:00,REP/USD,8.202,8.269,8.202,8.202,29.68,3.608
1571529600,2019-10-20 00:00:00,REP/USD,8.135,8.202,8.135,8.202,3.281,0.4
1571443200,2019-10-19 00:00:00,REP/USD,8.202,8.269,8.067,8.135,104.82,12.85
1571356800,2019-10-18 00:00:00,REP/USD,8.26,8.269,8.067,8.202,1710.01,207.21
1571270400,2019-10-17 00:00:00,REP/USD,8.067,8.26,8.067,8.26,256.58,31.13
1571184000,2019-10-16 00:00:00,REP/USD,8.202,8.26,8.067,8.067,88.3,10.83
1571097600,2019-10-15 00:00:00,REP/USD,7.648,8.606,7.648,8.202,951.68,112.29
1571011200,2019-10-14 00:00:00,REP/USD,8.688,8.688,7.648,7.648,154.89,20.0
1570924800,2019-10-13 00:00:00,REP/USD,8.688,8.688,8.688,8.688,0.0,0.0
1570838400,2019-10-12 00:00:00,REP/USD,7.772,8.688,7.772,8.688,13.9,1.6
1570752000,2019-10-11 00:00:00,REP/USD,7.772,7.772,7.772,7.772,0.0,0.0
1570665600,2019-10-10 00:00:00,REP/USD,7.772,7.772,7.772,7.772,0.0,0.0
1570579200,2019-10-09 00:00:00,REP/USD,7.772,7.772,7.772,7.772,0.0,0.0
1570492800,2019-10-08 00:00:00,REP/USD,8.11,8.147,7.771,7.772,1540.91,197.38
1570406400,2019-10-07 00:00:00,REP/USD,8.11,8.11,8.11,8.11,0.0,0.0
1570320000,2019-10-06 00:00:00,REP/USD,8.11,8.11,8.11,8.11,0.0,0.0
1570233600,2019-10-05 00:00:00,REP/USD,8.16,8.16,8.11,8.11,40.55,5.0
1570147200,2019-10-04 00:00:00,REP/USD,8.16,8.16,8.16,8.16,0.0,0.0
1570060800,2019-10-03 00:00:00,REP/USD,8.31,8.31,8.16,8.16,34.27,4.2
1569974400,2019-10-02 00:00:00,REP/USD,8.31,8.31,8.31,8.31,0.0,0.0
1569888000,2019-10-01 00:00:00,REP/USD,8.31,8.31,8.31,8.31,0.0,0.0
1569801600,2019-09-30 00:00:00,REP/USD,8.34,8.34,8.31,8.31,66.48,8.0
1569715200,2019-09-29 00:00:00,REP/USD,8.34,8.34,8.34,8.34,0.0,0.0
1569628800,2019-09-28 00:00:00,REP/USD,8.272,8.34,8.127,8.34,81.44,9.78
1569542400,2019-09-27 00:00:00,REP/USD,8.272,8.272,8.272,8.272,0.0,0.0
1569456000,2019-09-26 00:00:00,REP/USD,10.15,10.15,7.841,8.272,50.72,6.442
1569369600,2019-09-25 00:00:00,REP/USD,10.15,10.15,10.15,10.15,0.0,0.0
1569283200,2019-09-24 00:00:00,REP/USD,10.89,10.89,10.15,10.15,177.75,17.5
1569196800,2019-09-23 00:00:00,REP/USD,10.89,10.89,10.89,10.89,0.0,0.0
1569110400,2019-09-22 00:00:00,REP/USD,10.89,10.89,10.89,10.89,0.0,0.0
1569024000,2019-09-21 00:00:00,REP/USD,10.89,10.89,10.89,10.89,0.0,0.0
1568937600,2019-09-20 00:00:00,REP/USD,11.05,11.05,10.89,10.89,51.01,4.686
1568851200,2019-09-19 00:00:00,REP/USD,10.94,12.06,10.94,11.05,322.36,27.41
1568764800,2019-09-18 00:00:00,REP/USD,12.0,13.84,10.8,10.94,1316.51,115.55
1568678400,2019-09-17 00:00:00,REP/USD,10.35,12.0,10.35,12.0,79.22,6.602
1568592000,2019-09-16 00:00:00,REP/USD,10.35,10.35,10.35,10.35,0.0,0.0
1568505600,2019-09-15 00:00:00,REP/USD,10.35,10.35,10.35,10.35,0.0,0.0
1568419200,2019-09-14 00:00:00,REP/USD,10.35,10.35,10.35,10.35,0.0,0.0
1568332800,2019-09-13 00:00:00,REP/USD,10.35,10.35,10.35,10.35,0.0,0.0
1568246400,2019-09-12 00:00:00,REP/USD,10.5,11.12,10.35,10.35,157.75,14.85
1568160000,2019-09-11 00:00:00,REP/USD,10.2,10.5,10.2,10.5,9.576,0.9122
1568073600,2019-09-10 00:00:00,REP/USD,10.36,10.36,10.2,10.2,8457.04,818.22
1567987200,2019-09-09 00:00:00,REP/USD,11.0,11.0,10.36,10.36,51.85,5.007
1567900800,2019-09-08 00:00:00,REP/USD,11.0,11.0,11.0,11.0,0.0,0.0
1567814400,2019-09-07 00:00:00,REP/USD,10.66,11.0,10.66,11.0,73.21,6.657
1567728000,2019-09-06 00:00:00,REP/USD,9.222,12.14,9.222,10.66,6085.88,565.65
1567641600,2019-09-05 00:00:00,REP/USD,8.753,9.275,8.706,9.222,2329.61,264.4
1567555200,2019-09-04 00:00:00,REP/USD,8.165,9.3,8.165,8.753,886.98,96.85
1567468800,2019-09-03 00:00:00,REP/USD,8.314,8.326,8.165,8.165,806.92,96.96
1567382400,2019-09-02 00:00:00,REP/USD,7.963,8.324,7.963,8.314,20.66,2.485
1567296000,2019-09-01 00:00:00,REP/USD,8.291,8.291,7.963,7.963,221.75,27.6
1567209600,2019-08-31 00:00:00,REP/USD,8.291,8.291,8.291,8.291,0.0,0.0
1567123200,2019-08-30 00:00:00,REP/USD,7.928,8.291,7.928,8.291,58.04,7.0
1567036800,2019-08-29 00:00:00,REP/USD,8.76,8.76,7.928,7.928,15.86,2.0
1566950400,2019-08-28 00:00:00,REP/USD,9.469,9.469,8.28,8.76,225.55,25.89
1566864000,2019-08-27 00:00:00,REP/USD,9.859,9.859,9.469,9.469,94.69,10.0
1566777600,2019-08-26 00:00:00,REP/USD,9.563,9.859,9.563,9.859,52.87,5.362
1566691200,2019-08-25 00:00:00,REP/USD,9.702,9.702,9.563,9.563,28.86,3.0
1566604800,2019-08-24 00:00:00,REP/USD,9.82,9.932,9.541,9.702,440.23,45.49
1566518400,2019-08-23 00:00:00,REP/USD,9.644,9.988,9.644,9.82,5428.25,544.59
1566432000,2019-08-22 00:00:00,REP/USD,9.986,9.986,9.603,9.644,116.47,12.11
1566345600,2019-08-21 00:00:00,REP/USD,10.24,10.24,9.528,9.986,1272.54,129.85
1566259200,2019-08-20 00:00:00,REP/USD,9.684,11.2,9.684,10.24,2300.87,225.57
1566172800,2019-08-19 00:00:00,REP/USD,9.684,9.684,9.684,9.684,0.0,0.0
1566086400,2019-08-18 00:00:00,REP/USD,9.585,9.976,9.585,9.684,291.97,30.0
1566000000,2019-08-17 00:00:00,REP/USD,9.496,9.585,9.496,9.585,276.53,29.03
1565913600,2019-08-16 00:00:00,REP/USD,9.49,9.588,9.49,9.496,75.48,7.945
1565827200,2019-08-15 00:00:00,REP/USD,9.989,9.989,9.483,9.49,7.869,0.8084
1565740800,2019-08-14 00:00:00,REP/USD,10.45,10.51,9.871,9.989,886.91,89.09
1565654400,2019-08-13 00:00:00,REP/USD,10.95,10.95,10.45,10.45,39.86,3.814
1565568000,2019-08-12 00:00:00,REP/USD,11.09,11.12,10.91,10.95,1927.62,176.03
1565481600,2019-08-11 00:00:00,REP/USD,11.02,11.1,11.02,11.09,109.61,9.879
1565395200,2019-08-10 00:00:00,REP/USD,11.44,11.44,10.73,11.02,103.76,9.584
1565308800,2019-08-09 00:00:00,REP/USD,11.1,11.44,10.22,11.44,212.87,19.68
1565222400,2019-08-08 00:00:00,REP/USD,11.26,11.26,11.05,11.1,30.92,2.796
1565136000,2019-08-07 00:00:00,REP/USD,11.69,11.69,10.91,11.26,127.47,11.36
1565049600,2019-08-06 00:00:00,REP/USD,11.92,11.92,10.98,11.69,295.71,26.12
1564963200,2019-08-05 00:00:00,REP/USD,10.99,15.35,10.99,11.92,7671.54,609.17
1564876800,2019-08-04 00:00:00,REP/USD,11.29,11.29,10.99,10.99,410.22,37.31
1564790400,2019-08-03 00:00:00,REP/USD,11.29,11.29,11.29,11.29,0.0,0.0
1564704000,2019-08-02 00:00:00,REP/USD,12.93,12.93,11.29,11.29,46.4,4.111
1564617600,2019-08-01 00:00:00,REP/USD,11.23,13.0,11.23,12.93,38.93,3.0
1564531200,2019-07-31 00:00:00,REP/USD,11.23,11.23,11.23,11.23,0.0,0.0
1564444800,2019-07-30 00:00:00,REP/USD,11.23,11.23,11.23,11.23,0.0,0.0
1564358400,2019-07-29 00:00:00,REP/USD,11.23,11.23,11.23,11.23,0.0,0.0
1564272000,2019-07-28 00:00:00,REP/USD,11.23,11.23,11.23,11.23,0.0,0.0
1564185600,2019-07-27 00:00:00,REP/USD,11.18,11.61,11.18,11.23,166.94,14.4
1564099200,2019-07-26 00:00:00,REP/USD,12.11,12.11,11.17,11.18,2793.34,250.0
1564012800,2019-07-25 00:00:00,REP/USD,13.14,13.14,11.81,12.11,609.24,50.3
1563926400,2019-07-24 00:00:00,REP/USD,13.14,13.14,13.14,13.14,0.0,0.0
1563840000,2019-07-23 00:00:00,REP/USD,13.14,13.14,13.14,13.14,0.0,0.0
1563753600,2019-07-22 00:00:00,REP/USD,13.14,13.14,13.14,13.14,0.0,0.0
1563667200,2019-07-21 00:00:00,REP/USD,13.14,13.14,13.14,13.14,0.0,0.0
1563580800,2019-07-20 00:00:00,REP/USD,12.52,13.32,12.39,13.14,2251.58,177.89
1563494400,2019-07-19 00:00:00,REP/USD,12.29,12.6,11.16,12.52,524.62,43.95
1563408000,2019-07-18 00:00:00,REP/USD,10.31,12.29,10.31,12.29,1572.69,129.87
1563321600,2019-07-17 00:00:00,REP/USD,10.54,11.56,10.31,10.31,690.5,63.1
1563235200,2019-07-16 00:00:00,REP/USD,13.09,13.12,10.19,10.54,287.87,26.03
1563148800,2019-07-15 00:00:00,REP/USD,13.42,13.42,12.38,13.09,695.81,54.97
1563062400,2019-07-14 00:00:00,REP/USD,14.57,14.7,13.42,13.42,814.67,60.37
1562976000,2019-07-13 00:00:00,REP/USD,15.47,15.59,14.07,14.57,404.42,28.16
1562889600,2019-07-12 00:00:00,REP/USD,15.71,15.71,14.53,15.47,342.89,23.14
1562803200,2019-07-11 00:00:00,REP/USD,15.88,15.88,13.89,15.71,478.96,31.86
1562716800,2019-07-10 00:00:00,REP/USD,16.85,17.31,15.5,15.88,4626.41,293.08
1562630400,2019-07-09 00:00:00,REP/USD,14.65,17.52,14.65,16.85,660.16,40.08
1562544000,2019-07-08 00:00:00,REP/USD,14.17,14.66,14.17,14.65,1099.08,75.0
1562457600,2019-07-07 00:00:00,REP/USD,13.74,14.17,13.74,14.17,186.76,13.18
1562371200,2019-07-06 00:00:00,REP/USD,13.74,13.74,13.74,13.74,0.0,0.0
1562284800,2019-07-05 00:00:00,REP/USD,14.4,14.4,13.74,13.74,507.6,36.81
1562198400,2019-07-04 00:00:00,REP/USD,14.52,15.32,14.4,14.4,627.05,42.14
1562112000,2019-07-03 00:00:00,REP/USD,14.94,14.94,14.52,14.52,105.61,7.274
1562025600,2019-07-02 00:00:00,REP/USD,16.16,16.16,14.5,14.94,1497.07,103.18
1561939200,2019-07-01 00:00:00,REP/USD,16.16,16.16,16.16,16.16,0.0,0.0
1561852800,2019-06-30 00:00:00,REP/USD,16.16,16.16,16.16,16.16,0.0,0.0
1561766400,2019-06-29 00:00:00,REP/USD,18.14,18.14,16.16,16.16,137.18,8.482
1561680000,2019-06-28 00:00:00,REP/USD,17.0,18.14,16.7,18.14,6076.49,357.5
1561593600,2019-06-27 00:00:00,REP/USD,16.66,19.4,16.66,17.0,10129.18,565.57
1561507200,2019-06-26 00:00:00,REP/USD,17.52,18.3,16.66,16.66,231.47,13.23
1561420800,2019-06-25 00:00:00,REP/USD,17.58,18.17,17.5,17.52,380.83,21.56
1561334400,2019-06-24 00:00:00,REP/USD,18.91,18.91,17.58,17.58,1826.48,103.91
1561248000,2019-06-23 00:00:00,REP/USD,18.91,18.91,18.91,18.91,0.0,0.0
1561161600,2019-06-22 00:00:00,REP/USD,18.63,19.09,18.26,18.91,1503.74,81.16
1561075200,2019-06-21 00:00:00,REP/USD,18.45,18.63,18.0,18.63,228.26,12.57
1560988800,2019-06-20 00:00:00,REP/USD,18.13,18.59,17.74,18.45,677.8,37.0
1560902400,2019-06-19 00:00:00,REP/USD,18.52,18.98,17.96,18.13,188.06,10.32
1560816000,2019-06-18 00:00:00,REP/USD,19.18,19.18,18.33,18.52,88.53,4.748
1560729600,2019-06-17 00:00:00,REP/USD,18.9,19.6,18.52,19.18,108.4,5.787
1560643200,2019-06-16 00:00:00,REP/USD,18.4,19.73,18.17,18.9,23537.58,1263.69
1560556800,2019-06-15 00:00:00,REP/USD,18.6,18.6,18.4,18.4,36.76,1.998
1560470400,2019-06-14 00:00:00,REP/USD,18.92,19.63,18.0,18.6,914.12,49.59
1560384000,2019-06-13 00:00:00,REP/USD,19.09,19.09,18.92,18.92,1146.26,60.56
1560297600,2019-06-12 00:00:00,REP/USD,18.14,19.31,18.14,19.09,1256.19,66.06
1560211200,2019-06-11 00:00:00,REP/USD,19.19,19.96,18.14,18.14,1951.73,103.95
1560124800,2019-06-10 00:00:00,REP/USD,17.87,19.19,17.87,19.19,8.33,0.4341
1560038400,2019-06-09 00:00:00,REP/USD,17.93,20.45,17.69,17.87,594.61,30.01
1559952000,2019-06-08 00:00:00,REP/USD,17.93,17.93,17.93,17.93,0.0,0.0
1559865600,2019-06-07 00:00:00,REP/USD,15.79,17.93,15.79,17.93,1367.12,76.38
1559779200,2019-06-06 00:00:00,REP/USD,17.87,17.99,15.79,15.79,745.56,41.92
1559692800,2019-06-05 00:00:00,REP/USD,17.26,18.53,17.21,17.87,2016.84,112.52
1559606400,2019-06-04 00:00:00,REP/USD,18.5,18.89,16.85,17.26,1329.3,77.48
1559520000,2019-06-03 00:00:00,REP/USD,19.7,19.77,18.5,18.5,794.17,42.36
1559433600,2019-06-02 00:00:00,REP/USD,19.36,19.7,19.31,19.7,20563.13,1064.45
1559347200,2019-06-01 00:00:00,REP/USD,20.09,20.09,19.11,19.36,1263.5,65.19
1559260800,2019-05-31 00:00:00,REP/USD,19.23,20.09,18.36,20.09,2685.81,140.35
1559174400,2019-05-30 00:00:00,REP/USD,20.59,21.23,19.23,19.23,10203.14,495.89
1559088000,2019-05-29 00:00:00,REP/USD,20.3,20.76,19.88,20.59,6177.7,306.15
1559001600,2019-05-28 00:00:00,REP/USD,20.5,20.5,20.2,20.3,785.07,38.76
1558915200,2019-05-27 00:00:00,REP/USD,20.09,21.16,19.72,20.5,2200.62,108.09
1558828800,2019-05-26 00:00:00,REP/USD,19.27,21.35,19.27,20.09,1843.48,90.99
1558742400,2019-05-25 00:00:00,REP/USD,19.5,19.5,19.26,19.27,13291.0,689.99
1558656000,2019-05-24 00:00:00,REP/USD,19.47,20.83,19.47,19.5,142.29,7.139
1558569600,2019-05-23 00:00:00,REP/USD,19.5,19.75,18.72,19.47,639.32,33.4
1558483200,2019-05-22 00:00:00,REP/USD,20.15,21.5,19.32,19.5,19733.99,944.38
1558396800,2019-05-21 00:00:00,REP/USD,21.22,21.22,20.14,20.15,742.69,36.2
1558310400,2019-05-20 00:00:00,REP/USD,22.58,22.58,21.22,21.22,292.74,13.53
1558224000,2019-05-19 00:00:00,REP/USD,21.45,22.58,21.45,22.58,260.4,11.67
1558137600,2019-05-18 00:00:00,REP/USD,20.97,22.91,20.97,21.45,22464.31,1020.17
1558051200,2019-05-17 00:00:00,REP/USD,23.32,23.32,20.4,20.97,10715.23,501.93
1557964800,2019-05-16 00:00:00,REP/USD,24.0,25.18,22.94,23.32,58888.16,2411.04
1557878400,2019-05-15 00:00:00,REP/USD,20.89,24.0,19.85,24.0,28342.67,1242.32
1557792000,2019-05-14 00:00:00,REP/USD,20.2,20.99,20.2,20.89,1894.32,90.9
1557705600,2019-05-13 00:00:00,REP/USD,19.76,20.2,19.76,20.2,11112.0,550.2
1557619200,2019-05-12 00:00:00,REP/USD,21.17,21.17,19.76,19.76,8325.71,398.7
1557532800,2019-05-11 00:00:00,REP/USD,19.04,21.17,19.04,21.17,12209.92,588.91
1557446400,2019-05-10 00:00:00,REP/USD,20.0,20.0,19.04,19.04,8.015,0.42
1557360000,2019-05-09 00:00:00,REP/USD,20.71,20.71,20.0,20.0,503.64,25.18
1557273600,2019-05-08 00:00:00,REP/USD,22.0,22.0,20.71,20.71,2796.37,135.0
1557187200,2019-05-07 00:00:00,REP/USD,21.02,22.04,21.02,22.0,75.53,3.43
1557100800,2019-05-06 00:00:00,REP/USD,21.02,21.02,21.02,21.02,0.0,0.0
1557014400,2019-05-05 00:00:00,REP/USD,21.27,21.27,21.02,21.02,104.56,4.973
1556928000,2019-05-04 00:00:00,REP/USD,21.49,21.83,20.94,21.27,857.56,40.66
1556841600,2019-05-03 00:00:00,REP/USD,21.5,22.26,21.2,21.49,1369.08,62.88
1556755200,2019-05-02 00:00:00,REP/USD,21.66,21.72,21.47,21.5,452.27,20.98
1556668800,2019-05-01 00:00:00,REP/USD,22.29,22.29,21.43,21.66,1557.0,71.59
1556582400,2019-04-30 00:00:00,REP/USD,21.62,22.29,21.55,22.29,1531.32,70.0
1556496000,2019-04-29 00:00:00,REP/USD,22.87,22.87,20.95,21.62,5323.68,243.11
1556409600,2019-04-28 00:00:00,REP/USD,22.32,23.05,22.32,22.87,1088.05,47.62
1556323200,2019-04-27 00:00:00,REP/USD,22.55,22.78,22.07,22.32,362.33,16.12
1556236800,2019-04-26 00:00:00,REP/USD,20.9,22.96,20.9,22.55,6914.93,312.74
1556150400,2019-04-25 00:00:00,REP/USD,21.57,23.12,20.9,20.9,7231.52,341.55
1556064000,2019-04-24 00:00:00,REP/USD,21.82,22.59,20.4,21.57,1080.67,51.21
1555977600,2019-04-23 00:00:00,REP/USD,23.14,23.14,21.82,21.82,385.1,17.37
1555891200,2019-04-22 00:00:00,REP/USD,20.5,23.28,20.5,23.14,3901.46,172.63
1555804800,2019-04-21 00:00:00,REP/USD,21.81,21.81,20.5,20.5,2085.79,98.23
1555718400,2019-04-20 00:00:00,REP/USD,22.06,22.06,21.39,21.81,11908.62,551.61
1555632000,2019-04-19 00:00:00,REP/USD,22.34,22.34,21.66,22.06,1929.86,88.52
1555545600,2019-04-18 00:00:00,REP/USD,19.61,23.25,19.61,22.34,14181.82,645.44
1555459200,2019-04-17 00:00:00,REP/USD,19.33,20.0,19.3,19.61,1130.11,56.63
1555372800,2019-04-16 00:00:00,REP/USD,20.51,20.51,19.33,19.33,1449.97,75.0
1555286400,2019-04-15 00:00:00,REP/USD,19.8,20.84,19.8,20.51,2134.19,103.13
1555200000,2019-04-14 00:00:00,REP/USD,18.74,19.8,18.74,19.8,5031.4,254.62
1555113600,2019-04-13 00:00:00,REP/USD,19.79,19.79,18.74,18.74,1908.32,101.8
1555027200,2019-04-12 00:00:00,REP/USD,18.1,20.79,18.1,19.79,7637.72,383.97
1554940800,2019-04-11 00:00:00,REP/USD,19.79,19.79,17.0,18.1,15023.21,870.11
1554854400,2019-04-10 00:00:00,REP/USD,21.84,21.84,19.79,19.79,2831.34,139.18
1554768000,2019-04-09 00:00:00,REP/USD,22.46,22.46,20.59,21.84,1093.23,52.05
1554681600,2019-04-08 00:00:00,REP/USD,22.11,25.2,20.92,22.46,14648.09,667.45
1554595200,2019-04-07 00:00:00,REP/USD,22.2,22.29,20.63,22.11,398.74,18.34
1554508800,2019-04-06 00:00:00,REP/USD,19.49,23.94,19.49,22.2,43495.78,1989.19
1554422400,2019-04-05 00:00:00,REP/USD,19.2,20.01,19.11,19.49,3804.45,192.16
1554336000,2019-04-04 00:00:00,REP/USD,19.59,20.91,19.06,19.2,13753.89,677.8
1554249600,2019-04-03 00:00:00,REP/USD,17.56,25.92,17.56,19.59,46315.74,2084.47
1554163200,2019-04-02 00:00:00,REP/USD,15.65,20.0,15.65,17.56,15767.49,894.36
1554076800,2019-04-01 00:00:00,REP/USD,15.39,17.32,15.39,15.65,807.39,49.95
1553990400,2019-03-31 00:00:00,REP/USD,17.9,17.9,15.39,15.39,128.93,8.01
1553904000,2019-03-30 00:00:00,REP/USD,15.08,17.91,15.08,17.9,4538.84,278.05
1553817600,2019-03-29 00:00:00,REP/USD,14.82,15.08,14.82,15.08,353.93,23.47
1553731200,2019-03-28 00:00:00,REP/USD,14.9,15.02,14.8,14.82,1976.54,133.37
1553644800,2019-03-27 00:00:00,REP/USD,14.0,14.9,14.0,14.9,2303.0,156.54
1553558400,2019-03-26 00:00:00,REP/USD,14.13,14.13,14.0,14.0,630.24,44.98
1553472000,2019-03-25 00:00:00,REP/USD,15.01,15.01,14.13,14.13,628.81,44.49
1553385600,2019-03-24 00:00:00,REP/USD,14.34,15.01,14.34,15.01,99.16,6.7
1553299200,2019-03-23 00:00:00,REP/USD,14.34,14.34,14.34,14.34,0.0,0.0
1553212800,2019-03-22 00:00:00,REP/USD,14.6,14.6,14.26,14.34,1862.8,130.59
1553126400,2019-03-21 00:00:00,REP/USD,15.59,15.59,14.6,14.6,898.53,60.26
1553040000,2019-03-20 00:00:00,REP/USD,15.8,15.8,14.77,15.59,868.88,58.7
1552953600,2019-03-19 00:00:00,REP/USD,15.82,15.84,14.64,15.8,1186.28,76.72
1552867200,2019-03-18 00:00:00,REP/USD,14.75,15.82,14.75,15.82,355.86,22.5
1552780800,2019-03-17 00:00:00,REP/USD,14.75,14.75,14.75,14.75,0.0,0.0
1552694400,2019-03-16 00:00:00,REP/USD,14.74,14.75,14.74,14.75,475.05,32.21
1552608000,2019-03-15 00:00:00,REP/USD,14.68,15.83,14.36,14.74,127.34,8.598
1552521600,2019-03-14 00:00:00,REP/USD,13.6,15.48,13.6,14.68,823.02,56.51
1552435200,2019-03-13 00:00:00,REP/USD,13.69,13.87,13.6,13.6,205.34,15.0
1552348800,2019-03-12 00:00:00,REP/USD,14.6,14.6,13.69,13.69,123.32,8.981
1552262400,2019-03-11 00:00:00,REP/USD,13.08,15.95,12.32,14.6,2703.86,184.74
1552176000,2019-03-10 00:00:00,REP/USD,13.59,13.9,13.08,13.08,459.55,33.88
1552089600,2019-03-09 00:00:00,REP/USD,13.59,13.59,13.59,13.59,0.0,0.0
1552003200,2019-03-08 00:00:00,REP/USD,12.32,13.59,12.32,13.59,533.38,39.8
1551916800,2019-03-07 00:00:00,REP/USD,12.32,12.32,12.32,12.32,0.0,0.0
1551830400,2019-03-06 00:00:00,REP/USD,12.32,12.32,12.32,12.32,0.0,0.0
1551744000,2019-03-05 00:00:00,REP/USD,12.85,13.07,12.32,12.32,3504.13,279.65
1551657600,2019-03-04 00:00:00,REP/USD,13.27,13.27,11.83,12.85,5344.53,436.7
1551571200,2019-03-03 00:00:00,REP/USD,12.41,13.27,12.41,13.27,1967.74,150.0
1551484800,2019-03-02 00:00:00,REP/USD,12.82,13.35,12.41,12.41,1467.94,115.55
1551398400,2019-03-01 00:00:00,REP/USD,12.82,12.82,12.82,12.82,0.0,0.0
1551312000,2019-02-28 00:00:00,REP/USD,12.82,13.46,12.82,12.82,359.58,27.01
1551225600,2019-02-27 00:00:00,REP/USD,13.03,13.39,12.82,12.82,77.98,5.994
1551139200,2019-02-26 00:00:00,REP/USD,13.13,13.13,13.03,13.03,97.65,7.492
1551052800,2019-02-25 00:00:00,REP/USD,12.95,13.16,12.49,13.13,2827.17,222.62
1550966400,2019-02-24 00:00:00,REP/USD,12.95,16.18,12.95,12.95,3236.82,229.55
1550880000,2019-02-23 00:00:00,REP/USD,14.06,15.5,14.06,15.5,2064.99,134.05
1550793600,2019-02-22 00:00:00,REP/USD,13.62,15.17,13.62,14.06,1254.35,90.02
1550707200,2019-02-21 00:00:00,REP/USD,14.07,14.85,13.62,13.62,2099.73,149.51
1550620800,2019-02-20 00:00:00,REP/USD,14.07,14.07,14.07,14.07,0.0,0.0
1550534400,2019-02-19 00:00:00,REP/USD,14.32,14.45,14.07,14.07,584.53,41.04
1550448000,2019-02-18 00:00:00,REP/USD,14.08,15.17,14.07,14.32,4662.26,320.58
1550361600,2019-02-17 00:00:00,REP/USD,13.52,14.1,13.49,14.08,998.96,72.64
1550275200,2019-02-16 00:00:00,REP/USD,13.58,14.1,13.52,13.52,70.87,5.15
1550188800,2019-02-15 00:00:00,REP/USD,13.58,13.58,13.58,13.58,0.0,0.0
1550102400,2019-02-14 00:00:00,REP/USD,14.0,14.08,13.58,13.58,7216.19,521.65
1550016000,2019-02-13 00:00:00,REP/USD,13.76,14.0,13.58,14.0,1240.24,90.9
1549929600,2019-02-12 00:00:00,REP/USD,13.41,15.22,13.41,13.76,2426.38,176.24
1549843200,2019-02-11 00:00:00,REP/USD,13.91,15.9,13.16,13.41,5960.47,412.18
1549756800,2019-02-10 00:00:00,REP/USD,13.84,13.91,13.84,13.91,652.73,47.11
1549670400,2019-02-09 00:00:00,REP/USD,13.84,14.38,13.84,13.84,3609.23,252.22
1549584000,2019-02-08 00:00:00,REP/USD,13.11,15.27,13.11,14.29,4926.23,341.17
1549497600,2019-02-07 00:00:00,REP/USD,13.32,13.32,13.11,13.11,786.57,60.0
1549411200,2019-02-06 00:00:00,REP/USD,13.39,13.39,13.32,13.32,26.64,2.0
1549324800,2019-02-05 00:00:00,REP/USD,13.5,16.05,13.39,13.39,831.18,56.04
1549238400,2019-02-04 00:00:00,REP/USD,14.27,15.95,13.5,13.5,594.34,43.34
1549152000,2019-02-03 00:00:00,REP/USD,14.58,16.19,12.15,14.27,8977.63,568.48
1549065600,2019-02-02 00:00:00,REP/USD,12.73,15.25,12.73,14.58,1139.71,79.08
1548979200,2019-02-01 00:00:00,REP/USD,12.58,14.38,12.15,12.73,636.31,50.78
1548892800,2019-01-31 00:00:00,REP/USD,12.17,12.58,12.17,12.58,641.68,51.0
1548806400,2019-01-30 00:00:00,REP/USD,12.24,12.24,11.4,12.17,1783.86,148.05
1548720000,2019-01-29 00:00:00,REP/USD,11.04,12.24,11.04,12.24,8486.45,703.94
1548633600,2019-01-28 00:00:00,REP/USD,12.6,12.91,11.04,11.04,5003.05,436.36
1548547200,2019-01-27 00:00:00,REP/USD,14.1,14.1,12.6,12.6,653.0,49.96
1548460800,2019-01-26 00:00:00,REP/USD,14.52,14.52,14.1,14.1,538.8,38.21
1548374400,2019-01-25 00:00:00,REP/USD,14.24,14.52,14.24,14.52,287.79,19.87
1548288000,2019-01-24 00:00:00,REP/USD,14.72,16.05,14.1,14.24,569.24,39.43
1548201600,2019-01-23 00:00:00,REP/USD,15.68,17.79,14.47,14.72,3367.13,224.48
1548115200,2019-01-22 00:00:00,REP/USD,16.75,17.79,15.2,15.68,5666.88,368.71
1548028800,2019-01-21 00:00:00,REP/USD,18.06,18.06,16.67,16.75,4166.23,248.53
1547942400,2019-01-20 00:00:00,REP/USD,17.4,21.41,17.25,18.06,25199.18,1299.38
1547856000,2019-01-19 00:00:00,REP/USD,15.34,19.97,15.34,17.4,6279.23,339.97
1547769600,2019-01-18 00:00:00,REP/USD,14.92,15.34,13.45,15.34,6107.63,411.34
1547683200,2019-01-17 00:00:00,REP/USD,15.2,16.81,14.47,14.92,4014.62,255.63
1547596800,2019-01-16 00:00:00,REP/USD,9.776,14.94,9.776,14.3,4111.24,301.56
1547510400,2019-01-15 00:00:00,REP/USD,10.58,10.58,9.644,9.776,1075.73,105.38
1547424000,2019-01-14 00:00:00,REP/USD,8.43,10.61,8.02,10.58,2483.42,260.08
1547337600,2019-01-13 00:00:00,REP/USD,8.908,9.2,8.43,8.43,5313.09,580.43
1547251200,2019-01-12 00:00:00,REP/USD,8.908,8.908,8.908,8.908,0.0,0.0
1547164800,2019-01-11 00:00:00,REP/USD,8.908,8.908,8.908,8.908,0.0,0.0
1547078400,2019-01-10 00:00:00,REP/USD,10.2,10.2,8.889,8.908,157.15,17.31
