https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ETC
1575763200,2019-12-08 00:00:00,ETC/USD,3.893,3.975,3.856,3.923,46996.76,12021.13
1575676800,2019-12-07 00:00:00,ETC/USD,3.917,3.973,3.878,3.893,107275.89,27324.86
1575590400,2019-12-06 00:00:00,ETC/USD,3.815,3.946,3.797,3.917,106881.86,27547.5
1575504000,2019-12-05 00:00:00,ETC/USD,3.776,3.834,3.752,3.813,59626.94,15729.65
1575417600,2019-12-04 00:00:00,ETC/USD,3.858,3.942,3.717,3.776,176816.23,46409.21
1575331200,2019-12-03 00:00:00,ETC/USD,3.877,3.962,3.85,3.858,91079.62,23331.5
1575244800,2019-12-02 00:00:00,ETC/USD,3.97,3.97,3.803,3.877,97890.74,25243.81
1575158400,2019-12-01 00:00:00,ETC/USD,3.969,4.035,3.805,3.97,358885.86,92785.97
1575072000,2019-11-30 00:00:00,ETC/USD,4.103,4.126,3.891,3.969,66674.22,16636.28
1574985600,2019-11-29 00:00:00,ETC/USD,3.957,4.154,3.957,4.103,79579.78,19511.45
1574899200,2019-11-28 00:00:00,ETC/USD,3.972,4.038,3.89,3.958,108694.9,27384.13
1574812800,2019-11-27 00:00:00,ETC/USD,3.9,4.076,3.709,3.972,143517.58,36926.77
1574726400,2019-11-26 00:00:00,ETC/USD,3.799,3.934,3.785,3.9,106223.44,27413.37
1574640000,2019-11-25 00:00:00,ETC/USD,3.732,4.0,3.6,3.799,1148788.92,303630.35
1574553600,2019-11-24 00:00:00,ETC/USD,4.019,4.019,3.702,3.732,149713.83,39143.61
1574467200,2019-11-23 00:00:00,ETC/USD,3.897,4.09,3.825,4.019,161946.43,41339.51
1574380800,2019-11-22 00:00:00,ETC/USD,4.203,4.242,3.556,3.897,489026.97,126666.55
1574294400,2019-11-21 00:00:00,ETC/USD,4.348,4.425,4.046,4.19,203026.81,48436.19
1574208000,2019-11-20 00:00:00,ETC/USD,4.391,4.453,4.32,4.348,41919.05,9536.66
1574121600,2019-11-19 00:00:00,ETC/USD,4.395,4.545,4.276,4.391,206575.16,47160.77
1574035200,2019-11-18 00:00:00,ETC/USD,4.638,4.641,4.19,4.395,441351.22,99366.4
1573948800,2019-11-17 00:00:00,ETC/USD,4.641,4.706,4.601,4.638,111842.57,23987.78
1573862400,2019-11-16 00:00:00,ETC/USD,4.57,4.655,4.54,4.641,50836.5,11026.8
1573776000,2019-11-15 00:00:00,ETC/USD,4.76,4.813,4.453,4.57,306709.09,66286.41
1573689600,2019-11-14 00:00:00,ETC/USD,4.871,4.871,4.675,4.768,156431.92,32817.49
1573603200,2019-11-13 00:00:00,ETC/USD,4.895,4.931,4.846,4.871,77544.34,15894.55
1573516800,2019-11-12 00:00:00,ETC/USD,4.891,4.939,4.801,4.895,226216.73,46355.74
1573430400,2019-11-11 00:00:00,ETC/USD,5.052,5.078,4.833,4.891,121274.62,24577.8
1573344000,2019-11-10 00:00:00,ETC/USD,4.958,5.203,4.915,5.052,487696.51,96370.28
1573257600,2019-11-09 00:00:00,ETC/USD,4.988,5.056,4.926,4.958,118291.87,23782.32
1573171200,2019-11-08 00:00:00,ETC/USD,5.236,5.277,4.772,4.988,512598.96,101772.37
1573084800,2019-11-07 00:00:00,ETC/USD,5.09,5.375,5.02,5.231,1613982.96,314429.64
1572998400,2019-11-06 00:00:00,ETC/USD,5.042,5.213,5.003,5.09,243408.53,47540.18
1572912000,2019-11-05 00:00:00,ETC/USD,4.976,5.084,4.853,5.042,151347.86,30423.18
1572825600,2019-11-04 00:00:00,ETC/USD,4.896,5.044,4.861,4.976,146595.73,29465.8
1572739200,2019-11-03 00:00:00,ETC/USD,4.941,5.01,4.83,4.896,151519.3,30918.58
1572652800,2019-11-02 00:00:00,ETC/USD,4.892,5.078,4.857,4.941,694207.21,138877.27
1572566400,2019-11-01 00:00:00,ETC/USD,4.823,4.968,4.81,4.892,110757.29,22605.98
1572480000,2019-10-31 00:00:00,ETC/USD,4.807,4.981,4.693,4.834,250648.03,51715.83
1572393600,2019-10-30 00:00:00,ETC/USD,4.934,4.981,4.737,4.807,112245.47,23125.89
1572307200,2019-10-29 00:00:00,ETC/USD,4.753,5.178,4.753,4.934,721110.82,144573.57
1572220800,2019-10-28 00:00:00,ETC/USD,4.796,5.0,4.751,4.753,494641.25,100277.53
1572134400,2019-10-27 00:00:00,ETC/USD,4.61,4.955,4.563,4.796,566653.42,119624.08
1572048000,2019-10-26 00:00:00,ETC/USD,4.753,5.154,4.476,4.61,1533340.61,314711.82
1571961600,2019-10-25 00:00:00,ETC/USD,4.28,5.014,4.247,4.753,1478283.01,312356.76
1571875200,2019-10-24 00:00:00,ETC/USD,4.266,4.373,4.193,4.28,145532.33,34091.33
1571788800,2019-10-23 00:00:00,ETC/USD,4.471,4.494,4.022,4.266,520347.1,123569.9
1571702400,2019-10-22 00:00:00,ETC/USD,4.619,4.669,4.431,4.471,166668.82,36452.88
1571616000,2019-10-21 00:00:00,ETC/USD,4.52,4.707,4.452,4.619,226224.59,49165.47
1571529600,2019-10-20 00:00:00,ETC/USD,4.431,4.561,4.386,4.52,224295.31,49631.41
1571443200,2019-10-19 00:00:00,ETC/USD,4.431,4.486,4.398,4.431,100623.92,22602.18
1571356800,2019-10-18 00:00:00,ETC/USD,4.509,4.525,4.35,4.431,204914.39,46268.21
1571270400,2019-10-17 00:00:00,ETC/USD,4.429,4.584,4.391,4.509,211993.35,47217.06
1571184000,2019-10-16 00:00:00,ETC/USD,4.556,4.717,4.16,4.429,555164.82,127231.97
1571097600,2019-10-15 00:00:00,ETC/USD,4.766,4.818,4.461,4.556,594203.48,129018.94
1571011200,2019-10-14 00:00:00,ETC/USD,4.75,4.866,4.736,4.766,98996.26,20589.19
1570924800,2019-10-13 00:00:00,ETC/USD,4.714,4.823,4.701,4.75,165779.03,34796.15
1570838400,2019-10-12 00:00:00,ETC/USD,4.652,4.76,4.652,4.714,121135.11,25743.52
1570752000,2019-10-11 00:00:00,ETC/USD,4.844,4.966,4.652,4.652,546218.77,114516.28
1570665600,2019-10-10 00:00:00,ETC/USD,5.089,5.123,4.829,4.844,1905480.5,380839.37
1570579200,2019-10-09 00:00:00,ETC/USD,4.644,5.25,4.613,5.089,505602.4,101977.14
1570492800,2019-10-08 00:00:00,ETC/USD,4.688,4.761,4.601,4.644,115840.91,24819.56
1570406400,2019-10-07 00:00:00,ETC/USD,4.506,4.749,4.475,4.688,301872.81,64981.45
1570320000,2019-10-06 00:00:00,ETC/USD,4.629,4.654,4.398,4.506,277534.43,61720.0
1570233600,2019-10-05 00:00:00,ETC/USD,4.618,4.684,4.553,4.629,141013.89,30545.11
1570147200,2019-10-04 00:00:00,ETC/USD,4.63,4.683,4.511,4.618,139922.2,30390.94
1570060800,2019-10-03 00:00:00,ETC/USD,4.693,4.723,4.532,4.63,230485.86,50050.05
1569974400,2019-10-02 00:00:00,ETC/USD,4.634,4.693,4.581,4.693,58926.92,12732.75
1569888000,2019-10-01 00:00:00,ETC/USD,4.72,4.872,4.582,4.634,307247.85,64713.83
1569801600,2019-09-30 00:00:00,ETC/USD,4.568,4.787,4.439,4.72,236620.05,51387.58
1569715200,2019-09-29 00:00:00,ETC/USD,4.693,4.705,4.454,4.568,175844.21,38356.98
1569628800,2019-09-28 00:00:00,ETC/USD,4.689,4.788,4.645,4.693,245195.17,52057.57
1569542400,2019-09-27 00:00:00,ETC/USD,4.709,4.764,4.519,4.689,453933.27,97339.74
1569456000,2019-09-26 00:00:00,ETC/USD,4.842,4.871,4.521,4.709,778936.24,165344.42
1569369600,2019-09-25 00:00:00,ETC/USD,4.682,4.981,4.536,4.842,3465080.45,729750.3
1569283200,2019-09-24 00:00:00,ETC/USD,5.817,5.871,4.2,4.682,4024368.74,848964.82
1569196800,2019-09-23 00:00:00,ETC/USD,6.015,6.1,5.801,5.817,413085.14,69496.94
1569110400,2019-09-22 00:00:00,ETC/USD,6.14,6.143,5.943,6.015,317618.5,52878.76
1569024000,2019-09-21 00:00:00,ETC/USD,6.191,6.209,6.055,6.14,70749.7,11519.85
1568937600,2019-09-20 00:00:00,ETC/USD,6.254,6.291,5.961,6.191,444409.01,72590.68
1568851200,2019-09-19 00:00:00,ETC/USD,6.385,6.388,5.785,6.254,1111773.15,181906.97
1568764800,2019-09-18 00:00:00,ETC/USD,6.302,6.54,6.302,6.385,455108.03,70428.02
1568678400,2019-09-17 00:00:00,ETC/USD,6.244,6.465,6.18,6.302,473688.01,74662.46
1568592000,2019-09-16 00:00:00,ETC/USD,6.29,6.357,6.161,6.244,271812.69,43497.43
1568505600,2019-09-15 00:00:00,ETC/USD,6.269,6.376,6.248,6.29,1098200.04,174363.9
1568419200,2019-09-14 00:00:00,ETC/USD,6.21,6.325,6.119,6.269,281842.96,45158.83
1568332800,2019-09-13 00:00:00,ETC/USD,6.225,6.272,6.114,6.21,231084.76,37263.6
1568246400,2019-09-12 00:00:00,ETC/USD,6.345,6.393,6.216,6.225,381298.97,60549.39
1568160000,2019-09-11 00:00:00,ETC/USD,6.544,6.601,6.11,6.345,640546.92,101840.67
1568073600,2019-09-10 00:00:00,ETC/USD,6.63,6.762,6.448,6.544,468357.6,71019.05
1567987200,2019-09-09 00:00:00,ETC/USD,6.676,6.801,6.367,6.63,731646.03,111499.39
1567900800,2019-09-08 00:00:00,ETC/USD,6.676,6.8,6.56,6.676,305133.84,45659.73
1567814400,2019-09-07 00:00:00,ETC/USD,6.681,6.825,6.277,6.676,1159600.77,178095.05
1567728000,2019-09-06 00:00:00,ETC/USD,7.075,7.075,6.671,6.681,581788.95,84312.06
1567641600,2019-09-05 00:00:00,ETC/USD,6.787,7.217,6.72,7.075,1141780.77,162526.58
1567555200,2019-09-04 00:00:00,ETC/USD,6.817,6.906,6.68,6.787,976553.26,143967.11
1567468800,2019-09-03 00:00:00,ETC/USD,6.711,7.053,6.642,6.817,1154721.81,168449.06
1567382400,2019-09-02 00:00:00,ETC/USD,6.264,6.894,6.212,6.711,1899769.23,283859.79
1567296000,2019-09-01 00:00:00,ETC/USD,6.294,6.34,6.093,6.264,446338.31,71689.27
1567209600,2019-08-31 00:00:00,ETC/USD,6.333,6.453,6.162,6.294,649018.74,103168.18
1567123200,2019-08-30 00:00:00,ETC/USD,5.949,6.499,5.74,6.333,1322261.55,211501.37
1567036800,2019-08-29 00:00:00,ETC/USD,6.473,6.473,5.686,5.949,1603037.39,265040.28
1566950400,2019-08-28 00:00:00,ETC/USD,7.204,7.24,6.226,6.473,2043042.14,306865.86
1566864000,2019-08-27 00:00:00,ETC/USD,7.35,7.35,7.105,7.204,589713.9,81813.25
1566777600,2019-08-26 00:00:00,ETC/USD,7.124,7.535,7.124,7.35,1314990.55,180080.78
1566691200,2019-08-25 00:00:00,ETC/USD,6.856,7.436,6.848,7.124,1786487.11,248662.07
1566604800,2019-08-24 00:00:00,ETC/USD,7.146,7.234,6.777,6.856,1371219.72,197428.79
1566518400,2019-08-23 00:00:00,ETC/USD,7.24,7.589,6.887,7.146,2881845.0,401971.29
1566432000,2019-08-22 00:00:00,ETC/USD,6.15,7.69,6.001,7.24,6024147.88,853723.94
1566345600,2019-08-21 00:00:00,ETC/USD,6.047,6.391,5.875,6.15,1477149.83,240963.51
1566259200,2019-08-20 00:00:00,ETC/USD,5.571,6.18,5.488,6.047,997522.51,166983.4
1566172800,2019-08-19 00:00:00,ETC/USD,5.585,5.671,5.45,5.571,148269.6,26551.73
1566086400,2019-08-18 00:00:00,ETC/USD,5.476,5.704,5.435,5.585,194993.7,34751.26
1566000000,2019-08-17 00:00:00,ETC/USD,5.537,5.552,5.41,5.476,144076.81,26356.13
1565913600,2019-08-16 00:00:00,ETC/USD,5.653,5.653,5.45,5.537,216131.39,39100.34
1565827200,2019-08-15 00:00:00,ETC/USD,5.608,5.78,5.3,5.653,564703.11,100855.22
1565740800,2019-08-14 00:00:00,ETC/USD,5.911,6.165,5.42,5.608,890325.22,152260.11
1565654400,2019-08-13 00:00:00,ETC/USD,5.8,5.96,5.745,5.911,179691.9,30744.48
1565568000,2019-08-12 00:00:00,ETC/USD,5.849,5.899,5.726,5.8,112520.67,19381.62
1565481600,2019-08-11 00:00:00,ETC/USD,5.659,5.88,5.652,5.849,116472.7,20139.7
1565395200,2019-08-10 00:00:00,ETC/USD,5.827,5.901,5.545,5.659,288421.73,50550.86
1565308800,2019-08-09 00:00:00,ETC/USD,6.033,6.044,5.746,5.827,192781.74,32983.1
1565222400,2019-08-08 00:00:00,ETC/USD,5.93,6.196,5.892,6.033,750306.48,124923.5
1565136000,2019-08-07 00:00:00,ETC/USD,5.862,6.017,5.834,5.93,324118.38,54688.77
1565049600,2019-08-06 00:00:00,ETC/USD,6.185,6.268,5.794,5.862,459741.46,75657.39
1564963200,2019-08-05 00:00:00,ETC/USD,6.125,6.355,6.114,6.185,468751.57,75153.38
1564876800,2019-08-04 00:00:00,ETC/USD,5.883,6.171,5.836,6.125,398145.49,65739.77
1564790400,2019-08-03 00:00:00,ETC/USD,5.88,5.959,5.831,5.883,491320.11,83249.03
1564704000,2019-08-02 00:00:00,ETC/USD,5.967,6.014,5.793,5.88,169063.47,28666.05
1564617600,2019-08-01 00:00:00,ETC/USD,6.04,6.074,5.822,5.967,147112.74,24820.09
1564531200,2019-07-31 00:00:00,ETC/USD,5.937,6.1,5.786,6.04,354564.62,59598.11
1564444800,2019-07-30 00:00:00,ETC/USD,5.928,5.993,5.808,5.937,234653.8,39854.54
1564358400,2019-07-29 00:00:00,ETC/USD,5.896,6.086,5.841,5.928,235719.93,39727.17
1564272000,2019-07-28 00:00:00,ETC/USD,5.929,6.007,5.54,5.896,483055.94,82627.55
1564185600,2019-07-27 00:00:00,ETC/USD,6.211,6.34,5.76,5.929,692330.47,114892.65
1564099200,2019-07-26 00:00:00,ETC/USD,6.007,6.252,5.894,6.211,236740.84,39052.29
1564012800,2019-07-25 00:00:00,ETC/USD,6.103,6.274,5.98,6.007,396352.88,65061.77
1563926400,2019-07-24 00:00:00,ETC/USD,6.024,6.234,5.767,6.103,693854.78,115291.07
1563840000,2019-07-23 00:00:00,ETC/USD,6.362,6.362,5.937,6.024,509059.48,83915.13
1563753600,2019-07-22 00:00:00,ETC/USD,6.26,6.487,6.197,6.362,954381.85,150592.39
1563667200,2019-07-21 00:00:00,ETC/USD,6.143,6.302,6.023,6.26,624330.97,101029.08
1563580800,2019-07-20 00:00:00,ETC/USD,5.873,6.322,5.838,6.143,636801.08,104183.44
1563494400,2019-07-19 00:00:00,ETC/USD,6.021,6.021,5.644,5.873,551271.37,95121.12
1563408000,2019-07-18 00:00:00,ETC/USD,5.7,6.077,5.406,6.021,968633.48,166034.16
1563321600,2019-07-17 00:00:00,ETC/USD,5.315,5.91,5.232,5.7,882425.47,162743.5
1563235200,2019-07-16 00:00:00,ETC/USD,5.751,6.061,5.025,5.315,2256333.54,412670.32
1563148800,2019-07-15 00:00:00,ETC/USD,5.64,5.856,5.122,5.751,1879325.63,340092.11
1563062400,2019-07-14 00:00:00,ETC/USD,6.595,6.599,5.54,5.64,1658026.65,279252.56
1562976000,2019-07-13 00:00:00,ETC/USD,6.773,6.782,6.364,6.595,473347.79,72534.05
1562889600,2019-07-12 00:00:00,ETC/USD,6.626,6.845,6.527,6.773,431234.07,64359.35
1562803200,2019-07-11 00:00:00,ETC/USD,7.274,7.274,6.118,6.626,1160912.21,176435.07
1562716800,2019-07-10 00:00:00,ETC/USD,7.893,7.946,6.977,7.274,1115759.79,151650.11
1562630400,2019-07-09 00:00:00,ETC/USD,8.043,8.129,7.772,7.893,948074.24,119410.86
1562544000,2019-07-08 00:00:00,ETC/USD,8.005,8.046,7.873,8.043,579643.99,72734.36
1562457600,2019-07-07 00:00:00,ETC/USD,7.855,8.013,7.784,8.005,291316.02,36964.86
1562371200,2019-07-06 00:00:00,ETC/USD,7.849,8.023,7.773,7.855,234936.4,29726.24
1562284800,2019-07-05 00:00:00,ETC/USD,7.761,7.934,7.638,7.849,378071.97,48610.16
1562198400,2019-07-04 00:00:00,ETC/USD,7.875,8.219,7.71,7.761,741471.51,93947.13
1562112000,2019-07-03 00:00:00,ETC/USD,7.726,7.92,7.624,7.875,662586.77,85241.96
1562025600,2019-07-02 00:00:00,ETC/USD,7.804,7.907,7.35,7.726,787922.53,103055.09
1561939200,2019-07-01 00:00:00,ETC/USD,7.725,8.018,7.352,7.804,1328497.2,171575.41
1561852800,2019-06-30 00:00:00,ETC/USD,8.273,8.649,7.7,7.725,2239652.33,277025.14
1561766400,2019-06-29 00:00:00,ETC/USD,7.977,8.326,7.563,8.273,1741421.2,220550.95
1561680000,2019-06-28 00:00:00,ETC/USD,7.686,8.083,7.548,7.977,2508517.1,320275.8
1561593600,2019-06-27 00:00:00,ETC/USD,8.915,9.059,7.1,7.686,6159383.34,771633.21
1561507200,2019-06-26 00:00:00,ETC/USD,9.2,9.681,8.577,8.915,5727848.57,622170.88
1561420800,2019-06-25 00:00:00,ETC/USD,9.3,9.35,9.02,9.2,1666193.91,181264.22
1561334400,2019-06-24 00:00:00,ETC/USD,9.306,9.42,8.85,9.3,1105293.1,120750.3
1561248000,2019-06-23 00:00:00,ETC/USD,9.2,9.705,9.102,9.306,2034570.35,216695.32
1561161600,2019-06-22 00:00:00,ETC/USD,8.751,9.325,8.7,9.2,4258429.68,469964.57
1561075200,2019-06-21 00:00:00,ETC/USD,8.533,8.835,8.5,8.751,2507575.03,290560.02
1560988800,2019-06-20 00:00:00,ETC/USD,8.574,8.61,8.399,8.533,478782.94,56306.51
1560902400,2019-06-19 00:00:00,ETC/USD,8.442,8.706,8.442,8.574,465671.06,54532.96
1560816000,2019-06-18 00:00:00,ETC/USD,8.814,8.827,8.326,8.442,856331.38,100064.04
1560729600,2019-06-17 00:00:00,ETC/USD,8.718,8.907,8.66,8.814,617406.31,70322.88
1560643200,2019-06-16 00:00:00,ETC/USD,8.607,8.967,8.511,8.718,1940719.92,220882.18
1560556800,2019-06-15 00:00:00,ETC/USD,8.546,8.735,8.411,8.607,507633.02,59056.63
1560470400,2019-06-14 00:00:00,ETC/USD,8.546,8.597,8.142,8.546,567582.19,67861.82
1560384000,2019-06-13 00:00:00,ETC/USD,8.67,8.75,8.478,8.546,670080.35,77918.37
1560297600,2019-06-12 00:00:00,ETC/USD,8.271,8.828,8.13,8.67,1219236.52,144144.67
1560211200,2019-06-11 00:00:00,ETC/USD,8.329,8.37,8.018,8.271,471892.05,57687.45
1560124800,2019-06-10 00:00:00,ETC/USD,8.13,8.424,7.916,8.329,634537.81,76977.6
1560038400,2019-06-09 00:00:00,ETC/USD,8.433,8.526,7.86,8.13,705414.67,86634.57
1559952000,2019-06-08 00:00:00,ETC/USD,8.227,8.798,8.058,8.433,1196468.78,141857.97
1559865600,2019-06-07 00:00:00,ETC/USD,7.962,8.381,7.804,8.227,1562929.9,192660.31
1559779200,2019-06-06 00:00:00,ETC/USD,8.107,8.184,7.326,7.962,1030641.37,134465.01
1559692800,2019-06-05 00:00:00,ETC/USD,8.269,8.4,7.783,8.107,1130749.58,139391.2
1559606400,2019-06-04 00:00:00,ETC/USD,9.35,9.35,7.537,8.269,4683095.74,568094.3
1559520000,2019-06-03 00:00:00,ETC/USD,9.539,9.849,9.04,9.35,3023586.25,319974.78
1559433600,2019-06-02 00:00:00,ETC/USD,8.577,9.648,8.553,9.539,2911885.39,316349.01
1559347200,2019-06-01 00:00:00,ETC/USD,8.633,8.895,8.404,8.577,2010027.31,233302.93
1559260800,2019-05-31 00:00:00,ETC/USD,8.08,8.698,7.899,8.633,1040935.88,125980.77
1559174400,2019-05-30 00:00:00,ETC/USD,8.206,8.9,7.76,8.08,3488013.37,410236.94
1559088000,2019-05-29 00:00:00,ETC/USD,8.263,8.48,7.691,8.206,1909145.77,233159.64
1559001600,2019-05-28 00:00:00,ETC/USD,8.196,8.5,7.957,8.263,1590721.01,192250.13
1558915200,2019-05-27 00:00:00,ETC/USD,7.707,8.368,7.622,8.196,1176608.92,148748.59
1558828800,2019-05-26 00:00:00,ETC/USD,7.283,7.824,7.11,7.707,1658438.73,219237.27
1558742400,2019-05-25 00:00:00,ETC/USD,7.286,7.398,7.183,7.283,143738.86,19736.81
1558656000,2019-05-24 00:00:00,ETC/USD,7.069,7.435,6.993,7.286,978388.7,135238.42
1558569600,2019-05-23 00:00:00,ETC/USD,6.922,7.12,6.661,7.069,479745.22,69839.72
1558483200,2019-05-22 00:00:00,ETC/USD,7.38,7.506,6.757,6.922,968918.94,135709.75
1558396800,2019-05-21 00:00:00,ETC/USD,7.42,7.635,7.199,7.38,1252638.07,170769.99
1558310400,2019-05-20 00:00:00,ETC/USD,7.801,7.801,7.14,7.42,1154001.45,155471.71
1558224000,2019-05-19 00:00:00,ETC/USD,7.181,7.914,7.131,7.801,1310646.59,171086.57
1558137600,2019-05-18 00:00:00,ETC/USD,7.33,7.463,7.074,7.181,843157.08,115548.61
1558051200,2019-05-17 00:00:00,ETC/USD,7.673,7.79,6.862,7.33,3320481.94,461379.69
1557964800,2019-05-16 00:00:00,ETC/USD,7.577,8.487,6.953,7.673,5978581.75,763435.79
1557878400,2019-05-15 00:00:00,ETC/USD,6.561,7.642,6.462,7.577,3306018.52,458345.57
1557792000,2019-05-14 00:00:00,ETC/USD,6.054,6.65,6.032,6.561,1834478.61,286919.53
1557705600,2019-05-13 00:00:00,ETC/USD,5.841,6.249,5.802,6.054,1313740.95,215902.01
1557619200,2019-05-12 00:00:00,ETC/USD,6.011,6.149,5.749,5.841,1765547.24,297105.41
1557532800,2019-05-11 00:00:00,ETC/USD,5.69,6.333,5.573,6.011,2705937.08,452158.38
1557446400,2019-05-10 00:00:00,ETC/USD,5.662,5.77,5.553,5.69,545586.48,96372.25
1557360000,2019-05-09 00:00:00,ETC/USD,5.912,5.991,5.614,5.662,633902.46,110093.06
1557273600,2019-05-08 00:00:00,ETC/USD,5.925,5.981,5.831,5.912,245785.87,41622.3
1557187200,2019-05-07 00:00:00,ETC/USD,5.971,6.2,5.882,5.925,1004479.28,164971.29
1557100800,2019-05-06 00:00:00,ETC/USD,6.001,6.072,5.765,5.971,1287400.86,217090.16
1557014400,2019-05-05 00:00:00,ETC/USD,6.1,6.145,5.869,6.001,433713.4,72018.41
1556928000,2019-05-04 00:00:00,ETC/USD,6.319,6.44,5.91,6.1,701709.44,115041.14
1556841600,2019-05-03 00:00:00,ETC/USD,6.04,6.48,6.01,6.319,1082414.98,172763.47
1556755200,2019-05-02 00:00:00,ETC/USD,6.091,6.128,6.009,6.04,441415.56,72848.66
1556668800,2019-05-01 00:00:00,ETC/USD,6.195,6.257,6.001,6.091,525602.81,85326.75
1556582400,2019-04-30 00:00:00,ETC/USD,5.84,6.212,5.838,6.195,673464.32,110974.62
1556496000,2019-04-29 00:00:00,ETC/USD,5.824,5.95,5.663,5.84,624214.23,106882.61
1556409600,2019-04-28 00:00:00,ETC/USD,5.636,5.898,5.616,5.824,507217.04,87835.62
1556323200,2019-04-27 00:00:00,ETC/USD,5.582,5.73,5.543,5.636,269811.61,47736.62
1556236800,2019-04-26 00:00:00,ETC/USD,5.419,5.63,5.341,5.582,884350.45,161223.32
1556150400,2019-04-25 00:00:00,ETC/USD,5.617,5.749,5.25,5.419,841534.0,154262.28
1556064000,2019-04-24 00:00:00,ETC/USD,5.946,5.946,5.262,5.617,1792154.47,321908.13
1555977600,2019-04-23 00:00:00,ETC/USD,5.965,6.158,5.904,5.946,606812.57,100793.38
1555891200,2019-04-22 00:00:00,ETC/USD,5.964,6.016,5.848,5.965,565513.43,95332.12
1555804800,2019-04-21 00:00:00,ETC/USD,6.271,6.274,5.745,5.964,1369036.1,230813.44
1555718400,2019-04-20 00:00:00,ETC/USD,6.329,6.375,6.21,6.271,326425.94,52034.04
1555632000,2019-04-19 00:00:00,ETC/USD,6.371,6.4,6.235,6.329,432472.53,68591.99
1555545600,2019-04-18 00:00:00,ETC/USD,6.245,6.45,6.218,6.371,728247.41,115219.13
1555459200,2019-04-17 00:00:00,ETC/USD,6.318,6.382,6.18,6.245,461879.38,73374.37
1555372800,2019-04-16 00:00:00,ETC/USD,6.18,6.357,6.053,6.318,604120.48,97338.79
1555286400,2019-04-15 00:00:00,ETC/USD,6.503,6.58,5.96,6.18,1399507.93,223308.57
1555200000,2019-04-14 00:00:00,ETC/USD,6.365,6.515,6.205,6.503,569795.5,89267.33
1555113600,2019-04-13 00:00:00,ETC/USD,6.4,6.462,6.22,6.365,440040.06,69270.35
1555027200,2019-04-12 00:00:00,ETC/USD,6.304,6.535,5.95,6.4,1244164.9,198475.24
1554940800,2019-04-11 00:00:00,ETC/USD,7.042,7.056,5.986,6.304,3416336.36,535601.82
1554854400,2019-04-10 00:00:00,ETC/USD,7.034,7.303,6.875,7.042,2584483.72,363618.75
1554768000,2019-04-09 00:00:00,ETC/USD,7.251,7.478,6.74,7.034,3850883.27,545134.41
1554681600,2019-04-08 00:00:00,ETC/USD,7.744,8.043,6.854,7.251,10045233.62,1374477.22
1554595200,2019-04-07 00:00:00,ETC/USD,6.049,8.084,6.049,7.744,14252804.44,1969076.63
1554508800,2019-04-06 00:00:00,ETC/USD,5.808,6.14,5.555,6.049,1259803.82,213691.32
1554422400,2019-04-05 00:00:00,ETC/USD,5.381,5.984,5.376,5.808,940282.02,163605.0
1554336000,2019-04-04 00:00:00,ETC/USD,5.428,5.67,5.216,5.381,1832800.24,337789.81
1554249600,2019-04-03 00:00:00,ETC/USD,5.522,6.193,5.136,5.428,6847126.45,1206085.95
1554163200,2019-04-02 00:00:00,ETC/USD,4.871,5.528,4.86,5.522,2429688.86,466568.64
1554076800,2019-04-01 00:00:00,ETC/USD,4.902,4.92,4.842,4.871,270565.4,55464.85
1553990400,2019-03-31 00:00:00,ETC/USD,4.863,4.92,4.825,4.902,204120.71,41779.03
1553904000,2019-03-30 00:00:00,ETC/USD,4.962,5.013,4.775,4.863,537503.51,109830.15
1553817600,2019-03-29 00:00:00,ETC/USD,4.787,5.05,4.787,4.962,701048.25,142461.12
1553731200,2019-03-28 00:00:00,ETC/USD,4.867,4.867,4.771,4.787,243895.98,50738.8
1553644800,2019-03-27 00:00:00,ETC/USD,4.715,4.907,4.709,4.867,613871.27,127536.41
1553558400,2019-03-26 00:00:00,ETC/USD,4.733,4.753,4.642,4.715,464174.53,99027.19
1553472000,2019-03-25 00:00:00,ETC/USD,4.887,4.89,4.655,4.733,773904.09,163143.83
1553385600,2019-03-24 00:00:00,ETC/USD,4.939,4.943,4.803,4.887,383768.19,79000.48
1553299200,2019-03-23 00:00:00,ETC/USD,4.928,4.971,4.866,4.939,455875.2,92606.36
1553212800,2019-03-22 00:00:00,ETC/USD,4.833,5.06,4.823,4.928,1089831.45,219533.0
1553126400,2019-03-21 00:00:00,ETC/USD,4.748,4.974,4.56,4.833,1857646.15,387681.77
1553040000,2019-03-20 00:00:00,ETC/USD,4.701,4.811,4.59,4.748,795859.34,169631.21
1552953600,2019-03-19 00:00:00,ETC/USD,4.485,4.743,4.448,4.701,1008182.07,217487.65
1552867200,2019-03-18 00:00:00,ETC/USD,4.516,4.592,4.393,4.485,606433.47,135663.1
1552780800,2019-03-17 00:00:00,ETC/USD,4.581,4.585,4.45,4.516,590680.14,131021.31
1552694400,2019-03-16 00:00:00,ETC/USD,4.484,4.713,4.481,4.581,831530.62,180368.9
1552608000,2019-03-15 00:00:00,ETC/USD,4.371,4.529,4.371,4.484,752692.76,168214.59
1552521600,2019-03-14 00:00:00,ETC/USD,4.314,4.446,4.261,4.371,1017331.16,233851.6
1552435200,2019-03-13 00:00:00,ETC/USD,4.356,4.372,4.251,4.314,389503.58,90158.73
