https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume TRX
1578182400,2020-01-05 00:00:00,TRX/USD,0.01354,0.01395,0.0135,0.01353,19255.12,1409525.2
1578096000,2020-01-04 00:00:00,TRX/USD,0.01345,0.0135,0.0133,0.0135,8677.86,645282.41
1578009600,2020-01-03 00:00:00,TRX/USD,0.01292,0.01361,0.01277,0.01345,36384.31,2736954.51
1577923200,2020-01-02 00:00:00,TRX/USD,0.01329,0.01329,0.01288,0.01292,116841.6,8941845.06
1577836800,2020-01-01 00:00:00,TRX/USD,0.01333,0.01341,0.01322,0.01329,10677.0,799677.75
1577750400,2019-12-31 00:00:00,TRX/USD,0.01335,0.01351,0.01315,0.01333,21283.42,1610303.98
1577664000,2019-12-30 00:00:00,TRX/USD,0.01381,0.01384,0.01318,0.01335,76313.94,5732020.56
1577577600,2019-12-29 00:00:00,TRX/USD,0.01346,0.01389,0.0134,0.01381,5677.81,415498.86
1577491200,2019-12-28 00:00:00,TRX/USD,0.01329,0.01379,0.01329,0.01352,10140.22,752626.31
1577404800,2019-12-27 00:00:00,TRX/USD,0.01342,0.01349,0.01305,0.01329,26652.11,2010415.44
1577318400,2019-12-26 00:00:00,TRX/USD,0.01329,0.01384,0.01322,0.01342,17385.28,1287425.96
1577232000,2019-12-25 00:00:00,TRX/USD,0.01364,0.01364,0.01304,0.01329,114377.84,8612470.77
1577145600,2019-12-24 00:00:00,TRX/USD,0.0137,0.01386,0.0132,0.01364,113474.66,8384872.18
1577059200,2019-12-23 00:00:00,TRX/USD,0.01492,0.016,0.0137,0.0137,157353.98,10616929.63
1576972800,2019-12-22 00:00:00,TRX/USD,0.01358,0.01501,0.01357,0.01492,92597.01,6384166.36
1576886400,2019-12-21 00:00:00,TRX/USD,0.0135,0.01355,0.01332,0.01349,30377.54,2261545.25
1576800000,2019-12-20 00:00:00,TRX/USD,0.01302,0.01356,0.01293,0.0135,23795.23,1791946.39
1576713600,2019-12-19 00:00:00,TRX/USD,0.01342,0.01355,0.01276,0.01302,15908.58,1228791.32
1576627200,2019-12-18 00:00:00,TRX/USD,0.01249,0.01365,0.01216,0.01342,25989.98,2007721.07
1576540800,2019-12-17 00:00:00,TRX/USD,0.01344,0.01344,0.01228,0.01249,43233.48,3362729.21
1576454400,2019-12-16 00:00:00,TRX/USD,0.014,0.014,0.01319,0.01344,111057.12,8208210.18
1576368000,2019-12-15 00:00:00,TRX/USD,0.01388,0.01421,0.0138,0.014,910763.39,64950502.18
1576281600,2019-12-14 00:00:00,TRX/USD,0.01413,0.0148,0.01382,0.01388,101626.17,7131045.27
1576195200,2019-12-13 00:00:00,TRX/USD,0.0138,0.01431,0.01367,0.01413,269154.81,19118749.52
1576108800,2019-12-12 00:00:00,TRX/USD,0.01421,0.0143,0.01332,0.01382,128314.08,9186269.6
1576022400,2019-12-11 00:00:00,TRX/USD,0.01418,0.01437,0.01405,0.01421,169959.6,11972957.99
1575936000,2019-12-10 00:00:00,TRX/USD,0.01442,0.01444,0.01401,0.01418,116499.34,8167849.19
1575849600,2019-12-09 00:00:00,TRX/USD,0.01473,0.0148,0.01429,0.01442,71757.95,4927579.54
1575763200,2019-12-08 00:00:00,TRX/USD,0.01462,0.0148,0.01446,0.01473,8789.26,596581.13
1575676800,2019-12-07 00:00:00,TRX/USD,0.01484,0.01491,0.01457,0.01462,6239.08,423625.97
1575590400,2019-12-06 00:00:00,TRX/USD,0.01458,0.01484,0.01449,0.01484,8034.42,548675.49
1575504000,2019-12-05 00:00:00,TRX/USD,0.01435,0.01471,0.01435,0.01463,6464.83,446322.66
1575417600,2019-12-04 00:00:00,TRX/USD,0.01523,0.0153,0.01418,0.01435,43922.84,2980332.56
1575331200,2019-12-03 00:00:00,TRX/USD,0.01533,0.01559,0.01523,0.01523,28596.99,1853595.67
1575244800,2019-12-02 00:00:00,TRX/USD,0.01606,0.01606,0.01521,0.01533,21417.58,1377209.41
1575158400,2019-12-01 00:00:00,TRX/USD,0.01556,0.01619,0.01512,0.01606,11843.55,755396.21
1575072000,2019-11-30 00:00:00,TRX/USD,0.01616,0.01624,0.0154,0.01556,4156.35,263924.4
1574985600,2019-11-29 00:00:00,TRX/USD,0.01595,0.01639,0.01587,0.01616,24519.75,1515807.74
1574899200,2019-11-28 00:00:00,TRX/USD,0.01613,0.0163,0.01571,0.01589,27127.01,1687229.46
1574812800,2019-11-27 00:00:00,TRX/USD,0.01535,0.01648,0.01444,0.01613,50905.97,3241762.8
1574726400,2019-11-26 00:00:00,TRX/USD,0.01438,0.01552,0.0142,0.01535,22061.56,1467121.03
1574640000,2019-11-25 00:00:00,TRX/USD,0.01381,0.01484,0.01316,0.01438,101436.02,7360209.06
1574553600,2019-11-24 00:00:00,TRX/USD,0.01513,0.01527,0.0137,0.01381,38240.72,2707074.11
1574467200,2019-11-23 00:00:00,TRX/USD,0.01453,0.01513,0.01411,0.01513,37079.87,2508749.73
1574380800,2019-11-22 00:00:00,TRX/USD,0.01562,0.01562,0.01337,0.01453,152931.91,10849971.26
1574294400,2019-11-21 00:00:00,TRX/USD,0.01648,0.0166,0.01453,0.0155,72651.5,4620877.55
1574208000,2019-11-20 00:00:00,TRX/USD,0.01691,0.01717,0.01637,0.01648,8339.07,496740.03
1574121600,2019-11-19 00:00:00,TRX/USD,0.01726,0.01726,0.01645,0.01691,15152.49,894546.49
1574035200,2019-11-18 00:00:00,TRX/USD,0.01876,0.01889,0.01669,0.01726,66410.79,3801042.59
1573948800,2019-11-17 00:00:00,TRX/USD,0.01871,0.01903,0.01836,0.01876,7135.94,379620.61
1573862400,2019-11-16 00:00:00,TRX/USD,0.01867,0.01879,0.01852,0.01871,12560.9,675369.14
1573776000,2019-11-15 00:00:00,TRX/USD,0.0194,0.01956,0.01829,0.01867,36606.68,1926349.91
1573689600,2019-11-14 00:00:00,TRX/USD,0.0202,0.0203,0.01901,0.0194,27917.81,1439299.33
1573603200,2019-11-13 00:00:00,TRX/USD,0.01961,0.02033,0.01929,0.0202,58897.08,2968185.79
1573516800,2019-11-12 00:00:00,TRX/USD,0.01913,0.0198,0.01894,0.01961,41732.85,2142361.73
1573430400,2019-11-11 00:00:00,TRX/USD,0.01936,0.01947,0.01874,0.01913,43558.73,2292437.08
1573344000,2019-11-10 00:00:00,TRX/USD,0.01894,0.01988,0.01888,0.01936,50157.89,2586367.83
1573257600,2019-11-09 00:00:00,TRX/USD,0.01881,0.01904,0.01862,0.01894,11083.43,587941.67
1573171200,2019-11-08 00:00:00,TRX/USD,0.01949,0.0198,0.0184,0.01881,21483.95,1129317.39
1573084800,2019-11-07 00:00:00,TRX/USD,0.02026,0.02026,0.019,0.01964,18683.23,960891.71
1572998400,2019-11-06 00:00:00,TRX/USD,0.01991,0.02082,0.01977,0.02026,32747.42,1613734.91
1572912000,2019-11-05 00:00:00,TRX/USD,0.01993,0.02018,0.01942,0.01991,25485.3,1283474.74
1572825600,2019-11-04 00:00:00,TRX/USD,0.01975,0.0202,0.01859,0.01993,63072.32,3230727.96
1572739200,2019-11-03 00:00:00,TRX/USD,0.01987,0.02016,0.01933,0.01975,26350.83,1342456.96
1572652800,2019-11-02 00:00:00,TRX/USD,0.01983,0.02046,0.01968,0.01987,29472.33,1456541.26
1572566400,2019-11-01 00:00:00,TRX/USD,0.02,0.02018,0.01917,0.01983,42350.17,2168629.08
1572480000,2019-10-31 00:00:00,TRX/USD,0.02001,0.02051,0.01915,0.0197,138769.73,7030227.57
1572393600,2019-10-30 00:00:00,TRX/USD,0.02214,0.023,0.01989,0.02001,132100.53,6412101.74
1572307200,2019-10-29 00:00:00,TRX/USD,0.02009,0.02265,0.02009,0.02214,241254.29,11186550.71
1572220800,2019-10-28 00:00:00,TRX/USD,0.0193,0.0221,0.01923,0.02009,241740.31,11595142.11
1572134400,2019-10-27 00:00:00,TRX/USD,0.01676,0.01989,0.01611,0.0193,264469.38,14441852.96
1572048000,2019-10-26 00:00:00,TRX/USD,0.01772,0.0183,0.0158,0.01676,117315.11,6803691.94
1571961600,2019-10-25 00:00:00,TRX/USD,0.01529,0.01772,0.01508,0.01772,109454.79,6594475.45
1571875200,2019-10-24 00:00:00,TRX/USD,0.01435,0.01547,0.01427,0.01529,27745.33,1865051.98
1571788800,2019-10-23 00:00:00,TRX/USD,0.01517,0.01525,0.01371,0.01435,74084.75,5134182.2
1571702400,2019-10-22 00:00:00,TRX/USD,0.01563,0.01572,0.01516,0.01517,16659.57,1075109.44
1571616000,2019-10-21 00:00:00,TRX/USD,0.0156,0.01574,0.01533,0.01563,13569.27,874193.55
1571529600,2019-10-20 00:00:00,TRX/USD,0.01552,0.01564,0.01514,0.0156,19461.41,1255718.4
1571443200,2019-10-19 00:00:00,TRX/USD,0.01541,0.01586,0.0152,0.01552,14623.25,933641.35
1571356800,2019-10-18 00:00:00,TRX/USD,0.01545,0.01559,0.01464,0.01541,39312.47,2610124.37
1571270400,2019-10-17 00:00:00,TRX/USD,0.01515,0.01546,0.01455,0.01545,22585.72,1499560.63
1571184000,2019-10-16 00:00:00,TRX/USD,0.01558,0.01582,0.01463,0.01515,48073.83,3147872.37
1571097600,2019-10-15 00:00:00,TRX/USD,0.0167,0.01688,0.01436,0.01558,54162.95,3468532.78
1571011200,2019-10-14 00:00:00,TRX/USD,0.01618,0.01681,0.01612,0.0167,56607.12,3415749.53
1570924800,2019-10-13 00:00:00,TRX/USD,0.01573,0.01637,0.01573,0.01618,28181.63,1748586.7
1570838400,2019-10-12 00:00:00,TRX/USD,0.0158,0.01615,0.01564,0.01573,20893.1,1315343.36
1570752000,2019-10-11 00:00:00,TRX/USD,0.01636,0.01676,0.01564,0.0158,37222.47,2339959.85
1570665600,2019-10-10 00:00:00,TRX/USD,0.017,0.017,0.01601,0.01636,24873.74,1519329.81
1570579200,2019-10-09 00:00:00,TRX/USD,0.017,0.01757,0.01663,0.017,43912.14,2596805.03
1570492800,2019-10-08 00:00:00,TRX/USD,0.01628,0.0172,0.01593,0.017,69197.04,4150560.78
1570406400,2019-10-07 00:00:00,TRX/USD,0.0146,0.01657,0.01441,0.01628,77170.52,4838032.79
1570320000,2019-10-06 00:00:00,TRX/USD,0.01512,0.01543,0.01442,0.0146,62752.21,4210750.25
1570233600,2019-10-05 00:00:00,TRX/USD,0.01463,0.0152,0.01442,0.01512,40413.78,2741553.37
1570147200,2019-10-04 00:00:00,TRX/USD,0.01426,0.01486,0.01406,0.01463,37424.45,2587174.66
1570060800,2019-10-03 00:00:00,TRX/USD,0.01441,0.01451,0.01394,0.01426,18657.91,1311808.3
1569974400,2019-10-02 00:00:00,TRX/USD,0.01404,0.01465,0.0138,0.01441,44573.51,3164248.15
1569888000,2019-10-01 00:00:00,TRX/USD,0.01452,0.01494,0.01383,0.01404,34518.54,2420111.31
1569801600,2019-09-30 00:00:00,TRX/USD,0.0135,0.01518,0.01295,0.01452,72987.13,5123903.85
1569715200,2019-09-29 00:00:00,TRX/USD,0.01368,0.01368,0.0129,0.0135,12847.11,976435.56
1569628800,2019-09-28 00:00:00,TRX/USD,0.01366,0.01379,0.01336,0.01368,11058.14,814757.42
1569542400,2019-09-27 00:00:00,TRX/USD,0.01289,0.01397,0.01269,0.01366,22208.88,1673060.4
1569456000,2019-09-26 00:00:00,TRX/USD,0.01322,0.01357,0.01221,0.01289,48045.41,3732979.3
1569369600,2019-09-25 00:00:00,TRX/USD,0.01266,0.01349,0.01212,0.01322,122255.78,9728025.68
1569283200,2019-09-24 00:00:00,TRX/USD,0.01597,0.01621,0.01174,0.01266,177896.03,13109787.24
1569196800,2019-09-23 00:00:00,TRX/USD,0.01694,0.01711,0.0159,0.01597,85055.24,5136446.25
1569110400,2019-09-22 00:00:00,TRX/USD,0.0182,0.0182,0.0165,0.01694,57081.89,3253130.09
1569024000,2019-09-21 00:00:00,TRX/USD,0.01744,0.01863,0.01718,0.0182,36208.75,2006824.07
1568937600,2019-09-20 00:00:00,TRX/USD,0.01762,0.01762,0.01703,0.01744,30977.2,1785900.53
1568851200,2019-09-19 00:00:00,TRX/USD,0.01812,0.01812,0.01649,0.01762,56562.17,3261543.64
1568764800,2019-09-18 00:00:00,TRX/USD,0.01678,0.0186,0.01678,0.01812,109878.63,6173060.04
1568678400,2019-09-17 00:00:00,TRX/USD,0.01577,0.01746,0.01572,0.01678,85178.34,5074483.87
1568592000,2019-09-16 00:00:00,TRX/USD,0.01556,0.01584,0.01534,0.01577,37228.94,2387832.19
1568505600,2019-09-15 00:00:00,TRX/USD,0.01588,0.01593,0.01544,0.01556,5896.4,375694.98
1568419200,2019-09-14 00:00:00,TRX/USD,0.01561,0.01596,0.01519,0.01588,9998.56,643237.06
1568332800,2019-09-13 00:00:00,TRX/USD,0.01484,0.01561,0.01472,0.01561,29488.14,1959612.56
1568246400,2019-09-12 00:00:00,TRX/USD,0.0149,0.015,0.01438,0.01484,35736.99,2425644.9
1568160000,2019-09-11 00:00:00,TRX/USD,0.0157,0.01575,0.01483,0.0149,39815.51,2632165.83
1568073600,2019-09-10 00:00:00,TRX/USD,0.01582,0.01611,0.0154,0.0157,17723.4,1118897.45
1567987200,2019-09-09 00:00:00,TRX/USD,0.01578,0.01619,0.01522,0.01582,45818.44,2910412.88
1567900800,2019-09-08 00:00:00,TRX/USD,0.0154,0.0162,0.01519,0.01578,35436.42,2264751.13
1567814400,2019-09-07 00:00:00,TRX/USD,0.0142,0.01572,0.0142,0.0154,61284.23,4056045.43
1567728000,2019-09-06 00:00:00,TRX/USD,0.01497,0.0151,0.01393,0.0142,47230.46,3243458.63
1567641600,2019-09-05 00:00:00,TRX/USD,0.0156,0.0156,0.01429,0.01497,61224.63,4057719.96
1567555200,2019-09-04 00:00:00,TRX/USD,0.016,0.01603,0.01542,0.0156,34302.6,2192942.89
1567468800,2019-09-03 00:00:00,TRX/USD,0.01593,0.01617,0.01573,0.016,28756.43,1807455.53
1567382400,2019-09-02 00:00:00,TRX/USD,0.0156,0.0162,0.01523,0.01593,62076.34,3951967.26
1567296000,2019-09-01 00:00:00,TRX/USD,0.01558,0.01575,0.01539,0.0156,28790.23,1855635.47
1567209600,2019-08-31 00:00:00,TRX/USD,0.0156,0.0157,0.01515,0.01558,71176.33,4591620.75
1567123200,2019-08-30 00:00:00,TRX/USD,0.0155,0.01575,0.0152,0.0156,40148.1,2582366.37
1567036800,2019-08-29 00:00:00,TRX/USD,0.01602,0.01602,0.01515,0.0155,95235.15,6180729.75
1566950400,2019-08-28 00:00:00,TRX/USD,0.0176,0.0176,0.0153,0.01602,61587.04,3836423.58
1566864000,2019-08-27 00:00:00,TRX/USD,0.0176,0.01775,0.0172,0.0176,40194.08,2302937.02
1566777600,2019-08-26 00:00:00,TRX/USD,0.0175,0.01796,0.01749,0.0176,21533.67,1211133.19
1566691200,2019-08-25 00:00:00,TRX/USD,0.01777,0.0183,0.01743,0.0175,44017.71,2480458.41
1566604800,2019-08-24 00:00:00,TRX/USD,0.018,0.0182,0.0174,0.01777,32354.72,1822489.84
1566518400,2019-08-23 00:00:00,TRX/USD,0.01755,0.01839,0.01738,0.018,59581.28,3290438.24
1566432000,2019-08-22 00:00:00,TRX/USD,0.0168,0.01801,0.0167,0.01755,79983.21,4603855.82
1566345600,2019-08-21 00:00:00,TRX/USD,0.01755,0.01755,0.01631,0.0168,143127.66,8552709.27
1566259200,2019-08-20 00:00:00,TRX/USD,0.01797,0.01807,0.01731,0.01755,43023.92,2453397.01
1566172800,2019-08-19 00:00:00,TRX/USD,0.01779,0.0183,0.01766,0.01797,33951.51,1881160.03
1566086400,2019-08-18 00:00:00,TRX/USD,0.017,0.01833,0.01678,0.01779,57052.98,3242462.23
1566000000,2019-08-17 00:00:00,TRX/USD,0.0169,0.01725,0.0167,0.017,42564.4,2503503.36
1565913600,2019-08-16 00:00:00,TRX/USD,0.0176,0.01763,0.01653,0.0169,87244.21,5130060.51
1565827200,2019-08-15 00:00:00,TRX/USD,0.0176,0.01817,0.01589,0.0176,410725.37,23982146.79
1565740800,2019-08-14 00:00:00,TRX/USD,0.02047,0.02051,0.0176,0.0176,144612.87,7742341.31
1565654400,2019-08-13 00:00:00,TRX/USD,0.02075,0.02075,0.0201,0.02047,47102.36,2309679.94
1565568000,2019-08-12 00:00:00,TRX/USD,0.0208,0.0212,0.02036,0.02075,59569.66,2883788.74
1565481600,2019-08-11 00:00:00,TRX/USD,0.0203,0.0211,0.02,0.0208,46908.58,2273133.62
1565395200,2019-08-10 00:00:00,TRX/USD,0.0197,0.0207,0.01933,0.0203,60997.71,3043004.22
1565308800,2019-08-09 00:00:00,TRX/USD,0.022,0.02212,0.01936,0.0197,94666.45,4634244.22
1565222400,2019-08-08 00:00:00,TRX/USD,0.02169,0.02238,0.02167,0.022,47731.09,2165610.78
1565136000,2019-08-07 00:00:00,TRX/USD,0.0217,0.02217,0.02159,0.02169,50418.04,2315453.91
1565049600,2019-08-06 00:00:00,TRX/USD,0.0229,0.0229,0.0216,0.0217,118449.87,5300081.28
1564963200,2019-08-05 00:00:00,TRX/USD,0.02233,0.02341,0.02204,0.0229,152590.29,6734782.98
1564876800,2019-08-04 00:00:00,TRX/USD,0.02187,0.02293,0.02133,0.02233,121908.16,5501497.31
1564790400,2019-08-03 00:00:00,TRX/USD,0.0218,0.02196,0.02151,0.02187,57125.12,2622251.92
1564704000,2019-08-02 00:00:00,TRX/USD,0.02219,0.02225,0.02147,0.0218,45359.69,2076382.2
1564617600,2019-08-01 00:00:00,TRX/USD,0.0224,0.02245,0.0219,0.02219,38325.94,1734800.77
1564531200,2019-07-31 00:00:00,TRX/USD,0.0221,0.02266,0.0221,0.0224,69750.89,3110456.36
1564444800,2019-07-30 00:00:00,TRX/USD,0.022,0.02236,0.0216,0.0221,24944.15,1136271.72
1564358400,2019-07-29 00:00:00,TRX/USD,0.02231,0.0226,0.0217,0.022,127612.51,5779456.56
1564272000,2019-07-28 00:00:00,TRX/USD,0.0219,0.02263,0.0213,0.02231,97715.79,4407147.23
1564185600,2019-07-27 00:00:00,TRX/USD,0.02312,0.02381,0.0216,0.0219,137511.57,6182483.7
1564099200,2019-07-26 00:00:00,TRX/USD,0.023,0.0235,0.02228,0.02312,105553.0,4605251.47
1564012800,2019-07-25 00:00:00,TRX/USD,0.0238,0.02451,0.0227,0.023,157992.84,6742305.97
1563926400,2019-07-24 00:00:00,TRX/USD,0.0242,0.0246,0.0226,0.0238,300287.15,12804476.29
1563840000,2019-07-23 00:00:00,TRX/USD,0.0265,0.02677,0.02185,0.0242,529139.06,22149514.57
1563753600,2019-07-22 00:00:00,TRX/USD,0.0291,0.02998,0.02609,0.0265,327553.51,11480030.91
1563667200,2019-07-21 00:00:00,TRX/USD,0.02891,0.02973,0.02714,0.0291,99624.34,3537109.07
1563580800,2019-07-20 00:00:00,TRX/USD,0.02807,0.03061,0.02759,0.02891,243097.67,8346418.26
1563494400,2019-07-19 00:00:00,TRX/USD,0.02555,0.02807,0.02486,0.02807,117819.93,4546424.92
1563408000,2019-07-18 00:00:00,TRX/USD,0.02282,0.02599,0.02226,0.02555,274614.28,11266276.68
1563321600,2019-07-17 00:00:00,TRX/USD,0.0209,0.02373,0.02038,0.02282,239669.07,10778674.75
1563235200,2019-07-16 00:00:00,TRX/USD,0.02518,0.02541,0.02038,0.0209,539414.08,23666358.92
1563148800,2019-07-15 00:00:00,TRX/USD,0.02529,0.02558,0.0238,0.02518,244556.06,9875292.51
1563062400,2019-07-14 00:00:00,TRX/USD,0.02822,0.0292,0.02497,0.02529,651461.39,24396500.03
1562976000,2019-07-13 00:00:00,TRX/USD,0.0294,0.02945,0.0274,0.02822,155196.09,5467565.05
1562889600,2019-07-12 00:00:00,TRX/USD,0.0279,0.02967,0.0276,0.0294,180042.41,6231469.32
1562803200,2019-07-11 00:00:00,TRX/USD,0.03204,0.03204,0.02691,0.0279,473715.76,16659397.48
1562716800,2019-07-10 00:00:00,TRX/USD,0.0343,0.03453,0.03106,0.03204,288124.57,8969572.21
1562630400,2019-07-09 00:00:00,TRX/USD,0.034,0.03499,0.03355,0.0343,260583.69,7643075.48
1562544000,2019-07-08 00:00:00,TRX/USD,0.035,0.0358,0.03346,0.034,306913.67,8952520.66
1562457600,2019-07-07 00:00:00,TRX/USD,0.0322,0.03567,0.032,0.035,199258.49,5813165.35
1562371200,2019-07-06 00:00:00,TRX/USD,0.0319,0.03301,0.0319,0.0322,79170.35,2428874.53
1562284800,2019-07-05 00:00:00,TRX/USD,0.0314,0.03223,0.03101,0.0319,73452.23,2319744.73
1562198400,2019-07-04 00:00:00,TRX/USD,0.03279,0.03295,0.03106,0.0314,265442.74,8225564.78
1562112000,2019-07-03 00:00:00,TRX/USD,0.032,0.03295,0.0315,0.03279,216840.45,6738814.11
1562025600,2019-07-02 00:00:00,TRX/USD,0.03266,0.03296,0.0305,0.032,295744.35,9366249.95
1561939200,2019-07-01 00:00:00,TRX/USD,0.03171,0.0333,0.03101,0.03266,237553.97,7388042.09
1561852800,2019-06-30 00:00:00,TRX/USD,0.03524,0.0355,0.03169,0.03171,386299.29,11535681.65
1561766400,2019-06-29 00:00:00,TRX/USD,0.0335,0.03536,0.03204,0.03524,189068.72,5594324.06
1561680000,2019-06-28 00:00:00,TRX/USD,0.0322,0.03352,0.0317,0.0335,302599.91,9271185.75
1561593600,2019-06-27 00:00:00,TRX/USD,0.03615,0.03688,0.03016,0.0322,1079629.58,32002139.4
1561507200,2019-06-26 00:00:00,TRX/USD,0.03838,0.03934,0.0342,0.03615,1077889.55,28930514.89
1561420800,2019-06-25 00:00:00,TRX/USD,0.0385,0.04025,0.03734,0.03838,503632.67,12971375.05
1561334400,2019-06-24 00:00:00,TRX/USD,0.03732,0.0395,0.03612,0.0385,375597.01,9798412.68
1561248000,2019-06-23 00:00:00,TRX/USD,0.03764,0.03889,0.03631,0.03732,408068.23,10929834.64
1561161600,2019-06-22 00:00:00,TRX/USD,0.03329,0.03782,0.03329,0.03764,590705.62,16618823.58
1561075200,2019-06-21 00:00:00,TRX/USD,0.03287,0.03399,0.03254,0.03329,328537.21,9891569.87
1560988800,2019-06-20 00:00:00,TRX/USD,0.0334,0.03367,0.0323,0.03287,129102.38,3922472.47
1560902400,2019-06-19 00:00:00,TRX/USD,0.03312,0.03372,0.0329,0.0334,153969.34,4635180.01
1560816000,2019-06-18 00:00:00,TRX/USD,0.0338,0.0341,0.03206,0.03312,181026.01,5499574.36
1560729600,2019-06-17 00:00:00,TRX/USD,0.03273,0.03414,0.03273,0.0338,274748.04,8210422.67
1560643200,2019-06-16 00:00:00,TRX/USD,0.0328,0.03388,0.03228,0.03273,436819.76,13252836.8
1560556800,2019-06-15 00:00:00,TRX/USD,0.032,0.03296,0.0317,0.0328,262793.22,8129905.76
1560470400,2019-06-14 00:00:00,TRX/USD,0.0326,0.0328,0.03069,0.032,500831.57,15787277.34
1560384000,2019-06-13 00:00:00,TRX/USD,0.03363,0.0337,0.0324,0.0326,171351.9,5189688.18
1560297600,2019-06-12 00:00:00,TRX/USD,0.03104,0.03363,0.03092,0.03363,685481.04,21121481.81
1560211200,2019-06-11 00:00:00,TRX/USD,0.0317,0.0317,0.02997,0.03104,157529.8,5140273.62
1560124800,2019-06-10 00:00:00,TRX/USD,0.0297,0.0317,0.0292,0.0317,333969.79,10845513.19
1560038400,2019-06-09 00:00:00,TRX/USD,0.03214,0.03235,0.0291,0.0297,319272.92,10569646.84
1559952000,2019-06-08 00:00:00,TRX/USD,0.0336,0.03374,0.0316,0.03214,136600.16,4180956.31
1559865600,2019-06-07 00:00:00,TRX/USD,0.03279,0.03445,0.0324,0.0336,264241.69,7910842.62
1559779200,2019-06-06 00:00:00,TRX/USD,0.0343,0.0343,0.03069,0.03279,330685.61,10295282.51
1559692800,2019-06-05 00:00:00,TRX/USD,0.03496,0.0358,0.03275,0.0343,324592.0,9453540.79
1559606400,2019-06-04 00:00:00,TRX/USD,0.0337,0.03619,0.03137,0.03496,662521.61,19653793.79
1559520000,2019-06-03 00:00:00,TRX/USD,0.0384,0.0395,0.03304,0.0337,1030318.21,28040537.24
1559433600,2019-06-02 00:00:00,TRX/USD,0.0375,0.04084,0.0368,0.0384,886923.49,22787840.58
1559347200,2019-06-01 00:00:00,TRX/USD,0.033,0.03929,0.0325,0.0375,1140963.55,31153586.02
1559260800,2019-05-31 00:00:00,TRX/USD,0.0311,0.0333,0.0303,0.033,360951.92,11279955.97
1559174400,2019-05-30 00:00:00,TRX/USD,0.0338,0.0359,0.02969,0.0311,854181.11,25536706.96
1559088000,2019-05-29 00:00:00,TRX/USD,0.0349,0.035,0.03214,0.0338,269136.64,7963511.05
1559001600,2019-05-28 00:00:00,TRX/USD,0.0353,0.03718,0.03259,0.0349,565387.58,16368858.35
1558915200,2019-05-27 00:00:00,TRX/USD,0.0313,0.03652,0.03119,0.0353,748842.98,22111114.7
1558828800,2019-05-26 00:00:00,TRX/USD,0.0276,0.03227,0.02716,0.0313,534563.77,17757703.71
1558742400,2019-05-25 00:00:00,TRX/USD,0.0276,0.0289,0.02741,0.0276,120321.41,4281219.75
1558656000,2019-05-24 00:00:00,TRX/USD,0.02698,0.02847,0.02675,0.0276,206865.29,7442768.64
1558569600,2019-05-23 00:00:00,TRX/USD,0.0266,0.02724,0.0257,0.02698,80713.75,3043412.93
1558483200,2019-05-22 00:00:00,TRX/USD,0.02845,0.029,0.0261,0.0266,193350.01,7036877.41
1558396800,2019-05-21 00:00:00,TRX/USD,0.028,0.02998,0.0273,0.02845,250045.57,8676956.34
1558310400,2019-05-20 00:00:00,TRX/USD,0.02846,0.02846,0.0265,0.028,225706.61,8178455.32
1558224000,2019-05-19 00:00:00,TRX/USD,0.0265,0.0288,0.02641,0.02846,246963.05,8772754.12
1558137600,2019-05-18 00:00:00,TRX/USD,0.0272,0.02797,0.02616,0.0265,92728.78,3467413.92
1558051200,2019-05-17 00:00:00,TRX/USD,0.0285,0.02897,0.0247,0.0272,555236.12,21232170.59
1557964800,2019-05-16 00:00:00,TRX/USD,0.0309,0.0332,0.02715,0.0285,762865.64,25721103.97
1557878400,2019-05-15 00:00:00,TRX/USD,0.0273,0.0315,0.0269,0.0309,464592.41,15839281.56
1557792000,2019-05-14 00:00:00,TRX/USD,0.02425,0.0276,0.0242,0.0273,479223.07,18331742.41
1557705600,2019-05-13 00:00:00,TRX/USD,0.02378,0.02525,0.0237,0.02425,309968.34,12612228.31
1557619200,2019-05-12 00:00:00,TRX/USD,0.0249,0.02545,0.02336,0.02378,218711.61,8974003.72
1557532800,2019-05-11 00:00:00,TRX/USD,0.0238,0.0263,0.02328,0.0249,238940.46,9581901.12
1557446400,2019-05-10 00:00:00,TRX/USD,0.02354,0.02401,0.02249,0.0238,121890.68,5192469.76
1557360000,2019-05-09 00:00:00,TRX/USD,0.02534,0.0254,0.0234,0.02354,178730.44,7494396.75
1557273600,2019-05-08 00:00:00,TRX/USD,0.02501,0.02636,0.02433,0.02534,173194.83,6756043.31
1557187200,2019-05-07 00:00:00,TRX/USD,0.02485,0.02556,0.02472,0.02501,85502.47,3387206.24
1557100800,2019-05-06 00:00:00,TRX/USD,0.02439,0.0254,0.02388,0.02485,78007.6,3143871.74
1557014400,2019-05-05 00:00:00,TRX/USD,0.0241,0.02441,0.02384,0.02439,94443.91,3923921.87
1556928000,2019-05-04 00:00:00,TRX/USD,0.02495,0.02555,0.0236,0.0241,108955.44,4438311.35
1556841600,2019-05-03 00:00:00,TRX/USD,0.02442,0.0254,0.0241,0.02495,106130.69,4258718.2
1556755200,2019-05-02 00:00:00,TRX/USD,0.02462,0.02467,0.02419,0.02442,37162.5,1523662.89
1556668800,2019-05-01 00:00:00,TRX/USD,0.02479,0.0251,0.02414,0.02462,38130.95,1555683.3
