https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XMR
1574380800,2019-11-22 00:00:00,XMR/USD,54.57,55.12,48.0,51.38,340908.43,6676.79
1574294400,2019-11-21 00:00:00,XMR/USD,58.02,58.74,53.5,54.24,194490.36,3485.64
1574208000,2019-11-20 00:00:00,XMR/USD,58.58,59.31,57.85,58.02,70621.77,1209.9
1574121600,2019-11-19 00:00:00,XMR/USD,58.62,59.82,58.07,58.58,48006.81,815.43
1574035200,2019-11-18 00:00:00,XMR/USD,61.96,62.23,57.8,58.62,361765.71,6021.12
1573948800,2019-11-17 00:00:00,XMR/USD,61.58,63.43,61.52,61.96,55990.95,897.79
1573862400,2019-11-16 00:00:00,XMR/USD,61.95,62.97,61.2,61.58,73671.65,1188.88
1573776000,2019-11-15 00:00:00,XMR/USD,65.08,66.26,61.91,61.95,226250.75,3534.54
1573689600,2019-11-14 00:00:00,XMR/USD,65.35,65.64,63.77,65.03,195698.75,3015.53
1573603200,2019-11-13 00:00:00,XMR/USD,62.32,65.6,61.97,65.35,191091.75,2970.71
1573516800,2019-11-12 00:00:00,XMR/USD,61.79,65.93,61.66,62.32,323457.95,5090.42
1573430400,2019-11-11 00:00:00,XMR/USD,63.98,64.03,61.09,61.79,130202.17,2098.2
1573344000,2019-11-10 00:00:00,XMR/USD,62.01,64.98,61.98,63.98,177518.33,2786.11
1573257600,2019-11-09 00:00:00,XMR/USD,60.94,62.53,60.6,62.01,114399.81,1848.23
1573171200,2019-11-08 00:00:00,XMR/USD,62.99,63.65,60.0,60.94,500556.0,8173.86
1573084800,2019-11-07 00:00:00,XMR/USD,64.19,67.39,62.82,63.23,449667.08,6940.27
1572998400,2019-11-06 00:00:00,XMR/USD,63.13,64.79,62.7,64.19,167909.09,2622.97
1572912000,2019-11-05 00:00:00,XMR/USD,63.31,63.96,61.56,63.13,436206.16,6980.25
1572825600,2019-11-04 00:00:00,XMR/USD,63.63,64.84,62.24,63.31,199117.95,3147.25
1572739200,2019-11-03 00:00:00,XMR/USD,62.39,65.1,61.29,63.63,646101.82,10141.14
1572652800,2019-11-02 00:00:00,XMR/USD,60.86,63.69,60.75,62.39,250142.61,3999.43
1572566400,2019-11-01 00:00:00,XMR/USD,59.19,61.64,58.63,60.86,176804.99,2927.59
1572480000,2019-10-31 00:00:00,XMR/USD,58.48,60.17,57.21,59.07,410251.29,7009.56
1572393600,2019-10-30 00:00:00,XMR/USD,59.66,59.79,57.53,58.48,85903.19,1468.08
1572307200,2019-10-29 00:00:00,XMR/USD,59.17,63.29,58.63,59.66,547903.8,9071.23
1572220800,2019-10-28 00:00:00,XMR/USD,59.71,61.92,58.93,59.17,223891.1,3707.31
1572134400,2019-10-27 00:00:00,XMR/USD,57.0,61.39,55.85,59.71,372575.7,6294.08
1572048000,2019-10-26 00:00:00,XMR/USD,59.06,66.57,54.88,57.0,1299868.13,21673.76
1571961600,2019-10-25 00:00:00,XMR/USD,53.64,61.78,52.51,59.06,496805.99,8629.82
1571875200,2019-10-24 00:00:00,XMR/USD,53.46,54.92,51.2,53.64,374320.94,7030.93
1571788800,2019-10-23 00:00:00,XMR/USD,56.82,57.36,52.15,53.46,761126.69,13882.42
1571702400,2019-10-22 00:00:00,XMR/USD,57.76,58.78,56.21,56.82,344316.44,5993.69
1571616000,2019-10-21 00:00:00,XMR/USD,56.64,59.41,56.07,57.76,429240.49,7386.91
1571529600,2019-10-20 00:00:00,XMR/USD,54.76,57.61,53.94,56.64,227492.89,4054.96
1571443200,2019-10-19 00:00:00,XMR/USD,55.3,55.37,53.73,54.76,482291.53,8840.12
1571356800,2019-10-18 00:00:00,XMR/USD,56.13,58.48,55.29,55.3,1100718.82,19411.79
1571270400,2019-10-17 00:00:00,XMR/USD,54.94,60.92,54.58,56.13,1643028.17,28387.45
1571184000,2019-10-16 00:00:00,XMR/USD,52.13,55.37,51.81,54.94,1260553.43,23423.63
1571097600,2019-10-15 00:00:00,XMR/USD,53.03,54.05,51.78,52.13,285069.98,5381.24
1571011200,2019-10-14 00:00:00,XMR/USD,53.36,53.77,52.42,53.03,161196.66,3034.89
1570924800,2019-10-13 00:00:00,XMR/USD,53.8,54.13,52.02,53.36,196539.32,3690.61
1570838400,2019-10-12 00:00:00,XMR/USD,54.12,54.98,53.51,53.8,157065.5,2900.0
1570752000,2019-10-11 00:00:00,XMR/USD,55.91,57.0,54.04,54.12,231228.36,4192.85
1570665600,2019-10-10 00:00:00,XMR/USD,57.39,57.66,55.29,55.91,209824.06,3735.75
1570579200,2019-10-09 00:00:00,XMR/USD,55.89,58.6,55.11,57.39,400604.42,7016.59
1570492800,2019-10-08 00:00:00,XMR/USD,56.29,57.23,55.19,55.89,154027.44,2744.65
1570406400,2019-10-07 00:00:00,XMR/USD,54.9,57.45,54.32,56.29,283751.94,5006.95
1570320000,2019-10-06 00:00:00,XMR/USD,56.61,56.72,54.39,54.9,155169.4,2801.52
1570233600,2019-10-05 00:00:00,XMR/USD,57.3,58.12,55.45,56.61,172643.08,3058.52
1570147200,2019-10-04 00:00:00,XMR/USD,56.39,57.98,54.01,57.3,424603.6,7473.15
1570060800,2019-10-03 00:00:00,XMR/USD,56.23,57.46,54.39,56.39,573703.17,10170.28
1569974400,2019-10-02 00:00:00,XMR/USD,55.94,57.08,54.65,56.23,177951.63,3191.48
1569888000,2019-10-01 00:00:00,XMR/USD,57.01,58.48,55.6,55.94,355349.74,6176.5
1569801600,2019-09-30 00:00:00,XMR/USD,56.13,57.74,53.5,57.01,283794.74,5102.54
1569715200,2019-09-29 00:00:00,XMR/USD,57.97,57.97,54.6,56.13,116390.26,2082.85
1569628800,2019-09-28 00:00:00,XMR/USD,57.73,58.97,56.38,57.97,193836.27,3368.38
1569542400,2019-09-27 00:00:00,XMR/USD,57.5,59.32,55.35,57.73,876115.05,15249.47
1569456000,2019-09-26 00:00:00,XMR/USD,60.04,60.18,54.66,57.5,524967.83,9092.57
1569369600,2019-09-25 00:00:00,XMR/USD,58.9,61.29,57.63,60.04,450655.67,7604.36
1569283200,2019-09-24 00:00:00,XMR/USD,68.56,70.21,56.68,58.9,1239310.6,20148.72
1569196800,2019-09-23 00:00:00,XMR/USD,73.32,73.32,68.1,68.56,365478.11,5210.44
1569110400,2019-09-22 00:00:00,XMR/USD,72.75,74.26,71.0,73.32,598619.49,8260.31
1569024000,2019-09-21 00:00:00,XMR/USD,74.06,74.07,72.2,72.75,192044.25,2625.12
1568937600,2019-09-20 00:00:00,XMR/USD,75.94,78.34,72.48,74.06,496114.97,6568.3
1568851200,2019-09-19 00:00:00,XMR/USD,81.25,81.78,72.64,75.94,1357643.39,18073.48
1568764800,2019-09-18 00:00:00,XMR/USD,74.61,82.43,73.97,81.25,1548469.94,19854.21
1568678400,2019-09-17 00:00:00,XMR/USD,75.69,76.06,73.27,74.61,460983.0,6176.91
1568592000,2019-09-16 00:00:00,XMR/USD,75.74,76.62,71.63,75.69,456101.91,6140.33
1568505600,2019-09-15 00:00:00,XMR/USD,76.22,76.78,74.37,75.74,399037.94,5290.31
1568419200,2019-09-14 00:00:00,XMR/USD,77.13,77.21,74.08,76.22,328117.07,4333.47
1568332800,2019-09-13 00:00:00,XMR/USD,75.12,77.14,72.52,77.13,286203.35,3862.36
1568246400,2019-09-12 00:00:00,XMR/USD,74.24,75.69,71.63,75.12,728424.05,9877.77
1568160000,2019-09-11 00:00:00,XMR/USD,72.42,74.24,69.73,74.24,666558.42,9161.29
1568073600,2019-09-10 00:00:00,XMR/USD,75.13,76.21,71.66,72.42,706262.84,9656.0
1567987200,2019-09-09 00:00:00,XMR/USD,77.05,77.83,74.49,75.13,195768.05,2567.3
1567900800,2019-09-08 00:00:00,XMR/USD,78.38,79.38,75.54,77.05,580544.27,7482.5
1567814400,2019-09-07 00:00:00,XMR/USD,75.3,78.68,74.0,78.38,290760.37,3805.24
1567728000,2019-09-06 00:00:00,XMR/USD,76.05,80.12,74.91,75.3,689552.38,8867.71
1567641600,2019-09-05 00:00:00,XMR/USD,74.02,76.57,73.7,76.05,322495.4,4267.02
1567555200,2019-09-04 00:00:00,XMR/USD,74.93,75.02,71.73,74.02,159433.94,2168.45
1567468800,2019-09-03 00:00:00,XMR/USD,73.54,75.64,73.04,74.93,348393.45,4682.46
1567382400,2019-09-02 00:00:00,XMR/USD,71.68,74.44,70.03,73.54,284843.87,3961.84
1567296000,2019-09-01 00:00:00,XMR/USD,67.34,74.73,67.0,71.68,433064.35,6141.07
1567209600,2019-08-31 00:00:00,XMR/USD,68.15,68.53,66.33,67.34,122102.08,1810.89
1567123200,2019-08-30 00:00:00,XMR/USD,67.05,68.54,66.0,68.15,179778.14,2670.32
1567036800,2019-08-29 00:00:00,XMR/USD,72.15,72.24,67.0,67.05,348886.98,4968.13
1566950400,2019-08-28 00:00:00,XMR/USD,78.56,79.86,72.0,72.15,405822.32,5436.52
1566864000,2019-08-27 00:00:00,XMR/USD,79.82,79.89,77.74,78.56,163557.1,2079.02
1566777600,2019-08-26 00:00:00,XMR/USD,80.6,85.0,79.1,79.82,266409.72,3256.56
1566691200,2019-08-25 00:00:00,XMR/USD,80.59,82.9,78.78,80.6,186806.2,2310.54
1566604800,2019-08-24 00:00:00,XMR/USD,82.2,82.32,78.42,80.59,202967.37,2534.49
1566518400,2019-08-23 00:00:00,XMR/USD,82.05,83.7,81.3,82.2,196587.96,2384.32
1566432000,2019-08-22 00:00:00,XMR/USD,80.95,83.36,78.71,82.05,142024.31,1746.72
1566345600,2019-08-21 00:00:00,XMR/USD,86.09,86.41,79.12,80.95,373918.15,4573.67
1566259200,2019-08-20 00:00:00,XMR/USD,90.1,91.44,84.35,86.09,530426.94,6090.68
1566172800,2019-08-19 00:00:00,XMR/USD,87.93,90.79,84.83,90.1,609783.86,6960.03
1566086400,2019-08-18 00:00:00,XMR/USD,81.8,88.1,81.8,87.93,321817.01,3809.48
1566000000,2019-08-17 00:00:00,XMR/USD,82.37,83.98,80.86,81.8,263922.11,3200.53
1565913600,2019-08-16 00:00:00,XMR/USD,82.35,83.43,77.88,82.37,468521.12,5797.69
1565827200,2019-08-15 00:00:00,XMR/USD,79.09,82.95,74.07,82.35,914087.22,11810.5
1565740800,2019-08-14 00:00:00,XMR/USD,85.84,85.84,78.42,79.09,617474.46,7439.4
1565654400,2019-08-13 00:00:00,XMR/USD,91.43,91.63,84.68,85.84,747936.78,8623.72
1565568000,2019-08-12 00:00:00,XMR/USD,92.78,92.78,90.16,91.43,141529.72,1552.41
1565481600,2019-08-11 00:00:00,XMR/USD,90.7,93.0,89.56,92.78,279565.17,3046.92
1565395200,2019-08-10 00:00:00,XMR/USD,93.73,95.19,90.08,90.7,415711.45,4487.99
1565308800,2019-08-09 00:00:00,XMR/USD,96.23,96.38,91.27,93.73,628736.03,6718.85
1565222400,2019-08-08 00:00:00,XMR/USD,97.56,97.95,91.56,96.23,990599.26,10445.11
1565136000,2019-08-07 00:00:00,XMR/USD,89.96,97.82,88.89,97.56,723736.21,7655.28
1565049600,2019-08-06 00:00:00,XMR/USD,93.7,97.0,88.2,89.96,1232009.88,13209.88
1564963200,2019-08-05 00:00:00,XMR/USD,88.23,95.15,88.1,93.7,792492.83,8623.27
1564876800,2019-08-04 00:00:00,XMR/USD,87.91,89.0,85.78,88.23,324471.52,3695.93
1564790400,2019-08-03 00:00:00,XMR/USD,84.01,88.16,83.82,87.91,344443.16,3969.27
1564704000,2019-08-02 00:00:00,XMR/USD,82.27,85.11,81.88,84.01,370784.72,4422.02
1564617600,2019-08-01 00:00:00,XMR/USD,80.76,82.89,79.83,82.27,120222.16,1478.02
1564531200,2019-07-31 00:00:00,XMR/USD,78.32,83.0,78.14,80.76,649027.6,8000.54
1564444800,2019-07-30 00:00:00,XMR/USD,78.38,80.97,77.64,78.32,325465.59,4089.82
1564358400,2019-07-29 00:00:00,XMR/USD,80.46,81.57,77.68,78.38,613604.33,7768.68
1564272000,2019-07-28 00:00:00,XMR/USD,78.76,83.42,76.72,80.46,499651.2,6239.15
1564185600,2019-07-27 00:00:00,XMR/USD,80.63,83.27,77.21,78.76,367605.63,4611.82
1564099200,2019-07-26 00:00:00,XMR/USD,80.89,81.29,78.84,80.63,253360.83,3167.48
1564012800,2019-07-25 00:00:00,XMR/USD,80.6,83.72,80.26,80.89,922808.43,11280.45
1563926400,2019-07-24 00:00:00,XMR/USD,81.04,81.95,78.43,80.6,784588.3,9742.88
1563840000,2019-07-23 00:00:00,XMR/USD,83.62,83.9,80.11,81.04,451526.76,5521.69
1563753600,2019-07-22 00:00:00,XMR/USD,84.05,85.77,81.08,83.62,615849.16,7378.7
1563667200,2019-07-21 00:00:00,XMR/USD,85.29,87.89,82.88,84.05,537363.58,6329.11
1563580800,2019-07-20 00:00:00,XMR/USD,82.37,87.81,81.49,85.29,552658.38,6504.36
1563494400,2019-07-19 00:00:00,XMR/USD,83.91,84.65,80.38,82.37,569053.08,6900.04
1563408000,2019-07-18 00:00:00,XMR/USD,76.39,85.46,75.02,83.91,947586.53,11738.12
1563321600,2019-07-17 00:00:00,XMR/USD,74.0,80.59,71.84,76.39,761350.7,10074.62
1563235200,2019-07-16 00:00:00,XMR/USD,88.58,89.0,73.47,74.0,1126269.12,14408.54
1563148800,2019-07-15 00:00:00,XMR/USD,86.3,90.11,76.2,88.58,1852501.74,22469.69
1563062400,2019-07-14 00:00:00,XMR/USD,93.4,94.2,84.19,86.3,801221.11,9090.39
1562976000,2019-07-13 00:00:00,XMR/USD,98.26,98.26,88.77,93.4,549383.79,5891.72
1562889600,2019-07-12 00:00:00,XMR/USD,89.63,98.34,86.15,98.26,853166.89,9217.77
1562803200,2019-07-11 00:00:00,XMR/USD,94.94,94.94,87.0,89.63,1323541.01,14590.76
1562716800,2019-07-10 00:00:00,XMR/USD,99.69,102.41,92.21,94.94,1217125.42,12528.12
1562630400,2019-07-09 00:00:00,XMR/USD,101.77,104.89,97.45,99.69,1337965.21,13211.78
1562544000,2019-07-08 00:00:00,XMR/USD,107.35,108.84,100.76,101.77,5142680.38,49394.87
1562457600,2019-07-07 00:00:00,XMR/USD,94.55,107.69,93.44,107.35,1714529.77,16912.66
1562371200,2019-07-06 00:00:00,XMR/USD,89.29,99.52,89.29,94.55,1482039.87,15451.31
1562284800,2019-07-05 00:00:00,XMR/USD,88.12,92.85,86.18,89.29,594515.42,6706.22
1562198400,2019-07-04 00:00:00,XMR/USD,89.98,93.64,87.75,88.12,908931.65,9960.71
1562112000,2019-07-03 00:00:00,XMR/USD,86.99,92.67,85.8,89.98,2129068.52,24011.93
1562025600,2019-07-02 00:00:00,XMR/USD,89.16,89.74,82.62,86.99,1553257.59,18152.05
1561939200,2019-07-01 00:00:00,XMR/USD,88.2,94.86,84.69,89.16,1521235.37,17197.01
1561852800,2019-06-30 00:00:00,XMR/USD,99.78,101.0,86.83,88.2,1014948.71,10858.15
1561766400,2019-06-29 00:00:00,XMR/USD,101.63,101.63,91.34,99.78,944827.98,9788.38
1561680000,2019-06-28 00:00:00,XMR/USD,95.03,102.01,92.91,101.63,1484737.98,15118.61
1561593600,2019-06-27 00:00:00,XMR/USD,103.29,105.1,88.61,95.03,3360253.35,35629.96
1561507200,2019-06-26 00:00:00,XMR/USD,111.83,112.36,101.01,103.29,5641525.12,52693.93
1561420800,2019-06-25 00:00:00,XMR/USD,117.96,118.42,111.0,111.83,1797519.33,15669.81
1561334400,2019-06-24 00:00:00,XMR/USD,115.77,119.99,112.09,117.96,857735.92,7374.38
1561248000,2019-06-23 00:00:00,XMR/USD,115.4,121.12,114.7,115.77,2175760.4,18493.79
1561161600,2019-06-22 00:00:00,XMR/USD,110.28,119.07,109.18,115.4,4144396.58,36061.96
1561075200,2019-06-21 00:00:00,XMR/USD,105.45,110.28,105.45,110.28,2213617.37,20441.43
1560988800,2019-06-20 00:00:00,XMR/USD,101.03,108.98,100.41,105.45,3451047.28,32958.86
1560902400,2019-06-19 00:00:00,XMR/USD,96.64,102.46,96.15,101.03,1662973.03,16635.18
1560816000,2019-06-18 00:00:00,XMR/USD,99.01,99.62,94.79,96.64,1772789.98,18222.81
1560729600,2019-06-17 00:00:00,XMR/USD,96.25,100.0,96.21,99.01,901775.86,9147.21
1560643200,2019-06-16 00:00:00,XMR/USD,95.21,98.08,94.02,96.25,909457.06,9436.22
1560556800,2019-06-15 00:00:00,XMR/USD,90.8,95.95,90.26,95.21,775648.14,8270.49
1560470400,2019-06-14 00:00:00,XMR/USD,89.58,91.05,87.43,90.8,357137.25,4001.97
1560384000,2019-06-13 00:00:00,XMR/USD,90.49,92.3,89.49,89.58,454595.55,4991.84
1560297600,2019-06-12 00:00:00,XMR/USD,86.61,90.95,85.82,90.49,1549056.06,17400.76
1560211200,2019-06-11 00:00:00,XMR/USD,86.91,87.81,85.51,86.61,304468.99,3517.31
1560124800,2019-06-10 00:00:00,XMR/USD,83.65,87.79,82.21,86.91,586487.63,6931.41
1560038400,2019-06-09 00:00:00,XMR/USD,87.51,88.19,81.98,83.65,303702.28,3617.67
1559952000,2019-06-08 00:00:00,XMR/USD,88.03,88.79,86.28,87.51,169103.05,1932.28
1559865600,2019-06-07 00:00:00,XMR/USD,87.09,89.82,85.6,88.03,652804.91,7408.75
1559779200,2019-06-06 00:00:00,XMR/USD,85.06,87.45,83.09,87.09,693768.75,8124.93
1559692800,2019-06-05 00:00:00,XMR/USD,83.51,87.24,83.01,85.06,368298.12,4325.77
1559606400,2019-06-04 00:00:00,XMR/USD,89.1,89.1,81.21,83.51,1410032.05,16500.08
1559520000,2019-06-03 00:00:00,XMR/USD,95.17,95.89,88.62,89.1,808674.46,8763.16
1559433600,2019-06-02 00:00:00,XMR/USD,92.86,96.29,92.86,95.17,666616.53,7035.77
1559347200,2019-06-01 00:00:00,XMR/USD,93.35,93.83,91.18,92.86,375308.79,4054.71
1559260800,2019-05-31 00:00:00,XMR/USD,91.78,93.35,89.02,93.35,424944.22,4652.24
1559174400,2019-05-30 00:00:00,XMR/USD,94.16,98.98,88.08,91.78,2624530.66,27489.86
1559088000,2019-05-29 00:00:00,XMR/USD,96.01,96.9,90.9,94.16,1617989.97,17148.89
1559001600,2019-05-28 00:00:00,XMR/USD,98.44,98.84,94.97,96.01,646996.9,6641.21
1558915200,2019-05-27 00:00:00,XMR/USD,92.41,99.0,92.41,98.44,2939231.55,30441.66
1558828800,2019-05-26 00:00:00,XMR/USD,86.97,93.81,85.35,92.41,768184.13,8532.15
1558742400,2019-05-25 00:00:00,XMR/USD,85.74,87.8,85.65,86.97,306764.15,3541.8
1558656000,2019-05-24 00:00:00,XMR/USD,84.78,87.39,83.91,85.74,428665.84,4975.34
1558569600,2019-05-23 00:00:00,XMR/USD,83.25,85.58,80.82,84.78,455382.15,5455.81
1558483200,2019-05-22 00:00:00,XMR/USD,88.86,91.5,83.23,83.25,1012010.68,11713.77
1558396800,2019-05-21 00:00:00,XMR/USD,87.7,92.77,87.59,88.86,631963.61,7031.81
1558310400,2019-05-20 00:00:00,XMR/USD,90.41,90.41,84.3,87.7,814612.66,9360.9
1558224000,2019-05-19 00:00:00,XMR/USD,79.85,90.91,79.78,90.41,1021969.29,11715.94
1558137600,2019-05-18 00:00:00,XMR/USD,83.38,83.96,79.05,79.85,321053.19,3935.43
1558051200,2019-05-17 00:00:00,XMR/USD,86.89,86.9,77.51,83.38,1382842.88,16928.78
1557964800,2019-05-16 00:00:00,XMR/USD,93.5,97.0,84.34,86.89,1431914.97,15853.1
1557878400,2019-05-15 00:00:00,XMR/USD,83.26,94.97,82.27,93.5,1566078.18,17492.16
1557792000,2019-05-14 00:00:00,XMR/USD,79.09,84.03,79.09,83.26,1167322.23,14203.73
1557705600,2019-05-13 00:00:00,XMR/USD,75.85,82.5,74.72,79.09,1454949.49,18320.13
1557619200,2019-05-12 00:00:00,XMR/USD,78.27,80.8,72.5,75.85,1704832.66,22167.61
1557532800,2019-05-11 00:00:00,XMR/USD,69.54,81.24,69.39,78.27,1179279.79,15747.59
1557446400,2019-05-10 00:00:00,XMR/USD,66.52,69.99,65.89,69.54,539450.96,7974.83
1557360000,2019-05-09 00:00:00,XMR/USD,70.38,71.78,65.55,66.52,575256.74,8430.61
1557273600,2019-05-08 00:00:00,XMR/USD,69.2,70.91,67.87,70.38,273092.96,3927.36
1557187200,2019-05-07 00:00:00,XMR/USD,71.12,74.77,69.1,69.2,755258.73,10501.32
1557100800,2019-05-06 00:00:00,XMR/USD,69.91,71.8,68.29,71.12,412538.41,5879.96
1557014400,2019-05-05 00:00:00,XMR/USD,71.58,72.4,68.85,69.91,291167.89,4123.02
1556928000,2019-05-04 00:00:00,XMR/USD,70.4,71.95,68.37,71.58,413316.57,5888.29
1556841600,2019-05-03 00:00:00,XMR/USD,67.96,71.79,67.29,70.4,659542.3,9505.79
1556755200,2019-05-02 00:00:00,XMR/USD,68.5,69.74,66.88,67.96,425331.91,6227.93
1556668800,2019-05-01 00:00:00,XMR/USD,65.99,68.5,65.99,68.5,364937.56,5434.4
1556582400,2019-04-30 00:00:00,XMR/USD,64.0,66.0,63.74,65.99,233332.86,3595.76
1556496000,2019-04-29 00:00:00,XMR/USD,64.07,65.23,62.02,64.0,321262.01,5060.56
1556409600,2019-04-28 00:00:00,XMR/USD,64.48,65.85,63.45,64.07,205107.61,3173.04
1556323200,2019-04-27 00:00:00,XMR/USD,63.54,65.7,63.09,64.48,354709.67,5532.12
1556236800,2019-04-26 00:00:00,XMR/USD,61.42,65.44,60.24,63.54,692889.05,10900.28
1556150400,2019-04-25 00:00:00,XMR/USD,68.11,68.27,60.11,61.42,1554372.08,24556.45
1556064000,2019-04-24 00:00:00,XMR/USD,69.08,71.16,65.1,68.11,996299.05,14760.42
1555977600,2019-04-23 00:00:00,XMR/USD,68.87,71.54,68.36,69.08,733205.5,10443.72
1555891200,2019-04-22 00:00:00,XMR/USD,69.22,69.7,68.34,68.87,324410.16,4700.84
1555804800,2019-04-21 00:00:00,XMR/USD,69.95,70.53,67.52,69.22,285059.48,4158.42
1555718400,2019-04-20 00:00:00,XMR/USD,69.04,70.67,68.63,69.95,303659.32,4363.42
1555632000,2019-04-19 00:00:00,XMR/USD,69.73,70.24,67.66,69.04,404297.34,5850.69
1555545600,2019-04-18 00:00:00,XMR/USD,67.77,70.86,67.77,69.73,698514.67,10068.05
1555459200,2019-04-17 00:00:00,XMR/USD,69.12,70.38,66.95,67.77,509415.06,7423.91
1555372800,2019-04-16 00:00:00,XMR/USD,64.21,70.55,63.55,69.12,589430.6,8714.78
1555286400,2019-04-15 00:00:00,XMR/USD,67.14,67.51,63.54,64.21,418759.13,6361.7
1555200000,2019-04-14 00:00:00,XMR/USD,65.58,67.81,64.58,67.14,213048.72,3213.05
1555113600,2019-04-13 00:00:00,XMR/USD,66.44,67.2,64.35,65.58,215333.83,3272.85
1555027200,2019-04-12 00:00:00,XMR/USD,66.44,68.98,65.31,66.44,768738.76,11393.19
1554940800,2019-04-11 00:00:00,XMR/USD,70.93,71.38,62.5,66.44,1710190.0,26085.02
1554854400,2019-04-10 00:00:00,XMR/USD,68.59,72.38,68.54,70.93,540196.65,7671.68
1554768000,2019-04-09 00:00:00,XMR/USD,71.71,71.71,68.03,68.59,1013033.59,14507.28
1554681600,2019-04-08 00:00:00,XMR/USD,70.61,73.02,69.0,71.71,883894.75,12386.07
1554595200,2019-04-07 00:00:00,XMR/USD,68.54,71.17,68.25,70.61,466780.16,6682.81
1554508800,2019-04-06 00:00:00,XMR/USD,69.99,71.19,66.56,68.54,588065.6,8531.4
1554422400,2019-04-05 00:00:00,XMR/USD,64.24,69.99,64.06,69.99,704496.86,10485.58
1554336000,2019-04-04 00:00:00,XMR/USD,65.92,67.5,62.1,64.24,817392.93,12563.28
1554249600,2019-04-03 00:00:00,XMR/USD,69.58,73.0,62.84,65.92,3241881.9,46467.86
1554163200,2019-04-02 00:00:00,XMR/USD,60.84,70.93,59.77,69.58,4228184.1,65179.61
1554076800,2019-04-01 00:00:00,XMR/USD,56.92,60.87,56.5,60.84,2476299.52,42195.81
1553990400,2019-03-31 00:00:00,XMR/USD,54.3,57.95,53.8,56.92,1704585.79,30405.32
1553904000,2019-03-30 00:00:00,XMR/USD,54.56,54.99,53.9,54.3,371738.31,6810.23
1553817600,2019-03-29 00:00:00,XMR/USD,53.56,55.42,53.06,54.56,808440.98,14927.43
1553731200,2019-03-28 00:00:00,XMR/USD,54.19,54.19,53.02,53.56,483593.29,8992.3
1553644800,2019-03-27 00:00:00,XMR/USD,52.45,54.32,52.28,54.19,441332.96,8262.97
1553558400,2019-03-26 00:00:00,XMR/USD,51.69,52.48,50.37,52.45,479299.91,9407.59
1553472000,2019-03-25 00:00:00,XMR/USD,53.35,53.58,50.66,51.69,392618.88,7562.22
1553385600,2019-03-24 00:00:00,XMR/USD,53.41,53.62,52.91,53.35,163434.8,3067.68
1553299200,2019-03-23 00:00:00,XMR/USD,53.51,54.0,52.76,53.41,112825.13,2113.42
1553212800,2019-03-22 00:00:00,XMR/USD,53.18,53.88,52.66,53.51,294361.34,5527.07
1553126400,2019-03-21 00:00:00,XMR/USD,55.26,55.37,52.07,53.18,538350.01,10127.85
1553040000,2019-03-20 00:00:00,XMR/USD,54.09,55.75,53.34,55.26,653012.24,11919.26
1552953600,2019-03-19 00:00:00,XMR/USD,53.06,54.56,52.75,54.09,665131.87,12411.93
1552867200,2019-03-18 00:00:00,XMR/USD,53.57,54.16,52.37,53.06,399643.41,7560.69
1552780800,2019-03-17 00:00:00,XMR/USD,54.55,54.67,52.51,53.57,465047.26,8728.18
1552694400,2019-03-16 00:00:00,XMR/USD,53.11,55.54,52.97,54.55,576645.75,10580.15
1552608000,2019-03-15 00:00:00,XMR/USD,51.96,53.27,51.7,53.11,475266.41,9045.75
1552521600,2019-03-14 00:00:00,XMR/USD,51.55,52.9,50.07,51.96,635166.6,12338.24
1552435200,2019-03-13 00:00:00,XMR/USD,51.05,52.13,50.61,51.55,501832.01,9783.22
1552348800,2019-03-12 00:00:00,XMR/USD,50.19,51.17,49.01,51.05,335563.16,6644.82
1552262400,2019-03-11 00:00:00,XMR/USD,50.66,50.74,48.81,50.19,458140.16,9264.71
1552176000,2019-03-10 00:00:00,XMR/USD,50.5,50.77,49.98,50.66,118521.67,2353.17
1552089600,2019-03-09 00:00:00,XMR/USD,49.79,51.37,49.53,50.5,517024.75,10216.93
1552003200,2019-03-08 00:00:00,XMR/USD,50.92,51.44,48.79,49.79,682713.1,13617.58
1551916800,2019-03-07 00:00:00,XMR/USD,50.8,52.28,50.75,50.92,762817.53,14887.07
1551830400,2019-03-06 00:00:00,XMR/USD,50.16,50.82,49.52,50.8,248598.67,4945.53
1551744000,2019-03-05 00:00:00,XMR/USD,48.09,50.7,47.6,50.16,528335.94,10733.72
1551657600,2019-03-04 00:00:00,XMR/USD,49.8,50.46,47.08,48.09,869540.27,18085.65
1551571200,2019-03-03 00:00:00,XMR/USD,49.66,50.0,49.14,49.8,166160.45,3348.58
1551484800,2019-03-02 00:00:00,XMR/USD,49.44,49.74,48.49,49.66,275052.3,5591.34
1551398400,2019-03-01 00:00:00,XMR/USD,48.82,49.91,48.53,49.44,224793.1,4564.9
1551312000,2019-02-28 00:00:00,XMR/USD,49.82,50.45,48.71,48.82,582106.62,11742.1
1551225600,2019-02-27 00:00:00,XMR/USD,49.1,49.82,48.21,49.82,593064.23,12064.18
1551139200,2019-02-26 00:00:00,XMR/USD,49.61,49.71,48.56,49.1,408426.62,8311.21
1551052800,2019-02-25 00:00:00,XMR/USD,48.21,50.0,48.21,49.61,544691.91,11080.18
1550966400,2019-02-24 00:00:00,XMR/USD,54.99,56.8,48.18,48.21,1961119.53,38279.03
