https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume AID
1584835200,2020-03-22 00:00:00,AID/USD,0.004203,0.00747,0.004112,0.0069,4473.25,800499.0
1584748800,2020-03-21 00:00:00,AID/USD,0.003676,0.008661,0.003676,0.0079,2073.59,320626.0
1584662400,2020-03-20 00:00:00,AID/USD,0.003011,0.00543,0.003011,0.003676,10.38,2094.8
1584576000,2020-03-19 00:00:00,AID/USD,0.003011,0.00544,0.003011,0.003011,4.796,1189.39
1584489600,2020-03-18 00:00:00,AID/USD,0.003011,0.003011,0.003011,0.003011,7.227,2400.1
1584403200,2020-03-17 00:00:00,AID/USD,0.003658,0.003658,0.003658,0.003658,0.0,0.0
1584316800,2020-03-16 00:00:00,AID/USD,0.003658,0.003658,0.003658,0.003658,0.0,0.0
1584230400,2020-03-15 00:00:00,AID/USD,0.003658,0.003658,0.003658,0.003658,0.0,0.0
1584144000,2020-03-14 00:00:00,AID/USD,0.003658,0.003658,0.003658,0.003658,10.96,2997.0
1584057600,2020-03-13 00:00:00,AID/USD,0.003096,0.003137,0.003096,0.003137,7.15,2279.08
1583971200,2020-03-12 00:00:00,AID/USD,0.006855,0.006855,0.003096,0.003096,116.01,20225.28
1583884800,2020-03-11 00:00:00,AID/USD,0.006393,0.006855,0.006393,0.006855,47.68,6957.03
1583798400,2020-03-10 00:00:00,AID/USD,0.007297,0.007807,0.006393,0.006393,76.07,10099.68
1583712000,2020-03-09 00:00:00,AID/USD,0.008313,0.008313,0.008313,0.008313,0.0,0.0
1583625600,2020-03-08 00:00:00,AID/USD,0.008313,0.008313,0.008313,0.008313,0.0,0.0
1583539200,2020-03-07 00:00:00,AID/USD,0.008313,0.008313,0.008313,0.008313,0.0,0.0
1583452800,2020-03-06 00:00:00,AID/USD,0.00937,0.00937,0.008313,0.008313,632.76,72837.56
1583366400,2020-03-05 00:00:00,AID/USD,0.00938,0.00938,0.008562,0.00937,333.5,37008.55
1583280000,2020-03-04 00:00:00,AID/USD,0.0087,0.00938,0.0081,0.00938,331.5,36788.35
1583193600,2020-03-03 00:00:00,AID/USD,0.008,0.00938,0.008,0.0087,179.16,20812.32
1583107200,2020-03-02 00:00:00,AID/USD,0.009765,0.009765,0.008,0.008,356.03,42367.38
1583020800,2020-03-01 00:00:00,AID/USD,0.009765,0.009765,0.009765,0.009765,8.089,828.37
1582934400,2020-02-29 00:00:00,AID/USD,0.009765,0.009765,0.009765,0.009765,9.755,999.0
1582848000,2020-02-28 00:00:00,AID/USD,0.01331,0.01331,0.009765,0.009765,501.76,50709.21
1582761600,2020-02-27 00:00:00,AID/USD,0.01331,0.01331,0.01331,0.01331,0.0,0.0
1582675200,2020-02-26 00:00:00,AID/USD,0.01331,0.01331,0.01331,0.01331,0.0,0.0
1582588800,2020-02-25 00:00:00,AID/USD,0.01101,0.01338,0.01,0.01331,305.64,24665.37
1582502400,2020-02-24 00:00:00,AID/USD,0.01101,0.01101,0.01101,0.01101,0.0,0.0
1582416000,2020-02-23 00:00:00,AID/USD,0.01101,0.01101,0.01101,0.01101,0.0,0.0
1582329600,2020-02-22 00:00:00,AID/USD,0.01101,0.01101,0.01101,0.01101,0.0,0.0
1582243200,2020-02-21 00:00:00,AID/USD,0.01101,0.01101,0.01101,0.01101,0.0,0.0
1582156800,2020-02-20 00:00:00,AID/USD,0.011,0.0112,0.011,0.01101,109.22,9867.83
1582070400,2020-02-19 00:00:00,AID/USD,0.011,0.011,0.011,0.011,0.0,0.0
1581984000,2020-02-18 00:00:00,AID/USD,0.011,0.011,0.011,0.011,0.0,0.0
1581897600,2020-02-17 00:00:00,AID/USD,0.01111,0.01111,0.011,0.011,242.7,22018.07
1581811200,2020-02-16 00:00:00,AID/USD,0.0143,0.0143,0.0143,0.0143,0.0,0.0
1581724800,2020-02-15 00:00:00,AID/USD,0.0143,0.0143,0.0143,0.0143,0.0,0.0
1581638400,2020-02-14 00:00:00,AID/USD,0.01295,0.0143,0.01285,0.0143,1042.12,77055.41
1581552000,2020-02-13 00:00:00,AID/USD,0.009872,0.013,0.009872,0.01295,1535.22,122951.53
1581465600,2020-02-12 00:00:00,AID/USD,0.0125,0.0125,0.009797,0.009872,23.67,2406.38
1581379200,2020-02-11 00:00:00,AID/USD,0.01202,0.0125,0.01202,0.0125,17.62,1431.36
1581292800,2020-02-10 00:00:00,AID/USD,0.01061,0.01208,0.01061,0.01202,15.97,1326.0
1581206400,2020-02-09 00:00:00,AID/USD,0.01061,0.01061,0.01061,0.01061,0.0,0.0
1581120000,2020-02-08 00:00:00,AID/USD,0.01269,0.01269,0.01061,0.01061,28.65,2588.13
1581033600,2020-02-07 00:00:00,AID/USD,0.009758,0.0127,0.009758,0.01269,271.91,21479.6
1580947200,2020-02-06 00:00:00,AID/USD,0.01278,0.01278,0.009758,0.009758,8.685,890.0
1580860800,2020-02-05 00:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580774400,2020-02-04 00:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580688000,2020-02-03 00:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580601600,2020-02-02 00:00:00,AID/USD,0.01299,0.01299,0.01278,0.01278,8.001,626.0
1580515200,2020-02-01 00:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580428800,2020-01-31 00:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580342400,2020-01-30 00:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580256000,2020-01-29 00:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580169600,2020-01-28 00:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580083200,2020-01-27 00:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1579996800,2020-01-26 00:00:00,AID/USD,0.008574,0.01299,0.008574,0.01299,8.702,670.0
1579910400,2020-01-25 00:00:00,AID/USD,0.008574,0.008574,0.008574,0.008574,0.0,0.0
1579824000,2020-01-24 00:00:00,AID/USD,0.008574,0.008574,0.008574,0.008574,0.0,0.0
1579737600,2020-01-23 00:00:00,AID/USD,0.01299,0.01299,0.008574,0.008574,7.717,900.0
1579651200,2020-01-22 00:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1579564800,2020-01-21 00:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1579478400,2020-01-20 00:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1579392000,2020-01-19 00:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1579305600,2020-01-18 00:00:00,AID/USD,0.009996,0.01317,0.009996,0.01299,756.05,65032.23
1579219200,2020-01-17 00:00:00,AID/USD,0.009,0.009996,0.009,0.009996,149.85,15477.95
1579132800,2020-01-16 00:00:00,AID/USD,0.009,0.009,0.009,0.009,0.0,0.0
1579046400,2020-01-15 00:00:00,AID/USD,0.00763,0.009,0.00763,0.009,234.69,26083.86
1578960000,2020-01-14 00:00:00,AID/USD,0.008091,0.008091,0.00763,0.00763,22.98,2994.0
1578873600,2020-01-13 00:00:00,AID/USD,0.00802,0.008091,0.00771,0.008091,218.47,27193.16
1578787200,2020-01-12 00:00:00,AID/USD,0.01047,0.01047,0.01047,0.01047,0.0,0.0
1578700800,2020-01-11 00:00:00,AID/USD,0.01047,0.01047,0.01047,0.01047,0.0,0.0
1578614400,2020-01-10 00:00:00,AID/USD,0.007558,0.012,0.007558,0.01047,748.75,73632.59
1578528000,2020-01-09 00:00:00,AID/USD,0.007558,0.007558,0.007558,0.007558,0.0,0.0
1578441600,2020-01-08 00:00:00,AID/USD,0.007558,0.007558,0.007558,0.007558,13.71,1813.86
1578355200,2020-01-07 00:00:00,AID/USD,0.009,0.009,0.009,0.009,0.0,0.0
1578268800,2020-01-06 00:00:00,AID/USD,0.009,0.009,0.009,0.009,0.0,0.0
1578182400,2020-01-05 00:00:00,AID/USD,0.009,0.009,0.009,0.009,0.0,0.0
1578096000,2020-01-04 00:00:00,AID/USD,0.009,0.009,0.009,0.009,0.0,0.0
1578009600,2020-01-03 00:00:00,AID/USD,0.009,0.009,0.009,0.009,0.0,0.0
1577923200,2020-01-02 00:00:00,AID/USD,0.009,0.009,0.009,0.009,0.0,0.0
1577836800,2020-01-01 00:00:00,AID/USD,0.009,0.009,0.009,0.009,0.0,0.0
1577750400,2019-12-31 00:00:00,AID/USD,0.009,0.009,0.009,0.009,7.013,779.27
1577664000,2019-12-30 00:00:00,AID/USD,0.009,0.009,0.009,0.009,296.53,32948.26
1577577600,2019-12-29 00:00:00,AID/USD,0.00718,0.00718,0.00718,0.00718,0.0,0.0
1577491200,2019-12-28 00:00:00,AID/USD,0.00718,0.00718,0.00718,0.00718,0.0,0.0
1577404800,2019-12-27 00:00:00,AID/USD,0.009874,0.00994,0.00718,0.00718,25.04,2712.76
1577318400,2019-12-26 00:00:00,AID/USD,0.009874,0.009874,0.009874,0.009874,0.0,0.0
1577232000,2019-12-25 00:00:00,AID/USD,0.009927,0.009927,0.009874,0.009874,6.418,650.0
1577145600,2019-12-24 00:00:00,AID/USD,0.008956,0.01036,0.008956,0.009927,98.98,9817.83
1577059200,2019-12-23 00:00:00,AID/USD,0.007077,0.008956,0.007077,0.008956,109.35,13993.16
1576972800,2019-12-22 00:00:00,AID/USD,0.008,0.008,0.008,0.008,0.0,0.0
1576886400,2019-12-21 00:00:00,AID/USD,0.008,0.008,0.008,0.008,0.0,0.0
1576800000,2019-12-20 00:00:00,AID/USD,0.008,0.008,0.008,0.008,0.0,0.0
1576713600,2019-12-19 00:00:00,AID/USD,0.008,0.008,0.008,0.008,0.0,0.0
1576627200,2019-12-18 00:00:00,AID/USD,0.008,0.008,0.008,0.008,0.0,0.0
1576540800,2019-12-17 00:00:00,AID/USD,0.008,0.008,0.008,0.008,0.0,0.0
1576454400,2019-12-16 00:00:00,AID/USD,0.008,0.008,0.008,0.008,0.0,0.0
1576368000,2019-12-15 00:00:00,AID/USD,0.008,0.008,0.008,0.008,0.0,0.0
1576281600,2019-12-14 00:00:00,AID/USD,0.008,0.008,0.008,0.008,0.0,0.0
1576195200,2019-12-13 00:00:00,AID/USD,0.008,0.008,0.008,0.008,0.0,0.0
1576108800,2019-12-12 00:00:00,AID/USD,0.008,0.008,0.008,0.008,0.0,0.0
1576022400,2019-12-11 00:00:00,AID/USD,0.0105,0.0105,0.008,0.008,559.62,67471.18
1575936000,2019-12-10 00:00:00,AID/USD,0.0105,0.0105,0.0105,0.0105,0.0,0.0
1575849600,2019-12-09 00:00:00,AID/USD,0.01088,0.01088,0.0104,0.0105,188.47,18040.0
1575763200,2019-12-08 00:00:00,AID/USD,0.01088,0.01088,0.01088,0.01088,0.0,0.0
1575676800,2019-12-07 00:00:00,AID/USD,0.01088,0.01088,0.01088,0.01088,0.0,0.0
1575590400,2019-12-06 00:00:00,AID/USD,0.01047,0.01088,0.01047,0.01088,94.2,8970.0
1575504000,2019-12-05 00:00:00,AID/USD,0.01115,0.01115,0.01115,0.01115,0.0,0.0
1575417600,2019-12-04 00:00:00,AID/USD,0.01115,0.01115,0.01115,0.01115,0.0,0.0
1575331200,2019-12-03 00:00:00,AID/USD,0.01115,0.01115,0.01115,0.01115,0.0,0.0
1575244800,2019-12-02 00:00:00,AID/USD,0.01115,0.01115,0.01115,0.01115,0.0,0.0
1575158400,2019-12-01 00:00:00,AID/USD,0.008198,0.01115,0.008198,0.01115,54.31,6442.45
1575072000,2019-11-30 00:00:00,AID/USD,0.008198,0.008198,0.008198,0.008198,0.0,0.0
1574985600,2019-11-29 00:00:00,AID/USD,0.008388,0.008388,0.008198,0.008198,91.8,10999.74
1574899200,2019-11-28 00:00:00,AID/USD,0.008776,0.008776,0.008776,0.008776,0.0,0.0
1574812800,2019-11-27 00:00:00,AID/USD,0.008776,0.008776,0.008775,0.008776,61.82,7044.97
1574726400,2019-11-26 00:00:00,AID/USD,0.008776,0.008776,0.008776,0.008776,0.0,0.0
1574640000,2019-11-25 00:00:00,AID/USD,0.008776,0.008776,0.008776,0.008776,5.266,600.0
1574553600,2019-11-24 00:00:00,AID/USD,0.01,0.01,0.01,0.01,0.0,0.0
1574467200,2019-11-23 00:00:00,AID/USD,0.01,0.01,0.01,0.01,0.0,0.0
1574380800,2019-11-22 00:00:00,AID/USD,0.01,0.01,0.01,0.01,0.0,0.0
1574294400,2019-11-21 00:00:00,AID/USD,0.01,0.01,0.01,0.01,406.34,40633.7
1574208000,2019-11-20 00:00:00,AID/USD,0.012,0.012,0.01,0.01,92.15,9115.29
1574121600,2019-11-19 00:00:00,AID/USD,0.012,0.012,0.012,0.012,0.0,0.0
1574035200,2019-11-18 00:00:00,AID/USD,0.011,0.012,0.011,0.012,4.176,348.0
1573948800,2019-11-17 00:00:00,AID/USD,0.011,0.011,0.011,0.011,0.0,0.0
1573862400,2019-11-16 00:00:00,AID/USD,0.011,0.011,0.011,0.011,0.0,0.0
1573776000,2019-11-15 00:00:00,AID/USD,0.01229,0.01298,0.011,0.011,145.68,11765.83
1573689600,2019-11-14 00:00:00,AID/USD,0.011,0.01101,0.011,0.011,182.3,16569.44
1573603200,2019-11-13 00:00:00,AID/USD,0.01,0.011,0.01,0.011,5.489,499.0
1573516800,2019-11-12 00:00:00,AID/USD,0.01,0.01,0.01,0.01,0.0,0.0
1573430400,2019-11-11 00:00:00,AID/USD,0.01003,0.01248,0.01,0.01,8.036,722.93
1573344000,2019-11-10 00:00:00,AID/USD,0.0105,0.0105,0.01003,0.01003,4.917,490.0
1573257600,2019-11-09 00:00:00,AID/USD,0.01038,0.0105,0.01024,0.0105,121.93,11857.44
1573171200,2019-11-08 00:00:00,AID/USD,0.011,0.01115,0.01038,0.01038,499.02,45427.88
1573084800,2019-11-07 00:00:00,AID/USD,0.01154,0.01405,0.011,0.01108,307.01,26233.71
1572998400,2019-11-06 00:00:00,AID/USD,0.012,0.012,0.01154,0.01154,239.25,20574.75
1572912000,2019-11-05 00:00:00,AID/USD,0.01447,0.01452,0.012,0.012,71.21,5429.59
1572825600,2019-11-04 00:00:00,AID/USD,0.013,0.01447,0.012,0.01447,740.58,55981.62
1572739200,2019-11-03 00:00:00,AID/USD,0.01328,0.02599,0.013,0.013,4288.67,265563.48
1572652800,2019-11-02 00:00:00,AID/USD,0.011,0.01328,0.011,0.01328,1129.2,86441.1
1572566400,2019-11-01 00:00:00,AID/USD,0.011,0.011,0.011,0.011,39.41,3582.82
1572480000,2019-10-31 00:00:00,AID/USD,0.011,0.011,0.011,0.011,0.0,0.0
1572393600,2019-10-30 00:00:00,AID/USD,0.01075,0.011,0.01075,0.011,90.36,8214.69
1572307200,2019-10-29 00:00:00,AID/USD,0.01075,0.01075,0.01075,0.01075,0.0,0.0
1572220800,2019-10-28 00:00:00,AID/USD,0.01067,0.01075,0.01067,0.01075,53.79,5002.9
1572134400,2019-10-27 00:00:00,AID/USD,0.01067,0.01067,0.01067,0.01067,0.0,0.0
1572048000,2019-10-26 00:00:00,AID/USD,0.01067,0.01067,0.01067,0.01067,0.0,0.0
1571961600,2019-10-25 00:00:00,AID/USD,0.01737,0.01737,0.01064,0.01067,49.86,4684.06
1571875200,2019-10-24 00:00:00,AID/USD,0.01737,0.01737,0.01737,0.01737,0.0,0.0
1571788800,2019-10-23 00:00:00,AID/USD,0.01737,0.01737,0.01737,0.01737,0.0,0.0
1571702400,2019-10-22 00:00:00,AID/USD,0.01737,0.01737,0.01737,0.01737,0.0,0.0
1571616000,2019-10-21 00:00:00,AID/USD,0.01737,0.01737,0.01737,0.01737,0.0,0.0
1571529600,2019-10-20 00:00:00,AID/USD,0.01737,0.01737,0.01737,0.01737,0.0,0.0
1571443200,2019-10-19 00:00:00,AID/USD,0.0104,0.01737,0.0104,0.01737,5.664,326.0
1571356800,2019-10-18 00:00:00,AID/USD,0.01255,0.017,0.0104,0.0104,10.01,755.14
1571270400,2019-10-17 00:00:00,AID/USD,0.01255,0.01255,0.01255,0.01255,0.0,0.0
1571184000,2019-10-16 00:00:00,AID/USD,0.015,0.015,0.01191,0.01255,585.99,47565.97
1571097600,2019-10-15 00:00:00,AID/USD,0.017,0.017,0.015,0.015,4.98,332.0
1571011200,2019-10-14 00:00:00,AID/USD,0.017,0.017,0.017,0.017,0.0,0.0
1570924800,2019-10-13 00:00:00,AID/USD,0.01672,0.01989,0.01672,0.017,1553.77,87344.33
1570838400,2019-10-12 00:00:00,AID/USD,0.0089,0.02106,0.0089,0.01672,558.3,37316.75
1570752000,2019-10-11 00:00:00,AID/USD,0.0089,0.0089,0.0089,0.0089,0.0,0.0
1570665600,2019-10-10 00:00:00,AID/USD,0.008956,0.008956,0.0089,0.0089,31.38,3526.26
1570579200,2019-10-09 00:00:00,AID/USD,0.008804,0.008956,0.008804,0.008956,26.74,2997.0
1570492800,2019-10-08 00:00:00,AID/USD,0.008765,0.01183,0.008081,0.008804,162.38,17252.71
1570406400,2019-10-07 00:00:00,AID/USD,0.0086,0.009897,0.0086,0.008765,6.36,684.0
1570320000,2019-10-06 00:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570233600,2019-10-05 00:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570147200,2019-10-04 00:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1570060800,2019-10-03 00:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569974400,2019-10-02 00:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569888000,2019-10-01 00:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1569801600,2019-09-30 00:00:00,AID/USD,0.01287,0.01287,0.0086,0.0086,23.95,2784.69
1569715200,2019-09-29 00:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569628800,2019-09-28 00:00:00,AID/USD,0.01287,0.01287,0.01287,0.01287,0.0,0.0
1569542400,2019-09-27 00:00:00,AID/USD,0.01015,0.0129,0.008462,0.01287,120.19,13109.55
1569456000,2019-09-26 00:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569369600,2019-09-25 00:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569283200,2019-09-24 00:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569196800,2019-09-23 00:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569110400,2019-09-22 00:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1569024000,2019-09-21 00:00:00,AID/USD,0.01015,0.01015,0.01015,0.01015,0.0,0.0
1568937600,2019-09-20 00:00:00,AID/USD,0.01059,0.01059,0.009822,0.01015,17.6,1769.94
1568851200,2019-09-19 00:00:00,AID/USD,0.01059,0.01059,0.01059,0.01059,0.0,0.0
1568764800,2019-09-18 00:00:00,AID/USD,0.01034,0.0139,0.01034,0.01059,456.6,37662.98
1568678400,2019-09-17 00:00:00,AID/USD,0.0086,0.0119,0.0086,0.01034,186.2,16345.28
1568592000,2019-09-16 00:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1568505600,2019-09-15 00:00:00,AID/USD,0.0086,0.0086,0.0086,0.0086,0.0,0.0
1568419200,2019-09-14 00:00:00,AID/USD,0.008596,0.0086,0.008596,0.0086,62.56,7275.11
1568332800,2019-09-13 00:00:00,AID/USD,0.008596,0.008596,0.008596,0.008596,0.0,0.0
1568246400,2019-09-12 00:00:00,AID/USD,0.008581,0.008596,0.008581,0.008596,31.06,3613.27
1568160000,2019-09-11 00:00:00,AID/USD,0.008581,0.008581,0.008581,0.008581,0.0,0.0
1568073600,2019-09-10 00:00:00,AID/USD,0.0119,0.0119,0.008581,0.008581,31.08,3613.26
1567987200,2019-09-09 00:00:00,AID/USD,0.0119,0.0119,0.0119,0.0119,0.0,0.0
1567900800,2019-09-08 00:00:00,AID/USD,0.008595,0.0119,0.008595,0.0119,4.76,400.0
1567814400,2019-09-07 00:00:00,AID/USD,0.01158,0.01158,0.008595,0.008595,82.33,8685.84
1567728000,2019-09-06 00:00:00,AID/USD,0.01158,0.01158,0.01158,0.01158,0.0,0.0
1567641600,2019-09-05 00:00:00,AID/USD,0.009,0.01158,0.009,0.01158,5.616,485.0
1567555200,2019-09-04 00:00:00,AID/USD,0.009799,0.01158,0.009,0.009,97.64,9071.42
1567468800,2019-09-03 00:00:00,AID/USD,0.009799,0.009799,0.009799,0.009799,0.0,0.0
1567382400,2019-09-02 00:00:00,AID/USD,0.009485,0.009799,0.008813,0.009799,12.34,1288.0
1567296000,2019-09-01 00:00:00,AID/USD,0.0098,0.0098,0.009077,0.009485,16.52,1800.76
1567209600,2019-08-31 00:00:00,AID/USD,0.00915,0.0098,0.00915,0.0098,56.21,5736.2
1567123200,2019-08-30 00:00:00,AID/USD,0.009081,0.00915,0.00908,0.00915,216.15,23770.13
1567036800,2019-08-29 00:00:00,AID/USD,0.0095,0.00961,0.009081,0.009081,73.65,8041.48
1566950400,2019-08-28 00:00:00,AID/USD,0.00952,0.011,0.0095,0.0095,11.21,1071.23
1566864000,2019-08-27 00:00:00,AID/USD,0.009603,0.009603,0.0095,0.00952,22.88,2406.85
1566777600,2019-08-26 00:00:00,AID/USD,0.009911,0.009911,0.009603,0.009603,14.28,1487.15
1566691200,2019-08-25 00:00:00,AID/USD,0.01001,0.0119,0.009573,0.009911,422.05,39209.05
1566604800,2019-08-24 00:00:00,AID/USD,0.01189,0.01189,0.01,0.01001,156.74,15265.86
1566518400,2019-08-23 00:00:00,AID/USD,0.01189,0.01189,0.01189,0.01189,0.0,0.0
1566432000,2019-08-22 00:00:00,AID/USD,0.01043,0.01189,0.01043,0.01189,11.89,1000.0
1566345600,2019-08-21 00:00:00,AID/USD,0.0119,0.0119,0.01043,0.01043,41.49,3977.79
1566259200,2019-08-20 00:00:00,AID/USD,0.0119,0.0119,0.0119,0.0119,0.0,0.0
1566172800,2019-08-19 00:00:00,AID/USD,0.0119,0.0119,0.0119,0.0119,133.08,11182.89
1566086400,2019-08-18 00:00:00,AID/USD,0.012,0.012,0.0119,0.0119,16.04,1348.14
1566000000,2019-08-17 00:00:00,AID/USD,0.011,0.012,0.01,0.012,74.41,6549.43
1565913600,2019-08-16 00:00:00,AID/USD,0.012,0.012,0.011,0.011,84.37,7670.37
1565827200,2019-08-15 00:00:00,AID/USD,0.01078,0.012,0.009645,0.012,378.18,33932.28
1565740800,2019-08-14 00:00:00,AID/USD,0.01126,0.01315,0.01078,0.01078,74.98,6407.74
1565654400,2019-08-13 00:00:00,AID/USD,0.01123,0.01127,0.011,0.01126,136.9,12178.65
1565568000,2019-08-12 00:00:00,AID/USD,0.01123,0.01123,0.01123,0.01123,0.0,0.0
1565481600,2019-08-11 00:00:00,AID/USD,0.01388,0.01388,0.01122,0.01123,107.42,9530.91
1565395200,2019-08-10 00:00:00,AID/USD,0.01342,0.0139,0.0134,0.01388,133.28,9720.0
1565308800,2019-08-09 00:00:00,AID/USD,0.0138,0.0138,0.01122,0.01342,91.0,8021.79
1565222400,2019-08-08 00:00:00,AID/USD,0.0138,0.0138,0.0138,0.0138,0.0,0.0
1565136000,2019-08-07 00:00:00,AID/USD,0.012,0.01411,0.01147,0.0138,56.08,4571.35
1565049600,2019-08-06 00:00:00,AID/USD,0.01225,0.0143,0.012,0.012,311.05,25057.19
1564963200,2019-08-05 00:00:00,AID/USD,0.01341,0.01515,0.012,0.01225,378.23,28495.97
1564876800,2019-08-04 00:00:00,AID/USD,0.01341,0.01341,0.01341,0.01341,0.0,0.0
1564790400,2019-08-03 00:00:00,AID/USD,0.01483,0.01483,0.01324,0.01341,35.28,2484.26
1564704000,2019-08-02 00:00:00,AID/USD,0.01486,0.01601,0.0133,0.01483,77.11,5597.12
1564617600,2019-08-01 00:00:00,AID/USD,0.017,0.017,0.01486,0.01486,101.08,6786.61
1564531200,2019-07-31 00:00:00,AID/USD,0.01746,0.01746,0.017,0.017,34.0,2000.0
1564444800,2019-07-30 00:00:00,AID/USD,0.01789,0.01789,0.01746,0.01746,5.239,300.0
1564358400,2019-07-29 00:00:00,AID/USD,0.01481,0.01789,0.01381,0.01789,35.95,2180.01
1564272000,2019-07-28 00:00:00,AID/USD,0.017,0.017,0.01481,0.01481,99.86,6694.89
1564185600,2019-07-27 00:00:00,AID/USD,0.0173,0.0173,0.017,0.017,207.4,12200.0
1564099200,2019-07-26 00:00:00,AID/USD,0.01821,0.01824,0.015,0.0173,347.57,20546.75
1564012800,2019-07-25 00:00:00,AID/USD,0.01662,0.01821,0.01624,0.01821,567.8,34339.91
1563926400,2019-07-24 00:00:00,AID/USD,0.0197,0.0197,0.01662,0.01662,228.07,13302.3
1563840000,2019-07-23 00:00:00,AID/USD,0.0249,0.0249,0.0197,0.0197,47.51,2411.52
1563753600,2019-07-22 00:00:00,AID/USD,0.0197,0.0249,0.0197,0.0249,554.37,24773.08
1563667200,2019-07-21 00:00:00,AID/USD,0.0197,0.0197,0.0197,0.0197,0.0,0.0
1563580800,2019-07-20 00:00:00,AID/USD,0.0197,0.02,0.0197,0.0197,10.93,553.78
1563494400,2019-07-19 00:00:00,AID/USD,0.0187,0.0197,0.0187,0.0197,239.41,12471.34
1563408000,2019-07-18 00:00:00,AID/USD,0.0187,0.0187,0.0175,0.0187,426.47,23807.57
1563321600,2019-07-17 00:00:00,AID/USD,0.0165,0.0187,0.0165,0.0187,98.5,5836.08
1563235200,2019-07-16 00:00:00,AID/USD,0.01814,0.01814,0.0165,0.0165,1149.68,64192.97
1563148800,2019-07-15 00:00:00,AID/USD,0.01933,0.01969,0.01814,0.01814,366.28,19797.17
1563062400,2019-07-14 00:00:00,AID/USD,0.02131,0.025,0.01933,0.01933,1338.92,63867.73
1562976000,2019-07-13 00:00:00,AID/USD,0.02468,0.02468,0.02131,0.02131,4.338,203.59
1562889600,2019-07-12 00:00:00,AID/USD,0.02122,0.02468,0.02122,0.02468,5.036,204.0
1562803200,2019-07-11 00:00:00,AID/USD,0.025,0.025,0.02121,0.02122,299.65,13838.97
1562716800,2019-07-10 00:00:00,AID/USD,0.025,0.027,0.025,0.025,1176.78,47041.58
1562630400,2019-07-09 00:00:00,AID/USD,0.025,0.025,0.025,0.025,82.43,3297.39
1562544000,2019-07-08 00:00:00,AID/USD,0.025,0.025,0.025,0.025,0.0,0.0
1562457600,2019-07-07 00:00:00,AID/USD,0.025,0.025,0.025,0.025,68.08,2723.04
1562371200,2019-07-06 00:00:00,AID/USD,0.027,0.0272,0.025,0.025,202.98,7506.36
1562284800,2019-07-05 00:00:00,AID/USD,0.02511,0.0329,0.025,0.027,1188.05,46162.44
1562198400,2019-07-04 00:00:00,AID/USD,0.02235,0.03094,0.02235,0.02511,2542.31,91354.93
1562112000,2019-07-03 00:00:00,AID/USD,0.02214,0.02235,0.02214,0.02235,200.67,8977.0
1562025600,2019-07-02 00:00:00,AID/USD,0.02214,0.02757,0.02214,0.02214,271.83,10702.66
1561939200,2019-07-01 00:00:00,AID/USD,0.025,0.0285,0.02214,0.02214,173.38,6586.92
1561852800,2019-06-30 00:00:00,AID/USD,0.02651,0.02651,0.025,0.025,299.36,11944.81
1561766400,2019-06-29 00:00:00,AID/USD,0.0226,0.02651,0.0226,0.02651,7.271,303.62
1561680000,2019-06-28 00:00:00,AID/USD,0.025,0.0251,0.0226,0.0226,862.98,35308.95
1561593600,2019-06-27 00:00:00,AID/USD,0.0274,0.0299,0.025,0.025,4088.34,152932.61
