https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1526601600,2018-05-18 00:00:00,BTC/USD,8054.3,8277.2,7925.0,8238.9,184236039.07,22748.13
1526515200,2018-05-17 00:00:00,BTC/USD,8336.1,8482.2,7982.5,8054.3,203331061.86,24704.08
1526428800,2018-05-16 00:00:00,BTC/USD,8467.5,8492.7,8100.0,8336.1,265254056.38,32084.65
1526342400,2018-05-15 00:00:00,BTC/USD,8670.8,8855.7,8415.0,8467.5,220646777.28,25620.6
1526256000,2018-05-14 00:00:00,BTC/USD,8683.6,8884.5,8271.0,8670.8,314085399.91,36567.61
1526169600,2018-05-13 00:00:00,BTC/USD,8470.8,8760.0,8318.3,8683.6,193696088.91,22627.41
1526083200,2018-05-12 00:00:00,BTC/USD,8412.4,8631.7,8204.41,8470.8,306163209.3,36460.67
1525996800,2018-05-11 00:00:00,BTC/USD,9018.0,9018.1,8333.8,8412.4,458657858.2,52744.35
1525910400,2018-05-10 00:00:00,BTC/USD,9318.2,9393.9,9003.0,9018.0,214713650.93,23245.67
1525824000,2018-05-09 00:00:00,BTC/USD,9184.7,9375.8,8980.0,9318.2,208046771.77,22668.11
1525737600,2018-05-08 00:00:00,BTC/USD,9370.0,9471.0,9045.3,9184.7,232088224.65,25095.97
1525651200,2018-05-07 00:00:00,BTC/USD,9658.7,9677.9,9182.7,9370.0,232769761.85,24901.88
1525564800,2018-05-06 00:00:00,BTC/USD,9861.2,9964.0,9454.0,9658.7,250098474.77,25873.26
1525478400,2018-05-05 00:00:00,BTC/USD,9703.0,9990.0,9685.0,9861.2,280281507.9,28406.97
1525392000,2018-05-04 00:00:00,BTC/USD,9759.0,9848.0,9542.5,9703.0,233151571.67,24098.87
1525305600,2018-05-03 00:00:00,BTC/USD,9236.4,9875.0,9161.0,9759.0,329445446.79,34732.27
1525219200,2018-05-02 00:00:00,BTC/USD,9068.2,9279.9,8968.3,9236.4,180821070.42,19799.77
1525132800,2018-05-01 00:00:00,BTC/USD,9240.6,9247.3,8817.97,9068.2,224495781.48,24972.56
1525046400,2018-04-30 00:00:00,BTC/USD,9400.0,9450.0,9100.0,9240.6,208297373.75,22448.53
1524960000,2018-04-29 00:00:00,BTC/USD,9345.7,9565.1,9180.0,9400.0,253905688.36,27117.63
1524873600,2018-04-28 00:00:00,BTC/USD,8920.1,9437.6,8872.0,9345.7,317887455.72,34297.99
1524787200,2018-04-27 00:00:00,BTC/USD,9269.9,9381.1,8888.6,8920.1,273120789.22,29668.67
1524700800,2018-04-26 00:00:00,BTC/USD,8868.4,9308.0,8652.2,9269.9,359228351.05,40418.24
1524614400,2018-04-25 00:00:00,BTC/USD,9646.8,9767.4,8765.1,8868.4,668976337.5,72703.58
1524528000,2018-04-24 00:00:00,BTC/USD,8940.0,9745.0,8929.9,9646.8,530366998.95,56851.66
1524441600,2018-04-23 00:00:00,BTC/USD,8791.4,9011.0,8769.0,8940.0,206738729.14,23228.42
1524355200,2018-04-22 00:00:00,BTC/USD,8912.5,9048.2,8751.09,8791.4,262815187.57,29577.44
1524268800,2018-04-21 00:00:00,BTC/USD,8865.4,9069.0,8616.0,8912.5,331168878.04,37598.97
1524182400,2018-04-20 00:00:00,BTC/USD,8273.0,8937.5,8219.0,8865.4,408404618.56,47981.24
1524096000,2018-04-19 00:00:00,BTC/USD,8171.0,8297.4,8104.0,8273.0,232308172.38,28292.33
1524009600,2018-04-18 00:00:00,BTC/USD,7888.9,8237.2,7870.5,8171.0,218071064.86,27003.89
1523923200,2018-04-17 00:00:00,BTC/USD,8056.2,8185.0,7823.0,7888.9,212819639.69,26549.05
1523836800,2018-04-16 00:00:00,BTC/USD,8357.5,8415.5,7900.3,8056.2,263749559.65,32649.53
1523750400,2018-04-15 00:00:00,BTC/USD,8003.0,8458.8,7997.2,8357.5,234537997.06,28482.93
1523664000,2018-04-14 00:00:00,BTC/USD,7886.9,8185.0,7820.5,8003.0,206634688.21,25810.39
1523577600,2018-04-13 00:00:00,BTC/USD,7912.0,8240.0,7739.1,7886.9,474891031.56,59368.4
1523491200,2018-04-12 00:00:00,BTC/USD,6943.1,8087.0,6753.0,7912.0,671503176.68,89154.97
1523404800,2018-04-11 00:00:00,BTC/USD,6837.1,7005.8,6794.0,6943.1,190667714.45,27656.08
1523318400,2018-04-10 00:00:00,BTC/USD,6770.0,6897.4,6650.0,6837.1,170841649.19,25178.58
1523232000,2018-04-09 00:00:00,BTC/USD,7023.9,7189.0,6611.0,6770.0,495916361.52,71995.39
1523145600,2018-04-08 00:00:00,BTC/USD,6892.6,7126.0,6883.0,7023.9,201921442.76,28829.52
1523059200,2018-04-07 00:00:00,BTC/USD,6610.0,7080.0,6599.9,6892.6,248688447.73,36058.68
1522972800,2018-04-06 00:00:00,BTC/USD,6769.0,6864.0,6500.2,6610.0,273538524.1,41261.69
1522886400,2018-04-05 00:00:00,BTC/USD,6785.9,6938.0,6564.9,6769.0,305581665.27,45285.67
1522800000,2018-04-04 00:00:00,BTC/USD,7405.6,7422.0,6670.0,6785.9,347227436.68,49355.61
1522713600,2018-04-03 00:00:00,BTC/USD,7053.3,7509.7,7019.9,7405.6,349662662.54,47716.61
1522627200,2018-04-02 00:00:00,BTC/USD,6816.6,7132.0,6769.4,7053.3,307331586.85,43959.72
1522540800,2018-04-01 00:00:00,BTC/USD,6925.4,7035.1,6425.1,6816.6,367964202.59,54564.98
1522454400,2018-03-31 00:00:00,BTC/USD,6840.4,7222.0,6780.06,6925.4,472001891.08,67015.26
1522368000,2018-03-30 00:00:00,BTC/USD,7094.0,7269.0,6549.9,6840.4,726470743.59,105942.37
1522281600,2018-03-29 00:00:00,BTC/USD,7936.0,7973.0,6883.0,7094.0,537493533.1,72992.08
1522195200,2018-03-28 00:00:00,BTC/USD,7784.6,8120.2,7702.1,7936.0,270258151.3,34118.04
1522108800,2018-03-27 00:00:00,BTC/USD,8131.12,8210.0,7716.6,7784.6,395673039.36,49807.7
1522022400,2018-03-26 00:00:00,BTC/USD,8445.0,8499.1,7835.9,8131.12,433288763.9,53271.21
1521936000,2018-03-25 00:00:00,BTC/USD,8522.7,8674.4,8364.8,8445.0,255905054.93,30071.11
1521849600,2018-03-24 00:00:00,BTC/USD,8914.4,9050.3,8460.0,8522.7,372217623.66,42191.62
1521763200,2018-03-23 00:00:00,BTC/USD,8699.3,8917.6,8271.1,8914.4,371275500.99,43545.85
1521676800,2018-03-22 00:00:00,BTC/USD,8888.2,9095.92,8450.0,8699.3,430220172.27,49315.27
1521590400,2018-03-21 00:00:00,BTC/USD,8899.7,9177.5,8752.0,8888.2,372221050.43,41549.48
1521504000,2018-03-20 00:00:00,BTC/USD,8600.2,9040.0,8305.1,8899.7,455322064.53,52559.54
1521417600,2018-03-19 00:00:00,BTC/USD,8200.3,8717.0,8085.7,8600.2,591414182.71,70611.04
1521331200,2018-03-18 00:00:00,BTC/USD,7845.0,8300.0,7240.0,8200.3,656987846.41,85487.38
1521244800,2018-03-17 00:00:00,BTC/USD,8250.0,8367.0,7728.1,7845.0,380842416.49,47479.34
1521158400,2018-03-16 00:00:00,BTC/USD,8250.0,8604.5,7902.0,8250.0,441514146.06,53222.34
1521072000,2018-03-15 00:00:00,BTC/USD,8177.2,8418.0,7665.1,8250.0,644384004.54,79923.61
1520985600,2018-03-14 00:00:00,BTC/USD,9135.2,9250.0,7916.0,8177.2,491027268.12,58326.73
1520899200,2018-03-13 00:00:00,BTC/USD,9130.2,9482.4,8822.0,9135.2,556584542.07,60886.15
1520812800,2018-03-12 00:00:00,BTC/USD,9527.7,9900.0,8770.0,9130.2,612606330.78,65656.15
1520726400,2018-03-11 00:00:00,BTC/USD,8769.9,9729.0,8428.0,9527.7,627741870.48,68818.99
1520640000,2018-03-10 00:00:00,BTC/USD,9216.2,9506.4,8670.9,8769.9,455648657.44,49610.58
1520553600,2018-03-09 00:00:00,BTC/USD,9300.0,9428.0,8342.0,9216.2,842060926.88,95204.71
1520467200,2018-03-08 00:00:00,BTC/USD,9910.6,10112.0,9025.0,9300.0,626410649.74,65499.1
1520380800,2018-03-07 00:00:00,BTC/USD,10720.0,10899.0,9400.0,9910.6,735941360.18,72908.83
1520294400,2018-03-06 00:00:00,BTC/USD,11402.0,11411.0,10567.0,10720.0,456474428.46,41647.74
1520208000,2018-03-05 00:00:00,BTC/USD,11499.0,11700.0,11380.0,11402.0,305243757.71,26447.89
1520121600,2018-03-04 00:00:00,BTC/USD,11454.0,11549.0,11050.0,11499.0,306478200.32,27197.31
1520035200,2018-03-03 00:00:00,BTC/USD,11024.0,11530.0,11024.0,11454.0,333111704.99,29329.33
1519948800,2018-03-02 00:00:00,BTC/USD,10923.0,11189.0,10762.0,11024.0,309043894.0,28104.14
1519862400,2018-03-01 00:00:00,BTC/USD,10315.0,11095.0,10210.0,10923.0,343359812.16,31985.64
1519776000,2018-02-28 00:00:00,BTC/USD,10582.0,11065.0,10261.0,10315.0,438588692.23,41240.8
1519689600,2018-02-27 00:00:00,BTC/USD,10320.0,10888.0,10125.0,10582.0,404680373.36,38185.99
1519603200,2018-02-26 00:00:00,BTC/USD,9581.9,10439.0,9359.9,10320.0,443925733.97,44338.99
1519516800,2018-02-25 00:00:00,BTC/USD,9666.3,9840.0,9280.4,9581.9,288538180.73,30186.8
1519430400,2018-02-24 00:00:00,BTC/USD,10144.0,10500.0,9350.3,9666.3,521930897.82,52916.33
1519344000,2018-02-23 00:00:00,BTC/USD,9826.5,10395.0,9583.1,10144.0,567466843.89,56913.24
1519257600,2018-02-22 00:00:00,BTC/USD,10450.0,10915.0,9740.0,9826.5,708331522.35,69743.11
1519171200,2018-02-21 00:00:00,BTC/USD,11211.0,11239.0,10200.0,10450.0,799460974.32,74265.32
1519084800,2018-02-20 00:00:00,BTC/USD,11172.0,11788.0,11100.0,11211.0,658532997.49,57532.03
1518998400,2018-02-19 00:00:00,BTC/USD,10400.0,11250.0,10308.0,11172.0,531225259.41,48697.82
1518912000,2018-02-18 00:00:00,BTC/USD,11062.0,11250.0,10122.0,10400.0,711575764.35,66687.37
1518825600,2018-02-17 00:00:00,BTC/USD,10162.0,11084.0,10049.0,11062.0,550672754.27,51535.85
1518739200,2018-02-16 00:00:00,BTC/USD,9996.0,10271.0,9670.0,10162.0,420392841.66,42072.23
1518652800,2018-02-15 00:00:00,BTC/USD,9455.5,10176.0,9338.0,9996.0,646965183.08,65852.64
1518566400,2018-02-14 00:00:00,BTC/USD,8511.6,9489.0,8511.6,9455.5,445269567.12,49041.61
1518480000,2018-02-13 00:00:00,BTC/USD,8902.9,8952.9,8313.52,8511.6,331049587.85,38532.16
1518393600,2018-02-12 00:00:00,BTC/USD,8070.5,9000.0,8069.58,8902.9,429033111.39,49587.32
1518307200,2018-02-11 00:00:00,BTC/USD,8563.0,8570.0,7851.0,8070.5,419621875.87,51306.35
1518220800,2018-02-10 00:00:00,BTC/USD,8678.1,9074.9,8151.3,8563.0,555946296.65,64702.49
1518134400,2018-02-09 00:00:00,BTC/USD,8239.7,8750.0,7724.9,8678.1,509624165.13,61641.9
1518048000,2018-02-08 00:00:00,BTC/USD,7586.9,8648.9,7565.0,8239.7,629028322.7,76508.44
1517961600,2018-02-07 00:00:00,BTC/USD,7678.8,8488.9,7175.1,7586.9,830372193.27,105341.58
1517875200,2018-02-06 00:00:00,BTC/USD,6947.2,7880.0,6000.0,7678.8,1291517770.73,189674.01
1517788800,2018-02-05 00:00:00,BTC/USD,8185.2,8380.0,6651.0,6947.2,960180027.86,129428.06
1517702400,2018-02-04 00:00:00,BTC/USD,9225.0,9410.0,7809.0,8185.2,576788337.39,67784.2
1517616000,2018-02-03 00:00:00,BTC/USD,8890.9,9499.0,8180.0,9225.0,455149525.78,50851.27
1517529600,2018-02-02 00:00:00,BTC/USD,9181.0,9213.0,7960.0,8890.9,1034590601.64,119927.84
1517443200,2018-02-01 00:00:00,BTC/USD,10267.0,10336.0,8941.0,9181.0,731092225.8,77142.62
1517356800,2018-01-31 00:00:00,BTC/USD,10171.0,10414.0,9760.0,10267.0,429226162.74,42666.5
1517270400,2018-01-30 00:00:00,BTC/USD,11217.82,11250.0,9860.4,10171.0,610362193.54,58322.16
1517184000,2018-01-29 00:00:00,BTC/USD,11829.0,11975.0,11070.0,11217.82,278683063.01,24450.15
1517097600,2018-01-28 00:00:00,BTC/USD,11458.0,12190.0,11390.0,11829.0,337310640.94,28533.98
1517011200,2018-01-27 00:00:00,BTC/USD,11069.0,11689.0,10800.0,11458.0,373115740.76,33112.43
1516924800,2018-01-26 00:00:00,BTC/USD,11147.0,11700.0,10276.0,11069.0,604628155.35,55741.03
1516838400,2018-01-25 00:00:00,BTC/USD,11391.0,11734.0,10845.0,11147.0,383853794.3,34041.88
1516752000,2018-01-24 00:00:00,BTC/USD,10811.0,11557.89,10430.0,11391.0,478491148.67,43447.02
1516665600,2018-01-23 00:00:00,BTC/USD,10779.0,11427.0,9900.0,10811.0,667370521.03,62577.79
1516579200,2018-01-22 00:00:00,BTC/USD,11514.0,11900.0,10009.0,10779.0,704623899.22,64995.55
1516492800,2018-01-21 00:00:00,BTC/USD,12731.0,12732.0,11015.0,11514.0,620965615.17,52683.45
1516406400,2018-01-20 00:00:00,BTC/USD,11476.0,13017.0,11407.0,12731.0,560806146.98,45031.7
1516320000,2018-01-19 00:00:00,BTC/USD,11031.0,11900.0,10647.0,11476.0,534833075.19,47327.85
1516233600,2018-01-18 00:00:00,BTC/USD,11108.0,11904.0,10515.0,11031.0,953010219.6,84197.18
1516147200,2018-01-17 00:00:00,BTC/USD,11063.0,11497.0,9231.1,11108.0,1360922999.16,130881.69
1516060800,2018-01-16 00:00:00,BTC/USD,13601.0,13617.0,9940.0,11063.0,1467077034.11,125435.79
1515974400,2018-01-15 00:00:00,BTC/USD,13558.0,14356.0,13300.0,13601.0,458336248.24,33225.33
1515888000,2018-01-14 00:00:00,BTC/USD,14199.0,14393.0,12874.34,13558.0,468903936.3,34729.8
1515801600,2018-01-13 00:00:00,BTC/USD,13794.0,14580.0,13750.0,14199.0,407386975.38,28644.93
1515715200,2018-01-12 00:00:00,BTC/USD,13254.0,14100.0,12751.0,13794.0,508673420.02,37316.67
1515628800,2018-01-11 00:00:00,BTC/USD,14900.0,14999.0,12646.0,13254.0,942489459.22,69591.71
1515542400,2018-01-10 00:00:00,BTC/USD,14425.0,14901.0,13300.0,14898.0,791294597.1,56110.27
1515456000,2018-01-09 00:00:00,BTC/USD,14906.0,15355.0,14122.0,14425.0,635984605.11,43122.66
1515369600,2018-01-08 00:00:00,BTC/USD,16214.0,16329.0,13760.0,14906.0,916985390.2,61066.08
1515283200,2018-01-07 00:00:00,BTC/USD,17169.0,17178.0,15712.0,16214.0,474685778.25,28839.08
1515196800,2018-01-06 00:00:00,BTC/USD,16911.0,17252.0,16251.0,17169.0,487575179.96,29150.66
1515110400,2018-01-05 00:00:00,BTC/USD,15159.0,17105.0,14725.0,16911.0,839478745.52,52414.9
1515024000,2018-01-04 00:00:00,BTC/USD,15150.0,15422.16,14060.0,15159.0,651074350.69,44064.59
1514937600,2018-01-03 00:00:00,BTC/USD,14722.0,15428.83,14500.0,15150.0,569371973.76,38094.3
1514851200,2018-01-02 00:00:00,BTC/USD,13376.0,15500.0,12795.0,14722.0,720663040.57,50881.65
1514764800,2018-01-01 00:00:00,BTC/USD,13769.0,13893.0,12777.0,13376.0,389273932.58,29211.32
1514678400,2017-12-31 00:00:00,BTC/USD,12384.0,14210.0,12166.0,13769.0,564211748.96,42509.43
1514592000,2017-12-30 00:00:00,BTC/USD,14307.0,14417.0,11651.0,12384.0,938475723.98,73286.2
1514505600,2017-12-29 00:00:00,BTC/USD,14323.0,15131.0,13826.0,14307.0,683772240.49,47385.09
1514419200,2017-12-28 00:00:00,BTC/USD,15375.0,15468.0,13145.0,14323.0,977111940.28,69628.81
1514332800,2017-12-27 00:00:00,BTC/USD,15680.0,16494.0,14454.0,15375.0,829436907.21,53701.63
1514246400,2017-12-26 00:00:00,BTC/USD,13633.0,16060.0,13531.0,15680.0,926179176.72,61169.56
1514160000,2017-12-25 00:00:00,BTC/USD,13477.0,14278.0,12675.0,13633.0,606634803.89,44826.26
1514073600,2017-12-24 00:00:00,BTC/USD,14035.0,14050.0,11600.0,13477.0,906103698.66,70688.48
1513987200,2017-12-23 00:00:00,BTC/USD,13173.0,14999.0,12521.0,14035.0,831326801.92,58568.66
1513900800,2017-12-22 00:00:00,BTC/USD,15645.0,15842.43,10700.0,13173.0,2223207787.82,169892.84
1513814400,2017-12-21 00:00:00,BTC/USD,16425.0,17333.0,14801.0,15645.0,1027276532.46,64360.43
1513728000,2017-12-20 00:00:00,BTC/USD,17345.0,17709.0,15500.0,16425.0,1317507611.8,79577.44
1513641600,2017-12-19 00:00:00,BTC/USD,18928.0,18987.0,16400.0,17345.0,1107377557.31,61905.48
1513555200,2017-12-18 00:00:00,BTC/USD,18961.0,19175.0,18010.0,18928.0,974801267.97,52496.11
1513468800,2017-12-17 00:00:00,BTC/USD,19210.0,19891.0,18622.0,18961.0,937965444.83,48747.05
1513382400,2017-12-16 00:00:00,BTC/USD,17569.0,19550.0,17050.0,19210.0,836392677.4,45331.0
1513296000,2017-12-15 00:00:00,BTC/USD,16384.0,18111.0,16349.0,17569.0,1044216461.5,59851.03
1513209600,2017-12-14 00:00:00,BTC/USD,16171.0,16999.0,15851.0,16384.0,736682606.75,44975.63
1513123200,2017-12-13 00:00:00,BTC/USD,16968.0,17293.0,15632.0,16171.0,906371363.81,54897.19
1513036800,2017-12-12 00:00:00,BTC/USD,16753.0,17515.0,16210.0,16968.0,633973255.0,37776.93
1512950400,2017-12-11 00:00:00,BTC/USD,14905.0,17450.0,14905.0,16753.0,825901343.83,50455.1
1512864000,2017-12-10 00:00:00,BTC/USD,14603.0,15644.0,12732.0,14905.0,903356657.39,63824.33
1512777600,2017-12-09 00:00:00,BTC/USD,15851.0,16300.0,13020.0,14603.0,782860906.93,53213.82
1512691200,2017-12-08 00:00:00,BTC/USD,16600.0,17171.0,13722.0,15851.0,1053808779.76,68258.55
1512604800,2017-12-07 00:00:00,BTC/USD,13510.0,16649.0,13139.0,16600.0,1188180149.51,81050.27
1512518400,2017-12-06 00:00:00,BTC/USD,11592.0,13597.0,11590.0,13510.0,698009291.68,55514.35
1512432000,2017-12-05 00:00:00,BTC/USD,11599.0,11932.0,11405.0,11592.0,299090807.4,25638.0
1512345600,2017-12-04 00:00:00,BTC/USD,11162.0,11599.0,10890.0,11599.0,219384848.46,19388.68
1512259200,2017-12-03 00:00:00,BTC/USD,10877.0,11848.0,10300.0,11162.0,181615051.57,16144.5
1512172800,2017-12-02 00:00:00,BTC/USD,10860.0,11187.0,10627.0,10877.0,200402326.39,18336.84
1512086400,2017-12-01 00:00:00,BTC/USD,9912.6,10950.0,9375.0,10860.0,235039838.47,23092.12
1512000000,2017-11-30 00:00:00,BTC/USD,9727.0,10542.0,8901.0,9912.6,261197407.77,26687.82
1511913600,2017-11-29 00:00:00,BTC/USD,9880.0,11435.0,9010.9,9727.0,260988014.99,25137.36
1511827200,2017-11-28 00:00:00,BTC/USD,9723.6,9970.2,9592.5,9880.0,167029891.6,16979.74
1511740800,2017-11-27 00:00:00,BTC/USD,8758.8,9767.2,8758.8,9723.6,198661459.93,20689.38
1511654400,2017-11-26 00:00:00,BTC/USD,8753.4,8759.2,8753.0,8758.8,26962.27,3.079
1511568000,2017-11-25 00:00:00,BTC/USD,8195.2,8770.0,8131.6,8753.4,167899762.33,19772.95
1511481600,2017-11-24 00:00:00,BTC/USD,7999.9,8351.0,7880.6,8195.2,141498185.93,17340.71
1511395200,2017-11-23 00:00:00,BTC/USD,8230.2,8268.0,7992.6,7999.9,141182053.58,17290.55
1511308800,2017-11-22 00:00:00,BTC/USD,8096.9,8310.0,8073.4,8230.2,132052542.22,16123.84
1511222400,2017-11-21 00:00:00,BTC/USD,8248.8,8380.0,7755.6,8096.9,179242289.33,21979.18
1511136000,2017-11-20 00:00:00,BTC/USD,8050.0,8315.0,7925.0,8248.8,150639022.34,18495.6
1511049600,2017-11-19 00:00:00,BTC/USD,7773.3,8122.5,7662.2,8050.0,127937215.84,16255.03
1510963200,2017-11-18 00:00:00,BTC/USD,7675.9,7867.8,7413.3,7773.3,145813938.54,18998.25
1510876800,2017-11-17 00:00:00,BTC/USD,7865.2,8034.0,7512.0,7677.9,192379648.06,24571.95
1510790400,2017-11-16 00:00:00,BTC/USD,7265.84,8012.6,7091.0,7865.2,195204226.62,26042.34
1510704000,2017-11-15 00:00:00,BTC/USD,6590.0,7305.1,6589.9,7265.84,200824602.33,28693.56
1510617600,2017-11-14 00:00:00,BTC/USD,6466.7,6689.5,6301.0,6590.0,145904459.04,22364.23
1510531200,2017-11-13 00:00:00,BTC/USD,5830.9,6682.0,5790.0,6466.7,187375152.76,29759.01
1510444800,2017-11-12 00:00:00,BTC/USD,6312.6,6466.7,5400.2,5830.9,251120750.48,41573.91
1510358400,2017-11-11 00:00:00,BTC/USD,6541.2,6788.6,6163.2,6312.6,152304447.5,23518.19
1510272000,2017-11-10 00:00:00,BTC/USD,7126.4,7324.0,6405.0,6541.2,503575974.01,73657.3
1510185600,2017-11-09 00:00:00,BTC/USD,7446.1,7450.0,7000.0,7126.4,353618625.28,49013.35
1510099200,2017-11-08 00:00:00,BTC/USD,7102.0,7899.9,6977.4,7446.1,627911135.05,84596.58
1510012800,2017-11-07 00:00:00,BTC/USD,6956.5,7220.0,6948.0,7102.0,265158849.67,37472.87
1509926400,2017-11-06 00:00:00,BTC/USD,7366.7,7440.0,6911.0,6956.5,440157158.22,61198.0
1509840000,2017-11-05 00:00:00,BTC/USD,7369.9,7598.0,7272.0,7366.7,334205673.62,44845.23
1509753600,2017-11-04 00:00:00,BTC/USD,7132.0,7530.0,6930.1,7369.9,344455349.74,47552.49
1509667200,2017-11-03 00:00:00,BTC/USD,7018.8,7448.0,6917.0,7132.0,439712869.67,60799.52
1509580800,2017-11-02 00:00:00,BTC/USD,6739.6,7350.0,6715.3,7018.8,643140585.86,92469.55
1509494400,2017-11-01 00:00:00,BTC/USD,6455.1,6739.9,6344.5,6739.6,367766124.1,56443.24
1509408000,2017-10-31 00:00:00,BTC/USD,6130.0,6481.5,6082.5,6455.1,236654069.87,37533.21
1509321600,2017-10-30 00:00:00,BTC/USD,6150.0,6239.0,6006.2,6130.0,202990210.12,33132.66
1509235200,2017-10-29 00:00:00,BTC/USD,5720.3,6345.0,5660.0,6150.0,336176404.28,56000.1
1509148800,2017-10-28 00:00:00,BTC/USD,5759.7,5864.0,5632.0,5720.3,151992142.68,26532.61
1509062400,2017-10-27 00:00:00,BTC/USD,5890.0,6020.0,5681.0,5759.7,223782636.22,38440.04
1508976000,2017-10-26 00:00:00,BTC/USD,5724.1,5966.6,5667.5,5890.0,249036974.62,42648.46
1508889600,2017-10-25 00:00:00,BTC/USD,5510.0,5746.9,5365.3,5724.1,241923094.98,43731.39
1508803200,2017-10-24 00:00:00,BTC/USD,5907.3,5907.3,5457.4,5510.0,355086171.88,62893.1
1508716800,2017-10-23 00:00:00,BTC/USD,5981.3,6055.0,5621.0,5907.3,382950746.12,65593.99
1508630400,2017-10-22 00:00:00,BTC/USD,6005.1,6075.0,5705.0,5981.3,296869418.51,50407.03
1508544000,2017-10-21 00:00:00,BTC/USD,5983.8,6199.9,5862.8,6005.1,308193542.01,50812.53
1508457600,2017-10-20 00:00:00,BTC/USD,5694.2,6088.4,5603.3,5983.8,330632308.77,56063.28
1508371200,2017-10-19 00:00:00,BTC/USD,5567.0,5744.0,5505.5,5694.2,213159494.34,37716.39
1508284800,2017-10-18 00:00:00,BTC/USD,5597.1,5597.9,5114.0,5567.0,352356069.8,65717.86
1508198400,2017-10-17 00:00:00,BTC/USD,5764.8,5779.0,5511.0,5597.1,170112124.4,30327.0
1508112000,2017-10-16 00:00:00,BTC/USD,5713.9,5810.0,5570.0,5764.8,177508930.15,31194.31
1508025600,2017-10-15 00:00:00,BTC/USD,5833.5,5877.0,5450.0,5713.9,296504414.44,52859.17
1507939200,2017-10-14 00:00:00,BTC/USD,5636.8,5857.4,5564.3,5833.5,207435103.13,36377.25
1507852800,2017-10-13 00:00:00,BTC/USD,5440.0,5871.9,5369.4,5636.8,531828697.53,94223.71
1507766400,2017-10-12 00:00:00,BTC/USD,4824.9,5445.0,4815.0,5440.0,411206648.85,79292.14
1507680000,2017-10-11 00:00:00,BTC/USD,4777.7,4881.4,4715.0,4824.9,138129000.15,28782.43
1507593600,2017-10-10 00:00:00,BTC/USD,4782.3,4940.0,4716.4,4777.7,205355472.26,42477.15
1507507200,2017-10-09 00:00:00,BTC/USD,4611.9,4879.8,4551.0,4782.3,229692776.75,48768.43
1507420800,2017-10-08 00:00:00,BTC/USD,4435.6,4632.4,4416.3,4611.9,134700012.65,29773.12
1507334400,2017-10-07 00:00:00,BTC/USD,4370.0,4505.0,4309.0,4435.6,70363273.63,16034.2
1507248000,2017-10-06 00:00:00,BTC/USD,4312.0,4425.8,4282.2,4370.0,112879614.45,25845.74
1507161600,2017-10-05 00:00:00,BTC/USD,4215.9,4372.3,4133.0,4312.0,107758054.88,25278.71
1507075200,2017-10-04 00:00:00,BTC/USD,4310.6,4359.2,4174.3,4215.9,111682076.74,26321.46
1506988800,2017-10-03 00:00:00,BTC/USD,4400.2,4439.9,4210.1,4310.6,122476333.51,28439.63
1506902400,2017-10-02 00:00:00,BTC/USD,4404.3,4482.0,4359.0,4400.2,128103689.46,28996.2
1506816000,2017-10-01 00:00:00,BTC/USD,4367.1,4424.0,4248.6,4404.3,126495551.72,29163.88
1506729600,2017-09-30 00:00:00,BTC/USD,4168.0,4397.0,4160.0,4367.1,135404767.54,31384.7
1506643200,2017-09-29 00:00:00,BTC/USD,4190.0,4245.0,4024.4,4168.0,160452009.94,38793.17
1506556800,2017-09-28 00:00:00,BTC/USD,4209.7,4269.0,4120.0,4190.0,153044819.0,36491.09
1506470400,2017-09-27 00:00:00,BTC/USD,3881.5,4229.5,3876.7,4209.7,198158125.22,48472.47
1506384000,2017-09-26 00:00:00,BTC/USD,3930.1,3985.0,3838.0,3881.5,83465263.89,21296.75
1506297600,2017-09-25 00:00:00,BTC/USD,3654.7,3977.0,3653.7,3930.1,153326746.77,39811.12
1506211200,2017-09-24 00:00:00,BTC/USD,3779.6,3783.0,3615.5,3654.7,76911991.28,20858.78
1506124800,2017-09-23 00:00:00,BTC/USD,3602.3,3808.7,3555.0,3779.6,95128057.81,25555.46
1506038400,2017-09-22 00:00:00,BTC/USD,3596.7,3748.0,3490.0,3602.3,176788199.55,49096.86
1505952000,2017-09-21 00:00:00,BTC/USD,3872.4,3905.0,3560.0,3596.7,211953807.57,56793.68
1505865600,2017-09-20 00:00:00,BTC/USD,3892.2,4049.0,3829.0,3872.4,130698538.9,33156.52
1505779200,2017-09-19 00:00:00,BTC/USD,4084.4,4114.0,3836.2,3892.2,187939217.71,47527.09
1505692800,2017-09-18 00:00:00,BTC/USD,3666.6,4119.0,3666.6,4084.4,232624406.78,58786.92
1505606400,2017-09-17 00:00:00,BTC/USD,3681.5,3782.0,3465.1,3666.6,134233463.73,36906.84
1505520000,2017-09-16 00:00:00,BTC/USD,3697.1,3875.0,3511.1,3681.5,259354596.47,70579.93
1505433600,2017-09-15 00:00:00,BTC/USD,3235.3,3809.0,2980.4,3697.1,611559126.6,182179.52
1505347200,2017-09-14 00:00:00,BTC/USD,3849.7,3917.2,3204.7,3235.3,447166955.12,127026.4
1505260800,2017-09-13 00:00:00,BTC/USD,4149.4,4160.0,3731.7,3849.7,278238795.36,71344.38
1505174400,2017-09-12 00:00:00,BTC/USD,4198.7,4379.0,4050.0,4149.4,168920985.94,39964.59
